name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
			ChangeInPayablesAndAccruedExpense,"87,839,000","47,543,000","18,130,000","17,292,000","4,874,000","28,827,000","23,310,000","14,163,000","-20,036,000","-4,777,000","21,772,000","-2,711,000","-2,105,000","-3,450,000","7,599,000","-2,353,000","-8,043,000","1,319,000","6,231,000","18,414,000","-15,589,000","-164,202,000","-4,964,000","-16,236,000","-1,773,000","140,079,000","34,385,000","-12,054,000","9,297,000","1,272,000"
				ChangeInPayable,"87,839,000","47,543,000","18,130,000","17,292,000","4,874,000","28,827,000","23,310,000","14,163,000","-20,036,000","-4,777,000","21,772,000","-2,711,000","-2,105,000","-3,450,000","7,599,000","-2,353,000","-8,043,000","1,319,000","10,623,000","9,768,000","-25,167,000","-4,533,000","18,893,000","5,155,000","-18,951,000","11,537,000","5,208,000","1,578,000","-24,777,000","16,533,000"
					ChangeInTaxPayable,"22,764,000","17,464,000","-4,027,000","4,590,000","4,737,000","15,039,000","8,161,000","-3,827,000","499,000","-2,125,000","13,198,000","4,687,000","-7,289,000","-7,941,000","13,298,000","-3,730,000","-7,341,000","2,084,000","11,885,000","-3,547,000","-7,661,000","-10,960,000","16,538,000","-56,000","-3,647,000","1,831,000","1,584,000","-7,868,000","-700,000","7,524,000"
						ChangeInIncomeTaxPayable,"22,764,000","17,464,000","-4,027,000","4,590,000","4,737,000","15,039,000","8,161,000","-3,827,000","499,000","-2,125,000","13,198,000","4,687,000","-7,289,000","-7,941,000","13,298,000","-3,730,000","-7,341,000","2,084,000","11,885,000","-3,547,000","-7,661,000","-10,960,000","16,538,000","-56,000","-3,647,000","1,831,000","1,584,000","-7,868,000","-700,000","7,524,000"
					ChangeInAccountPayable,"65,075,000","30,079,000","22,157,000","12,702,000","137,000","13,788,000","15,149,000","17,990,000","-20,535,000","-2,652,000","8,574,000","-7,398,000","5,184,000","4,491,000","-5,699,000","1,377,000","-702,000","-765,000","-1,262,000","13,315,000","-17,506,000","6,427,000","2,355,000","5,211,000","-15,304,000","9,706,000","3,624,000","9,446,000","-24,077,000","9,009,000"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,"-4,392,000","8,646,000","9,578,000","-159,669,000","-23,857,000","-21,391,000","17,178,000","128,542,000","29,177,000","-13,632,000","34,074,000","-15,261,000"
					ChangeInInterestPayable,,,,,,,,,,,,,,,,,,,"0","0",,,"-4,544,000","-22,873,000","7,424,000","7,423,000","7,502,000","-24,504,000","7,993,000","8,003,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,"-17,605,000","6,009,000","7,699,000","-4,580,000","-9,834,000","7,786,000","-2,059,000","-1,934,000","10,923,000","2,602,000","3,078,000","-15,438,000"
			ChangeInOtherWorkingCapital,"-39,379,000","-69,325,000","-5,570,000","7,168,000","28,348,000","-4,058,000","-4,155,000","14,877,000","17,428,000","-4,894,000","-21,882,000","-3,663,000","20,366,000","-10,912,000","-16,575,000","-20,011,000","22,794,000","-5,542,000","-701,000","-15,724,000","3,464,000","1,677,000","14,895,000","-9,165,000","776,000","-146,604,000","-23,821,000","5,281,000","16,964,000","13,854,000"
InvestingCashFlow,"-42,873,000","-11,686,000","-18,387,000","-6,809,000","-5,991,000","-6,410,000","-9,288,000","-5,032,000","-4,614,000","-5,741,000","-14,790,000","-35,675,000","-5,133,000","-5,462,000","-26,691,000","-6,878,000","-7,751,000","-8,383,000","-6,064,000","-3,958,000","-5,147,000","-3,676,000","-8,294,000","-3,644,000","-3,633,000","-4,523,000","-7,936,000","-4,832,000","-4,487,000","-4,584,000"
	CashFlowFromContinuingInvestingActivities,"-42,873,000","-11,686,000","-18,387,000","-6,809,000","-5,991,000","-6,410,000","-9,288,000","-5,032,000","-4,614,000","-5,741,000","-14,790,000","-35,675,000","-5,133,000","-5,462,000","-26,691,000","-6,878,000","-7,751,000","-8,383,000","-6,064,000","-3,958,000","-5,147,000","-3,676,000","-8,294,000","-3,644,000","-3,633,000","-4,523,000","-7,936,000","-4,832,000","-4,487,000","-4,584,000"
		NetPPEPurchaseAndSale,"-42,873,000","-11,686,000","-18,387,000","-6,809,000","-5,991,000","-6,410,000","-9,288,000","-5,032,000","-4,614,000","-5,741,000","-14,790,000","-7,571,000","-5,133,000","-5,462,000","-12,139,000","-7,005,000","-7,770,000","-5,887,000","-6,064,000","-3,958,000","-5,147,000","-3,676,000","-5,673,000","-5,386,000","-3,608,000","-4,508,000","-7,934,000","-4,858,000","-5,151,000","-5,258,000"
			PurchaseOfPPE,"-42,873,000","-11,686,000","-18,387,000","-6,809,000","-5,991,000","-6,410,000","-9,288,000","-5,032,000","-4,614,000","-5,741,000","-14,790,000","-7,571,000","-5,133,000","-5,462,000","-12,139,000","-7,005,000","-7,770,000","-5,887,000","-6,064,000","-3,958,000","-5,147,000","-3,676,000","-5,673,000","-5,386,000","-3,608,000","-4,508,000","-7,934,000","-4,858,000","-5,151,000","-5,258,000"
		NetBusinessPurchaseAndSale,,,,,,,,,,,"0","-28,104,000","0","0",,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,"0","-28,104,000","0","0",,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,"127,000","19,000","-2,496,000",,"0",,,"-2,621,000","1,742,000","-25,000","-15,000","-2,000","26,000","664,000","674,000"
FinancingCashFlow,"-129,629,000","9,471,000","-52,514,000","-50,791,000","-35,795,000","-1,226,000","-53,940,000","-162,993,000","-13,521,000","101,867,000","-45,570,000","-7,496,000","-126,338,000","109,076,000","-33,164,000","-48,210,000","-142,332,000","94,823,000","-11,107,000","-78,207,000","-120,572,000","219,141,000","18,830,000","-53,697,000","-136,484,000","108,688,000","-31,232,000","-23,949,000","-108,615,000","103,739,000"
	CashFlowFromContinuingFinancingActivities,"-129,629,000","9,471,000","-52,514,000","-50,791,000","-35,795,000","-1,226,000","-53,940,000","-162,993,000","-13,521,000","101,867,000","-45,570,000","-7,496,000","-126,338,000","109,076,000","-33,164,000","-48,210,000","-142,332,000","94,823,000","-11,107,000","-78,207,000","-120,572,000","219,141,000","18,830,000","-53,697,000","-136,484,000","108,688,000","-31,232,000","-23,949,000","-108,615,000","103,739,000"
		NetIssuancePaymentsOfDebt,"55,318,000","93,325,000","-4,902,000","-25,095,000","-8,010,000","17,803,000","-42,200,000","-146,223,000","-1,892,000","120,758,000","-13,624,000","8,769,000","-107,746,000","131,872,000","-22,545,000","-38,490,000","-125,781,000","107,355,000","235,000","-69,273,000","-100,304,000","220,044,000","24,222,000","-68,533,000","-132,821,000","108,688,000","-28,832,000","-44,705,000","-106,815,000","103,739,000"
			NetLongTermDebtIssuance,"-17,500,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-8,125,000","-8,906,000","-8,907,000","-8,906,000","-8,906,000","-15,938,000","-30,937,000","-5,938,000","-5,936,000","-5,939,000","-5,937,000","94,062,000","0","-34,503,000","-93,000,000","63,000,000","-50,000,000",,,"40,000,000"
				LongTermDebtIssuance,,,,,,,,,,,,,,,"0",,,"0","0","0","0","100,000,000",,,,"63,000,000",,,,"40,000,000"
				LongTermDebtPayments,"-17,500,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-358,125,000","-8,906,000","-8,907,000","-8,906,000","-8,906,000","-15,938,000","-30,937,000","-5,938,000","-5,936,000","-5,939,000","-5,937,000","-5,938,000","-375,000,000","-34,503,000",,,"-50,000,000",,,
			NetShortTermDebtIssuance,"72,818,000","97,700,000","-527,000","-20,720,000","-3,635,000","22,178,000","-37,825,000","-141,848,000","2,483,000","125,133,000","-5,499,000","17,675,000","-98,839,000","140,778,000","-13,639,000","-22,552,000","-94,844,000","113,293,000","6,171,000","-63,334,000","-94,367,000","125,982,000","24,222,000","-34,030,000","-39,821,000","45,688,000","21,168,000","-10,202,000","-66,815,000","63,739,000"
				ShortTermDebtIssuance,,"97,700,000",,,"-3,635,000","22,178,000",,,"2,483,000","125,133,000",,,,,,,"-94,844,000","113,293,000",,,"-94,367,000","125,982,000",,,"-39,821,000","45,688,000",,,,"63,739,000"
				ShortTermDebtPayments,,,"-527,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-122,228,000","-59,108,000","-35,351,000","-12,261,000","-15,508,000","-2,377,000","0","0","0","-6,976,000","-18,943,000","-4,231,000",,,,,,,,,,,,,,,,,,
			CommonStockPayments,"-122,228,000","-59,108,000","-35,351,000","-12,261,000","-15,508,000","-2,377,000","0","0","0","-6,976,000","-18,943,000","-4,231,000",,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-50,493,000","-13,984,000","-12,109,000","-12,186,000","-12,214,000","-12,658,000","-11,515,000","-11,516,000","-11,513,000","-11,521,000","-10,523,000","-10,534,000","-10,561,000","-11,872,000","-9,719,000","-9,719,000","-9,721,000","-9,898,000","-8,942,000","-8,934,000",,,"-3,455,000",,,,"0",,,
			CommonStockDividendPaid,"-50,493,000","-13,984,000","-12,109,000","-12,186,000","-12,214,000","-12,658,000","-11,515,000","-11,516,000","-11,513,000","-11,521,000","-10,523,000","-10,534,000","-10,561,000","-11,872,000","-9,719,000","-9,719,000","-9,721,000","-9,898,000","-8,942,000","-8,934,000",,,,,,,,,,
			PreferredStockDividendPaid,,,,,,,,,,,,,,,,,,,"0",,,,"-3,455,000",,,,"0",,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,
		NetOtherFinancingCharges,"-12,226,000","-10,762,000","-152,000","-1,249,000","-63,000","-3,994,000","-225,000","-5,254,000","-116,000","-394,000","-2,480,000","-1,500,000","-1,853,000","-10,924,000","-900,000","-1,000","-6,830,000","-2,634,000","-2,400,000","0","-2,400,000","-903,000","-1,937,000","-5,806,000",,,"-2,400,000","0",,
EndCashPosition,"120,615,000","114,402,000","281,677,000","320,506,000","253,251,000","113,047,000","151,452,000","112,603,000","111,029,000","55,924,000","34,184,000","54,207,000","42,966,000","44,877,000","31,014,000","57,992,000","47,678,000","48,370,000","47,722,000","73,191,000","80,897,000","72,738,000","79,140,000","85,673,000","75,779,000","65,719,000","54,409,000","112,484,000","68,646,000","45,065,000"
	ChangesInCash,"7,568,000","-166,263,000","-36,870,000","70,080,000","140,621,000","-37,632,000","34,086,000","-75,000","53,538,000","23,614,000","-21,008,000","11,749,000","-1,395,000","13,549,000","-26,187,000","10,420,000","1,306,000","-392,000","-26,324,000","-10,184,000","7,904,000","-8,023,000","-6,304,000","9,200,000","9,380,000","10,155,000","-57,124,000","44,935,000","23,413,000","-1,290,000"
	EffectOfExchangeRateChanges,"-6,213,000","-1,012,000","-1,959,000","-2,825,000","-417,000","-773,000","4,763,000","1,649,000","1,567,000","-1,874,000","985,000","-508,000","-516,000","314,000","-791,000","-106,000","-1,998,000","1,040,000","855,000","2,478,000","255,000","1,621,000","-4,954,000","694,000","680,000","1,155,000","-951,000","-1,097,000","168,000","-1,312,000"
	BeginningCashPosition,"113,047,000","281,677,000","320,506,000","253,251,000","113,047,000","151,452,000","112,603,000","111,029,000","55,924,000","34,184,000","54,207,000","42,966,000","44,877,000","31,014,000","57,992,000","47,678,000","48,370,000","47,722,000","73,191,000","80,897,000","72,738,000","79,140,000","85,673,000","75,779,000","65,719,000","54,409,000","112,484,000","68,646,000","45,065,000","47,667,000"
CapitalExpenditure,"-42,873,000","-11,686,000","-18,387,000","-6,809,000","-5,991,000","-6,410,000","-9,288,000","-5,032,000","-4,614,000","-5,741,000","-14,790,000","-7,571,000","-5,133,000","-5,462,000","-12,139,000","-7,005,000","-7,770,000","-5,887,000","-6,064,000","-3,958,000","-5,147,000","-3,676,000","-5,673,000","-5,386,000","-3,608,000","-4,508,000","-7,934,000","-4,858,000","-5,151,000","-5,258,000"
IssuanceOfDebt,"75,522,000","97,700,000",,,"-3,635,000","22,178,000",,,"2,483,000","125,133,000",,,,,"0","-18,449,000","-94,844,000","113,293,000","0","-31,615,000","-94,367,000","225,982,000",,,"-102,821,000","108,688,000",,,,"103,739,000"
RepaymentOfDebt,"-17,500,000","-4,375,000","-2,198,000","-6,552,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-358,125,000","-8,906,000","-8,907,000","-8,906,000","-8,906,000","-15,938,000","-30,937,000","-5,938,000","-5,936,000","-5,939,000","-5,937,000","-5,938,000","-375,000,000","-34,503,000",,,"-50,000,000",,,
RepurchaseOfCapitalStock,"-122,228,000","-59,108,000","-35,351,000","-12,261,000","-15,508,000","-2,377,000","0","0","0","-6,976,000","-18,943,000","-4,231,000",,,,,,,,,,,,,,,,,,
FreeCashFlow,"137,197,000","-175,734,000","15,644,000","120,871,000","176,416,000","-36,406,000","88,026,000","162,918,000","67,059,000","-78,253,000","24,562,000","47,349,000","124,943,000","-95,527,000","21,529,000","58,503,000","143,619,000","-92,719,000","-15,217,000","68,023,000","128,476,000","-227,164,000","-22,513,000","61,155,000","145,889,000","-98,518,000","-25,890,000","68,858,000","131,364,000","-105,703,000"
