name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991
		OtherNonCashItems,"624,300,000","84,300,000","304,300,000","71,800,000","308,300,000","-115,700,000","-23,700,000","64,500,000","-258,400,000","82,600,000","-142,500,000","2,500,000","134,500,000","-23,800,000","94,794,000","-27,714,000","-50,787,000","-4,193,000","19,565,000","6,385,000","33,675,000","3,956,000","31,553,000","5,791,000","3,838,000","3,957,000","504,000","12,825,000","12,008,000","8,364,000","19,582,000","11,004,000","7,792,000","9,677,000","13,725,000","3,388,000","16,683,000","12,955,000","-27,704,000","71,305,000","7,510,000","5,863,000","176,562,000","-61,076,000","-105,702,000","582,000",,,"-245,000","470,000",,,,,,"7,693,000","9,675,000","8,286,000","12,677,000","7,844,000","6,912,000","6,585,000","4,320,000","4,763,000","4,700,000","4,079,000",,,,,,,,,,,"545,000","587,000",,,,,,"168,000",,,,,,,,,,"100,000","-200,000",,,"-100,000","-200,000","0",,,"-300,000",,,,"200,000","-300,000",,,"-900,000","-600,000","600,000","-100,000","100,000",,,,,,"-800,000","-900,000","-100,000","0"
		ChangeInWorkingCapital,"-553,900,000","823,200,000","-355,400,000","1,463,200,000","-2,484,900,000","-539,400,000","-35,400,000","-1,321,300,000","34,100,000","-181,000,000","-29,300,000","-300,100,000","-182,600,000","311,500,000","-249,344,000","-242,822,000","-237,376,000","32,542,000","-214,826,000","-92,181,000","-591,624,000","-27,902,000","79,504,000","248,891,000","125,590,000","-225,795,000","-1,263,000","553,200,000","-40,383,000","-281,727,000","-33,608,000","2,887,000","156,969,000","-106,009,000","119,065,000","-99,154,000","-83,037,000","-127,543,000","-113,297,000","-231,634,000","-191,653,000","-136,215,000","-28,578,000","-7,299,000","7,907,000","10,506,000","-46,805,000","181,043,000","-337,000","7,034,000","-23,125,000","-19,849,000","-3,398,000","-3,096,000","-14,899,000","-32,064,000","12,040,000","-17,511,000","48,312,000","14,435,000","13,481,000","11,239,000","75,745,000","4,108,000","-5,489,000","18,594,000","1,710,000","9,798,000","-11,237,000","27,516,000","-19,533,000","3,343,000","27,248,000","-69,801,000","-14,258,000","85,351,000","-15,195,000","28,428,000","2,135,000","6,336,000","-1,833,000","-3,058,000","8,739,000","-3,406,000","3,603,000","2,079,000","1,985,000","-3,246,000","-2,527,000","-11,466,000","5,500,000","-4,600,000","1,600,000","-1,300,000","-1,800,000","4,100,000","-7,700,000","-2,000,000","1,000,000","-1,400,000","-1,700,000","-500,000","2,600,000","-3,900,000","-3,400,000","-3,800,000","3,400,000","-9,200,000","-2,400,000","-6,600,000","-8,500,000","-5,300,000","12,300,000","-1,500,000","-400,000","1,300,000","900,000","1,300,000","-200,000","1,300,000","-200,000","600,000","1,300,000","-1,400,000"
			ChangeInReceivables,"-671,600,000","1,197,500,000","-584,500,000","1,541,000,000","-2,825,600,000","-58,300,000","-80,800,000","-1,228,200,000","121,900,000","-169,000,000","-12,200,000","-204,100,000","-150,700,000","-106,100,000","-40,295,000","-163,698,000","-95,315,000","30,408,000","-2,891,000","-126,902,000","-94,999,000","-137,928,000","32,252,000","108,099,000","113,250,000","-397,428,000","-28,478,000","-44,190,000","-97,690,000","-321,063,000","-90,145,000","-33,330,000","153,572,000","-92,529,000","101,046,000","-116,808,000","-73,378,000","-109,518,000","-91,849,000","-165,891,000","-197,033,000","-135,312,000","-35,783,000","6,117,000","3,592,000","4,956,000","-10,825,000","12,909,000","-23,338,000","-6,290,000","2,198,000","-7,720,000","-11,837,000","-12,997,000","6,994,000","-9,368,000","122,000","-14,640,000","-7,352,000","9,510,000","13,154,000","-26,139,000","447,000","4,201,000","-1,131,000","25,511,000","-25,985,000","6,294,000","-6,459,000","32,731,000","-18,236,000","531,000","34,485,000","-44,353,000","-6,332,000","-1,326,000","-633,000","-3,221,000","504,000","-1,535,000","-247,000","236,000","572,000","833,000","4,098,000","5,357,000","-3,984,000","2,336,000","-3,685,000","-8,212,000","8,300,000","-3,600,000","1,900,000","-1,200,000","-300,000","7,100,000","-7,900,000","2,000,000","-2,500,000","2,000,000","-2,700,000","1,000,000",,,,,"1,800,000",,,,"900,000","400,000","-300,000","800,000","-1,000,000","-500,000","-100,000","-100,000",,,,"300,000","300,000","-1,300,000"
				ChangesInAccountReceivables,"-671,600,000","1,197,500,000","-584,500,000","1,541,000,000","-2,825,600,000","-58,300,000","-80,800,000","-1,228,200,000","121,900,000","-169,000,000","-12,200,000","-204,100,000","-150,700,000","-106,100,000","-40,295,000","-163,698,000","-95,315,000","30,408,000","-2,891,000","-126,902,000","-94,999,000","-137,928,000","32,252,000","108,099,000","113,250,000","-397,428,000","-28,478,000","-44,190,000","-97,690,000","-321,063,000","-90,145,000","-33,330,000","153,572,000","-92,529,000","101,046,000","-116,808,000","-73,378,000","-109,518,000","-91,849,000","-165,891,000","-197,033,000","-135,312,000","-35,783,000","6,117,000","3,592,000","4,956,000","-10,825,000","12,909,000","-23,338,000","-6,290,000","2,198,000","-7,720,000","-11,837,000","-12,997,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-330,100,000","-88,600,000","-163,700,000","-109,100,000","31,300,000","-252,800,000","-127,000,000","-169,000,000","-162,600,000","-70,800,000","-108,300,000","-59,000,000","-109,600,000","-58,600,000","-106,276,000","-99,524,000","-93,340,000","-88,760,000","-78,550,000","-84,101,000","-81,800,000","-69,744,000","-50,070,000","-26,818,000","-10,625,000","-62,263,000","-30,366,000","-31,607,000","-43,920,000","-5,932,000","-9,983,000","-13,622,000","-21,745,000","-15,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,000","2,245,000","1,371,000","-92,000","42,000","1,067,000","-386,000","527,000","1,313,000","6,861,000","-1,448,000","188,000","-1,027,000","2,925,000","-1,623,000","-1,324,000","-397,000","-505,000","-95,000","-735,000","-637,000","-513,000","683,000","-474,000","6,544,000","104,000","-1,898,000","-700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-235,500,000","-44,800,000","76,100,000","-39,000,000","-227,800,000","-50,000,000","98,500,000","-17,400,000","-36,300,000","70,100,000","-151,600,000","-21,300,000","-26,800,000","69,300,000","32,117,000","-147,249,000","-9,404,000","68,836,000","-85,122,000","48,959,000","-56,843,000","-20,325,000","-11,314,000","-22,229,000","17,826,000","39,260,000","-66,253,000","-47,065,000","-2,032,000","35,874,000","-8,917,000","596,000","-8,548,000","-20,898,000","31,344,000","-32,412,000","-8,037,000","-43,660,000","9,276,000","-51,249,000","-6,156,000","-4,487,000","274,000","1,851,000","-10,444,000","2,286,000","-723,000","1,842,000","4,087,000","-2,483,000","-4,204,000","208,000","8,033,000","-8,611,000","-1,281,000","-9,145,000","2,373,000","1,493,000","2,227,000","1,365,000","-12,801,000","-440,000","-209,000","-263,000","-396,000","1,023,000","1,030,000","290,000","-1,206,000","-40,000","539,000","-630,000","-765,000","-943,000","-28,000","575,000","-990,000","1,032,000","1,738,000","323,000","1,246,000","-3,150,000","3,220,000","-4,232,000","167,000","-609,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"650,400,000","-250,400,000","365,700,000","76,700,000","458,400,000","-34,700,000","38,100,000","59,900,000","106,100,000","-85,200,000","324,600,000","9,600,000","129,900,000","-19,600,000","30,148,000","112,873,000","-9,675,000","76,654,000","5,720,000","118,324,000","-334,927,000","187,695,000","146,542,000","-26,487,000","30,494,000","103,431,000","139,005,000","35,314,000","103,804,000","25,534,000","85,730,000","59,686,000","30,959,000","-14,139,000","41,790,000","59,302,000","3,487,000","32,105,000","-18,252,000","-3,558,000","20,079,000","12,710,000","14,762,000","-3,323,000","25,003,000","13,574,000","-20,748,000","10,248,000","5,811,000","12,294,000","-5,001,000","4,915,000","-2,273,000","15,318,000","-3,854,000","3,052,000","6,218,000","-7,564,000","10,505,000","-6,650,000","14,172,000","152,000","2,101,000","2,365,000","-2,049,000","-3,069,000","2,756,000","4,697,000","-991,000","-1,049,000","-1,350,000","5,316,000","-4,242,000","1,301,000","-1,838,000","7,655,000","-10,899,000","7,511,000","-1,653,000","9,953,000","-5,980,000","2,379,000","3,114,000","2,812,000","-1,448,000","-185,000","1,742,000","-308,000","995,000","919,000","1,400,000","100,000","-200,000","-200,000","800,000","-600,000","1,400,000","-500,000","300,000","-200,000","600,000","-200,000","-200,000","300,000","0","-500,000","600,000","-300,000","900,000","-1,700,000","800,000","-1,600,000","800,000","-2,300,000","1,200,000","1,800,000","1,000,000","1,400,000",,,"100,000","400,000","1,000,000","-100,000"
				ChangeInPayable,"650,400,000","-250,400,000","365,700,000","76,700,000","458,400,000","-34,700,000","38,100,000","59,900,000","106,100,000","-85,200,000","324,600,000","9,600,000","129,900,000","-19,600,000","30,148,000","112,873,000","-9,675,000","76,654,000","5,720,000","118,324,000","-334,927,000","187,695,000","146,542,000","-26,487,000","30,494,000","103,431,000","139,005,000","35,314,000","103,804,000","25,534,000","85,730,000","59,686,000","30,959,000","-14,139,000","41,790,000","59,302,000","3,487,000","32,105,000",,,"20,079,000","12,710,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"650,400,000","-250,400,000","365,700,000","76,700,000","458,400,000","-34,700,000","38,100,000","59,900,000","106,100,000","-85,200,000","324,600,000","9,600,000","129,900,000","-19,600,000","30,148,000","112,873,000","-9,675,000","76,654,000","5,720,000","118,324,000","-334,927,000","187,695,000","146,542,000","-26,487,000","30,494,000","103,431,000","139,005,000","35,314,000","103,804,000","25,534,000","85,730,000","59,686,000","30,959,000","-14,139,000","41,790,000","59,302,000","3,487,000","32,105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-87,000","-552,000","906,000","-2,010,000","-4,216,000","-3,479,000","2,061,000","-3,473,000","-200,000",,,"100,000","-2,300,000","-2,400,000","-1,200,000","-3,500,000","3,200,000","-3,200,000","400,000","-1,300,000","4,400,000","-4,200,000","-3,400,000","-3,300,000","-7,900,000","-5,400,000","100,000","-200,000","-9,900,000","-900,000",,,,,,,"-400,000","400,000","0","-100,000",,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,284,000","-4,779,000",,,"-2,195,000","-4,653,000","-1,799,000","-8,735,000","-782,000","-25,994,000","-5,033,000","75,522,000","-1,050,000","24,430,000",,,,"-1,788,000",,,,,,,,,,,,,,,,,,,,,,,,,"8,900,000","0","-3,400,000","-4,700,000","-300,000","-3,200,000",,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"32,900,000","9,500,000","-49,000,000","-6,400,000","78,800,000","-143,600,000","35,800,000","33,400,000","5,000,000","73,900,000","-81,800,000","-25,300,000","-25,400,000","426,500,000","-165,038,000","54,776,000","-29,642,000","-54,596,000","-53,983,000","-48,461,000","-23,055,000","12,400,000","-37,906,000","216,326,000","-25,355,000","91,205,000","-15,171,000","640,748,000","-545,000","-16,140,000","-10,293,000","-10,443,000","2,731,000","37,107,000","-7,159,000","-9,236,000","-5,109,000","-6,470,000","-12,472,000","-10,936,000","-8,543,000","-9,126,000","-7,831,000","-11,944,000","-10,244,000","-10,310,000","-14,509,000","156,044,000","13,103,000","3,513,000","-16,118,000","-17,252,000","2,679,000","3,194,000","-16,758,000","-16,603,000","3,327,000","3,200,000","42,932,000","10,210,000","-1,044,000","37,666,000","73,336,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
