name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,12/31/2009
		PrepaidAssets,"181,574,000","140,553,000","160,689,000","177,149,000","193,408,000","198,117,000","192,186,000","201,198,000","199,239,000","206,345,000","269,747,000","227,537,000","220,184,000","190,284,000","188,164,000","187,040,000","176,973,000","259,307,000","234,093,000","212,891,000","179,435,000","133,654,000","141,620,000","129,049,000","134,036,000","194,442,000","126,939,000","62,088,000","76,706,000","66,029,000","73,969,000","68,589,000","83,086,000","78,955,000",,,,,,,,,,,,,,,
		RestrictedCash,"95,400,000","95,400,000","55,400,000","62,200,000","64,000,000","71,401,000","54,838,000","30,000,000","788,225,000","978,957,000","935,678,000","1,110,797,000","1,122,139,000","1,004,733,000","773,710,000","812,362,000","898,457,000","800,849,000","863,680,000","869,153,000","818,110,000","700,900,000","825,904,000","1,014,080,000","902,809,000","803,632,000","748,896,000","769,324,000","741,627,000","632,784,000","588,474,000","567,239,000","543,989,000","530,631,000","540,195,000","524,905,000","483,484,000","416,816,000",,,,"0","0","98,403,000","126,295,000","72,736,000","78,886,000","80,256,000","52,540,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,643,000","9,643,000","9,643,000","9,643,000","15,166,000","15,166,000","14,387,000","16,243,000","14,512,000","16,967,000","12,874,000","12,591,000","14,962,000","17,982,000","18,873,000","20,738,000","30,502,000","41,858,000","47,622,000","51,492,000","50,285,000",,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,643,000","9,643,000","9,643,000","9,643,000","15,166,000","15,166,000","14,387,000","16,243,000","14,512,000","16,967,000","12,874,000","12,591,000","14,962,000","17,982,000","18,873,000","20,738,000","30,502,000","41,858,000","47,622,000","51,492,000","50,285,000",,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,299,000","101,933,000","84,156,000","95,210,000","100,499,000","81,668,000","69,421,000","63,217,000","53,684,000","50,423,000","50,624,000","34,806,000","26,890,000","18,285,000","16,757,000"
	TotalNonCurrentAssets,"6,782,255,000","6,697,534,000","6,510,141,000","6,283,081,000","6,111,642,000","6,042,845,000","6,058,184,000","6,099,984,000","6,004,096,000","5,657,969,000","5,171,932,000","5,142,094,000","4,907,179,000","3,819,991,000","3,575,624,000","3,451,390,000","3,355,590,000","2,863,690,000","2,626,202,000","2,443,841,000","2,292,083,000","2,176,082,000","2,026,126,000","1,846,421,000","1,693,934,000","1,504,205,000","1,358,350,000","1,233,426,000","1,099,783,000","871,840,000","709,430,000","661,389,000","623,878,000","531,690,000","463,295,000","430,449,000","414,622,000","372,527,000","346,315,000","329,962,000","310,418,000","303,105,000","272,275,000","255,236,000","242,930,000","224,538,000","207,301,000","189,477,000","164,075,000"
		NetPPE,"6,386,079,000","6,291,934,000","6,117,707,000","5,873,844,000","5,691,255,000","5,605,653,000","5,605,646,000","5,623,957,000","5,530,324,000","5,191,787,000","4,724,349,000","4,709,914,000","4,465,473,000","3,352,787,000","3,159,905,000","3,058,327,000","2,984,337,000","2,492,155,000","2,287,879,000","2,107,377,000","1,935,073,000","1,790,910,000","1,662,798,000","1,487,988,000","1,338,742,000","1,131,054,000","985,762,000","835,932,000","702,339,000","468,256,000","323,088,000","286,763,000","267,064,000","193,282,000","163,996,000","142,320,000","140,128,000","125,095,000","25,957,000","31,936,000","24,535,000","23,210,000","20,872,000","19,737,000","19,633,000","19,329,000","18,967,000","18,624,000","18,409,000"
			GrossPPE,"7,323,465,000","7,176,792,000","6,950,068,000","6,655,275,000","6,422,563,000","6,285,883,000","6,237,331,000","6,206,055,000","6,068,252,000","5,684,234,000","5,174,544,000","5,077,626,000","4,834,878,000","3,685,651,000","3,456,062,000","3,319,641,000","3,219,869,000","2,699,963,000","2,470,944,000","2,268,568,000","2,075,608,000","1,913,419,000","1,768,451,000","1,578,565,000","1,415,445,000","1,196,578,000","1,041,283,000","883,151,000","743,811,000","504,355,000","355,433,000","316,279,000","294,370,000","218,503,000","187,198,000","163,605,000","159,723,000","142,920,000","57,519,000","62,063,000","53,263,000","50,790,000","48,199,000","45,919,000","44,674,000","43,342,000","41,960,000","40,920,000","38,788,000"
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,490,000","51,365,000","49,094,000","46,608,000","43,995,000","41,799,000","40,638,000","39,441,000","38,110,000","37,075,000","35,173,000"
				OtherProperties,"2,452,004,000","2,335,448,000","2,180,428,000","1,954,481,000","1,802,793,000","1,751,990,000","1,736,199,000","1,751,423,000","1,731,047,000","1,661,553,000","1,294,506,000","1,273,620,000","1,247,841,000","191,661,000","178,339,000","168,039,000","161,398,000","155,166,000","148,324,000","140,954,000","136,126,000","126,206,000","109,451,000","103,986,000","93,724,000","82,459,000","76,136,000","66,290,000","60,860,000","57,012,000","69,676,000","55,112,000","54,176,000","50,987,000","49,567,000","47,735,000","45,715,000","43,580,000",,,,,,,,,,,
			AccumulatedDepreciation,"-937,386,000","-884,858,000","-832,361,000","-781,431,000","-731,308,000","-680,230,000","-631,685,000","-582,098,000","-537,928,000","-492,447,000","-450,195,000","-367,712,000","-369,405,000","-332,864,000","-296,157,000","-261,314,000","-235,532,000","-207,808,000","-183,065,000","-161,191,000","-140,535,000","-122,509,000","-105,653,000","-90,577,000","-76,703,000","-65,524,000","-55,521,000","-47,219,000","-41,472,000","-36,099,000","-32,345,000","-29,516,000","-27,306,000","-25,221,000","-23,202,000","-21,285,000","-19,595,000","-17,825,000","-31,562,000","-30,127,000","-28,728,000","-27,580,000","-27,327,000","-26,182,000","-25,041,000","-24,013,000","-22,993,000","-22,296,000","-20,379,000"
		NonCurrentDeferredAssets,"324,282,000","330,062,000","323,922,000","323,105,000","334,508,000","347,907,000","362,596,000","376,745,000","376,765,000","361,603,000","328,109,000","309,555,000","280,118,000","249,010,000","191,632,000","172,799,000","138,942,000","99,915,000","87,566,000","75,858,000","71,870,000","75,534,000","79,878,000","75,172,000","80,144,000","89,127,000","99,571,000","108,051,000","115,584,000","123,108,000","128,304,000","129,021,000","127,774,000","125,288,000","110,514,000","102,332,000","91,371,000","125,053,000","28,311,000","22,191,000","15,612,000","0","0","0","0","1,319,000","3,188,000",,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,311,000","22,191,000","15,612,000","0","0","0","0","1,319,000","3,188,000",,
		NonCurrentPrepaidAssets,"34,796,000","38,166,000","31,281,000","50,654,000","50,431,000","53,158,000","54,047,000","63,623,000","61,246,000","67,682,000","79,361,000","84,507,000","118,359,000","138,738,000","144,642,000","141,183,000","149,751,000","150,617,000","138,672,000","146,162,000","170,631,000","199,415,000","198,426,000","201,925,000","196,470,000","206,485,000","199,200,000","217,932,000","212,786,000","213,147,000","194,867,000","185,699,000","171,862,000","161,484,000","145,598,000","143,631,000","137,239,000","122,379,000","117,506,000","117,560,000","115,617,000","120,615,000","119,790,000","118,842,000","116,939,000","116,857,000","113,701,000","131,370,000","108,279,000"
		OtherNonCurrentAssets,"37,098,000","37,372,000","37,231,000","35,478,000","35,448,000","36,127,000","35,895,000","35,659,000","35,761,000","36,897,000","40,113,000","38,118,000","43,229,000","79,456,000","79,445,000","79,081,000","82,560,000","121,003,000","112,085,000","114,444,000","114,509,000","110,223,000","85,024,000","81,336,000","78,578,000","77,539,000","73,817,000","71,511,000","69,074,000","67,329,000","63,171,000","59,906,000","57,178,000","51,636,000","43,187,000","42,166,000","45,884,000",,"174,541,000","158,275,000","154,654,000","159,280,000","131,613,000","116,657,000","106,358,000","87,033,000","71,445,000","39,483,000","37,387,000"
TotalLiabilitiesNetMinorityInterest,"6,690,341,000","6,425,990,000","6,338,525,000","6,490,676,000","6,294,746,000","6,149,130,000","6,153,191,000","5,424,782,000","5,000,870,000","4,782,080,000","4,395,127,000","4,567,754,000","4,446,283,000","3,236,953,000","2,947,949,000","2,948,224,000","2,934,626,000","2,366,869,000","2,300,406,000","2,166,112,000","2,010,268,000","1,757,320,000","1,785,069,000","1,730,883,000","1,485,480,000","1,305,235,000","1,128,249,000","1,023,057,000","886,439,000","599,906,000","468,239,000","474,239,000","489,878,000","411,648,000","401,370,000","448,623,000","404,953,000","337,349,000","325,171,000","342,202,000","353,966,000","279,107,000","279,441,000","294,673,000","642,262,000","580,834,000","566,005,000","552,653,000","505,993,000"
	CurrentLiabilities,"1,611,275,000","1,275,602,000","1,303,901,000","1,601,179,000","1,508,080,000","1,342,022,000","1,296,703,000","1,271,182,000","1,231,486,000","1,112,044,000","1,052,776,000","1,211,163,000","1,126,669,000","834,535,000","824,821,000","900,227,000","1,047,326,000","647,026,000","662,984,000","685,830,000","673,174,000","531,950,000","570,921,000","607,545,000","567,596,000","466,240,000","466,883,000","529,491,000","486,297,000","365,624,000","394,817,000","400,538,000","415,981,000","335,993,000","331,271,000","380,399,000","343,263,000","276,894,000","267,820,000","291,163,000","297,655,000","227,064,000","239,018,000","256,809,000","274,736,000","214,429,000","219,381,000","207,162,000","163,893,000"
		PayablesAndAccruedExpenses,"539,254,000","469,833,000","439,147,000","470,483,000","413,286,000","323,225,000","277,073,000","238,117,000","302,535,000","361,760,000","328,546,000","374,992,000","374,715,000","338,112,000","314,727,000","354,275,000","375,304,000","245,083,000","244,634,000","242,124,000","236,464,000","209,384,000","219,256,000","200,149,000","203,934,000","161,396,000","147,398,000","186,497,000","173,761,000","140,886,000","156,242,000","147,260,000","160,389,000","148,993,000","126,352,000","144,889,000","142,468,000","126,173,000","93,013,000","28,599,000","109,959,000","34,883,000","17,874,000","16,927,000","16,354,000","39,280,000","16,844,000","13,589,000","15,265,000"
			Payables,"169,529,000","122,361,000","131,235,000","162,216,000","135,860,000","65,338,000","69,919,000","64,007,000","79,529,000","108,913,000","110,631,000","141,223,000","117,217,000","99,924,000","118,933,000","128,703,000","87,397,000","64,858,000","74,821,000","95,894,000","99,531,000","57,257,000","71,358,000","86,097,000","74,492,000","55,297,000","53,964,000","95,252,000","93,076,000","59,316,000","65,775,000","57,848,000","80,701,000","50,083,000","44,817,000","57,845,000","55,471,000","47,567,000","42,279,000","28,599,000","31,763,000","33,741,000","17,874,000","16,927,000","16,354,000","32,395,000","16,844,000","13,589,000","15,265,000"
				AccountsPayable,"47,422,000","44,952,000","53,961,000","55,072,000","33,199,000","28,454,000","36,068,000","41,060,000","62,949,000","43,601,000","41,915,000","43,848,000","26,713,000","39,320,000","63,190,000","50,310,000","31,674,000","22,822,000","30,961,000","33,186,000","39,612,000","15,193,000","29,906,000","27,728,000","23,017,000","17,043,000","15,823,000","21,751,000","13,835,000","13,402,000","17,954,000","21,842,000","24,741,000","23,104,000","20,766,000","23,097,000","17,527,000","24,166,000","21,317,000","28,599,000","24,880,000","15,928,000","17,874,000","16,927,000","16,354,000","13,360,000","16,844,000","13,589,000","15,265,000"
				TotalTaxPayable,"122,107,000","77,409,000","77,274,000","107,144,000","102,661,000","36,884,000","33,851,000","22,947,000","16,580,000","65,312,000","68,716,000","97,375,000","90,504,000","60,604,000","55,743,000","78,393,000","55,723,000","42,036,000","43,860,000","62,708,000","59,919,000","42,064,000","41,452,000","58,369,000","51,475,000","38,254,000","38,141,000","73,501,000","79,241,000","45,914,000","47,821,000","36,006,000","55,960,000","26,979,000","24,051,000","34,748,000","37,944,000","23,401,000","20,962,000",,"6,883,000","17,813,000",,,,"19,035,000",,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","24,944,000","31,511,000","3,286,000","5,031,000",,"18,859,000",,,,"10,437,000",,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,
			CurrentAccruedExpenses,"369,725,000","347,472,000","307,912,000","308,267,000","277,426,000","257,887,000","207,154,000","174,110,000","223,006,000","252,847,000","217,915,000","233,769,000","257,498,000","238,188,000","195,794,000","225,572,000","287,907,000","180,225,000","169,813,000","146,230,000","136,933,000","152,127,000","147,898,000","114,052,000","129,442,000","106,099,000","93,434,000","91,245,000","80,685,000","81,570,000","90,467,000","89,412,000","79,688,000","98,910,000","81,535,000","87,044,000","86,997,000","78,606,000","50,734,000",,"78,196,000","1,142,000",,,,"6,885,000",,,
				InterestPayable,"26,080,000","24,526,000","27,087,000","24,899,000","33,301,000","37,202,000","23,276,000","17,871,000","18,061,000","16,941,000","18,753,000","17,558,000","19,344,000","18,086,000","18,965,000","19,620,000","20,035,000","11,384,000","15,168,000","8,953,000","14,240,000","8,499,000","14,796,000","8,764,000","18,265,000","12,355,000",,,,,,"9,091,000",,,,,,,,,,"1,142,000",,,,"6,885,000",,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,232,000",,"17,573,000","17,123,000",,,,"14,842,000",,,
		CurrentDebtAndCapitalLeaseObligation,"477,057,000","390,628,000","379,482,000","396,732,000","551,458,000","585,362,000","554,622,000","438,197,000","480,686,000","400,170,000","333,765,000","405,561,000","322,181,000","178,706,000","163,098,000","159,885,000","292,145,000","132,422,000","117,636,000","108,347,000","110,113,000","94,732,000","95,560,000","104,636,000","78,589,000","73,651,000","59,954,000","50,161,000","32,835,000","20,520,000","9,153,000","8,605,000","8,449,000","7,993,000","6,133,000","8,065,000","8,074,000","8,020,000",,,,,,,"23,240,000","23,240,000","3,240,000","3,240,000","3,240,000"
			CurrentDebt,"294,003,000","208,948,000","208,299,000","210,945,000","356,623,000","384,197,000","373,300,000","288,498,000","334,931,000","258,852,000","194,582,000","270,407,000","173,413,000","163,557,000","150,862,000","145,865,000","280,281,000","115,430,000","105,958,000","95,428,000","92,672,000","84,354,000","84,443,000","78,596,000","53,012,000","49,637,000","37,758,000","29,676,000","22,184,000","10,431,000",,,,,,,,,,,,,,,"23,240,000","23,240,000","3,240,000","3,240,000","3,240,000"
				OtherCurrentBorrowings,"294,003,000","208,948,000","208,299,000","210,945,000","356,623,000","384,197,000","373,300,000","288,498,000","334,931,000","258,852,000","194,582,000","270,407,000","173,413,000","163,557,000","150,862,000","145,865,000","280,281,000","115,430,000","105,958,000","95,428,000","92,672,000","84,354,000","84,443,000","78,596,000","53,012,000","49,637,000","37,758,000","29,676,000","22,184,000","10,431,000",,,,,,,,,,,,,,,,"23,240,000",,,
			CurrentCapitalLeaseObligation,"183,054,000","181,680,000","171,183,000","185,787,000","194,835,000","201,165,000","181,322,000","149,699,000","145,755,000","141,318,000","139,183,000","135,154,000","148,768,000","15,149,000","12,236,000","14,020,000","11,864,000","16,992,000","11,678,000","12,919,000","17,441,000","10,378,000","11,117,000","26,040,000","25,577,000","24,014,000","22,196,000","20,485,000","10,651,000","10,089,000","9,153,000","8,605,000","8,449,000","7,993,000","6,133,000","8,065,000","8,074,000","8,020,000",,,,,,,,,,,
		CurrentDeferredLiabilities,"558,303,000","382,317,000","447,470,000","694,496,000","509,172,000","401,966,000","429,892,000","566,075,000","411,286,000","315,408,000","361,218,000","402,990,000","403,001,000","291,981,000","323,627,000","357,645,000","357,193,000","246,404,000","276,933,000","312,587,000","308,958,000","206,392,000","238,793,000","283,851,000","263,430,000","216,831,000","237,043,000","270,185,000","259,404,000","188,870,000","216,477,000","232,072,000","230,068,000","167,627,000","180,735,000","205,786,000","175,803,000","131,414,000","136,693,000","145,085,000",,,,,,,"109,175,000",,
			CurrentDeferredRevenue,"558,303,000","382,317,000","447,470,000","608,136,000","509,172,000","401,966,000","429,892,000","452,023,000","411,286,000","315,408,000","361,218,000","402,990,000","403,001,000","291,981,000","323,627,000","357,645,000","357,193,000","246,404,000","276,933,000","312,587,000","308,958,000","206,392,000","238,793,000","283,851,000","263,430,000","216,831,000","237,043,000","270,185,000","259,404,000","188,870,000","216,477,000","232,072,000","230,068,000","167,627,000","180,735,000","205,786,000","175,803,000","131,414,000","136,693,000","145,085,000",,,,,,,"109,175,000",,
		OtherCurrentLiabilities,"36,661,000","32,824,000","37,802,000","39,468,000","34,164,000","31,469,000","35,116,000","28,793,000","36,979,000","34,706,000","29,247,000","27,620,000","26,772,000","25,736,000","23,369,000","28,422,000","22,684,000","23,117,000","23,781,000","22,772,000","17,639,000","21,442,000","17,312,000","18,909,000","21,643,000","14,362,000","22,488,000","22,648,000","20,297,000","15,348,000","12,945,000","12,601,000","17,075,000","11,380,000","18,051,000","21,659,000","16,918,000","11,287,000","20,882,000","117,479,000","170,123,000","175,058,000","221,144,000","239,882,000","235,142,000","137,067,000","90,122,000","190,333,000","145,388,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,079,066,000","5,150,388,000","5,034,624,000","4,889,497,000","4,786,666,000","4,807,108,000","4,856,488,000","4,153,600,000","3,769,384,000","3,670,036,000","3,342,351,000","3,356,591,000","3,319,614,000","2,402,418,000","2,123,128,000","2,047,997,000","1,887,300,000","1,719,843,000","1,637,422,000","1,480,282,000","1,337,094,000","1,225,370,000","1,214,148,000","1,123,338,000","917,884,000","838,995,000","661,366,000","493,566,000","400,142,000","234,282,000","73,422,000","73,701,000","73,897,000","75,655,000","70,099,000","68,224,000","61,690,000","60,455,000","57,351,000","51,039,000","56,311,000","52,043,000","40,423,000","37,864,000","367,526,000","366,405,000","346,624,000","345,491,000","342,100,000"
		LongTermDebtAndCapitalLeaseObligation,"4,637,065,000","4,727,174,000","4,599,329,000","4,437,097,000","4,339,178,000","4,315,154,000","4,317,743,000","3,603,270,000","3,233,634,000","3,178,467,000","2,884,878,000","2,940,471,000","2,934,675,000","2,024,774,000","1,770,904,000","1,731,766,000","1,570,926,000","1,387,498,000","1,214,138,000","1,089,159,000","991,722,000","897,359,000","894,809,000","836,418,000","655,103,000","596,693,000","500,147,000","398,975,000","302,800,000","135,817,000",,,,,,,,,,,,,,,"257,587,000","11,966,000","11,966,000","238,992,000","238,992,000"
			LongTermDebt,"2,801,759,000","2,975,823,000","2,975,328,000","3,014,958,000","3,048,378,000","3,066,635,000","3,074,900,000","2,333,600,000","1,965,524,000","1,960,453,000","1,968,901,000","2,025,183,000","2,039,619,000","2,024,774,000","1,770,904,000","1,731,766,000","1,570,926,000","1,387,498,000","1,214,138,000","1,089,159,000","991,722,000","897,359,000","894,809,000","836,418,000","655,103,000","596,693,000","500,147,000","398,975,000","302,800,000","135,817,000",,,,,,,,,,,,,,,"257,587,000","11,966,000","11,966,000","238,992,000","238,992,000"
			LongTermCapitalLeaseObligation,"1,835,306,000","1,751,351,000","1,624,001,000","1,422,139,000","1,290,800,000","1,248,519,000","1,242,843,000","1,269,670,000","1,268,110,000","1,218,014,000","915,977,000","915,288,000","895,056,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"442,001,000","423,214,000","435,295,000","452,400,000","447,488,000","491,954,000","538,745,000","550,330,000","535,750,000","491,569,000","457,473,000","416,120,000","384,939,000","377,644,000","352,224,000","316,231,000","316,374,000","332,345,000","423,284,000","391,123,000","345,372,000","328,011,000","319,339,000","286,920,000","262,781,000","242,302,000","161,219,000","94,591,000","97,342,000","98,465,000","73,422,000","73,701,000","73,897,000","75,655,000","70,099,000","68,224,000","61,690,000","60,455,000","29,040,000","28,848,000","40,699,000","52,043,000","40,423,000","37,864,000","29,030,000","29,101,000","29,110,000","29,149,000","27,998,000"
			NonCurrentDeferredTaxesLiabilities,"325,761,000","375,472,000","380,867,000","412,621,000","398,097,000","439,894,000","486,487,000","517,537,000","505,263,000","469,292,000","446,940,000","399,765,000","366,854,000","355,141,000","332,119,000","295,601,000","292,888,000","313,140,000","406,080,000","372,998,000","327,660,000","308,143,000","299,231,000","267,379,000","242,602,000","221,481,000","139,459,000","76,378,000","69,510,000","76,010,000","47,443,000","47,443,000","47,469,000","48,916,000","43,932,000","43,554,000","36,031,000","33,216,000",,,,,,,,,,,
			NonCurrentDeferredRevenue,"116,240,000","47,742,000","54,428,000","39,779,000","49,391,000","52,060,000","52,258,000","32,793,000","30,487,000","22,277,000","10,533,000","16,355,000","18,085,000","22,503,000","20,105,000","20,630,000","23,486,000","19,205,000","17,204,000","18,125,000","17,712,000","19,868,000","20,108,000","19,541,000","20,179,000","20,821,000","21,760,000","18,213,000","27,832,000","22,455,000","25,979,000","26,258,000","26,428,000","26,739,000","26,167,000","24,670,000","25,659,000","27,239,000",,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"245,621,000","227,026,000",,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","80,909,000","79,717,000","78,522,000","77,350,000","75,110,000"
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,311,000","22,191,000","15,612,000",,,,,,,,
