name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
OperatingCashFlow,"468,500,000"
	CashFlowFromContinuingOperatingActivities,"468,500,000"
		NetIncomeFromContinuingOperations,"392,000,000"
		DepreciationAmortizationDepletion,"98,600,000"
			DepreciationAndAmortization,"98,600,000"
				Depreciation,"98,600,000"
		DeferredTax,"12,000,000"
			DeferredIncomeTax,"12,000,000"
		StockBasedCompensation,"16,000,000"
		OtherNonCashItems,"15,400,000"
		ChangeInWorkingCapital,"-65,600,000"
			ChangeInReceivables,"55,800,000"
			ChangeInInventory,"308,100,000"
			ChangeInPayablesAndAccruedExpense,"-463,800,000"
				ChangeInPayable,"-463,800,000"
					ChangeInAccountPayable,"1,100,000"
			ChangeInOtherCurrentAssets,"34,300,000"
InvestingCashFlow,"-1,302,100,000"
	CashFlowFromContinuingInvestingActivities,"-1,302,100,000"
		NetPPEPurchaseAndSale,"-270,200,000"
			PurchaseOfPPE,"-289,300,000"
			SaleOfPPE,"19,100,000"
		NetBusinessPurchaseAndSale,"-1,031,900,000"
			PurchaseOfBusiness,"-1,038,500,000"
FinancingCashFlow,"1,116,600,000"
	CashFlowFromContinuingFinancingActivities,"1,116,600,000"
		NetIssuancePaymentsOfDebt,"1,235,600,000"
			NetLongTermDebtIssuance,"800,800,000"
				LongTermDebtPayments,"-370,600,000"
			NetShortTermDebtIssuance,"434,800,000"
		NetCommonStockIssuance,"-84,800,000"
			CommonStockPayments,"-84,800,000"
		CashDividendsPaid,"-19,000,000"
		ProceedsFromStockOptionExercised,"8,100,000"
EndCashPosition,"360,200,000"
	ChangesInCash,"283,000,000"
	BeginningCashPosition,"77,200,000"
InterestPaidSupplementalData,"49,000,000"
CapitalExpenditure,"-289,300,000"
IssuanceOfDebt,"1,166,500,000"
RepaymentOfDebt,"-370,500,000"
RepurchaseOfCapitalStock,"-84,800,000"
FreeCashFlow,"179,200,000"
