name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
MarketCap,"509,220,000","508,185,000","505,080,000","505,080,000","500,940,000","497,317,500"
EnterpriseValue,"509,681,662","508,433,858","504,971,324","504,654,872","500,308,942","497,463,988"
PeRatio,,"35.071",,,,
PbRatio,"1.295","1.319",,,,
EnterprisesValueEBITDARatio,"-384.603","-1,603.599","1,265.434","-370.34","-11,236.08","-266.452"
