name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010
		DeferredTax,"-19,000,000","4,900,000","-26,100,000","-8,500,000","14,100,000","36,600,000","17,000,000","18,200,000","-3,200,000","-77,600,000","19,000,000","-40,600,000","-27,100,000","-20,700,000","8,100,000","-15,400,000","5,000,000","16,600,000","-262,700,000","-32,200,000","-19,200,000","6,700,000","62,100,000","-12,700,000","-36,800,000","-41,900,000","16,800,000","-59,200,000","600,000","-26,800,000","-34,700,000","-49,400,000","-20,800,000","-15,500,000","-1,800,000","-12,200,000","-7,800,000","-5,300,000","-3,800,000","6,000,000","-6,400,000","1,700,000","-3,900,000","-44,400,000","-14,800,000","-5,200,000","-4,600,000","26,500,000"
			DeferredIncomeTax,"-19,000,000","4,900,000","-26,100,000","-8,500,000","14,100,000","36,600,000","17,000,000","18,200,000","-3,200,000","-77,600,000","19,000,000","-40,600,000","-27,100,000","-20,700,000","8,100,000","-15,400,000","5,000,000","16,600,000","-262,700,000","-32,200,000","-19,200,000","6,700,000","62,100,000","-12,700,000","-36,800,000","-41,900,000","16,800,000","-59,200,000","600,000","-26,800,000","-34,700,000","-49,400,000","-20,800,000","-15,500,000","-1,800,000","-12,200,000","-7,800,000","-5,300,000","-3,800,000","6,000,000","-6,400,000","1,700,000","-3,900,000","-44,400,000","-14,800,000","-5,200,000","-4,600,000","26,500,000"
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,"26,500,000","0","0","-200,000","-200,000","1,100,000","4,400,000","4,000,000","67,600,000","4,900,000","15,400,000","7,100,000",,,,,,,,,"0",,,,"471,400,000",,,,"19,400,000"
		StockBasedCompensation,"63,200,000","15,400,000","16,200,000","13,900,000","14,200,000","13,800,000","13,900,000","12,500,000","12,500,000","13,300,000","11,400,000","10,500,000","10,300,000","9,400,000","8,700,000","7,700,000","7,400,000","9,000,000","6,800,000","6,200,000","6,000,000","6,500,000","4,900,000","4,300,000","4,500,000","4,900,000","3,500,000","2,500,000","3,500,000","10,400,000","6,300,000","3,500,000","3,600,000","4,000,000","3,400,000","2,600,000","2,500,000","2,900,000","2,500,000","2,300,000","1,000,000","400,000","800,000","700,000","0","500,000","500,000","300,000"
		OtherNonCashItems,"13,100,000","4,200,000","-1,800,000","11,100,000","-3,200,000","-1,400,000","-10,000,000","-6,000,000","1,900,000","2,300,000","3,200,000","5,600,000","500,000","2,300,000","600,000","-400,000","15,400,000","-3,100,000","-3,100,000","3,100,000","800,000",,,"-300,000","800,000","-1,400,000","1,500,000","40,400,000","2,500,000","-300,000","800,000","-500,000","11,600,000","21,500,000","-1,900,000","22,200,000","1,100,000","-2,500,000","15,200,000","-36,400,000","18,400,000","9,700,000","12,400,000","-420,700,000","9,200,000","26,200,000","27,800,000","13,500,000"
		ChangeInWorkingCapital,"23,200,000","-29,400,000","-26,900,000","42,700,000","25,200,000","-126,900,000","-57,100,000","50,700,000","166,700,000","-158,400,000","-69,500,000","9,300,000","110,800,000","-236,100,000","58,200,000","-44,500,000","119,400,000","-109,200,000","43,600,000","58,200,000","58,500,000","-151,500,000","-120,100,000","5,500,000","59,900,000","-30,500,000","-53,300,000","85,800,000","39,700,000","-21,300,000","56,400,000","49,600,000","42,800,000","-34,900,000","6,500,000","15,800,000","26,600,000","-21,400,000","-14,100,000","10,600,000","-800,000","13,100,000","2,000,000","5,100,000","17,500,000","-13,400,000","-600,000","-16,500,000"
			ChangeInReceivables,"-64,000,000","-60,100,000","27,900,000","9,000,000","-15,900,000","-93,700,000","-10,400,000","-11,200,000","121,900,000","-83,700,000","-6,700,000","27,400,000","26,700,000","-65,600,000","30,800,000","-11,700,000","36,500,000","-42,400,000","11,600,000","34,900,000","-1,500,000","-67,500,000","-18,000,000","-18,300,000","19,100,000","-15,500,000","10,700,000","20,500,000","-8,700,000","56,100,000","21,600,000","-16,700,000","1,000,000","-32,600,000","-2,000,000","1,100,000","6,700,000","-6,800,000","-10,700,000","6,400,000","4,900,000","-14,700,000","-1,200,000","-4,200,000","24,400,000","-4,800,000","-1,100,000","-5,000,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,"30,800,000","-11,700,000","36,500,000","-42,400,000","11,600,000","34,900,000","-1,500,000","-67,500,000","-18,000,000","-18,300,000","19,100,000","-15,500,000","10,700,000","20,500,000","-8,700,000","56,100,000","21,600,000","-16,700,000","1,000,000","-32,600,000","-2,000,000","1,100,000","6,700,000","-6,800,000","-10,700,000","43,200,000","3,400,000","-8,700,000","-42,500,000",,,"10,900,000","38,000,000",
			ChangeInInventory,"32,700,000","-13,700,000","-38,000,000","73,500,000","8,700,000","-43,200,000","15,500,000","25,500,000","-40,000,000","16,000,000","-6,100,000","-20,500,000","-5,800,000","-55,500,000","-16,100,000","-16,900,000","9,900,000","24,000,000","-13,400,000","18,500,000","-12,900,000","600,000","-8,700,000","4,200,000","-19,500,000","-5,900,000","-16,000,000","13,500,000","66,500,000","-31,300,000","-18,200,000","14,300,000","6,400,000","9,200,000","800,000","2,000,000","3,600,000","2,600,000","-19,000,000","-600,000","-6,900,000","8,300,000","-12,500,000","22,000,000","-2,700,000","-5,000,000","-10,600,000","400,000"
			ChangeInPrepaidAssets,"-61,400,000","-20,600,000","-7,400,000","-29,600,000","-2,800,000","-24,500,000","-17,200,000","-19,700,000","15,600,000","-3,200,000","-20,000,000","6,400,000","4,000,000","10,800,000","-500,000","7,700,000","9,700,000","5,000,000","-14,500,000","3,800,000","3,800,000","3,000,000","-6,900,000","4,900,000","700,000","-5,600,000","-3,500,000","-5,300,000","4,700,000","-5,300,000","-1,100,000","1,500,000","11,200,000","-14,300,000","1,400,000","3,200,000","6,800,000","-8,900,000","5,700,000","-8,700,000","-300,000","-1,600,000","1,900,000","-2,400,000","-400,000","-700,000","1,700,000","-1,100,000"
			ChangeInPayablesAndAccruedExpense,"82,700,000","61,000,000","-19,100,000","-27,900,000","35,200,000","31,600,000","-48,000,000","17,100,000","67,200,000","-69,800,000","-41,300,000","5,500,000","90,100,000","-137,900,000","46,700,000","-30,800,000","99,200,000","-100,900,000","61,900,000","-2,900,000","73,000,000","-88,900,000","-90,200,000","12,200,000","58,200,000","-7,100,000","-44,500,000","57,100,000","-22,800,000","-40,800,000","54,100,000","50,500,000","24,200,000","2,800,000","6,300,000","9,500,000","9,500,000","-8,300,000","9,900,000","13,500,000","1,500,000","21,100,000","13,800,000","-10,300,000","-3,800,000","-2,900,000","9,400,000","-10,800,000"
				ChangeInPayable,"82,700,000","61,000,000","-19,100,000","-27,900,000","35,200,000","31,600,000","-48,000,000","17,100,000","67,200,000","-69,800,000","-41,300,000","5,500,000","90,100,000","-137,900,000","46,700,000","-30,800,000","99,200,000","-100,900,000","61,900,000","-2,900,000","73,000,000","-88,900,000","-90,200,000","12,200,000","58,200,000","-7,100,000","-44,500,000","57,100,000","-22,800,000","-40,800,000","54,100,000","50,500,000","24,200,000","2,800,000","6,300,000","9,500,000","9,500,000","-8,300,000","9,900,000",,,,,"-10,300,000",,,,"-10,800,000"
					ChangeInAccountPayable,"82,700,000","61,000,000","-19,100,000","-27,900,000","35,200,000","31,600,000","-48,000,000","17,100,000","67,200,000","-69,800,000","-41,300,000","5,500,000","90,100,000","-137,900,000","46,700,000","-30,800,000","99,200,000","-100,900,000","61,900,000","-2,900,000","73,000,000","-88,900,000","-90,200,000","12,200,000","58,200,000","-7,100,000","-44,500,000","57,100,000","-22,800,000","-40,800,000","54,100,000","50,500,000","24,200,000","2,800,000","6,300,000","9,500,000","9,500,000","-8,300,000","9,900,000",,,,,"-10,300,000",,,,"-10,800,000"
			ChangeInOtherCurrentAssets,"30,900,000","5,700,000","6,300,000","19,900,000","-2,400,000","-800,000","-8,300,000","22,500,000","-600,000","-19,500,000","2,600,000","-1,200,000","-3,000,000","3,500,000","900,000","-1,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"2,300,000","-1,700,000","3,400,000","-2,200,000","2,400,000","3,700,000","11,300,000","16,500,000","2,600,000","1,800,000","2,000,000","-8,300,000","-1,200,000","8,600,000","-3,600,000","8,800,000","-13,500,000","5,100,000","-2,000,000","3,900,000","-3,900,000","1,300,000","3,700,000","2,500,000","1,400,000",,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,"3,000,000","39,000,000","2,000,000","-17,700,000","4,600,000","-9,500,000","-4,200,000","12,100,000","-2,700,000","7,200,000","-35,900,000","5,100,000","-2,000,000","3,900,000","-3,900,000","1,300,000","3,700,000","2,500,000","1,400,000",,,,,,,,,,,,,,,,,,,,,,,"0"
InvestingCashFlow,"-580,900,000","-47,000,000","3,200,000","-56,200,000","-480,900,000","-215,000,000","-41,500,000","-123,700,000","-32,400,000","13,400,000","-75,800,000","-70,000,000","-66,200,000","-38,600,000","201,500,000","-78,100,000","-59,600,000","-1,493,000,000","-46,200,000","-1,888,600,000","-60,600,000","-19,800,000","-121,800,000","-45,200,000","-28,900,000","-14,100,000","-107,900,000","-10,000,000","-1,078,100,000","-23,900,000","-136,700,000","-206,000,000","-2,537,000,000","-704,900,000","-345,700,000","-236,800,000","-166,800,000","-6,000,000","-14,200,000","-8,600,000","-6,500,000","-6,700,000","-9,100,000","-5,100,000","-2,800,000","-3,700,000","-3,300,000","-6,200,000"
	CashFlowFromContinuingInvestingActivities,"-580,600,000","-46,200,000","3,200,000","-56,200,000","-480,900,000","-215,000,000","-41,500,000","-123,700,000","-32,400,000","13,400,000","-75,800,000","-70,000,000","-66,200,000","-38,600,000","201,500,000","-78,100,000","-59,600,000","-1,493,000,000","-46,200,000","-1,888,600,000","-60,600,000","-19,800,000","-121,800,000","-45,200,000","-28,900,000","-14,100,000","-107,900,000","-10,000,000","-1,078,100,000","-23,900,000","-136,700,000","-206,000,000","-2,537,000,000","-704,900,000","-345,700,000","-236,800,000","-166,800,000","-6,000,000","-14,200,000","-8,600,000","-6,500,000","-6,700,000","-9,100,000","-5,100,000","-2,800,000","-3,700,000","-3,300,000","-6,200,000"
		CapitalExpenditureReported,"-272,400,000",,,,,,,"-74,600,000","-42,500,000","-40,200,000","-77,300,000","-71,200,000","-67,200,000","-56,700,000","-78,800,000","-82,900,000","-56,000,000","-39,400,000","-46,700,000","-65,400,000","-61,100,000","-32,100,000","-31,800,000","-40,400,000","-36,300,000","-26,300,000","-18,500,000","-33,600,000","-28,700,000","-21,900,000","-23,700,000","-36,800,000","-52,000,000","-10,200,000","-16,500,000","-15,000,000","-6,800,000","-6,000,000","-5,000,000","-8,600,000","-6,500,000","-6,700,000","-9,100,000",,,"-3,700,000","-3,300,000",
		NetPPEPurchaseAndSale,"-178,100,000","-41,700,000","-43,500,000","-49,400,000","-43,000,000","-43,200,000","-37,500,000","-77,100,000","-42,400,000","-37,900,000","-77,200,000","-71,200,000","-67,100,000","-56,700,000","-76,800,000","-83,000,000","-55,900,000","-39,300,000","-46,600,000","-65,300,000","-60,900,000","-27,800,000","-25,800,000","-40,100,000","-35,100,000","-26,000,000","-18,200,000","-13,200,000","-28,700,000","-21,900,000","-23,700,000","-36,800,000","-52,000,000","-10,200,000","-16,500,000",,,,,,,,,"-5,100,000",,,,"-6,200,000"
			PurchaseOfPPE,"-196,100,000","-44,600,000","-57,900,000","-49,800,000","-43,300,000","-45,500,000","-53,900,000","-74,600,000","-42,500,000","-40,200,000","-77,300,000","-71,200,000","-67,200,000","-56,700,000","-78,800,000","-82,900,000","-56,000,000","-39,400,000","-46,700,000","-65,400,000","-61,100,000","-32,100,000","-31,800,000","-40,400,000","-36,300,000","-26,300,000","-18,500,000","-33,600,000","-28,700,000","-21,900,000","-23,700,000","-36,800,000","-52,000,000","-10,200,000","-16,500,000",,,,,,,,,"-5,100,000",,,,"-6,200,000"
			SaleOfPPE,"18,000,000","2,900,000","14,400,000","400,000","300,000","2,300,000","16,400,000",,"100,000","2,300,000","100,000","0","100,000","0","2,000,000","-100,000","100,000","100,000","100,000","100,000","200,000","4,300,000","6,000,000","300,000","1,200,000","300,000","300,000",,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-99,400,000","-4,500,000","46,700,000","-5,000,000","-136,600,000","-171,800,000","1,000,000","-19,900,000",,,,"0","0","16,800,000","250,000,000","-400,000","0",,,"-1,825,000,000","0","1,200,000","-91,400,000","600,000","500,000","6,200,000","-94,400,000","5,000,000","-1,052,500,000","-3,700,000","-184,200,000","-95,400,000","-2,483,500,000","-694,000,000","-366,200,000","-183,700,000","-160,000,000","0","-9,200,000",,,,,,,,,
			PurchaseOfBusiness,"-149,900,000","-4,900,000","-3,400,000","-5,000,000","-136,600,000","-153,700,000","-5,000,000",,,,,,"0",,,"-400,000","0",,,"-1,825,000,000","0","1,200,000","-91,400,000","0","0","0","-94,400,000","1,200,000","-1,052,500,000","-3,700,000","-184,200,000","-95,400,000","-2,483,500,000","-694,000,000","-366,200,000","-183,700,000","-160,000,000","0","-9,200,000",,,,,,,,,
			SaleOfBusiness,"50,500,000","400,000","50,100,000",,,,"1,000,000","0",,,,"0","0","16,800,000","250,000,000",,,,,"0","0",,,"600,000","500,000",,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"34,200,000","0","0","0","34,200,000","0","-5,000,000","-29,200,000","0","51,300,000","1,400,000","1,200,000","900,000","1,300,000","28,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"0","0","0","0","0","0","-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,"0","34,200,000","0","0","0","0","51,300,000","1,400,000","1,200,000","900,000","1,300,000","28,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"4,900,000",,,"-1,800,000",,,,"2,500,000","10,100,000","53,600,000","1,500,000","1,200,000","900,000","1,300,000","28,300,000","5,300,000","-3,700,000","300,000","400,000","1,700,000","300,000","6,800,000","-4,600,000","-5,700,000","5,700,000","5,700,000","4,700,000","-1,800,000","3,100,000","1,700,000","71,200,000","-73,800,000","-1,500,000","-700,000","37,000,000",,,,,,,,,,,,,
FinancingCashFlow,"-231,200,000","-653,800,000","227,400,000","-92,300,000","287,500,000","-208,200,000","-154,500,000","41,900,000","-429,800,000","390,800,000","-274,900,000","575,900,000","-18,900,000","-9,800,000","-1,199,600,000","597,300,000","-230,800,000","-202,700,000","259,600,000","764,900,000","778,400,000","638,200,000","-128,400,000","21,100,000","22,900,000","-29,100,000","-19,400,000","388,200,000","669,900,000","325,900,000","-11,600,000","-11,100,000","2,032,100,000","658,600,000","804,600,000","342,000,000","-2,300,000","65,700,000","243,400,000","-65,600,000","-2,200,000","16,700,000","-6,000,000","-25,500,000","-56,500,000","-14,700,000","-35,400,000","-50,000,000"
	CashFlowFromContinuingFinancingActivities,"-171,100,000","-504,300,000","227,400,000","-92,300,000","287,500,000","-208,200,000","-154,500,000","41,900,000","-429,800,000","390,800,000","-274,900,000","575,900,000","-18,900,000","-9,800,000","-1,199,600,000","597,300,000","-230,800,000","-202,700,000","259,600,000","764,900,000","778,400,000","638,200,000","-128,400,000","21,100,000","22,900,000","-29,100,000","-19,400,000","388,200,000","669,900,000","325,900,000","-11,600,000","-11,100,000","2,032,100,000","658,600,000","804,600,000","342,000,000","-2,300,000","65,700,000","243,400,000","-65,600,000","-2,200,000","16,700,000","-6,000,000","-25,500,000","-56,500,000","-14,700,000","-35,400,000","-50,000,000"
		NetIssuancePaymentsOfDebt,"405,100,000","71,500,000","427,400,000","-8,800,000","-8,700,000","42,900,000","-17,500,000","213,400,000","-396,800,000","658,000,000","-543,500,000","750,000,000","0","-100,000","-919,000,000","613,400,000","-148,800,000","-116,200,000","364,500,000","785,000,000","1,133,700,000","737,700,000","-3,600,000","129,400,000","-3,500,000","-4,500,000","-3,600,000","-4,400,000","689,000,000","-6,500,000","-6,700,000","-6,900,000","1,510,600,000","350,000,000","525,000,000","350,000,000","0","-168,400,000","247,800,000","905,600,000","-2,200,000","42,200,000","7,800,000","60,200,000","0","0","0","0"
			NetLongTermDebtIssuance,"405,100,000","71,500,000","427,400,000","-8,800,000","-8,700,000","42,900,000","-17,500,000","213,400,000","-396,800,000","658,000,000","-543,500,000","750,000,000","0","-100,000","-919,000,000","613,400,000","-148,800,000","-116,200,000","364,500,000","785,000,000","1,133,700,000","737,700,000","-3,600,000","129,400,000","-3,500,000","-4,500,000","-3,600,000","-4,400,000","689,000,000","-6,500,000","-6,700,000","-6,900,000","1,510,600,000","350,000,000","525,000,000","350,000,000","0","-168,400,000","247,800,000","905,600,000","-2,200,000",,,,,,,
				LongTermDebtIssuance,"1,360,000,000","822,500,000","517,500,000","0","0","1,800,000,000","20,000,000","432,200,000","2,000,000","1,815,000,000","2,031,000,000","750,000,000","0","0","0","625,000,000","0","0","1,000,000,000","791,200,000","2,200,000,000",,,"1,750,000,000",,,,"1,200,000,000","696,500,000","0","0","0","1,510,600,000","350,000,000","525,000,000","350,000,000","0","0","250,000,000","7,800,000","0",,,,,,,
				LongTermDebtPayments,"-954,900,000","-751,000,000","-90,100,000","-8,800,000","-8,700,000","-1,757,100,000","-37,500,000","-218,800,000","-398,800,000","-1,157,000,000","-2,574,500,000","0","0","-100,000","-919,000,000","-11,600,000","-148,800,000","-116,200,000","-635,500,000","-6,200,000","-1,066,300,000","-1,012,300,000","-3,600,000","-1,620,600,000","-3,500,000","-4,500,000","-3,600,000","-1,204,400,000","-7,500,000","-6,500,000","-6,700,000","-6,900,000","0","0","0","0","0","-168,400,000","-2,200,000","897,800,000","-2,200,000",,,,,,,
		NetCommonStockIssuance,"33,400,000","-20,100,000","-177,100,000","-74,400,000","305,000,000","-157,400,000","-165,300,000","-120,100,000","-31,200,000","-206,000,000","292,600,000","-237,400,000","-18,900,000","-40,500,000","-25,300,000","0","-79,900,000","-82,800,000","-56,000,000","-4,000,000","-180,700,000","0","-133,100,000",,"0",,,"391,300,000","0",,,"0","528,000,000",,,,,,,,,,,,,,,
			CommonStockIssuance,,,,"0","305,000,000","0","0","0","0","0","524,400,000",,,,,,,,,,,,,,"0",,,"391,300,000","0",,,"0","528,000,000",,,,,,,,,,,,,,,
			CommonStockPayments,"-271,600,000","-20,100,000","-177,100,000","-74,400,000","0","-157,400,000","-165,300,000","-120,100,000","-31,200,000","-206,000,000","-231,800,000","-237,400,000","-18,900,000","-40,500,000","-25,300,000","0","-79,900,000","-82,800,000","-56,000,000","-4,000,000","-180,700,000","0","-133,100,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-10,900,000","0","0","0","0","0","0","19,400,000","290,800,000","0","-100,000",,,,,,,,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","19,400,000","290,800,000","0","-100,000",,,,,,,,,,,
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-10,900,000",,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,"0",,,,"0","0","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-3,400,000","-3,400,000","-3,300,000","-3,400,000","-3,400,000","-3,400,000","-3,400,000","-3,300,000","-3,400,000","-4,300,000","-4,300,000","-4,300,000","-4,200,000","-4,300,000","-4,200,000","-4,300,000","-3,600,000","-2,300,000","-2,200,000",,,,,,,,,,,,
			PreferredStockDividendPaid,,,,,,,,"0",,,,"0","0","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-3,400,000","-3,400,000","-3,300,000","-3,400,000","-3,400,000","-3,400,000","-3,400,000","-3,300,000","-3,400,000","-4,300,000","-4,300,000","-4,300,000","-4,200,000","-4,300,000","-4,200,000","-4,300,000","-3,600,000","-2,300,000","-2,200,000",,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,"0","500,000","600,000","2,800,000","71,100,000","0",,,"1,700,000","0",,,"0","4,000,000","0","9,400,000","0","400,000",,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-70,000,000","-8,500,000","-22,900,000","-16,700,000","-8,800,000","-93,700,000","28,300,000","-51,400,000","-2,300,000","-61,800,000","-26,800,000","-7,800,000","0","-8,700,000","-253,300,000","-15,800,000","-100,000","-4,300,000","-45,500,000","-12,800,000","-175,200,000","-96,100,000","2,300,000","-104,900,000","29,300,000","-27,400,000","-600,000","-9,900,000","-14,800,000","-4,800,000","-600,000","0","-2,200,000","-10,700,000","-8,900,000","-5,800,000","-200,000","0","-4,400,000","-917,800,000","0","-25,500,000","-13,800,000","-85,700,000","-56,500,000","-14,700,000","-35,400,000","-50,000,000"
EndCashPosition,"465,200,000","493,300,000","1,160,100,000","824,200,000","782,300,000","742,600,000","1,118,500,000","1,193,400,000","1,054,700,000","1,196,600,000","815,100,000","1,054,500,000","366,500,000","151,900,000","233,500,000","989,700,000","342,600,000","309,200,000","1,944,500,000","1,525,900,000","2,472,700,000","1,484,900,000","869,100,000","1,143,600,000","1,033,200,000","868,200,000","802,400,000","841,400,000","274,300,000","579,000,000","176,700,000","268,400,000","377,300,000","825,900,000","884,900,000","402,000,000","243,600,000","365,400,000","310,900,000","58,200,000","83,500,000","64,100,000","12,900,000","1,700,000","7,000,000","8,400,000","4,000,000","4,800,000"
