name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,"208,000",,,"232,000","213,000"
OperatingIncome,"120,105,000","30,692,000","31,171,000","29,614,000","28,628,000","27,886,000","27,859,000","26,879,000","25,741,000","26,396,000","25,535,000","24,990,000","24,248,000","24,003,000","22,278,000","22,441,000","21,460,000","20,919,000","20,408,000","20,616,000","19,685,000","19,767,000","19,153,000","18,841,000","18,709,000","17,909,000","10,460,000","117,000","104,000","165,000","-123,000","-19,000"
NetNonOperatingInterestIncomeExpense,"-33,297,000","-8,375,000","-8,227,000","-8,311,000","-8,384,000","-7,633,000","-7,499,000","-7,410,000","-7,319,000","-7,003,000","-6,547,000","-6,665,000","-6,557,000","-6,747,000","-5,292,000","-4,934,000","-4,877,000","-4,855,000","-5,403,000","-5,463,000","-4,508,000","-4,094,000","-3,240,000","-3,549,000","-3,858,000","-4,182,000",,,"0","0",,
	InterestExpenseNonOperating,"33,297,000","8,375,000","8,227,000","8,311,000","8,384,000","7,633,000","7,499,000","7,410,000","7,319,000","7,003,000","6,547,000","6,665,000","6,557,000","6,747,000","5,292,000","4,934,000","4,877,000","4,855,000","5,403,000","5,463,000","4,508,000","4,094,000","3,240,000","3,549,000","3,858,000","4,182,000",,,"0","0",,
OtherIncomeExpense,"92,000","57,000","26,000","2,000","7,000","432,000","2,000","2,000","162,000","4,000","72,000","153,000","306,000","413,000","4,421,000","164,000","11,110,000","358,000","3,312,000","4,214,000","3,325,000","5,000","16,632,000","3,549,000","3,858,000","0","0","0","0","0","0",
	SpecialIncomeCharges,"0","0","0","0","0","431,000",,,,,"0","0","0",,"4,392,000","0","10,879,000",,"3,199,000","4,042,000","3,291,000","0","16,623,000",,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,"-3,312,000","-4,214,000","-3,325,000","-5,000","-16,632,000",,,,,,,,,
		GainOnSaleOfPPE,"0","0","0","0","0","431,000",,,,,"0","0","0",,"4,392,000","0","10,879,000",,"3,199,000","4,042,000","3,291,000","0","16,623,000",,,,,,,,,
	OtherNonOperatingIncomeExpenses,"92,000","57,000","26,000","2,000","7,000","1,000","2,000","2,000","162,000","4,000","72,000","153,000","306,000","413,000","29,000","164,000","231,000","358,000","113,000","172,000","34,000","5,000","9,000",,,,,,,,,
PretaxIncome,"86,900,000","22,374,000","22,970,000","21,305,000","20,251,000","20,685,000","20,362,000","19,471,000","18,584,000","19,397,000","19,060,000","18,478,000","17,997,000","17,669,000","21,407,000","17,671,000","27,693,000","16,422,000","18,317,000","19,367,000","18,502,000","15,678,000","32,633,000","15,292,000","14,851,000","13,727,000","8,257,000","117,000","104,000","165,000","-123,000","-19,000"
TaxProvision,"-509,000","88,000","-765,000","97,000","71,000","63,000","55,000","67,000","64,000","61,000","67,000","69,000","61,000","68,000","73,000","64,000","66,000","58,000","-157,000","33,000","61,000","45,000","108,000","52,000","50,000","-80,556,000","2,949,000","6,000","-30,000","19,000","-44,000","-40,000"
NetIncomeCommonStockholders,"87,257,000","22,255,000","23,700,000","21,164,000","20,138,000","20,579,000","20,252,000","19,349,000","18,466,000","19,265,000","18,914,000","18,331,000","17,868,000","17,503,000","21,205,000","17,496,000","27,445,000","16,255,000","18,350,000","19,205,000","18,313,000","15,633,000","32,484,000","15,240,000","14,801,000","94,283,000","5,308,000","111,000","134,000","146,000","-79,000","21,000"
	NetIncome,"87,257,000","22,255,000","23,700,000","21,164,000","20,138,000","20,579,000","20,252,000","19,349,000","18,466,000","19,265,000","18,914,000","18,331,000","17,868,000","17,503,000","21,205,000","17,496,000","27,445,000","16,255,000","18,350,000","19,205,000","18,313,000","15,516,000","32,484,000","15,240,000","14,801,000","94,283,000","5,308,000","111,000","134,000","146,000","-79,000","21,000"
		NetIncomeIncludingNoncontrollingInterests,"87,409,000","22,286,000","23,735,000","21,208,000","20,180,000","20,622,000","20,307,000","19,404,000","18,520,000","19,336,000","18,993,000","18,409,000","17,936,000","17,601,000","21,334,000","17,607,000","27,627,000","16,364,000","18,474,000","19,334,000","18,441,000","15,633,000","32,525,000","15,240,000","14,801,000","94,283,000","5,308,000","111,000","134,000","146,000","-79,000","21,000"
			NetIncomeContinuousOperations,"87,409,000","22,286,000","23,735,000","21,208,000","20,180,000","20,622,000","20,307,000","19,404,000","18,520,000","19,336,000","18,993,000","18,409,000","17,936,000","17,601,000","21,334,000","17,607,000","27,627,000","16,364,000","18,474,000","19,334,000","18,441,000","15,633,000","32,525,000","15,240,000","14,801,000","94,283,000","5,308,000","111,000","134,000","146,000","-79,000","21,000"
		MinorityInterests,"-152,000","-31,000","-35,000","-44,000","-42,000","-43,000","-55,000","-55,000","-54,000","-71,000","-79,000","-78,000","-68,000","-98,000","-129,000","-111,000","-182,000","-109,000","-124,000","-129,000","-128,000","-117,000","-41,000",,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,"-117,000",,,,,,,,,,
DilutedNIAvailtoComStockholders,"87,257,000","22,255,000","23,700,000","21,164,000","20,138,000","20,579,000","20,252,000","19,349,000","18,466,000","19,265,000","18,914,000","18,331,000","17,868,000","17,503,000","21,205,000","17,496,000","27,445,000","16,255,000","18,350,000","19,205,000","18,313,000","15,633,000","32,484,000","15,240,000","14,801,000","94,283,000","5,308,000","111,000","134,000","146,000","-79,000","21,000"
BasicEPS,,"0.28",,"0.28","0.26","0.27",,"0.27","0.26","0.28",,"0.27","0.26","0.26",,"0.27","0.44","0.27",,"0.31","0.3","0.26","0.54","0.25","0.25","1.58",,"0.003","0.003","0.003",,"0"
DilutedEPS,,"0.28",,"0.28","0.26","0.27",,"0.27","0.26","0.27",,"0.27","0.26","0.26",,"0.27","0.44","0.26",,"0.31","0.3","0.26","0.54","0.25","0.25","1.57",,"0.003","0.003","0.003",,"0"
BasicAverageShares,,"80,195,140",,"76,250,614","76,058,812","75,969,887",,"71,009,154","70,261,189","70,052,772",,"68,315,915","68,302,395","68,202,950",,"65,347,842","61,751,530","61,291,642",,"61,112,051","60,319,521","59,929,276","59,837,636","59,832,824","59,830,284","59,827,808",,"42,767,200","42,443,994","42,443,994",,"42,443,994"
DilutedAverageShares,,"80,346,024",,"76,360,526","76,167,465","76,131,563",,"71,230,481","70,370,769","70,258,211",,"68,527,187","68,501,181","68,453,720",,"65,577,975","61,911,699","61,413,978",,"61,256,145","60,430,606","59,995,930","59,871,465","59,863,109","59,844,059","59,863,804",,"42,767,200","42,443,994","42,443,994",,"42,443,994"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,,,,"939,000","20,616,000","15,177,000","15,673,000","15,998,000","15,292,000","14,851,000","17,909,000","8,257,000","117,000","104,000","165,000","-123,000",
TotalExpenses,"86,924,000","23,705,000","21,483,000","21,092,000","20,644,000","18,860,000","16,758,000","16,089,000","15,188,000","16,033,000","15,346,000","15,193,000","15,320,000","15,598,000","15,757,000","13,681,000","13,215,000","13,884,000","13,430,000","12,895,000","13,468,000","12,940,000","12,026,000","11,975,000","12,202,000","13,202,000","9,069,000","4,296,000","4,520,000","4,725,000","4,453,000","4,358,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"87,257,000","22,255,000","23,700,000","21,164,000","20,138,000","20,579,000","20,252,000","19,349,000","18,466,000","19,265,000","18,914,000","18,331,000","17,868,000","17,503,000","21,205,000","17,496,000","27,445,000","16,255,000","18,350,000","19,205,000","18,313,000","15,516,000","32,484,000","15,240,000","14,801,000","94,283,000","5,308,000","111,000","134,000","146,000","-79,000","21,000"
NormalizedIncome,"87,257,000","22,255,000","23,700,000","21,164,000","20,138,000","20,149,312.69","20,252,000","19,349,000","18,466,000","19,265,000","18,914,000","18,331,000","17,868,000","17,503,000","16,827,977.157","17,496,000","16,591,927.635","16,255,000","16,430,600","15,169,887.282","15,032,850.232","15,516,000","32,484,000","15,240,000","14,801,000","94,283,000","5,308,000","111,000","134,000","146,000","-79,000","21,000"
InterestExpense,"33,297,000","8,375,000","8,227,000","8,311,000","8,384,000","7,633,000","7,499,000","7,410,000","7,319,000","7,003,000","6,547,000","6,665,000","6,557,000","6,747,000","5,292,000","4,934,000","4,877,000","4,855,000","5,403,000","5,463,000","4,508,000","4,094,000","3,240,000","3,549,000","3,858,000","4,182,000",,,"0","0",,
NetInterestIncome,"-33,297,000","-8,375,000","-8,227,000","-8,311,000","-8,384,000","-7,633,000","-7,499,000","-7,410,000","-7,319,000","-7,003,000","-6,547,000","-6,665,000","-6,557,000","-6,747,000","-5,292,000","-4,934,000","-4,877,000","-4,855,000","-5,403,000","-5,463,000","-4,508,000","-4,094,000","-3,240,000","-3,549,000","-3,858,000","-4,182,000",,,"0","0",,
EBIT,"120,197,000","30,749,000","31,197,000","29,616,000","28,635,000","28,318,000","27,861,000","26,881,000","25,903,000","26,400,000","25,607,000","25,143,000","24,554,000","24,416,000","26,699,000","22,605,000","32,570,000","21,277,000","23,720,000","24,830,000","23,010,000","19,772,000","35,873,000","18,841,000","18,709,000","17,909,000","10,460,000","117,000","104,000","165,000","-123,000","-19,000"
EBITDA,"156,491,000"
ReconciledCostOfRevenue,"32,474,000","8,732,000","7,952,000","7,999,000","7,791,000","5,861,000","5,252,000","4,826,000","4,375,000","5,137,000","5,398,000","5,151,000","5,371,000","5,291,000","6,174,000","4,713,000","4,787,000","4,870,000","4,829,000","4,571,000","4,589,000","4,668,000","4,253,000","4,308,000","4,593,000","4,698,000","5,628,000","3,547,000","4,335,000","4,513,000","3,692,000","3,562,000"
ReconciledDepreciation,"36,294,000","9,704,000","9,371,000","8,831,000","8,388,000","8,236,000","7,763,000","7,522,000","7,094,000","7,054,000","6,780,000","6,653,000","6,518,000","6,361,000","6,042,000","5,743,000","5,224,000","5,345,000","5,557,000","5,425,000","5,420,000","5,409,000","5,230,000","5,059,000","5,101,000","5,187,000","3,153,000","208,000","185,000","212,000","232,000","213,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"87,257,000","22,255,000","23,700,000","21,164,000","20,138,000","20,579,000","20,252,000","19,349,000","18,466,000","19,265,000","18,914,000","18,331,000","17,868,000","17,503,000","21,205,000","17,496,000","27,445,000","16,255,000","18,350,000","19,205,000","18,313,000","15,516,000","32,484,000","15,240,000","14,801,000","94,283,000","5,308,000","111,000","134,000","146,000","-79,000","21,000"
TotalUnusualItemsExcludingGoodwill,"0","0","0","0","0","431,000",,,,,"0","0","0",,"4,392,000","0","10,879,000",,"3,199,000","4,042,000","3,291,000","0","16,623,000",,,,,,,,,
TotalUnusualItems,"0","0","0","0","0","431,000",,,,,"0","0","0",,"4,392,000","0","10,879,000",,"3,199,000","4,042,000","3,291,000","0","16,623,000",,,,,,,,,
NormalizedEBITDA,"156,491,000","40,453,000","40,568,000","38,447,000","37,023,000","36,123,000","35,624,000","34,404,000","32,997,000","33,454,000","32,387,000","31,796,000","31,072,000","30,777,000","29,879,000","28,348,000","26,916,000","26,622,000","26,078,000","26,213,000","25,145,000","25,181,000","41,103,000","23,900,000","23,810,000","23,096,000","13,613,000","325,000","289,000","377,000","109,000","194,000"
TaxRateForCalcs,"0.4","0.004","0.27","0.005","0.004","0.003","0.003","0.003","0.003","0.003","0.004","0.004","0.003","0.004","0.003","0.004","0.002","0.004","0.4","0.002","0.003","0.003","0.003","0.003","0.003","0.4","0.357","0.051","0.4","0.115","0.358","0.35"
TaxEffectOfUnusualItems,"0","0","0","0","0","1,312.69","0","0","0","0","0","0","0","0","14,977.157","0","25,927.635","0","1,279,600","6,887.282","10,850.232","0","0","0","0","0","0","0","0","0","0","0"
