name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
			ChangeInPrepaidAssets,"-26,749,000","-30,296,000","-20,627,000","10,622,000","13,552,000","-27,304,000","787,000","13,397,000","-11,473,000","-5,212,000","1,716,000","1,415,000","-4,204,000","-3,149,000","-634,000","-36,000","-852,000","-601,000","9,998","9,999","10,000","9,999","9,999",,,
			ChangeInPayablesAndAccruedExpense,"61,672,000","-68,042,000","-67,822,000","50,649,000","146,887,000","-31,593,000","-40,083,000","-21,992,000","62,663,000","-104,760,000","81,372,000","36,329,000","77,048,000","-110,060,000","-36,284,000","75,887,000","72,738,000","-16,943,000","41,442","122,338","34,580","17,290","9,690",,,
				ChangeInPayable,,,,,,,,,,,,,,,,,,,"41,442","122,338","34,580","17,290","9,690",,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,"41,442","122,338","34,580","17,290","9,690",,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,"41,442","122,338","34,580","17,290","9,690",,,
			ChangeInOtherWorkingCapital,"7,031,000","22,324,000","-20,153,000","55,715,000","-50,855,000","23,186,000","44,236,000","-49,093,000","15,839,000","-8,381,000","43,888,000","-8,510,000","-4,942,000","23,032,000","5,936,000","5,412,000","-10,242,000","24,726,000",,,,,,,,
InvestingCashFlow,"-24,103,000","-4,077,000","-2,505,000","-7,411,000","-10,110,000","-3,522,000","-1,384,000","-207,000","-1,609,000","87,000","-976,000","-515,000","4,164,000","-2,063,000","-60,694,000","-107,545,000","-1,462,000","-133,000","0",,,,"0","-150,000,000",,
	CashFlowFromContinuingInvestingActivities,"-24,103,000","-4,077,000","-2,505,000","-7,411,000","-10,110,000","-3,522,000","-1,384,000","-207,000","-1,609,000","87,000","-976,000","-515,000","4,164,000","-2,063,000","-60,694,000","-107,545,000","-1,462,000","-133,000","0",,,,"0","-150,000,000",,
		NetPPEPurchaseAndSale,"-23,836,000","-4,235,000","-2,353,000","-7,379,000","-9,869,000","-3,253,000","-1,039,000","-242,000","-1,822,000","-512,000","-159,000","-730,000","4,258,000","-1,861,000","-1,135,000","-874,000","-1,423,000","-108,000",,,,,,,,
			PurchaseOfPPE,"-31,050,000","-4,788,000","-6,169,000","-9,364,000","-10,729,000","-3,920,000","-2,957,000","-1,556,000","-2,940,000","-2,231,000","-1,165,000","-1,441,000","-2,250,000","-1,908,000","-1,785,000","-897,000","-1,440,000","-108,000",,,,,,,,
			SaleOfPPE,"7,214,000","553,000","3,816,000","1,985,000","860,000","667,000","1,918,000","1,314,000","1,118,000","1,719,000","1,006,000","711,000","6,508,000","47,000","650,000","23,000",,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,"0",,,,"-60,111,000",,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,"0",,,,"-60,111,000",,,,,,,,,,,
		NetOtherInvestingChanges,"-267,000","158,000","-152,000","-32,000","-241,000","-269,000","-345,000","35,000","213,000","599,000","-817,000","215,000","-94,000","-202,000","552,000","-92,000","-39,000","-25,000",,,,,"0",,,
FinancingCashFlow,"-6,247,000","-12,197,000","-19,584,000","35,325,000","-9,791,000","-11,566,000","-8,416,000","-7,719,000","-6,627,000","-15,088,000","-30,224,000","18,020,000","-8,486,000","16,216,000","81,011,000","115,889,000","-7,709,000","59,000","0","0","0","0","0","151,014,221","1","-23,188"
	CashFlowFromContinuingFinancingActivities,"-6,247,000","-12,197,000","-19,584,000","35,325,000","-9,791,000","-11,566,000","-8,416,000","-7,719,000","-6,627,000","-15,088,000","-30,224,000","18,020,000","-8,486,000","16,216,000","81,011,000","115,889,000","-7,709,000","59,000","0","0","0","0","0","151,014,221","1","-23,188"
		NetIssuancePaymentsOfDebt,"268,821,000","-7,582,000","-7,578,000","292,119,000","-8,138,000","-8,657,000","-7,603,000","-7,677,000","-7,191,000","-15,634,000","-102,716,000","-26,715,000","-49,013,000","13,303,000","97,288,000","178,182,000","-4,318,000","25,176,000",,"0","0","0","0","-378,266","90,266","50,000"
			NetLongTermDebtIssuance,"268,821,000","-7,582,000","-7,578,000","292,119,000","-8,138,000","-8,657,000","-7,603,000","-7,677,000","-7,191,000","-15,634,000","-102,716,000","-26,715,000","-49,013,000","13,303,000","97,288,000","178,182,000","-4,318,000","63,623,000",,"0","0","0","0","-378,266","90,266","50,000"
				LongTermDebtIssuance,"310,000,000","10,000,000","0","300,000,000",,,"0","0","26,000,000","46,000,000","0","41,000,000","0","33,743,000","116,000,000","288,500,000","27,845,000","64,927,000",,,"0","0",,,"90,266","50,000"
				LongTermDebtPayments,"-41,179,000","-17,582,000","-7,578,000","-7,881,000","-8,138,000","-8,657,000","-7,603,000","-7,677,000","-33,191,000","-61,634,000","-102,716,000","-67,715,000","-49,013,000","-20,440,000","-18,712,000","-110,318,000","-32,163,000","-1,304,000",,,,,"0",,,
			NetShortTermDebtIssuance,,,,,,,,,,,"0","0",,,"0","0","0","-38,447,000",,,,,,,,"50,000"
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000"
				ShortTermDebtPayments,,,,,,,,,,,"0","0",,,"0","0","0","-38,447,000",,,,,,,,
		NetCommonStockIssuance,"189,188,000","-1,810,000","-51,000","192,902,000","-1,853,000","-2,909,000",,,,,,,,,,,,,"0",,,,"0",,,"0"
			CommonStockIssuance,,,"-51,000",,,,,,,,,,,,,,,,"0",,,,"0",,,"0"
			CommonStockPayments,"-4,242,000","-1,810,000","0","-579,000","-1,853,000","-2,909,000",,,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,"0","0",,,"0","0","0","350,000","80,000,000","50,000,000",,,,,,,,,,,,,,
			PreferredStockIssuance,,,"0","0",,,"0","0","0","350,000","80,000,000","50,000,000",,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,"0","0",,,"-524,000","0",,,,,,,,,,
			PreferredStockDividendPaid,,,,,,,,,,,"0","0",,,"-524,000","0",,,,,,,,,,
		ProceedsFromStockOptionExercised,"-14,544,000","-2,805,000","-11,940,000","1,000",,,"83,000","-42,000","564,000","196,000","0","0","0","159,000",,,,,,,,,,,,
		NetOtherFinancingCharges,,,"-15,000",,,,,,,,"-7,508,000","-5,265,000","-9,473,000","2,754,000","-15,753,000","-62,293,000","-2,843,000","-25,117,000",,,,,"0","-55,838","-90,265","-73,188"
EndCashPosition,"28,732,000","28,732,000","124,027,000","158,262,000","117,674,000","95,173,000","164,041,000","57,298,000","59,392,000","58,081,000","147,259,000","43,174,000","20,311,000","47,917,000","71,311,000","35,611,000","23,793,000","19,648,000","370,414","613,720","667,445","742,431","869,058","913,858","8,138","8,368"
	ChangesInCash,"-66,441,000","-95,295,000","-34,235,000","40,588,000","22,501,000","-68,868,000","106,743,000","-2,094,000","1,311,000","-89,178,000","104,085,000","22,863,000","-27,606,000","-23,394,000","35,700,000","11,818,000","4,145,000","14,771,000","-243,306","-53,725","-74,986","-126,627","-44,800","905,720","-230","-23,323"
	BeginningCashPosition,"95,173,000","124,027,000","158,262,000","117,674,000","95,173,000","164,041,000","57,298,000","59,392,000","58,081,000","147,259,000","43,174,000","20,311,000","47,917,000","71,311,000","35,611,000","23,793,000","19,648,000","4,877,000","613,720","667,445","742,431","869,058","913,858","8,138","8,368","31,691"
IncomeTaxPaidSupplementalData,,,"138,000","207,000",,,,,,,,"23,000","37,000","190,000",,"17,000",,,,,,,,,,
InterestPaidSupplementalData,"36,822,000","10,618,000","6,065,000","15,938,000","4,201,000","10,691,000","10,927,000","12,328,000","11,768,000","6,053,000","7,710,000","9,959,000","9,113,000","9,168,000","7,195,000","1,412,000","1,357,000","853,000",,,,,,,,
CapitalExpenditure,"-31,050,000","-4,788,000","-6,169,000","-9,364,000","-10,729,000","-3,920,000","-2,957,000","-1,556,000","-2,940,000","-2,231,000","-1,165,000","-1,441,000","-2,250,000","-1,908,000","-1,785,000","-897,000","-1,440,000","-108,000",,,,,,,,
IssuanceOfCapitalStock,,,"-51,000","193,481,000",,,"0","0","0","350,000","80,000,000","50,000,000",,,,,,,"0",,,,"0",,,"0"
IssuanceOfDebt,"310,000,000","10,000,000","0","300,000,000",,,"0","0","26,000,000","46,000,000","0","41,000,000","0","33,743,000","116,000,000","288,500,000","27,845,000","64,927,000",,,"0","0",,,"90,266","50,000"
RepaymentOfDebt,"-41,179,000","-17,582,000","-7,578,000","-7,881,000","-8,138,000","-8,657,000","-7,603,000","-7,677,000","-33,191,000","-61,634,000","-102,716,000","-67,715,000","-49,013,000","-20,440,000","-18,712,000","-110,318,000","-32,163,000","-39,751,000",,,,,"0",,,
RepurchaseOfCapitalStock,"-4,242,000","-1,810,000","0","-579,000","-1,853,000","-2,909,000",,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"-67,141,000","-83,809,000","-18,315,000","3,310,000","31,673,000","-57,700,000","113,586,000","4,276,000","6,607,000","-76,408,000","134,120,000","3,917,000","-25,534,000","-39,455,000","13,598,000","2,577,000","11,876,000","14,737,000","-243,306","-53,725","-74,984","-126,629","-44,800","-108,502","-230","-135"
