name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"16,755,000,000","16,481,000,000","15,388,000,000","15,102,000,000","16,795,000,000"
	CurrentAssets,"2,688,000,000","2,688,000,000","1,787,000,000","1,625,000,000","2,654,000,000"
		CashCashEquivalentsAndShortTermInvestments,"2,200,000,000","2,127,000,000","1,211,000,000","993,000,000","1,829,000,000"
			CashAndCashEquivalents,"1,300,000,000","2,127,000,000","1,211,000,000","993,000,000","1,829,000,000"
			OtherShortTermInvestments,"900,000,000",,,,
		Receivables,"428,000,000","488,000,000","482,000,000","521,000,000","638,000,000"
			AccountsReceivable,"397,000,000","458,000,000","452,000,000","504,000,000","553,000,000"
				GrossAccountsReceivable,"462,000,000","515,000,000","501,000,000","522,000,000","683,000,000"
				AllowanceForDoubtfulAccountsReceivable,"-65,000,000","-57,000,000","-49,000,000","-18,000,000","-130,000,000"
			TaxesReceivable,"31,000,000","30,000,000","30,000,000","17,000,000","85,000,000"
		PrepaidAssets,"60,000,000","73,000,000","94,000,000","111,000,000","90,000,000"
		CurrentDeferredAssets,,"0","0","0","97,000,000"
		OtherCurrentAssets,,"103,000,000",,,
	TotalNonCurrentAssets,"14,067,000,000","13,793,000,000","13,601,000,000","13,477,000,000","14,141,000,000"
		NetPPE,"9,575,000,000","9,199,000,000","8,918,000,000","8,686,000,000","12,931,000,000"
			GrossPPE,"10,282,000,000","9,707,000,000","9,232,000,000","8,813,000,000","27,695,000,000"
				Properties,,"0",,,"0"
				LandAndImprovements,,"251,000,000",,,"212,000,000"
				BuildingsAndImprovements,,"1,195,000,000",,,"2,139,000,000"
				MachineryFurnitureEquipment,,"1,266,000,000",,,"8,270,000,000"
				OtherProperties,,"6,364,000,000",,,"16,516,000,000"
				ConstructionInProgress,,"631,000,000",,,"558,000,000"
			AccumulatedDepreciation,"-707,000,000","-508,000,000","-314,000,000","-127,000,000","-14,764,000,000"
		GoodwillAndOtherIntangibleAssets,"4,147,000,000","4,227,000,000","4,307,000,000","4,389,000,000","677,000,000"
			OtherIntangibleAssets,"4,147,000,000","4,227,000,000","4,307,000,000","4,389,000,000","677,000,000"
		OtherNonCurrentAssets,"345,000,000","367,000,000","376,000,000","402,000,000","533,000,000"
TotalLiabilitiesNetMinorityInterest,"12,077,000,000","11,881,000,000","11,003,000,000","10,854,000,000","21,695,000,000"
	CurrentLiabilities,"1,713,000,000","1,451,000,000","1,480,000,000","1,391,000,000","7,140,000,000"
		PayablesAndAccruedExpenses,"1,025,000,000","794,000,000","916,000,000","819,000,000","791,000,000"
			Payables,"872,000,000","718,000,000","791,000,000","756,000,000","744,000,000"
				AccountsPayable,"694,000,000","535,000,000","583,000,000","561,000,000","540,000,000"
				TotalTaxPayable,"178,000,000","183,000,000","208,000,000","195,000,000","204,000,000"
			CurrentAccruedExpenses,"153,000,000","76,000,000","125,000,000","63,000,000","47,000,000"
				InterestPayable,"153,000,000","76,000,000","125,000,000","63,000,000","47,000,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"46,000,000","46,000,000","48,000,000","48,000,000","48,000,000"
		CurrentDebtAndCapitalLeaseObligation,"15,000,000","15,000,000","15,000,000","15,000,000","5,781,000,000"
			CurrentDebt,"15,000,000","15,000,000","15,000,000","15,000,000","5,781,000,000"
		CurrentDeferredLiabilities,"202,000,000","197,000,000","200,000,000","205,000,000","202,000,000"
