name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
TotalAssets,"326,627,000","335,884,000","343,394,000","346,149,000","278,756,195"
	CurrentAssets,"285,258,000","294,945,000","314,447,000","342,729,000","608,720"
		CashCashEquivalentsAndShortTermInvestments,"269,056,000","281,969,000","304,127,000","333,166,000","485,220"
			CashAndCashEquivalents,"2,496,000","2,595,000","6,952,000","30,003,000","485,220"
				CashFinancial,,,,,"485,220"
			OtherShortTermInvestments,"266,560,000","279,374,000","297,175,000","303,163,000",
		Receivables,"6,019,000","5,548,000","3,765,000","1,712,000",
			AccountsReceivable,"6,019,000","5,548,000","3,765,000","1,712,000",
		PrepaidAssets,"8,503,000","6,798,000","5,925,000","7,221,000","123,500"
		RestrictedCash,"1,680,000","630,000","630,000","630,000",
	TotalNonCurrentAssets,"41,369,000","40,939,000","28,947,000","3,420,000","278,147,475"
		NetPPE,"3,291,000","2,758,000","2,612,000","2,183,000",
			GrossPPE,"5,016,000","4,335,000","4,052,000","2,183,000",
				MachineryFurnitureEquipment,"530,000","520,000","497,000",,
				OtherProperties,"1,393,000","1,064,000","936,000","2,183,000",
				Leases,"2,715,000","2,512,000","2,380,000",,
			AccumulatedDepreciation,"-1,725,000","-1,577,000","-1,440,000",,
		GoodwillAndOtherIntangibleAssets,"36,998,000","37,749,000","25,915,000","895,000",
			Goodwill,"13,328,000","13,328,000","13,271,000",,
			OtherIntangibleAssets,"23,670,000","24,421,000","12,644,000",,
		InvestmentsAndAdvances,"200,000","200,000","200,000","200,000",
			LongTermEquityInvestment,"200,000","200,000","200,000","200,000",
				InvestmentsinJointVenturesatCost,"200,000","200,000","200,000","200,000",
		NonCurrentDeferredAssets,,,,,"1,200,000"
		OtherNonCurrentAssets,"880,000","232,000","220,000","142,000","276,947,475"
TotalLiabilitiesNetMinorityInterest,"45,157,000","44,513,000","52,165,000","49,451,000","48,780,223"
	CurrentLiabilities,"15,789,000","12,783,000","9,531,000","10,557,000","1,538,555"
		PayablesAndAccruedExpenses,"9,012,000","6,369,000","4,446,000","4,958,000","1,538,555"
			Payables,,"6,369,000","4,446,000",,"1,512,555"
				AccountsPayable,,"6,369,000","4,446,000",,"1,306,711"
				TotalTaxPayable,,,,,"205,844"
					IncomeTaxPayable,,,,,"205,844"
			CurrentAccruedExpenses,,,,,"26,000"
		CurrentDebtAndCapitalLeaseObligation,"496,000","438,000","431,000","333,000",
			CurrentCapitalLeaseObligation,"496,000","438,000","431,000","333,000",
		CurrentDeferredLiabilities,"6,281,000","5,976,000","4,654,000","5,266,000",
			CurrentDeferredRevenue,"6,281,000","5,976,000","4,654,000","5,266,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"29,368,000","31,730,000","42,634,000","38,894,000","47,241,668"
		LongTermDebtAndCapitalLeaseObligation,"466,000","278,000","222,000","95,000",
			LongTermCapitalLeaseObligation,"466,000","278,000","222,000","95,000",
		NonCurrentDeferredLiabilities,"144,000","144,000","195,000",,"9,625,000"
			NonCurrentDeferredTaxesLiabilities,"144,000","144,000","195,000",,
		TradeandOtherPayablesNonCurrent,,,,,"9,625,000"
		DerivativeProductLiabilities,"28,758,000","31,308,000","42,217,000","38,799,000","37,616,668"
TotalEquityGrossMinorityInterest,"281,470,000","291,371,000","291,229,000","296,698,000","229,975,972"
	StockholdersEquity,"281,470,000","291,371,000","291,229,000","296,698,000","229,975,972"
		CapitalStock,"7,000","7,000","7,000","7,000","224,977,173"
			PreferredStock,"0","0",,"0",
			CommonStock,"7,000","7,000","7,000","7,000","224,977,173"
		AdditionalPaidInCapital,"370,794,000","368,680,000","368,709,000","364,697,000","24,270,617"
		RetainedEarnings,"-87,430,000","-76,418,000","-77,190,000","-68,006,000","-19,271,818"
		GainsLossesNotAffectingRetainedEarnings,"-1,901,000","-898,000","-297,000",,
			OtherEquityAdjustments,"-1,901,000","-898,000","-297,000",,
TotalCapitalization,"281,470,000","291,371,000","291,229,000","296,698,000","229,975,972"
CommonStockEquity,"281,470,000","291,371,000","291,229,000","296,698,000","229,975,972"
CapitalLeaseObligations,"962,000","716,000","653,000","428,000",
NetTangibleAssets,"244,472,000","253,622,000","265,314,000","295,803,000","229,975,972"
WorkingCapital,"269,469,000","282,162,000","304,916,000","332,172,000","-929,835"
InvestedCapital,"281,470,000","291,371,000","291,229,000","296,698,000","229,975,972"
TangibleBookValue,"244,472,000","253,622,000","265,314,000","295,803,000","229,975,972"
TotalDebt,"962,000","716,000","653,000","428,000",
ShareIssued,"70,845,636","70,667,381","70,096,401","69,403,489","69,213,195"
OrdinarySharesNumber,"70,845,636","70,667,381","70,096,401","69,403,489","69,213,195"
