name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013
					AmortizationOfIntangibles,"70,905,000","16,386,000","18,762,000","18,634,000","17,123,000","18,130,000","15,758,000","15,067,000","15,307,000","15,317,000","12,150,000","15,507,000","18,337,000","15,918,000","14,732,000","15,319,000","15,176,000","15,099,000","14,625,000","16,139,000","14,129,000","14,064,000","11,547,000","11,576,000","11,729,000","11,788,000","11,746,000","11,139,000","11,089,000","10,833,000","9,164,000","6,170,000","3,293,000","2,021,000","768,000","423,000"
		AssetImpairmentCharge,"18,886,000","230,000","10,750,000","1,199,000",,,,,"0","0","0","6,239,000","77,000","59,000","5,651,000","80,000","61,000","43,000","35,000","557,000","179,000","414,000","76,000",,,,,,,,,,,,,
		StockBasedCompensation,"11,182,000","2,727,000","2,727,000","2,721,000","3,007,000","2,577,000","2,585,000","2,479,000","2,513,000","2,488,000","2,491,000","2,501,000","2,429,000","2,109,000","1,451,000","2,053,000","-23,000","-832,000","-1,177,000","-391,000","-2,235,000","16,000","1,341,000","1,293,000","70,000","1,044,000","-90,000","1,794,000","606,000","35,000","8,000","71,000","22,000","5,000","8,000","8,000"
		OtherNonCashItems,"-12,069,000","5,989,000","-8,798,000","-9,479,000","219,000","366,000","-246,000","-561,000","-1,929,000","-5,158,000","-602,000","-464,000","-2,703,000","-1,512,000","-2,595,000","-449,000","-977,000","-1,236,000","-743,000","-3,024,000","-2,763,000","-3,671,000","-2,378,000","-2,330,000","-1,182,000","-1,021,000","-9,931,000","-13,432,000","33,216,000","-13,181,000","-2,968,000","644,000","957,000","265,000","-78,000","93,000"
		ChangeInWorkingCapital,"6,764,000","5,358,000","-9,890,000","60,306,000","-49,010,000","7,024,000","-4,478,000","1,374,000","5,217,000","2,466,000","4,701,000","-16,383,000","5,552,000","-16,468,000","11,309,000","-6,694,000","-6,620,000","4,348,000","-9,650,000","-514,000","763,000","-1,542,000","3,784,000","-880,000","-957,000","-4,654,000","8,793,000","4,556,000","-791,000","73,000","-16,261,000","9,838,000","16,699,000","-6,883,000","151,000","989,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,
			ChangeInPrepaidAssets,"1,869,000","-475,000","8,573,000","50,768,000","-56,997,000","1,367,000","-5,043,000","-6,709,000","604,000","4,873,000","4,933,000","-12,709,000","2,707,000","-6,230,000","11,499,000","-4,604,000","-5,865,000","-1,493,000","-2,406,000","-1,203,000","-200,000","-2,416,000","767,000","681,000","-236,000","-2,363,000","3,526,000","3,607,000","-3,478,000","-3,624,000","-17,133,000","-2,625,000","10,861,000","-11,747,000","-910,000","-32,000"
			ChangeInPayablesAndAccruedExpense,"-1,729,000","2,361,000","-9,723,000","7,036,000","-1,403,000","558,000","2,381,000","2,485,000","4,442,000","-1,955,000","3,686,000","-2,391,000","2,369,000","-14,576,000","3,329,000","-2,571,000","4,751,000","2,507,000","-6,191,000","608,000","495,000","-2,089,000","2,744,000","-1,242,000","-1,791,000","-524,000","2,562,000","429,000","2,167,000","4,902,000","8,827,000","1,060,000","2,323,000","3,539,000","1,027,000","453,000"
				ChangeInPayable,"-1,729,000","2,361,000","-9,723,000","7,036,000","-1,403,000","558,000","2,381,000","2,485,000","4,442,000","-1,955,000","3,686,000","-2,391,000","2,369,000","-14,576,000","3,329,000","-2,571,000","4,751,000","2,507,000","-6,191,000","608,000","495,000","-2,089,000","2,744,000","-1,242,000","-1,791,000","-524,000","2,562,000","429,000","2,167,000","4,902,000",,,,"3,539,000",,
					ChangeInTaxPayable,,,"0","0","0","0","0","0","0","-1,046,000","1,043,000","-610,000","565,000","-2,180,000","1,303,000","-1,008,000","985,000","-1,527,000","-4,322,000","-569,000","-126,000","-1,567,000","4,153,000","-297,000","-171,000","-1,488,000","2,035,000","505,000","1,641,000","1,020,000",,,,"0",,
						ChangeInIncomeTaxPayable,,,"0","0","0","0","0","0","0","-1,046,000","1,043,000","-610,000","565,000","-2,180,000","1,303,000","-1,008,000","985,000","-1,527,000","-4,322,000","-569,000","-126,000","-1,567,000","4,153,000","-297,000","-171,000","-1,488,000","2,035,000","505,000","1,641,000","1,020,000",,,,"0",,
					ChangeInAccountPayable,"-1,729,000","2,361,000","-9,723,000","7,036,000","-1,403,000","558,000","2,381,000","2,485,000","4,442,000","-909,000","2,643,000","-1,781,000","1,804,000","-12,396,000","2,026,000","-1,563,000","3,766,000","4,034,000","-1,869,000","1,177,000","621,000","-522,000","-1,409,000","-945,000","-1,620,000","964,000","527,000","-76,000","526,000","3,882,000",,,,"3,539,000",,
			ChangeInOtherWorkingCapital,"6,624,000","3,472,000","-8,740,000","2,502,000","9,390,000","5,099,000","-1,816,000","5,598,000","171,000","-452,000","-3,918,000","-1,283,000","476,000","4,338,000","-3,519,000","481,000","-5,506,000","3,334,000","-1,053,000","81,000","468,000","2,963,000","273,000","-319,000","1,070,000","-1,767,000","2,705,000","520,000","520,000","-1,205,000","-7,955,000","11,403,000","3,515,000","1,325,000","34,000","568,000"
InvestingCashFlow,"-433,905,000","-1,782,000","-126,794,000","-39,990,000","-265,339,000","-4,447,000","-292,129,000","-31,347,000","-31,104,000","-115,947,000","-112,274,000","-46,711,000","-108,849,000","-26,642,000","-206,927,000","-82,951,000","-97,053,000","-71,015,000","-63,727,000","3,140,000","-153,000","-18,238,000","120,933,000","13,414,000","-86,000","-114,000","-254,000","-183,190,000","-8,578,000","-30,257,000","-108,558,000","-889,049,000","-337,486,000","-182,082,000","-57,886,000","-44,068,000"
	CashFlowFromContinuingInvestingActivities,"-433,905,000","-1,782,000","-126,794,000","-39,990,000","-265,339,000","-4,447,000","-292,129,000","-31,347,000","-31,104,000","-115,947,000","-112,274,000","-46,711,000","-108,849,000","-26,642,000","-206,927,000","-82,951,000","-97,053,000","-71,015,000","-63,727,000","3,140,000","-153,000","-18,238,000","120,933,000","13,414,000","-86,000","-114,000","-254,000","-183,190,000","-8,578,000","-30,257,000","-108,558,000","-889,049,000","-337,486,000","-182,082,000","-57,886,000","-44,068,000"
		CapitalExpenditureReported,"-6,459,000","-1,782,000","-1,948,000","-1,432,000","-1,297,000","-3,247,000","-2,807,000","-1,387,000","-793,000","-1,396,000","-3,660,000","-1,540,000","-881,000","-11,265,000","1,160,000","-2,068,000","-438,000","-108,000","-1,915,000","-662,000","-153,000","-388,000","0","0","-86,000","-114,000","-253,000","-7,920,000","-470,000","-1,852,000",,,,"0",,
		NetInvestmentPropertiesPurchaseAndSale,"-427,446,000","0","-124,846,000","-38,558,000","-264,042,000","-1,200,000","-289,322,000","-29,960,000","-30,311,000","-114,551,000","-108,614,000","-45,171,000","-107,968,000","-15,377,000","-208,087,000","-80,883,000","-96,615,000","-70,346,000","-61,812,000","-6,823,000","0","-17,850,000","94,375,000","13,414,000","0","0","-1,000","-175,733,000","-8,108,000","-38,460,000","-99,230,000","-889,049,000","-337,486,000","-182,082,000","-57,886,000","-44,068,000"
			PurchaseOfInvestmentProperties,"-476,193,000","0","-172,405,000","-39,746,000","-264,042,000","-1,200,000","-289,322,000","-29,960,000","-30,311,000","-114,551,000","-255,474,000","-96,793,000","-188,607,000","-24,654,000","-208,494,000","-84,817,000","-115,991,000","-70,346,000","-61,664,000","-6,823,000","0","-30,290,000","0","0","0","0","-1,000","-175,890,000","-8,529,000","-38,655,000","-99,230,000","-889,049,000","-337,486,000","-182,082,000","-57,886,000","-44,068,000"
			SaleOfInvestmentProperties,,,"47,559,000",,,,,,"0","0","146,860,000","51,622,000","80,639,000","9,277,000","407,000","3,934,000","19,376,000","0","-148,000","0","0","12,440,000","94,375,000","13,414,000","0","0","0","157,000","421,000","195,000",,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,"0","0","0","0","0","0","0","-561,000","0",,,,"0","0","0","0","0","463,000","0","10,055,000",,,,"0",,
			PurchaseOfInvestment,,,,,,,,,,,,"0","0","0",,"0","0","-561,000",,,,,,,,,,,,"0",,,,"0",,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,"0",,,,"0","0","0","0","0","463,000","0","10,055,000",,,,"0",,
FinancingCashFlow,"102,220,000","-23,351,000","10,506,000","-56,855,000","171,920,000","92,752,000","71,231,000","-33,963,000","-50,127,000","153,539,000","3,930,000","142,929,000","150,757,000","2,387,000","108,085,000","111,735,000","59,801,000","32,571,000","59,806,000","-34,856,000","-42,610,000","-12,997,000","-119,936,000","-33,537,000","-35,577,000","-51,828,000","4,705,000","135,687,000","-26,674,000","7,886,000","-89,808,000","231,054,000","973,108,000","468,553,000","55,302,000","30,297,000"
	CashFlowFromContinuingFinancingActivities,"102,220,000","-23,351,000","10,506,000","-56,855,000","171,920,000","92,752,000","71,231,000","-33,963,000","-50,127,000","153,539,000","3,930,000","142,929,000","150,757,000","2,387,000","108,085,000","111,735,000","59,801,000","32,571,000","59,806,000","-34,856,000","-42,610,000","-12,997,000","-119,936,000","-33,537,000","-35,577,000","-51,828,000","4,705,000","135,687,000","-26,674,000","7,886,000","-89,808,000","231,054,000","973,108,000","468,553,000","55,302,000","30,297,000"
		NetIssuancePaymentsOfDebt,"190,716,000","20,935,000","61,515,000","-69,250,000","177,516,000","12,291,000","116,216,000","4,000,000","-7,048,000","205,000,000","-30,987,000","77,832,000","160,885,000","-102,708,000","76,529,000","63,174,000","97,943,000","71,445,000","66,917,000","-84,958,000","-26,602,000","18,592,000","-90,154,000","862,000","-6,885,000","-20,189,000","34,833,000","295,318,000","-2,629,000","20,281,000","-68,922,000","237,497,000","58,651,000","12,639,000","0","0"
			NetLongTermDebtIssuance,"54,778,000","-14,065,000","-45,164,000","-20,813,000","134,820,000","-2,709,000","272,476,000","88,000,000","48,295,000","0","-124,782,000","233,217,000","160,885,000","1,292,000","166,529,000","65,549,000","-24,057,000","31,445,000","186,918,000","224,922,000","-21,552,000","-56,743,000","-64,619,000","-183,000","-189,000","-189,000","37,383,000","146,299,000","61,264,000","-184,000","370,000","-167,000","-12,977,000","12,639,000","0","0"
				LongTermDebtIssuance,,,"0","0",,,"500,000,000","88,000,000","75,607,000","0","671,000","328,264,000","291,141,000","84,228,000","161,959,000","360,380,000","0","32,750,000","187,000,000","720,868,000","0","75,335,000","0","0","0","0","37,569,000","146,475,000","61,439,000","0","0","-614,000","306,000","12,813,000","0","0"
				LongTermDebtPayments,"-82,789,000","-14,065,000","-45,164,000","-20,813,000","-2,747,000","-2,709,000","-227,524,000","0","-27,312,000","0","-125,453,000","-95,047,000","-130,256,000","-82,936,000","4,570,000","-294,831,000","-24,057,000","-1,305,000","-82,000","-78,000","-21,552,000","-56,743,000","-64,619,000","-183,000","-189,000","-189,000","-186,000","-176,000","-175,000","-184,000","370,000","447,000","-13,283,000","-174,000","0","0"
			NetShortTermDebtIssuance,"135,938,000","35,000,000","106,679,000","-48,437,000","42,696,000","15,000,000","-156,260,000","-84,000,000","-55,343,000","205,000,000","93,795,000","-155,385,000","0","-104,000,000","-90,000,000","-2,375,000","122,000,000","40,000,000","-120,001,000","-309,880,000","-5,050,000","75,335,000","-25,535,000","1,045,000","-6,696,000","-20,000,000","-2,550,000","149,019,000","-63,893,000","20,465,000","-69,292,000","237,664,000","71,628,000","0","0","0"
				ShortTermDebtIssuance,"214,375,000","35,000,000","106,679,000","0","72,696,000","15,000,000","111,112,000","0","22,000,000","205,000,000","-30,269,000","124,264,000","90,000,000","26,000,000","0","55,000,000","122,000,000","70,000,000","76,150,000","495,868,000","0","75,335,000","46,197,000","16,485,000","0","0","0","224,636,000","0","251,572,000","-70,362,000","237,663,000","91,199,000","0","0","0"
				ShortTermDebtPayments,,,"0","-48,437,000",,,"-267,372,000","-84,000,000","-77,343,000","0","124,064,000","-279,649,000","-90,000,000","-130,000,000","-90,000,000","-57,375,000","0","-30,000,000","-196,151,000","-805,748,000","-5,050,000","0","-71,732,000","-15,440,000","-6,696,000","-20,000,000","-2,550,000","-75,617,000","-63,893,000","-231,107,000","1,070,000","1,000","-19,571,000","0","0","0"
		NetCommonStockIssuance,"108,138,000","0","-37,000","57,916,000","50,259,000","105,750,000","-287,000","-51,000",,,"-182,000","108,018,000","388,000","150,198,000","77,621,000","94,221,000",,,"-434,000","211,000","18,518,000","0","0","-2,000","-5,000","7,000","0","-125,001,000","-874,000","-1,018,000","-246,000","22,317,000","1,028,269,000","518,742,000","65,843,000","37,096,000"
			CommonStockIssuance,"108,294,000","0","-37,000","58,072,000","50,259,000","105,750,000",,,,,"-182,000","108,018,000","388,000","150,198,000","77,621,000",,,,"-434,000","211,000","18,518,000","0","0","-2,000","-5,000","7,000","0","113,000","9,000","298,000","-246,000","22,317,000","1,028,269,000","518,742,000","65,843,000","37,096,000"
			CommonStockPayments,,,"0",,,,"-287,000","-51,000",,,,,,,,,,,,,,,"0","0","0","0","0","-125,114,000","-883,000","-1,316,000",,,,"0",,
		NetPreferredStockIssuance,"2,315,000","2,396,000","0","-30,000","-51,000","15,959,000","5,604,000","4,496,000",,,"86,020,000","18,140,000","11,899,000","1,613,000","20,000","-28,000","200,000","-419,000","34,086,000",,,,,,,,,,,,,,,,,
			PreferredStockIssuance,"2,315,000","2,396,000","0","-30,000","-51,000","15,959,000","5,729,000",,,,"86,020,000","18,140,000","11,899,000","1,613,000",,,,,"34,086,000",,,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,,,,,,,,,,,,"20,000","-28,000","200,000","-419,000",,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-181,636,000","-46,582,000","-46,580,000","-45,319,000","-43,155,000","-40,995,000","-40,490,000","-40,355,000","-40,348,000","-51,296,000","-50,719,000","-47,694,000","-17,368,000","-45,725,000","-41,547,000","-39,142,000","-38,283,000","-38,284,000","-36,529,000","-35,834,000","-35,466,000","-35,293,000","-30,250,000","-30,097,000","-30,019,000","-30,020,000","-29,668,000","-30,278,000","-23,516,000","-14,268,000","-13,780,000","-13,083,000","-6,524,000","-2,028,000","-939,000","-594,000"
			CommonStockDividendPaid,"-161,571,000","-41,566,000","-41,564,000","-40,302,000","-38,139,000","-36,213,000","-35,844,000","-35,793,000","-35,784,000","-47,638,000","-47,638,000","-44,988,000","-14,883,000","-43,270,000","-39,092,000","-36,691,000","-35,828,000","-35,833,000","-36,146,000","-35,834,000","-35,466,000","-35,293,000","-30,250,000","-30,097,000","-30,019,000","-30,020,000","-29,668,000","-30,278,000","-23,516,000","-14,268,000","-13,780,000","-13,083,000","-6,524,000","-2,028,000","-939,000","-594,000"
			PreferredStockDividendPaid,"-20,065,000","-5,016,000","-5,016,000","-5,017,000","-5,016,000","-4,782,000","-4,646,000","-4,562,000","-4,564,000","-3,658,000","-3,081,000","-2,706,000","-2,485,000","-2,455,000","-2,455,000","-2,451,000","-2,455,000","-2,451,000",,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-17,313,000","-100,000","-4,392,000","-172,000","-12,649,000","-253,000","-9,812,000","-2,053,000","-2,649,000","-165,000","-202,000","-13,367,000","-5,047,000","-991,000","-4,538,000","-6,490,000","13,000","-171,000","-4,234,000","-10,623,000","940,000","3,704,000","468,000","-4,300,000","1,332,000","-1,626,000","-460,000","-4,352,000","345,000","2,891,000","-6,860,000","-15,677,000","-107,288,000","-60,800,000","-9,602,000","-6,205,000"
EndCashPosition,"133,627,000","128,074,000","93,311,000","179,059,000","176,915,000","264,220,000","125,693,000","300,808,000","317,582,000","347,802,000","274,287,000","309,912,000","191,675,000","98,635,000","103,693,000","158,679,000","96,199,000","109,423,000","107,727,000","71,301,000","67,411,000","72,354,000","69,831,000","50,273,000","40,501,000","45,787,000","69,938,000","32,080,000","61,642,000","76,329,000","64,684,000","263,948,000","936,544,000","280,378,000","11,500,000","14,583,000"
	ChangesInCash,"-130,593,000","36,686,000","-81,858,000","3,320,000","-88,741,000","141,525,000","-180,375,000","-18,696,000","-33,412,000","79,487,000","-60,194,000","122,823,000","88,401,000","496,000","-57,642,000","62,493,000","-8,241,000","2,233,000","24,533,000","1,868,000","-6,575,000","1,493,000","25,344,000","10,011,000","-3,880,000","-23,812,000","40,205,000","-25,539,000","-25,304,000","12,118,000","-208,411,000","-656,874,000","653,395,000","267,929,000","-3,832,000","-15,087,000"
	EffectOfExchangeRateChanges,"-5,553,000","-1,923,000","-3,890,000","-1,176,000","1,436,000","-2,998,000","5,260,000","1,922,000","3,192,000","-5,972,000","24,569,000","-4,586,000","4,639,000","-5,554,000","2,656,000","-13,000","-4,983,000","-537,000","4,396,000","2,022,000","1,632,000","1,030,000","-5,786,000","-239,000","-1,406,000","-339,000","-2,347,000","-4,023,000","10,617,000","-473,000","9,147,000","-15,722,000","2,771,000","949,000","749,000","1,599,000"
	BeginningCashPosition,"264,220,000","93,311,000","179,059,000","176,915,000","264,220,000","125,693,000","300,808,000","317,582,000","347,802,000","274,287,000","309,912,000","191,675,000","98,635,000","103,693,000","158,679,000","96,199,000","109,423,000","107,727,000","71,301,000","67,411,000","72,354,000","69,831,000","50,273,000","40,501,000","45,787,000","69,938,000","32,080,000","61,642,000","76,329,000","64,684,000","263,948,000","936,544,000","280,378,000","11,500,000","14,583,000","28,071,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,"2,667,000","-112,000","1,514,000","501,000","3,140,000","0","1,538,000","215,000","2,597,000","4,999,000","1,329,000","636,000","2,473,000","751,000","740,000","249,000","2,038,000","-1,492,000","2,059,000",,,,"268,000",,,"0","0"
InterestPaidSupplementalData,,,,,,,,,,"14,700,000","13,053,000","14,602,000","15,133,000","15,535,000","11,347,000","12,785,000","13,453,000","11,528,000","11,175,000","11,639,000","10,315,000","10,426,000","10,607,000","4,509,000","12,828,000","8,251,000","8,503,000","6,055,000","5,211,000","4,856,000","1,509,000","2,631,000","2,322,000","78,000","119,000","74,000"
CapitalExpenditure,"-6,459,000","-1,782,000","-1,948,000","-1,432,000","-1,297,000","-3,247,000","-2,807,000","-1,387,000","-793,000","-1,396,000","-3,660,000","-1,540,000","-881,000","-11,265,000",,"-2,068,000","-438,000","-108,000","-1,915,000","-662,000","-153,000","-388,000",,,"-86,000","-114,000","-253,000","-7,920,000","-470,000","-1,852,000",,,,,,
IssuanceOfCapitalStock,"110,609,000","2,396,000","-37,000","58,042,000","50,208,000","121,709,000","5,729,000",,,,"85,838,000","126,158,000","12,287,000","151,811,000","77,621,000",,,,"33,652,000","96,559,000","18,518,000","0","0","-2,000","-5,000","7,000","0","113,000","9,000","298,000","-246,000","22,317,000","1,028,269,000","518,742,000","65,843,000","37,096,000"
IssuanceOfDebt,"351,942,000","35,000,000","106,679,000","0","210,263,000","15,000,000","611,112,000","88,000,000","97,607,000","205,000,000","-29,598,000","452,528,000","381,141,000","110,228,000","161,959,000","415,380,000","122,000,000","102,750,000","263,150,000","720,868,000","0","75,335,000","46,197,000","16,485,000","0","0","37,569,000","371,111,000","61,439,000","251,572,000","-70,362,000","237,049,000","91,505,000","12,813,000","0","0"
RepaymentOfDebt,"-161,226,000","-14,065,000","-45,164,000","-69,250,000","-32,747,000","-2,709,000","-494,896,000","-84,000,000","-104,655,000","0","-1,389,000","-374,696,000","-220,256,000","-212,936,000","-85,430,000","-352,206,000","-24,057,000","-31,305,000","-196,233,000","-805,826,000","-26,602,000","-56,743,000","-136,351,000","-15,623,000","-6,885,000","-20,189,000","-2,736,000","-75,793,000","-64,068,000","-231,291,000","1,440,000","448,000","-32,854,000","-174,000","0","0"
RepurchaseOfCapitalStock,,,"0","-156,000",,,"-412,000","24,000",,,,,,,"20,000","44,000","128,000","-419,000",,,,,"0","0","0","0","0","-125,114,000","-883,000","-1,316,000",,,,"0",,
FreeCashFlow,"194,633,000","60,037,000","32,482,000","98,733,000","3,381,000","49,973,000","37,716,000","45,227,000","47,026,000","40,499,000","44,490,000","25,065,000","45,612,000","13,486,000","42,360,000","31,641,000","28,573,000","40,569,000","26,539,000","32,922,000","36,035,000","32,340,000","24,347,000","30,134,000","31,697,000","28,016,000","35,501,000","14,044,000","9,478,000","32,637,000","-18,883,000","1,121,000","17,773,000","-18,542,000","-1,248,000","-1,316,000"
