name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
		PrepaidAssets,"61,319,000","56,831,000","56,505,000","51,427,000","48,574,000","46,382,000","42,473,000","41,164,000","45,175,000","41,787,000","42,070,000","45,231,000","45,801,000","44,336,000","40,588,000","43,727,000","40,202,000","33,318,000","33,852,000","25,853,000","29,014,000","28,292,000","18,081,000","21,922,000","21,109,000","17,815,000","17,528,000","20,093,000","20,892,000","17,616,000","13,756,000","14,413,000","14,151,000","12,380,000","13,267,000","13,761,000","13,444,000","11,269,000","9,335,000","7,769,000","9,563,000","6,170,000","6,580,000","7,453,000","8,126,000","6,450,000","7,440,000","7,802,000","8,770,000","6,639,000","7,348,000","6,047,000","6,926,000","5,913,000","11,797,000","13,182,000","7,969,000","7,864,000","7,889,000","8,772,000","8,728,000","4,702,000","8,541,000","8,427,000","8,255,000","5,592,000","11,301,000","11,508,000","12,028,000","6,179,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"204,803,000",,,,,,,,,"315,082,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,216,000","13,374,000","13,374,000","13,374,000","8,905,000","7,960,000","7,960,000","7,960,000","11,292,000","8,984,000","9,000,000","9,000,000","10,202,000","4,825,000","4,825,000","4,825,000","6,524,000","5,736,000","5,736,000","5,672,000","6,992,000","5,970,000","5,970,000","5,970,000",,"3,600,000","3,600,000","3,600,000","4,632,000","4,551,000","4,551,000","4,551,000","2,432,000","2,081,000","2,081,000","2,081,000","3,111,000","3,111,000","3,129,000","3,111,000","3,278,000","3,278,000",,"3,278,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,216,000","13,374,000","13,374,000","13,374,000","8,905,000","7,960,000","7,960,000","7,960,000","11,292,000","8,984,000","9,000,000","9,000,000","10,202,000","4,825,000","4,825,000","4,825,000","6,524,000","5,736,000","5,736,000","5,672,000","6,992,000","5,970,000","5,970,000","5,970,000",,"3,600,000","3,600,000","3,600,000","4,632,000","4,551,000","4,551,000","4,551,000","2,432,000","2,081,000","2,081,000","2,081,000","3,111,000","3,111,000","3,129,000","3,111,000","3,278,000","3,278,000",,"3,278,000"
		AssetsHeldForSaleCurrent,"94,368,000","26,052,000","25,990,000",,,,,,,,,,,"0","0","20,719,000","21,524,000","21,310,000","21,406,000",,,,,"28,689,000",,,,,,,,,,"0","0","714,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,093,000",,,"1,018,000",,,,"2,494,000",,,,"2,196,000",,,,,,,,
	TotalNonCurrentAssets,"3,158,494,000","3,284,877,000","3,257,771,000","3,216,050,000","3,173,355,000","3,166,639,000","3,117,385,000","3,139,730,000","3,169,305,000","3,213,410,000","3,257,852,000","3,285,114,000","3,328,167,000","3,337,161,000","3,396,071,000","3,437,166,000","3,480,011,000","3,505,510,000","3,538,315,000","1,942,963,000","1,948,769,000","1,959,600,000","1,975,096,000","1,969,190,000","1,998,274,000","2,012,161,000","2,047,985,000","2,069,716,000","2,080,963,000","2,092,193,000","1,628,909,000","1,639,215,000","1,647,017,000","1,659,658,000","1,665,219,000","1,671,829,000","1,678,275,000","1,686,304,000","1,686,283,000","1,013,102,000","1,019,013,000","1,025,739,000","1,037,864,000","1,050,644,000","1,061,406,000","1,073,296,000","1,083,256,000","1,094,337,000","1,106,338,000","1,118,677,000","1,129,859,000","1,140,893,000","1,149,963,000","1,163,050,000","1,171,797,000","1,183,663,000","1,194,860,000","1,204,976,000","785,795,000","800,851,000","804,883,000","815,362,000","835,111,000","849,834,000","861,797,000","866,915,000","883,294,000","891,651,000","903,517,000","907,212,000"
		NetPPE,"1,983,819,000","2,019,444,000","1,905,661,000","1,831,150,000","1,772,678,000","1,760,152,000","1,782,183,000","1,793,340,000","1,806,945,000","1,835,878,000","1,861,033,000","1,872,312,000","1,897,064,000","1,927,126,000","1,955,753,000","1,986,318,000","2,019,399,000","2,037,606,000","2,058,418,000","1,042,771,000","1,047,796,000","1,055,186,000","1,065,528,000","1,062,181,000","1,081,323,000","1,093,261,000","1,113,890,000","1,122,652,000","1,129,757,000","1,135,333,000","859,620,000","866,982,000","875,467,000","885,362,000","891,006,000","895,597,000","902,260,000","908,236,000","876,115,000","321,047,000","326,550,000","332,046,000","337,986,000","344,181,000","350,206,000","356,057,000","359,618,000","365,195,000","371,622,000","377,200,000","382,642,000","388,058,000","393,377,000","400,286,000","396,438,000","403,780,000","407,732,000","411,647,000","298,923,000","304,076,000","309,187,000","314,381,000","319,287,000","325,337,000","329,958,000","335,088,000","338,417,000","344,834,000","353,060,000","360,760,000"
			GrossPPE,,"4,717,865,000",,,,"4,226,559,000",,,,"4,064,359,000",,,,"3,880,939,000",,,,"3,635,699,000","3,568,512,000",,,"2,400,737,000",,,,"2,278,315,000",,,,"2,160,998,000",,,,"1,785,288,000",,,,"1,693,738,000","1,628,993,000","1,043,743,000","1,061,427,000","1,053,573,000","1,054,259,000","1,047,198,000","1,040,129,000","1,031,447,000","1,020,892,000","1,011,247,000",,"994,341,000",,,,"974,299,000","1,081,547,000","1,088,889,000","1,092,841,000","1,096,756,000","781,885,000","787,038,000","793,149,000","798,343,000","319,287,000","325,337,000","329,958,000","335,088,000","338,417,000","344,834,000","353,060,000","360,760,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0",,"0",,,,"0",,,,"0",,,,"0",,,,,,,,
				LandAndImprovements,,"276,027,000",,,,"274,535,000",,,,"270,443,000",,,,"257,208,000",,,,"252,369,000","249,912,000",,,"105,923,000",,,,"105,728,000",,,,"116,523,000",,,,"98,663,000",,,,"94,929,000","93,529,000","65,282,000","66,844,000","66,704,000","66,789,000","66,712,000","66,520,000","66,499,000","66,138,000","65,623,000",,"66,700,000",,,,"65,840,000",,,,"75,921,000",,,,"49,346,000",,,,,,,,
				MachineryFurnitureEquipment,,"4,067,325,000",,,,"3,815,582,000",,,,"3,653,508,000",,,,"3,453,974,000",,,,"3,208,889,000","3,132,231,000",,,"2,229,775,000",,,,"2,120,545,000",,,,"1,991,657,000",,,,"1,642,768,000",,,,"1,565,128,000","1,490,564,000","955,227,000","973,576,000","970,325,000","965,178,000","958,234,000","953,899,000","951,485,000","937,687,000","926,472,000",,"914,194,000",,,,"83,889,000",,,,"88,766,000",,,,"74,082,000",,,,"335,088,000",,,,
				OtherProperties,,"44,495,000",,,,"40,407,000",,,,"51,324,000",,,,"63,016,000",,,,"45,135,000","41,965,000",,,"28,355,000",,,,"15,699,000",,,,"11,510,000",,,,"11,169,000",,,,"10,375,000",,,,,,,,,,,,,,,,"814,030,000",,,,"921,843,000",,,,"670,791,000",,,,,,,,
				ConstructionInProgress,,"330,018,000",,,,"96,035,000",,,,"89,084,000",,,,"106,741,000",,,,"129,306,000","144,404,000",,,"36,684,000",,,,"36,343,000",,,,"41,308,000",,,,"32,688,000",,,,"23,306,000","34,886,000","13,220,000","10,993,000","6,530,000","12,278,000","12,238,000","9,696,000","4,184,000","11,923,000","14,008,000",,"8,303,000",,,,"10,540,000",,,,"10,226,000",,,,"4,124,000",,,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,014,000","10,014,000","10,014,000","10,014,000","10,014,000","10,014,000","10,014,000","9,279,000","5,144,000","5,144,000",,"5,144,000",,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-2,698,421,000",,,,"-2,466,407,000",,,,"-2,228,481,000",,,,"-1,953,813,000",,,,"-1,598,093,000","-1,510,094,000",,,"-1,345,551,000",,,,"-1,185,054,000",,,,"-1,025,665,000",,,,"-899,926,000",,,,"-785,502,000","-752,878,000","-722,696,000","-734,877,000","-721,527,000","-716,273,000","-703,017,000","-689,923,000","-675,390,000","-661,274,000","-646,052,000",,"-617,141,000",,,,"-574,013,000","-685,109,000","-685,109,000","-685,109,000","-685,109,000","-482,962,000","-482,962,000","-483,962,000","-483,962,000",,,,,,,,
		GoodwillAndOtherIntangibleAssets,"1,006,353,000","1,097,739,000","1,108,200,000","1,139,634,000","1,149,386,000","1,159,249,000","1,171,912,000","1,184,575,000","1,197,238,000","1,209,900,000","1,226,302,000","1,242,955,000","1,259,117,000","1,275,759,000","1,292,940,000","1,310,165,000","1,325,472,000","1,344,858,000","1,360,772,000","784,088,000","785,398,000","788,532,000","795,756,000","793,396,000","804,890,000","808,170,000","811,539,000","814,776,000","817,858,000","822,171,000","636,464,000","638,694,000","641,074,000","643,530,000","645,985,000","648,440,000","652,288,000","654,518,000","693,541,000","579,651,000","585,185,000","590,720,000","596,255,000","601,789,000","607,324,000","612,859,000","619,492,000","625,027,000","630,561,000","636,096,000","642,482,000","648,021,000","653,560,000","659,102,000","671,992,000","676,250,000","681,600,000","687,141,000","430,947,000","434,155,000","437,364,000","440,598,000","455,634,000","457,163,000","460,732,000","531,827,000","478,364,000","481,933,000","479,263,000","482,832,000"
			Goodwill,"929,570,000","1,013,243,000","1,013,243,000","1,035,274,000","1,035,274,000","1,035,274,000","1,035,274,000","1,035,274,000","1,035,274,000","1,035,274,000","1,035,274,000","1,035,274,000","1,035,274,000","1,035,274,000","1,035,274,000","1,035,274,000","1,032,912,000","1,038,032,000","1,042,285,000","756,877,000","756,877,000","756,877,000","760,998,000","756,373,000","764,630,000","764,630,000","764,630,000","764,630,000","764,630,000","765,806,000","603,446,000","603,446,000","603,446,000","603,446,000","603,446,000","603,446,000","604,988,000","604,988,000","629,967,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","520,562,000","527,913,000","526,630,000","526,439,000","526,439,000","316,034,000","316,034,000","316,034,000","316,034,000","316,281,000","314,243,000","314,243,000",,,,,"318,481,000"
			OtherIntangibleAssets,"76,783,000","84,496,000","94,957,000","104,360,000","114,112,000","123,975,000","136,638,000","149,301,000","161,964,000","174,626,000","191,028,000","207,681,000","223,843,000","240,485,000","257,666,000","274,891,000","292,560,000","306,826,000","318,487,000","27,211,000","28,521,000","31,655,000","34,758,000","37,023,000","40,260,000","43,540,000","46,909,000","50,146,000","53,228,000","56,365,000","33,018,000","35,248,000","37,628,000","40,084,000","42,539,000","44,994,000","47,300,000","49,530,000","63,574,000","59,089,000","64,623,000","70,158,000","75,693,000","81,227,000","86,762,000","92,297,000","98,930,000","104,465,000","109,999,000","115,534,000","121,920,000","127,459,000","132,998,000","138,540,000","144,079,000","149,620,000","155,161,000","160,702,000","114,913,000","118,121,000","121,330,000","124,564,000","139,353,000","142,920,000","146,489,000","531,827,000","478,364,000","481,933,000","479,263,000","164,351,000"
		InvestmentsAndAdvances,"109,034,000","109,578,000","109,307,000","109,542,000","110,801,000","111,665,000","111,555,000","112,541,000","113,197,000","112,717,000","112,377,000","112,154,000","112,038,000","110,853,000","110,672,000","110,105,000","107,114,000","108,858,000","108,268,000","106,504,000","106,035,000","106,221,000","106,916,000","106,931,000","106,002,000","105,543,000","106,183,000","115,688,000","114,641,000","115,376,000","113,594,000","112,852,000","112,585,000","113,099,000","112,913,000","111,800,000","110,752,000","109,750,000","102,860,000","99,423,000","98,559,000","98,069,000","98,349,000","99,085,000","98,969,000","99,105,000","98,123,000","98,277,000","97,912,000","98,748,000","97,809,000","97,575,000","95,417,000",,,,,,,,,,,,,,,,,"42,884,000"
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,373,000","16,600,000","18,707,000","19,313,000","19,231,000","20,687,000","17,891,000","17,667,000","15,315,000","15,992,000","12,975,000","13,800,000","13,767,000","12,981,000","8,719,000","4,904,000","5,274,000","5,589,000","4,907,000","5,275,000","5,494,000","5,838,000","6,243,000","6,633,000","6,926,000","7,239,000","7,609,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"59,288,000","58,116,000","134,603,000","135,724,000","140,490,000","135,573,000","51,735,000","49,274,000","51,925,000","54,915,000","58,140,000","57,693,000","59,948,000","23,423,000","36,706,000","30,578,000","28,026,000","14,188,000","10,857,000","9,600,000","9,540,000","9,661,000","6,896,000","6,682,000","6,059,000","5,187,000",,,,,,,,,,,,,,,,,,,,,"529,000",,,,,,,"103,662,000","103,367,000","103,633,000","105,528,000","106,188,000","55,925,000","62,620,000","58,332,000","60,383,000","60,190,000","67,334,000","71,107,000",,"66,513,000","64,884,000","71,194,000","20,736,000"
TotalLiabilitiesNetMinorityInterest,"2,866,611,000","2,876,316,000","3,327,315,000","3,403,306,000","3,341,314,000","3,118,072,000","2,992,252,000","2,975,429,000","3,001,474,000","3,043,026,000","3,083,597,000","3,126,537,000","3,147,881,000","3,119,607,000","3,107,484,000","3,132,496,000","3,164,761,000","3,145,184,000","3,259,576,000","1,927,890,000","1,921,486,000","1,916,503,000","1,892,638,000","1,900,451,000","1,885,799,000","1,887,827,000","1,932,853,000","1,936,288,000","1,892,772,000","1,893,352,000","1,778,614,000","1,578,920,000","1,586,803,000","1,595,039,000","1,630,293,000","1,630,712,000","1,641,064,000","1,658,723,000","1,638,963,000","1,446,782,000","1,144,696,000","1,146,257,000","1,126,654,000","1,128,603,000","1,133,473,000","1,137,671,000","1,136,131,000","1,139,359,000","1,138,772,000","1,142,326,000","1,160,074,000","1,152,007,000","1,157,382,000","1,166,341,000","1,120,156,000","1,121,942,000","1,156,308,000","1,144,903,000","761,136,000","764,176,000","768,774,000","770,926,000","779,263,000","731,930,000","741,107,000","743,748,000","746,056,000","976,187,000","740,725,000","1,022,603,000"
	CurrentLiabilities,"302,423,000","285,545,000","321,074,000","275,432,000","274,724,000","270,470,000","263,127,000","224,757,000","237,674,000","244,296,000","258,381,000","264,111,000","285,028,000","283,614,000","278,521,000","268,882,000","273,591,000","255,940,000","252,911,000","164,699,000","160,391,000","150,085,000","151,604,000","157,431,000","144,956,000","144,300,000","155,022,000","154,570,000","153,175,000","156,075,000","117,771,000","114,704,000","120,841,000","117,699,000","130,554,000","113,327,000","130,605,000","144,177,000","156,243,000","102,280,000","96,048,000","85,290,000","75,598,000","73,358,000","72,470,000","75,592,000","75,691,000","72,080,000","75,161,000","80,577,000","71,089,000","73,602,000","73,624,000","71,292,000","69,211,000","72,861,000","83,373,000","84,943,000","61,939,000","57,977,000","63,706,000","65,746,000","64,337,000","57,336,000","60,857,000","67,859,000","59,486,000","67,292,000","52,066,000","97,567,000"
		PayablesAndAccruedExpenses,"172,070,000","156,189,000","192,125,000","157,184,000","155,591,000","128,408,000","127,451,000","100,205,000","108,623,000","114,216,000","123,993,000","132,290,000","150,590,000","140,963,000","134,030,000","134,147,000","143,636,000","132,945,000","134,449,000","106,809,000","101,379,000","91,754,000","90,351,000","89,607,000","88,571,000","83,864,000","90,268,000","90,989,000","88,164,000","81,269,000","66,039,000","61,440,000","66,514,000","59,102,000","75,222,000","56,923,000","70,089,000","80,857,000","92,461,000","52,772,000","44,250,000","39,580,000","43,761,000","41,728,000","32,862,000","44,151,000","40,746,000","44,067,000","44,493,000","51,226,000","45,386,000","47,760,000","47,447,000","56,022,000","54,044,000","52,531,000","41,343,000","63,807,000","34,561,000","31,538,000","35,173,000","40,403,000","54,299,000","30,404,000","31,775,000","67,859,000","43,026,000","38,020,000","51,530,000","45,427,000"
			Payables,"39,807,000","40,953,000","47,930,000","43,500,000","27,174,000","25,283,000","22,385,000","16,707,000","19,902,000","30,936,000","32,241,000","44,746,000","53,939,000","60,081,000","43,319,000","50,659,000","48,616,000","51,561,000","41,594,000","29,760,000","26,089,000","26,371,000","34,633,000","36,918,000","30,477,000","32,127,000","33,469,000","42,794,000","30,960,000","34,787,000","20,598,000","25,251,000","23,382,000","20,405,000","28,994,000","23,168,000","17,811,000","34,625,000","35,195,000","29,485,000","27,488,000","29,843,000","23,091,000","22,390,000","24,312,000","21,502,000","21,143,000","26,818,000","24,083,000","24,958,000","22,951,000","22,184,000","21,547,000","31,438,000","30,449,000","31,768,000","16,134,000","35,553,000","7,130,000","10,210,000","7,884,000","11,004,000","24,654,000","7,085,000","7,536,000","11,743,000","11,242,000","10,593,000","9,621,000","11,176,000"
				AccountsPayable,"39,807,000","40,953,000","47,930,000","43,500,000","27,174,000","25,283,000","22,385,000","16,707,000","19,902,000","30,936,000","32,241,000","44,746,000","26,005,000","32,502,000","15,717,000","23,057,000","21,014,000","24,143,000","14,154,000","10,107,000","6,436,000","6,766,000","15,010,000","17,295,000","10,854,000","12,576,000","13,903,000","23,228,000","11,433,000","15,277,000","4,991,000","9,644,000","7,775,000","4,885,000","8,060,000","7,630,000","2,272,000","19,162,000","19,732,000","15,128,000","13,932,000","13,673,000","11,503,000","10,799,000","10,777,000","9,972,000","9,590,000","15,265,000","12,530,000","13,482,000","11,467,000","10,790,000","10,153,000","31,438,000","30,449,000","31,768,000","16,134,000","35,553,000","7,130,000","10,210,000","7,884,000","11,004,000","24,654,000","7,085,000","7,536,000","11,743,000","11,242,000","10,593,000","9,621,000","11,176,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,396,000",,,,,"2,754,000","1,954,000","4,599,000",,,"1,936,000",,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,396,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,,,,,,,,,,"0","0","0","27,934,000","27,579,000","27,602,000","27,602,000","27,602,000","27,418,000","27,440,000","19,653,000","19,653,000","19,605,000","19,623,000","19,623,000","19,623,000","19,551,000","19,566,000","19,566,000","19,527,000","19,510,000","15,607,000","15,607,000","15,607,000","15,520,000","15,538,000","15,538,000","15,539,000","15,463,000","15,463,000","11,603,000","11,602,000","11,571,000","11,588,000","11,591,000","11,599,000","11,530,000","11,553,000","11,553,000","11,553,000","11,476,000","11,484,000","11,394,000","11,394,000",,,,,,,,,,,,,,,,,
