name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990
OperatingCashFlow,"-11,900,000","46,000,000","-300,000","-5,900,000","-51,700,000","72,200,000","45,500,000","98,700,000","115,900,000","30,000,000","49,400,000","87,700,000","54,700,000","85,800,000","39,100,000","58,600,000","32,900,000","55,800,000","29,200,000","62,600,000","18,900,000","80,000,000","27,700,000","64,200,000","30,200,000","84,500,000","52,700,000","39,900,000","33,300,000","57,900,000","29,100,000","38,700,000","42,000,000","39,700,000","22,900,000","-10,700,000","38,200,000","59,200,000","30,000,000","18,600,000","28,700,000","7,700,000","43,700,000","-500,000","39,200,000","37,600,000","21,400,000","22,100,000","10,000,000","36,300,000","8,400,000","27,200,000","27,200,000","27,300,000","18,700,000","41,800,000","3,900,000","90,400,000","35,500,000","55,900,000","31,800,000","46,300,000","67,200,000","30,600,000","-6,400,000","48,000,000","37,300,000","44,200,000","20,900,000","36,600,000","40,500,000","29,400,000","2,800,000","36,500,000","7,200,000","3,300,000","35,700,000","3,600,000","35,700,000","30,600,000","74,800,000","-38,600,000","48,600,000","16,400,000","28,200,000","86,400,000","44,300,000","43,000,000","38,100,000","74,710,000","49,690,000","52,900,000","24,800,000","65,700,000","55,200,000","37,900,000","46,800,000","106,600,000","66,800,000","49,400,000","45,900,000","46,100,000","85,000,000","65,300,000","21,800,000","37,800,000","29,300,000","34,300,000","23,100,000","30,100,000","1,900,000","-4,800,000","2,700,000","19,900,000","24,200,000","9,200,000","16,500,000","19,400,000","24,300,000","23,000,000","15,900,000","17,100,000","20,600,000","18,100,000","21,200,000","9,900,000","31,200,000","32,800,000","12,500,000","29,500,000","17,000,000"
	CashFlowFromContinuingOperatingActivities,,,"-300,000","-5,900,000","-51,700,000","72,200,000","45,500,000","98,700,000","115,900,000","30,000,000","49,400,000","87,700,000","54,700,000","85,800,000","39,100,000","58,600,000","32,900,000","55,800,000","29,200,000","62,600,000","18,900,000","80,000,000","27,700,000","64,200,000","30,200,000","84,500,000","52,700,000","39,900,000","33,300,000","57,900,000","29,100,000","38,700,000","42,000,000","39,700,000","22,900,000","-10,700,000","38,200,000","59,200,000","30,000,000","18,600,000","28,700,000","7,700,000","43,700,000","-500,000","39,200,000","37,600,000","21,400,000","22,100,000","10,000,000","36,300,000","8,400,000","27,200,000","27,200,000","27,300,000","18,700,000","41,800,000","3,900,000","90,400,000","35,500,000","55,900,000","31,800,000","46,300,000","67,200,000","30,600,000","-6,400,000","48,000,000","37,300,000","44,200,000","20,900,000","36,600,000","40,500,000","29,400,000","2,800,000","36,500,000","7,200,000","3,300,000","35,700,000","3,600,000","35,700,000","30,600,000","74,800,000","-38,600,000","48,600,000","16,400,000","28,200,000","86,400,000","44,300,000","43,000,000","38,100,000","74,710,000","49,690,000","52,900,000","24,800,000","65,700,000","55,200,000","37,900,000","46,800,000","106,600,000","66,800,000","49,400,000","45,900,000","46,100,000","85,000,000","65,300,000","21,800,000","37,800,000","29,300,000","34,300,000","23,100,000","30,100,000","1,900,000","-4,800,000","2,700,000","19,900,000","24,200,000","9,200,000","16,500,000","19,400,000","24,300,000","23,000,000","15,900,000","17,100,000","20,600,000","18,100,000","21,200,000","9,900,000","31,200,000","32,800,000","12,500,000","29,500,000","17,000,000"
		NetIncomeFromContinuingOperations,,,"14,400,000","-1,100,000","-59,900,000","9,300,000","43,300,000","52,800,000","73,400,000","-178,300,000","37,300,000","78,600,000","48,000,000","45,900,000","39,400,000","39,300,000","35,900,000","32,200,000","30,000,000","33,400,000","33,100,000","33,500,000","22,500,000","31,600,000","36,500,000","40,600,000","28,200,000","34,900,000","33,800,000","23,800,000","21,300,000","27,800,000","25,200,000","16,600,000","19,400,000","-80,600,000","22,500,000","23,400,000","16,500,000","8,300,000","20,000,000","12,000,000",,,,"17,000,000","19,800,000","17,900,000","16,100,000","2,100,000","8,200,000","9,600,000","8,400,000","7,200,000","-5,200,000","32,600,000","33,400,000","39,500,000","38,400,000","40,900,000","33,500,000","31,700,000","32,300,000","36,600,000","28,500,000","25,100,000","22,400,000","28,000,000","23,700,000","21,600,000","16,800,000","15,300,000","14,300,000","19,300,000","7,800,000","9,000,000","6,200,000","-1,300,000","3,000,000","11,800,000","9,800,000","-18,800,000","-11,600,000","-22,700,000","-2,900,000","29,300,000","33,000,000","42,300,000","36,000,000","39,647,000","31,853,000","33,000,000","35,200,000","39,000,000","29,900,000","38,900,000","34,000,000","38,400,000","33,000,000","29,600,000","27,300,000","27,400,000","13,600,000","17,800,000","15,600,000","17,000,000","11,900,000","5,000,000","12,000,000","-9,300,000","4,200,000","1,500,000","7,900,000","10,600,000","11,100,000","11,200,000","7,500,000","8,900,000","7,200,000","3,600,000","2,400,000","-15,800,000","4,200,000","5,600,000","2,500,000","7,100,000","-14,800,000","11,000,000","10,800,000","15,400,000","11,500,000"
		OperatingGainsLosses,,,"-4,000,000","-2,300,000","11,500,000",,,,,"-6,200,000","-300,000","-31,700,000","-2,100,000",,,"300,000","-400,000","1,000,000","200,000","400,000","-12,800,000","400,000","-600,000","-900,000","100,000","-5,500,000","300,000","400,000","400,000","100,000","300,000","100,000","300,000","-2,500,000","100,000","112,900,000","3,200,000","5,500,000","3,200,000","19,000,000","5,000,000","1,400,000","2,700,000","2,800,000","2,800,000","4,100,000","400,000","5,400,000","4,200,000","1,200,000","6,200,000","2,400,000","2,400,000","11,100,000","-7,200,000","2,000,000","1,100,000","-1,400,000","-1,400,000",,,"700,000",,,,,,"-1,100,000","1,400,000","-33,700,000","0","23,700,000","-24,300,000","-200,000","-28,400,000","100,000","1,500,000","132,200,000","-3,300,000","100,000","-7,600,000","-1,800,000","1,300,000","29,300,000","8,100,000",,,,,,,,,,,,,,,,"4,800,000","21,700,000","13,700,000","11,300,000","-5,800,000",,,,,"24,600,000","0",,,,,"-10,500,000","700,000","-18,300,000","8,900,000","11,700,000","5,200,000","49,100,000","8,100,000","4,700,000","11,100,000","-9,500,000","35,800,000","14,100,000","-6,000,000","7,300,000","-1,200,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,"800,000","0","0","0","300,000","0","300,000","-1,100,000","700,000",,,,,,,,"0","200,000","-200,000","0","-1,500,000","100,000","-100,000","-200,000","1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,"-400,000","0",,,"-6,900,000","-300,000","-31,700,000","-2,100,000","-1,300,000","-100,000","0","-700,000","300,000","-200,000","-200,000","-100,000","-500,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,"-2,000,000","-2,300,000","-1,900,000",,,,,,,,,"-500,000","200,000","300,000","300,000","400,000","400,000","300,000","-11,600,000","200,000","100,000","100,000","100,000","300,000","300,000","400,000","400,000","100,000","100,000","300,000","300,000","-1,000,000","0","113,000,000","3,400,000","3,800,000","4,100,000","19,000,000","5,000,000","500,000","2,700,000","2,800,000","2,800,000","3,100,000","3,400,000","3,300,000","3,300,000","3,200,000","3,900,000","2,500,000","2,400,000","4,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,,,"40,400,000","50,200,000","59,700,000","22,400,000","21,500,000","22,100,000","21,200,000","19,800,000","21,800,000","18,600,000","19,300,000","16,800,000","17,700,000","18,600,000","19,000,000","17,500,000","17,600,000","16,300,000","15,500,000","15,900,000","14,700,000","14,400,000","13,900,000","13,100,000","12,300,000","13,900,000","13,700,000","11,200,000","13,400,000","13,200,000","12,000,000","10,100,000","10,700,000","10,500,000","11,100,000","9,400,000","9,100,000","9,500,000","9,500,000","9,300,000","8,900,000","9,600,000","9,400,000","10,000,000","9,400,000","9,800,000","9,900,000","10,200,000","10,500,000","11,100,000","10,800,000","9,300,000","10,400,000","10,800,000","11,200,000","10,400,000","10,700,000","11,100,000","11,000,000","10,500,000","10,200,000","10,300,000","10,200,000","9,500,000","11,100,000","10,600,000","10,400,000","11,800,000","11,600,000","11,700,000","11,800,000","14,200,000","14,400,000","15,300,000","15,400,000",,"16,400,000","17,800,000","19,100,000","30,100,000","32,100,000","25,900,000","24,800,000","21,700,000","23,300,000","24,000,000","23,600,000","15,701,000","21,799,000","20,400,000","19,200,000","15,700,000","15,100,000","16,400,000","14,900,000","10,700,000","12,900,000","13,300,000","13,800,000","12,200,000","11,800,000","11,900,000","12,100,000","10,900,000","11,300,000","10,900,000","11,900,000","10,100,000","10,000,000","10,300,000","9,300,000","7,800,000","8,500,000","8,600,000","8,300,000","7,400,000","8,100,000","7,900,000","8,200,000","6,700,000","8,400,000","7,900,000","7,500,000","7,300,000","10,000,000","7,800,000","7,700,000","8,200,000","6,700,000"
			DepreciationAndAmortization,,,"40,400,000","50,200,000","59,700,000","22,400,000","21,500,000","22,100,000","21,200,000","19,800,000","21,800,000","18,600,000","19,300,000","16,800,000","17,700,000","18,600,000","19,000,000","17,500,000","17,600,000","16,300,000","15,500,000","15,900,000","14,700,000","14,400,000","13,900,000","13,100,000","12,300,000","13,900,000","13,700,000","11,200,000","13,400,000","13,200,000","12,000,000","10,100,000","10,700,000","10,500,000","11,100,000","9,400,000","9,100,000","9,500,000","9,500,000","9,300,000","8,900,000","9,600,000","9,400,000","10,000,000","9,400,000","9,800,000","9,900,000","10,200,000","10,500,000","11,100,000","10,800,000","9,300,000","10,400,000","10,800,000","11,200,000","10,400,000","10,700,000","11,100,000","11,000,000","10,500,000","10,200,000","10,300,000","10,200,000","9,500,000","11,100,000","10,600,000","10,400,000","11,800,000","11,600,000","11,700,000","11,800,000","14,200,000","14,400,000","15,300,000","15,400,000",,"16,400,000","17,800,000","19,100,000","30,100,000","32,100,000","25,900,000","24,800,000","21,700,000","23,300,000","24,000,000","23,600,000","15,701,000","21,799,000","20,400,000","19,200,000","15,700,000","15,100,000","16,400,000","14,900,000","10,700,000","12,900,000","13,300,000","13,800,000","12,200,000","11,800,000","11,900,000","12,100,000","10,900,000","11,300,000","10,900,000","11,900,000","10,100,000","10,000,000","10,300,000","9,300,000","7,800,000","8,500,000","8,600,000","8,300,000","7,400,000","8,100,000","7,900,000","8,200,000","6,700,000","8,400,000","7,900,000","7,500,000","7,300,000","10,000,000","7,800,000","7,700,000","8,200,000","6,700,000"
		DeferredTax,,,"-2,800,000","-5,400,000","-8,200,000",,,,,,,,,"800,000","-1,100,000","1,100,000","0","9,500,000","-9,300,000","-800,000","-200,000","10,900,000","1,900,000","-1,700,000","3,700,000","12,500,000","2,100,000","-300,000","-3,900,000","-6,300,000","2,900,000","-2,600,000","-2,800,000","-6,400,000","2,600,000","-46,100,000","-2,900,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
