name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
		OtherNonCashItems,"53,000","13,000","14,000","13,000","13,000","13,000","13,000","14,000","13,000","9,000",,,,,"187,000","1,962,000","1,870,000","1,463,000","769,000",
		ChangeInWorkingCapital,"32,987,000","22,239,000","3,822,000","1,017,000","5,909,000","3,678,000","7,904,000","1,514,000","5,100,000","276,000","1,927,000","2,843,000","-2,839,000","-492,000","-657,000","438,000","-206,000","-5,967,000","4,610,000","-1,223,000"
			ChangeInPrepaidAssets,"-7,548,000","-7,159,000","2,958,000","-2,797,000","-550,000","119,000","-1,736,000","585,000","1,066,000","-133,000","-1,950,000","1,934,000","-135,000","-17,000","-1,492,000","-238,000","-175,000","-90,000","-55,000","-2,000"
			ChangeInPayablesAndAccruedExpense,"28,578,000","20,201,000","-2,385,000","4,096,000","6,666,000","3,040,000","7,790,000","2,224,000","4,843,000","2,115,000","4,401,000","1,217,000","1,403,000","-520,000","837,000","665,000","-45,000","-5,885,000","4,642,000","-1,223,000"
				ChangeInPayable,"4,576,000","6,505,000","-5,349,000","9,008,000","-5,588,000","-165,000","3,608,000","-2,722,000","2,451,000","1,887,000","949,000","-722,000","748,000","594,000","-569,000","91,000","-462,000","-1,383,000","267,000","586,000"
					ChangeInAccountPayable,"4,576,000","6,505,000","-5,349,000","9,008,000","-5,588,000","-165,000","3,608,000","-2,722,000","2,451,000","1,887,000","949,000","-722,000","748,000","594,000","-569,000","91,000","-462,000","-1,383,000","267,000","586,000"
				ChangeInAccruedExpense,"24,002,000","13,696,000","2,964,000","-4,912,000","12,254,000","3,205,000","4,182,000","4,946,000","2,392,000","228,000","3,452,000","1,939,000","655,000","-1,114,000","1,406,000","574,000","417,000","-4,502,000","4,375,000","-1,809,000"
			ChangeInOtherCurrentAssets,"8,731,000","7,869,000","2,401,000","-901,000","-638,000","603,000","1,840,000","-1,349,000","-703,000","-1,602,000","-146,000","-306,000",,,,,,,,
			ChangeInOtherCurrentLiabilities,"3,226,000","1,328,000","848,000","619,000","431,000","-84,000","10,000","54,000","-106,000","-104,000","-102,000","-96,000","-140,000","-45,000",,,,"0",,
			ChangeInOtherWorkingCapital,,,,,,"603,000","1,840,000","-1,349,000","-703,000","-1,602,000","-422,000","94,000","92,000","90,000","-2,000","11,000","14,000","8,000","15,000","10,000"
InvestingCashFlow,"-66,305,000","-18,289,000","-10,859,000","-31,705,000","-5,452,000","9,218,000","58,858,000","56,392,000","56,781,000","-67,197,000","-113,283,000","-523,000","680,000","-23,872,000","-525,000","-18,000","-38,000","0","-50,000","-117,000"
	CashFlowFromContinuingInvestingActivities,"-66,305,000","-18,289,000","-10,859,000","-31,705,000","-5,452,000","9,218,000","58,858,000","56,392,000","56,781,000","-67,197,000","-113,283,000","-523,000","680,000","-23,872,000","-525,000","-18,000","-38,000","0","-50,000","-117,000"
		NetPPEPurchaseAndSale,"-74,805,000","-18,289,000","-10,859,000","-31,705,000","-13,952,000","-6,782,000","-5,143,000","-1,606,000","-69,000","-180,000","40,078,000","-5,323,000","-35,185,000","-7,000","-525,000","-18,000","-38,000","0","-50,000","-117,000"
			PurchaseOfPPE,"-74,805,000","-18,289,000","-10,859,000","-31,705,000","-13,952,000","-6,782,000","-5,143,000","-1,606,000","-69,000","-180,000","40,078,000","-5,323,000","-35,185,000","-7,000","-525,000","-18,000","-38,000","0","-50,000","-117,000"
		NetInvestmentPurchaseAndSale,"8,500,000","0","0","0","8,500,000","16,000,000","64,001,000","57,998,000","56,850,000","-67,017,000","-153,361,000","4,800,000","35,865,000","-23,865,000",,,,"0",,
			PurchaseOfInvestment,,,"0","0","0","0","0","0","0","-86,317,000",,,,"-23,865,000",,,,"0",,
			SaleOfInvestment,"8,500,000","0","0","0","8,500,000","16,000,000","64,001,000","57,998,000","56,850,000","19,300,000","-2,400,000","4,800,000",,,,,,,,
FinancingCashFlow,"8,376,000","1,666,000","2,157,000","2,031,000","2,522,000","1,472,000","616,281,000","804,000","504,000","99,788,000","299,340,000","285,000","15,000","47,000","85,529,000","-1,049,000","-686,000","32,677,000","-50,000","9,774,000"
	CashFlowFromContinuingFinancingActivities,"8,376,000","1,666,000","2,157,000","2,031,000","2,522,000","1,472,000","616,281,000","804,000","504,000","99,788,000","299,340,000","285,000","15,000","47,000","85,529,000","-1,049,000","-686,000","32,677,000","-50,000","9,774,000"
		NetIssuancePaymentsOfDebt,,,"0","0","0","0","0","0","0","-5,000","-7,000","-7,000","-7,000","-27,000","-27,000","-27,000","-27,000","32,973,000","-27,000","9,974,000"
			NetLongTermDebtIssuance,,,"0","0","0","0","0","0","0","-5,000","-7,000","-7,000","-7,000","-27,000","-27,000","-27,000","-27,000","32,973,000","-27,000","9,974,000"
				LongTermDebtIssuance,,,,,,,,,,,"0","0","0","0","0","0","0","33,000,000","0","10,000,000"
				LongTermDebtPayments,,,"0","0","0","0","0","0","0","-5,000","-7,000","-7,000","-7,000","-27,000","-27,000","-27,000","-27,000","-27,000","-27,000","-26,000"
		NetCommonStockIssuance,,,"-305,000","0",,,"611,735,000","0",,"159,000","297,070,000","300,000","31,000","83,000","83,706,000","49,000","0","0","0","3,000"
			CommonStockIssuance,,,"-305,000","0",,,,,,"159,000","297,202,000","300,000","31,000","83,000","83,706,000","49,000","0","0","0","3,000"
			CommonStockPayments,,,"0","0",,,"-281,000","0",,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"8,422,000","1,678,000","2,474,000","2,042,000","2,228,000","1,483,000","4,556,000","813,000","720,000","159,000",,,,,,,,,,
		NetOtherFinancingCharges,"-46,000","-12,000","-12,000","-11,000","-11,000","-11,000","-10,000","-9,000","-10,000","99,634,000","-10,000","-8,000","-9,000","-9,000","1,801,000","-1,071,000","-659,000","-296,000","-23,000","-203,000"
EndCashPosition,"678,051,000","678,051,000","737,834,000","805,571,000","887,194,000","926,785,000","950,720,000","302,600,000","269,976,000","226,596,000","211,937,000","37,173,000","45,107,000","57,362,000","88,394,000","11,730,000","17,781,000","22,953,000","1,535,000","6,532,000"
	ChangesInCash,"-248,734,000","-59,783,000","-67,737,000","-81,623,000","-39,591,000","-23,935,000","648,120,000","32,624,000","43,380,000","14,659,000","174,764,000","-7,934,000","-12,255,000","-31,032,000","76,664,000","-6,051,000","-5,172,000","21,418,000","-4,997,000","4,661,000"
	BeginningCashPosition,"926,785,000","737,834,000","805,571,000","887,194,000","926,785,000","950,720,000","302,600,000","269,976,000","226,596,000","211,937,000","37,173,000","45,107,000","57,362,000","88,394,000","11,730,000","17,781,000","22,953,000","1,535,000","6,532,000","1,871,000"
InterestPaidSupplementalData,,,,,,,,,,,,,,,"5,000","1,000",,,"11,000","1,000"
CapitalExpenditure,"-74,805,000","-18,289,000","-10,859,000","-31,705,000","-13,952,000","-6,782,000","-5,143,000","-1,606,000","-69,000","-180,000",,"-5,323,000","-35,185,000","-7,000","-525,000","-18,000",,,"-50,000","-117,000"
IssuanceOfCapitalStock,,,"-305,000","0",,,,,,"159,000","297,202,000","300,000","31,000","83,000","83,706,000","49,000","0","0","0","3,000"
IssuanceOfDebt,,,,,,,,,,,"0","0","0","0","0","0","0","33,000,000","0","10,000,000"
RepaymentOfDebt,,,"0","0","0","0","0","0","0","-5,000","-7,000","-7,000","-7,000","-27,000","-27,000","-27,000","-27,000","-27,000","-27,000","-26,000"
RepurchaseOfCapitalStock,,,"0","0",,,"-281,000","0",,,,,,,,,,,,
FreeCashFlow,"-265,610,000","-61,449,000","-69,894,000","-83,654,000","-50,613,000","-41,407,000","-32,162,000","-26,178,000","-13,974,000","-18,112,000","28,785,000","-13,019,000","-48,135,000","-7,214,000","-8,865,000","-5,002,000","-4,486,000","-11,259,000","-4,947,000","-5,113,000"
