name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,12/31/2017
			Goodwill,"3,290,000","3,290,000","3,290,000","3,290,000","3,290,000","3,290,000","3,290,000","3,290,000","3,290,000","3,290,000","2,928,000","2,935,000",,,,,
			OtherIntangibleAssets,"13,727,000","14,207,000","14,698,000","15,189,000","15,674,000","16,200,000","16,695,000","17,203,000","17,741,000","15,414,000","15,888,000","16,300,000","7,557,000","7,800,000","8,044,000","8,310,000","8,739,000"
		InvestmentsAndAdvances,"588,453,000","698,034,000","250,226,000","55,368,000","0","246,597,000","51,398,000","146,118,000","238,206,000","268,783,000","302,624,000","277,301,000","25,916,000","77,563,000","2,963,000","37,768,000","73,254,000"
			InvestmentinFinancialAssets,"588,453,000","698,034,000","250,226,000","55,368,000","0","246,597,000","51,398,000","146,118,000","238,206,000","268,783,000","302,624,000","277,301,000","25,916,000","77,563,000","2,963,000","37,768,000","73,254,000"
				AvailableForSaleSecurities,,,,,,,,,,,"302,624,000","277,301,000","25,916,000","77,563,000","2,963,000","37,768,000","73,254,000"
		NonCurrentDeferredAssets,,,,,,,,,,,,"1,235,000",,,"4,257,000","1,961,000",
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,"1,235,000",,,,,
		OtherNonCurrentAssets,"70,919,000","60,938,000","61,316,000","36,284,000","17,297,000","17,208,000","5,453,000","5,124,000","4,721,000","4,882,000","3,073,000","3,159,000","2,862,000","2,046,000","1,936,000","1,793,000","1,974,000"
TotalLiabilitiesNetMinorityInterest,"1,596,558,000","1,559,494,000","1,456,714,000","1,444,420,000","1,440,295,000","916,186,000","113,505,000","112,547,000","117,554,000","114,542,000","86,438,000","77,715,000","64,537,000","62,451,000","47,462,000","45,066,000","34,332,000"
	CurrentLiabilities,"228,809,000","194,687,000","102,304,000","96,612,000","95,501,000","66,809,000","71,967,000","70,048,000","82,322,000","72,734,000","67,817,000","57,049,000","48,192,000","46,944,000","32,050,000","29,806,000","19,627,000"
		PayablesAndAccruedExpenses,"67,525,000","50,009,000","47,896,000","45,850,000","42,881,000","23,347,000","33,155,000","31,797,000","40,144,000","34,760,000","29,293,000","26,792,000","16,300,000","17,723,000","20,563,000","20,865,000","11,404,000"
			Payables,"36,631,000","21,803,000","19,751,000","25,899,000","27,441,000","11,974,000","22,032,000","19,250,000","27,740,000","19,247,000","13,938,000","17,413,000","8,573,000","12,112,000","14,223,000","9,768,000","5,903,000"
				AccountsPayable,"32,230,000","17,580,000","15,674,000","21,399,000","22,318,000","7,340,000","18,281,000","15,982,000","24,378,000","16,197,000","12,054,000","15,700,000","7,163,000","10,642,000","13,081,000","8,617,000","4,998,000"
				TotalTaxPayable,"4,401,000","4,223,000","4,077,000","4,500,000","5,123,000","4,634,000","3,751,000","3,268,000","3,362,000","3,050,000","1,884,000","1,713,000","1,410,000","1,470,000","1,142,000","1,151,000","905,000"
			CurrentAccruedExpenses,"30,894,000","28,206,000","28,145,000","19,951,000","15,440,000","11,373,000","11,123,000","12,547,000","12,404,000","15,513,000","15,355,000","9,379,000","7,727,000","5,611,000","6,340,000","11,097,000","5,501,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"56,158,000","42,496,000","38,838,000","34,735,000","37,180,000","28,280,000","24,037,000","18,526,000","22,935,000","18,557,000","24,604,000","13,687,000","14,683,000","12,986,000","7,430,000","4,962,000","4,911,000"
		CurrentDebtAndCapitalLeaseObligation,"16,556,000","12,856,000","8,253,000","7,547,000","7,080,000","6,632,000","7,438,000","8,240,000","7,307,000","7,140,000","80,000","74,000","96,000","97,000","102,000","106,000","199,000"
			CurrentCapitalLeaseObligation,"16,556,000","12,856,000","8,253,000","7,547,000","7,080,000","6,632,000","7,438,000","8,240,000","7,307,000","7,140,000","80,000","74,000","96,000","97,000","102,000","106,000","199,000"
		CurrentDeferredLiabilities,"10,570,000","11,326,000","7,317,000","8,480,000","8,360,000","8,550,000","7,337,000","11,485,000","11,936,000","12,277,000","13,840,000","16,496,000","17,113,000","16,138,000","3,955,000","3,873,000","3,113,000"
			CurrentDeferredRevenue,"10,570,000","11,326,000","7,317,000","8,480,000","8,360,000","8,550,000","7,337,000","11,485,000","11,936,000","12,277,000","13,095,000","16,496,000","17,113,000","16,138,000","3,955,000","3,873,000","3,113,000"
		OtherCurrentLiabilities,"78,000,000","78,000,000",,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,367,749,000","1,364,807,000","1,354,410,000","1,347,808,000","1,344,794,000","849,377,000","41,538,000","42,499,000","35,232,000","41,808,000","18,621,000","20,666,000","16,345,000","15,507,000","15,412,000","15,260,000","14,705,000"
		LongTermDebtAndCapitalLeaseObligation,"1,360,840,000","1,360,874,000","1,350,986,000","1,345,322,000","1,343,143,000","847,857,000","39,682,000","41,117,000","33,773,000","33,256,000","57,000","80,000","100,000","119,000","137,000","154,000","460,000"
			LongTermDebt,"1,135,463,000","1,134,821,000","1,134,180,000","1,133,539,000","1,132,899,000","806,292,000",,,,,,,,,,,
			LongTermCapitalLeaseObligation,"225,377,000","226,053,000","216,806,000","211,783,000","210,244,000","41,565,000","39,682,000","41,117,000","33,773,000","33,256,000","57,000","80,000","100,000","119,000","137,000","154,000","460,000"
		NonCurrentDeferredLiabilities,,,,,,,,,,"0","10,564,000","12,147,000","8,975,000","7,844,000","7,623,000","7,403,000","6,537,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,"1,235,000",,,,,
		PreferredSecuritiesOutsideStockEquity,,,"59,400,000","59,400,000","59,400,000","57,100,000","56,400,000","50,400,000","45,500,000","49,600,000","46,500,000","46,800,000","46,500,000","41,800,000","41,950,000","41,000,000",
		OtherNonCurrentLiabilities,"6,909,000","3,933,000","3,424,000","2,486,000","1,651,000","1,520,000","1,856,000","1,382,000","1,459,000","8,552,000","8,000,000","8,439,000","7,270,000","7,544,000","7,652,000","7,703,000","7,708,000"
TotalEquityGrossMinorityInterest,"533,040,000","645,005,000","768,820,000","847,465,000","906,446,000","1,355,595,000","1,148,604,000","1,164,989,000","830,613,000","847,993,000","861,896,000","862,274,000","514,634,000","524,952,000","297,137,000","317,781,000","308,606,000"
	StockholdersEquity,"533,040,000","645,005,000","709,420,000","788,065,000","847,046,000","1,298,495,000","1,092,204,000","1,114,589,000","785,113,000","798,393,000","815,396,000","815,474,000","468,134,000","483,152,000","255,187,000","276,781,000","308,606,000"
		CapitalStock,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","499,974,000","499,974,000","499,974,000"
			PreferredStock,,,,,,"0",,,,"0",,,,"0","499,974,000","499,974,000","499,974,000"
			CommonStock,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","0","0","0"
		AdditionalPaidInCapital,"1,682,406,000","1,657,593,000","1,626,926,000","1,597,419,000","1,557,954,000","1,902,389,000","1,601,188,000","1,544,373,000","1,157,945,000","1,150,090,000","1,141,885,000","1,128,938,000","771,009,000","764,033,000","11,421,000","8,718,000","4,900,000"
		RetainedEarnings,"-1,131,053,000","-1,007,825,000","-916,914,000","-809,388,000","-711,813,000","-606,592,000","-512,847,000","-435,177,000","-380,538,000","-352,809,000","-327,599,000","-314,809,000","-303,209,000","-280,799,000","-255,677,000","-231,219,000","-195,736,000"
		GainsLossesNotAffectingRetainedEarnings,"-18,314,000","-4,764,000","-593,000","33,000","904,000","2,697,000","3,862,000","5,392,000","7,705,000","1,111,000","1,109,000","1,344,000","333,000","-83,000","-531,000","-692,000","-532,000"
	MinorityInterest,,"0","59,400,000","59,400,000","59,400,000","57,100,000","56,400,000","50,400,000","45,500,000","49,600,000","46,500,000","46,800,000","46,500,000","41,800,000","41,950,000","41,000,000",
TotalCapitalization,"1,668,503,000","1,779,826,000","1,843,600,000","1,921,604,000","1,979,945,000","2,104,787,000","1,092,204,000","1,114,589,000","785,113,000","798,393,000","815,396,000","815,474,000","468,134,000","483,152,000","255,187,000","276,781,000","308,606,000"
PreferredStockEquity,,,,,,,,,,,,,,,"499,974,000","499,974,000","499,974,000"
CommonStockEquity,"533,040,000","645,005,000","709,420,000","788,065,000","847,046,000","1,298,495,000","1,092,204,000","1,114,589,000","785,113,000","798,393,000","815,396,000","815,474,000","468,134,000","483,152,000","-244,787,000","-223,193,000","-191,368,000"
CapitalLeaseObligations,"241,933,000","238,909,000","225,059,000","219,330,000","217,324,000","48,197,000","47,120,000","49,357,000","41,080,000","40,396,000","137,000","154,000","196,000","216,000","239,000","260,000","659,000"
NetTangibleAssets,"516,023,000","627,508,000","691,432,000","769,586,000","828,082,000","1,279,005,000","1,072,219,000","1,094,096,000","764,082,000","779,689,000","796,580,000","796,239,000","460,577,000","475,352,000","247,143,000","268,471,000","299,867,000"
WorkingCapital,"884,471,000","919,439,000","1,491,108,000","1,794,447,000","1,937,543,000","1,821,552,000","1,015,321,000","940,255,000","525,070,000","524,624,000","515,245,000","547,199,000","464,063,000","422,047,000","265,031,000","253,955,000","223,308,000"
InvestedCapital,"1,668,503,000","1,779,826,000","1,843,600,000","1,921,604,000","1,979,945,000","2,104,787,000","1,092,204,000","1,114,589,000","785,113,000","798,393,000","815,396,000","815,474,000","468,134,000","483,152,000","-244,787,000","-223,193,000","-191,368,000"
TangibleBookValue,"516,023,000","627,508,000","691,432,000","769,586,000","828,082,000","1,279,005,000","1,072,219,000","1,094,096,000","764,082,000","779,689,000","796,580,000","796,239,000","460,577,000","475,352,000","-252,831,000","-231,503,000","-200,107,000"
TotalDebt,"1,377,396,000","1,373,730,000","1,359,239,000","1,352,869,000","1,350,223,000","854,489,000","47,120,000","49,357,000","41,080,000","40,396,000","137,000","154,000","196,000","216,000","239,000","260,000","659,000"
NetDebt,"561,859,000","642,619,000","301,810,000","194,949,000","263,527,000",,,,,,,,,,,,
ShareIssued,"101,895,835","101,767,446","101,623,257","101,265,100","101,085,653","100,213,985","99,897,188","99,312,237","94,509,011","94,261,414","93,853,390","92,806,252","86,098,474","85,832,454","83,557,281","83,557,281","83,557,281"
OrdinarySharesNumber,"101,895,835","101,767,446","101,623,257","101,265,100","101,085,653","100,213,985","99,897,188","99,312,237","94,509,011","94,261,414","93,853,390","92,806,252","86,098,474","85,832,454","83,557,281","83,557,281","83,557,281"
