name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"1,115,700,000","169,900,000","357,400,000","339,100,000","249,300,000","191,900,000","366,100,000","310,800,000","266,500,000","106,700,000","316,302,000","316,067,000","215,867,000","117,864,000","263,610,000","203,505,000","133,021,000","105,012,000","239,480,000","188,799,000","155,553,000","74,046,000","264,586,000","210,697,000","136,363,000","67,008,000","253,572,000","192,510,000","91,944,000","35,125,000","180,030,000","131,265,000","63,751,000","6,612,000","143,306,000","117,173,000","29,897,000","18,575,000","100,645,000","94,375,000","31,988,000","-4,319,000","79,224,000","123,194,000","35,350,000","21,326,000","67,197,000","116,336,000","59,154,000","27,121,000","83,770,000","117,940,000","51,904,000","64,754,000","70,746,000","145,945,000","49,814,000","75,240,000","122,795,000","132,767,000","90,954,000","49,052,000","128,470,000","95,843,000","81,378,000","32,501,000","109,756,000","99,378,000","78,635,000","30,015,000","117,628,000","97,317,000","68,481,000","-16,585,000","105,762,000","110,391,000","41,407,000","19,609,000","71,232,000","84,673,000","28,245,000","19,410,000","93,883,000","114,796,000","47,670,000","-3,406,000","57,465,000","83,143,000","45,531,000","26,741,000","78,500,000","89,100,000","26,900,000","29,200,000","92,600,000","80,200,000","36,900,000","12,900,000","74,100,000","65,200,000","38,900,000","17,400,000","63,000,000","45,100,000","20,500,000","6,300,000","43,100,000","47,900,000","20,300,000","17,300,000","29,400,000","35,300,000","25,100,000","-10,300,000"
	CashFlowFromContinuingOperatingActivities,"1,115,700,000","169,900,000","357,400,000","339,100,000","249,300,000","191,900,000","366,100,000","310,800,000","266,500,000","106,700,000","316,302,000","316,067,000","215,867,000","117,864,000","263,610,000","203,505,000","133,021,000","105,012,000","239,480,000","188,799,000","155,553,000","74,046,000","264,586,000","210,697,000","136,363,000","67,008,000","253,572,000","192,510,000","91,944,000","35,125,000","180,030,000","131,265,000","63,751,000","6,612,000","143,306,000","117,173,000","29,897,000","18,575,000","100,645,000","94,375,000","31,988,000","-4,319,000","79,224,000","123,194,000","35,350,000","21,326,000","67,197,000","116,336,000","59,154,000","27,121,000","83,770,000","117,940,000","51,904,000","64,754,000","70,746,000","145,945,000","49,814,000","75,240,000","122,795,000","132,767,000","90,954,000","49,052,000","128,470,000","95,843,000","81,378,000","32,501,000","109,756,000","99,378,000","78,635,000","30,015,000","117,628,000","97,317,000","68,481,000","-16,585,000","105,762,000","110,391,000","41,407,000","19,609,000","71,232,000","84,673,000","28,245,000","19,410,000","93,883,000","114,796,000","47,670,000","-3,406,000","57,465,000","83,143,000","45,531,000","26,741,000","78,500,000","89,100,000","26,900,000","29,200,000","92,600,000","80,200,000","36,900,000","12,900,000","74,100,000","65,200,000","38,900,000","17,400,000","63,000,000","45,100,000","20,500,000","6,300,000","43,100,000","47,900,000","20,300,000","17,300,000","29,400,000","35,300,000","25,100,000","-10,300,000"
		NetIncomeFromContinuingOperations,"658,600,000","21,300,000","156,900,000","254,600,000","225,800,000","65,500,000","183,100,000","294,500,000","217,600,000","25,900,000","131,082,000","248,622,000","189,470,000","42,826,000","94,480,000","180,353,000","185,503,000","10,040,000","377,298,000","151,539,000","142,241,000","42,307,000","98,797,000","159,478,000","122,114,000","45,055,000","83,223,000","117,577,000","81,979,000","6,159,000","63,989,000","53,833,000","59,625,000","-23,153,000","35,156,000","72,038,000","41,567,000","-29,329,000","21,724,000","63,669,000","37,807,000","-37,673,000","15,083,000","50,332,000",,,"15,209,000","53,255,000","54,948,000","-24,748,000","-2,915,000","56,867,000","40,585,000","-6,373,000","25,261,000","66,326,000","63,805,000","20,864,000","56,541,000","90,266,000","82,952,000","32,990,000","62,466,000","76,160,000","75,790,000","31,006,000","47,766,000","76,351,000","61,472,000","7,077,000","36,990,000","54,003,000","44,715,000","-6,545,000","29,345,000","38,646,000","46,524,000","-20,892,000","4,567,000","38,925,000","53,362,000","-10,549,000","-53,698,000","124,710,000","39,002,000","-4,652,000","20,524,000","42,051,000","42,122,000","7,330,000","32,600,000","44,000,000","41,300,000","7,900,000","30,700,000","45,900,000","36,400,000","2,600,000","22,900,000","36,300,000","30,400,000","8,900,000","20,000,000","27,500,000","26,800,000","4,300,000","16,000,000","23,400,000","20,000,000","8,200,000","13,000,000","22,100,000","18,500,000","4,700,000"
		OperatingGainsLosses,"-20,800,000","-2,900,000","4,900,000","-7,400,000","-15,400,000","-3,800,000","-1,800,000","-68,100,000","-1,600,000","-1,500,000","1,850,000","-1,023,000","-1,514,000","-2,413,000","-4,093,000","-1,640,000","-32,576,000","-951,000","-1,396,000","-456,000","-17,587,000","73,000","252,000","419,000","-161,000","-100,000","-13,475,000","28,421,000","723,000","-1,576,000","-4,482,000","-46,068,000","-641,000","-1,106,000","-1,262,000","-581,000","240,000","-662,000","-98,000","-19,000","-1,286,000","447,000","-11,604,000","-500,000","-348,000","-3,042,000","-199,000","-274,000","-2,886,000","-1,133,000","76,000","-1,901,000","3,150,000","796,000","2,747,000","-4,772,000","-17,402,000","-6,138,000","-7,142,000","-7,066,000","-2,563,000","-2,211,000","-2,680,000","-2,361,000","938,000","-8,729,000","2,616,000","-1,230,000","-2,048,000","1,561,000","-10,120,000","-4,447,000","-953,000","-2,519,000","-4,721,000","5,553,000","-6,239,000","7,583,000","11,063,000","-184,000","-22,648,000","248,000",,,,,,,,,,,,,"-3,900,000","-400,000","-100,000","-200,000","-700,000","-2,000,000","-1,100,000","200,000","-2,700,000","100,000",,,,,,,,,,
			GainLossOnSaleOfBusiness,"-20,800,000","-2,900,000","4,900,000","-7,400,000","-15,400,000","-3,800,000","-1,800,000","-68,100,000","-1,600,000","-1,500,000","1,850,000","-1,023,000","-1,514,000","-2,413,000","-4,093,000","-1,640,000","-32,576,000","-951,000","-1,396,000","-456,000","-17,587,000","73,000","252,000","419,000","-161,000","-100,000","-13,475,000","28,421,000","723,000","-1,576,000","-4,482,000","-46,068,000","-641,000","-1,106,000","-1,262,000","-581,000","240,000","-662,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"481,300,000","128,200,000","131,700,000","113,500,000","107,900,000","98,600,000","101,300,000","98,800,000","98,400,000","95,000,000","94,526,000","94,988,000","92,775,000","89,211,000","90,833,000","89,655,000","86,724,000","76,821,000","75,744,000","75,316,000","75,726,000","70,376,000","73,256,000","72,380,000","71,207,000","68,410,000","63,652,000","64,977,000","67,690,000","67,268,000","68,667,000","67,932,000","43,681,000","42,466,000","43,664,000","44,105,000","42,949,000","43,043,000","44,226,000","44,250,000","44,337,000","44,398,000","43,734,000","43,220,000","43,159,000","43,294,000","45,591,000","45,446,000","45,532,000","44,968,000","46,115,000","45,901,000","44,756,000","42,619,000","45,470,000","43,962,000","42,775,000","38,922,000","39,251,000","37,680,000","37,424,000","35,983,000","38,735,000","36,072,000","33,941,000","32,681,000","34,851,000","35,670,000","34,440,000","33,290,000","32,963,000","33,094,000","33,188,000","33,614,000","35,792,000","35,764,000","34,607,000","33,443,000","35,721,000","34,646,000","34,390,000","33,939,000",,,,,,,,,,,,,"28,200,000","24,300,000","23,700,000","22,600,000","23,200,000","21,600,000","18,600,000","16,300,000","15,900,000","15,300,000","15,100,000","14,900,000","14,400,000","14,300,000","13,800,000","13,200,000","11,100,000","11,200,000","10,400,000","10,100,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,975,000",,,,"44,287,000","44,140,000","44,348,000","45,117,000","44,616,000","43,724,000","41,910,000","40,826,000","43,962,000","42,775,000","38,922,000","39,251,000","37,680,000","37,424,000","35,983,000","38,735,000","36,072,000","33,941,000","32,681,000","34,851,000","35,670,000","34,440,000","33,290,000","32,963,000","33,094,000","33,188,000","33,614,000","35,792,000","35,764,000","34,607,000","33,443,000","35,721,000","34,646,000","34,390,000","33,939,000",,,,,,,,,,,,,"28,200,000","24,300,000","23,700,000","22,600,000","23,200,000","21,600,000","18,600,000","16,300,000","15,900,000","15,300,000","15,100,000","14,900,000","14,400,000","14,300,000","13,800,000","13,200,000","11,100,000","11,200,000","10,400,000","10,100,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,144,000",,,,"43,530,000","43,410,000","43,493,000","44,181,000","43,754,000","42,898,000","41,193,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"831,000",,,,"757,000","730,000","855,000","936,000","862,000","826,000","717,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"831,000",,,,"757,000","730,000","855,000","936,000","862,000","826,000","717,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
