name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
InterestExpense,"47,565,000","7,341,000","7,442,000","13,878,000","18,903,000","18,766,000","19,415,000","19,788,000"
NetInterestIncome,"-47,565,000","-7,341,000","-7,442,000","-13,878,000","-18,903,000","-18,766,000","-19,415,000","-19,788,000"
EBIT,"-208,079,000","18,453,000","-22,200,000","-229,427,000","25,094,000","10,603,000","27,545,000","27,028,000"
EBITDA,"-83,178,000"
ReconciledCostOfRevenue,"147,918,000","35,894,000","34,827,000","57,853,000","45,512,000","32,860,000","42,030,000","50,455,000"
ReconciledDepreciation,"124,901,000","31,582,000","30,996,000","18,078,000","18,078,000","29,810,000","29,366,000","18,078,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-231,860,000","11,975,000","-57,869,000","-189,782,000","3,816,000","-5,084,000","5,618,000","4,720,000"
TotalUnusualItemsExcludingGoodwill,"-68,931,000","5,714,000","-37,612,000","-40,122,000","3,089,000","3,277,000","3,384,000","3,894,000"
TotalUnusualItems,"-68,931,000","5,714,000","-37,612,000","-40,122,000","3,089,000","3,277,000","3,384,000","3,894,000"
NormalizedEBITDA,"-14,247,000","44,321,000","46,408,000","-171,227,000","40,083,000","37,136,000","53,527,000","41,212,000"
TaxRateForCalcs,"0.093","0.4","0.27","0.22","0.384","0.377","0.309","0.348"
TaxEffectOfUnusualItems,"-6,413,038.851","2,285,600","-10,155,240","-8,826,840","1,185,006.461","1,235,429","1,045,585.24","1,355,112"
