name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"8,071,000,000","1,635,000,000","1,974,000,000","2,186,000,000","2,276,000,000","1,547,000,000","2,041,000,000","1,857,000,000","1,207,000,000","1,116,000,000","1,120,000,000","1,629,000,000","1,735,000,000","1,114,000,000","1,354,000,000","1,676,000,000","1,820,000,000","1,229,000,000","1,444,000,000","1,674,000,000","1,793,000,000","1,203,000,000","1,370,000,000","1,644,000,000","1,662,000,000","1,134,000,000","1,325,000,000","1,668,000,000","1,651,000,000","1,062,000,000","1,278,000,000","1,531,000,000","1,512,000,000","1,007,000,000","1,246,000,000","1,553,000,000","1,533,000,000","957,000,000","1,207,000,000","1,281,000,000","1,309,000,000","875,000,000","928,000,000","1,155,000,000","1,179,000,000","831,000,000","966,000,000","1,052,000,000","1,253,000,000","819,000,000"
	OperatingRevenue,"7,903,000,000","1,592,000,000","1,934,000,000","2,143,000,000","2,234,000,000","1,508,000,000","2,002,000,000","1,821,000,000","1,176,000,000","1,072,000,000","1,079,000,000","1,578,000,000","1,675,000,000","1,057,000,000","1,307,000,000","1,623,000,000","1,765,000,000","1,178,000,000","1,399,000,000","1,622,000,000","1,739,000,000","1,150,000,000","1,321,000,000","1,591,000,000","1,607,000,000","1,085,000,000","1,280,000,000","1,619,000,000","1,605,000,000","1,019,000,000","1,235,000,000","1,489,000,000","1,473,000,000","966,000,000","1,209,000,000","1,517,000,000","1,493,000,000","916,000,000","1,055,000,000","1,281,000,000","1,309,000,000","875,000,000","928,000,000","1,155,000,000","1,179,000,000","831,000,000","966,000,000","1,052,000,000","1,253,000,000","819,000,000"
CostOfRevenue,"4,856,000,000","988,000,000","1,186,000,000","1,309,000,000","1,373,000,000","885,000,000","1,107,000,000","1,105,000,000","685,000,000","630,000,000","751,000,000","875,000,000","955,000,000","575,000,000","726,000,000","902,000,000","1,009,000,000","645,000,000","768,000,000","887,000,000","970,000,000","605,000,000","689,000,000","834,000,000","864,000,000","558,000,000","669,000,000","855,000,000","877,000,000","530,000,000","656,000,000","795,000,000","804,000,000","500,000,000","641,000,000","796,000,000","800,000,000","454,000,000","622,000,000","633,000,000","662,000,000","402,000,000","434,000,000","547,000,000","577,000,000","374,000,000","453,000,000","490,000,000","612,000,000","377,000,000"
GrossProfit,"3,215,000,000","647,000,000","788,000,000","877,000,000","903,000,000","662,000,000","934,000,000","752,000,000","522,000,000","486,000,000","369,000,000","754,000,000","780,000,000","539,000,000","628,000,000","774,000,000","811,000,000","584,000,000","676,000,000","787,000,000","823,000,000","598,000,000","681,000,000","810,000,000","798,000,000","576,000,000","656,000,000","813,000,000","774,000,000","532,000,000","622,000,000","736,000,000","708,000,000","507,000,000","605,000,000","757,000,000","733,000,000","503,000,000","585,000,000","648,000,000","647,000,000","473,000,000","494,000,000","608,000,000","602,000,000","457,000,000","513,000,000","562,000,000","641,000,000","442,000,000"
OperatingExpense,"2,613,000,000","619,000,000","678,000,000","663,000,000","653,000,000","583,000,000","814,000,000","538,000,000","431,000,000","503,000,000","293,000,000","587,000,000","591,000,000","593,000,000","569,000,000","579,000,000","585,000,000","596,000,000","592,000,000","589,000,000","602,000,000","584,000,000","584,000,000","589,000,000","574,000,000","559,000,000","554,000,000","577,000,000","569,000,000","522,000,000","522,000,000","519,000,000","503,000,000","503,000,000","503,000,000","545,000,000","539,000,000","486,000,000","513,000,000","495,000,000","500,000,000","495,000,000","468,000,000","474,000,000","462,000,000","512,000,000","456,000,000","445,000,000","149,000,000","476,000,000"
	SellingGeneralAndAdministration,"718,000,000","162,000,000","187,000,000","189,000,000","180,000,000","148,000,000","242,000,000","153,000,000","99,000,000","133,000,000","86,000,000","149,000,000","151,000,000","164,000,000","143,000,000","143,000,000","144,000,000","156,000,000","161,000,000","145,000,000","168,000,000","158,000,000","147,000,000","136,000,000","135,000,000","144,000,000","137,000,000","141,000,000","151,000,000","134,000,000","138,000,000","131,000,000","117,000,000","121,000,000","129,000,000","138,000,000","142,000,000","117,000,000","-839,000,000","454,000,000","456,000,000","446,000,000","419,000,000","431,000,000","427,000,000","432,000,000","415,000,000","402,000,000","417,000,000","424,000,000"
		GeneralAndAdministrativeExpense,"449,000,000","98,000,000","117,000,000","120,000,000","114,000,000","90,000,000","182,000,000","97,000,000","59,000,000","74,000,000","26,000,000","85,000,000","82,000,000","95,000,000","84,000,000","80,000,000","75,000,000","89,000,000","95,000,000","82,000,000","98,000,000","96,000,000","87,000,000","78,000,000","70,000,000","86,000,000","82,000,000","85,000,000","92,000,000","78,000,000","79,000,000","79,000,000","65,000,000","70,000,000","79,000,000","88,000,000","93,000,000","67,000,000","-882,000,000","410,000,000","404,000,000","395,000,000","376,000,000","386,000,000","373,000,000","389,000,000","374,000,000","360,000,000","367,000,000","378,000,000"
			OtherGandA,"449,000,000","98,000,000","117,000,000","120,000,000","114,000,000","90,000,000","182,000,000","97,000,000","59,000,000","74,000,000","26,000,000","85,000,000","82,000,000","95,000,000","84,000,000","80,000,000","75,000,000","89,000,000","95,000,000","82,000,000","98,000,000","96,000,000","87,000,000","78,000,000","70,000,000","86,000,000","82,000,000","85,000,000","92,000,000","78,000,000","79,000,000","79,000,000","65,000,000","70,000,000","79,000,000","88,000,000","93,000,000","67,000,000","-882,000,000","410,000,000","404,000,000","395,000,000","376,000,000","386,000,000","373,000,000","389,000,000","374,000,000","360,000,000","367,000,000","378,000,000"
		SellingAndMarketingExpense,"269,000,000","64,000,000","70,000,000","69,000,000","66,000,000","58,000,000","60,000,000","56,000,000","40,000,000","59,000,000","60,000,000","64,000,000","69,000,000","69,000,000","59,000,000","63,000,000","69,000,000","67,000,000","66,000,000","63,000,000","70,000,000","62,000,000","60,000,000","58,000,000","65,000,000","58,000,000","55,000,000","56,000,000","59,000,000","56,000,000","59,000,000","52,000,000","52,000,000","51,000,000","50,000,000","50,000,000","49,000,000","50,000,000","43,000,000","44,000,000","52,000,000","51,000,000","43,000,000","45,000,000","54,000,000","43,000,000","41,000,000","42,000,000","50,000,000","46,000,000"
	DepreciationAmortizationDepletionIncomeStatement,"204,000,000","51,000,000","52,000,000","50,000,000","51,000,000","51,000,000","52,000,000","43,000,000","46,000,000","45,000,000","20,000,000","50,000,000","50,000,000","49,000,000","49,000,000","49,000,000","49,000,000","48,000,000","49,000,000","50,000,000","49,000,000","50,000,000","53,000,000","53,000,000","48,000,000","48,000,000","48,000,000","55,000,000","52,000,000","46,000,000","50,000,000","48,000,000","46,000,000","46,000,000","46,000,000","44,000,000","44,000,000","42,000,000","42,000,000","42,000,000","44,000,000","45,000,000","47,000,000","46,000,000","47,000,000","46,000,000","49,000,000","49,000,000","49,000,000","50,000,000"
