name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
TotalRevenue,"1,541,384,000","543,122,000","340,525,000","336,060,000","321,677,000","318,046,000","320,451,000","318,567,000","303,379,000","328,607,000","315,523,000","307,471,000","312,282,000","330,932,000","340,378,000","327,169,000","360,460,000","372,033,000","370,124,000","343,236,000","331,514,000","247,739,000","95,688,000","97,108,000","96,721,000","89,855,000","90,387,000","86,016,000","83,781,000","81,484,000","79,896,000","77,457,000","78,677,000","73,230,000","77,941,000","82,815,000","78,661,000","74,299,000","82,672,000","81,405,000","77,281,000","75,511,000","76,470,000","76,458,000","77,796,000","71,471,000","75,620,000","75,737,000","68,862,000","64,363,000","69,814,000","53,965,000","53,399,000","54,335,000","56,745,000","54,735,000","48,592,000","44,654,000","45,547,000","44,868,000","48,890,000","48,833,000","52,807,000","48,600,000","51,425,000","48,781,000","43,230,000","46,524,000","40,693,000","27,085,000","15,184,000","16,468,000","21,664,000","22,233,000","29,771,000","25,524,000","21,283,000","30,776,000","24,129,000","20,105,000","22,668,000","20,905,000","20,883,000","16,214,000","16,952,000","15,006,000","16,621,000","11,698,000","13,623,000","14,249,000","13,100,000","10,700,000","11,700,000","11,400,000","9,800,000","9,600,000","10,400,000","10,000,000","8,700,000","7,700,000","7,200,000","6,800,000","6,500,000","6,000,000","6,100,000","6,000,000","5,300,000","4,600,000","6,000,000","5,400,000","5,000,000","3,500,000","3,800,000","4,200,000","3,700,000","2,500,000","2,300,000","2,900,000","2,800,000","2,600,000","2,400,000","2,500,000","1,800,000","1,900,000","1,900,000","1,900,000"
	OperatingRevenue,"1,541,384,000","543,122,000","340,525,000","336,060,000","321,677,000","318,046,000","320,451,000","318,567,000","303,379,000","328,607,000","315,523,000","307,471,000","312,282,000","330,932,000","340,378,000","327,169,000","360,460,000","372,033,000","370,622,000","343,084,000","331,218,000","231,788,000","95,680,000","97,098,000","96,712,000","89,849,000","90,378,000","85,891,000","83,662,000","81,323,000","79,773,000","77,329,000","78,555,000","73,113,000","77,637,000","82,709,000","78,537,000","74,173,000","82,125,000","81,405,000","77,281,000","75,511,000","76,470,000","76,458,000","77,796,000","71,471,000","75,620,000","75,737,000","68,862,000","64,363,000","69,814,000","53,965,000","53,399,000","54,335,000","56,745,000","54,735,000","48,592,000","44,654,000","45,547,000","44,868,000","48,890,000","48,833,000","52,807,000","48,600,000","51,425,000","47,457,000","45,632,000","46,121,000","40,116,000","25,663,000","17,384,000","15,894,000","21,001,000","21,270,000","33,738,000","25,016,000","19,864,000","28,736,000","24,129,000","20,105,000","22,668,000","20,905,000","20,883,000","16,214,000","16,952,000","15,006,000","16,621,000","11,698,000","13,623,000","14,249,000","13,100,000","10,700,000","11,700,000","11,400,000","9,800,000","9,600,000","10,400,000","10,000,000","8,700,000","7,700,000","7,200,000","6,800,000","6,500,000","6,000,000","6,100,000","6,000,000","5,300,000","4,600,000","6,000,000","5,400,000","5,000,000","3,500,000","3,800,000","4,200,000","3,700,000","2,500,000","2,300,000","2,900,000","2,800,000","2,600,000","2,400,000","2,500,000","1,800,000","1,900,000","1,900,000","1,900,000"
CostOfRevenue,"993,747,000","374,295,000","213,035,000","208,269,000","198,148,000","205,366,000","200,577,000","204,643,000","197,095,000","207,192,000","201,383,000","188,919,000","208,413,000","195,629,000","205,738,000","192,582,000","208,660,000","223,032,000","232,634,000","231,638,000","243,452,000","158,794,000","44,928,000","45,835,000","46,589,000","40,622,000","42,130,000","39,751,000","40,020,000","38,970,000","40,211,000","39,310,000","41,135,000","37,203,000","38,996,000","41,860,000","40,623,000","37,505,000","40,904,000","40,710,000","38,199,000","40,546,000","40,517,000","40,884,000","41,595,000","36,845,000","38,113,000","41,705,000","36,735,000","37,436,000","38,400,000","28,916,000","27,610,000","27,769,000","30,451,000","29,788,000","27,788,000","26,883,000","26,524,000","25,502,000","28,252,000","29,617,000","35,397,000","29,750,000","28,351,000","27,431,000","24,660,000","27,248,000","24,360,000","11,860,000","10,485,000","9,954,000","9,600,000","9,813,000","13,026,000","13,246,000","9,148,000","13,024,000","10,035,000","8,541,000","9,332,000","8,556,000","8,717,000","6,867,000","6,891,000","5,368,000","5,549,000","4,827,000","4,422,000","4,781,000","3,600,000","3,900,000","4,300,000","4,100,000","3,600,000","3,300,000","3,800,000","3,600,000","3,100,000","2,700,000","2,600,000","2,300,000","1,900,000","2,400,000","2,300,000","1,900,000","1,700,000","1,900,000","2,300,000","2,500,000","2,800,000","2,000,000","1,600,000","1,500,000","1,000,000","1,200,000","800,000","900,000","900,000","800,000","700,000","700,000",,,,
GrossProfit,"547,637,000","168,827,000","127,490,000","127,791,000","123,529,000","112,680,000","119,874,000","113,924,000","106,284,000","121,415,000","114,140,000","118,552,000","103,869,000","135,303,000","134,640,000","134,587,000","151,800,000","149,001,000","137,490,000","111,598,000","88,062,000","88,945,000","50,760,000","51,273,000","50,132,000","49,233,000","48,257,000","46,265,000","43,761,000","42,514,000","39,685,000","38,147,000","37,542,000","36,027,000","38,945,000","40,955,000","38,038,000","36,794,000","41,768,000","40,695,000","39,082,000","34,965,000","35,953,000","35,574,000","36,201,000","34,626,000","37,507,000","34,032,000","32,127,000","26,927,000","31,414,000","25,049,000","25,789,000","26,566,000","26,294,000","24,947,000","20,804,000","17,771,000","19,023,000","19,366,000","20,638,000","19,216,000","17,410,000","18,850,000","23,074,000","21,350,000","18,570,000","19,276,000","16,333,000","15,225,000","4,699,000","6,514,000","12,064,000","12,420,000","16,745,000","12,278,000","12,135,000","17,752,000","14,094,000","11,564,000","13,336,000","12,349,000","12,166,000","9,347,000","10,061,000","9,638,000","11,072,000","6,871,000","9,201,000","9,468,000","9,500,000","6,800,000","7,400,000","7,300,000","6,200,000","6,300,000","6,600,000","6,400,000","5,600,000","5,000,000","4,600,000","4,500,000","4,600,000","3,600,000","3,800,000","4,100,000","3,600,000","2,700,000","3,700,000","2,900,000","2,200,000","1,500,000","2,200,000","2,700,000","2,700,000","1,300,000","1,500,000","2,000,000","1,900,000","1,800,000","1,700,000","1,800,000",,,,
OperatingExpense,"444,064,000","177,083,000","94,622,000","87,053,000","85,306,000","83,227,000","85,349,000","79,980,000","77,546,000","83,051,000","85,151,000","77,878,000","80,062,000","88,239,000","93,068,000","91,249,000","97,113,000","99,583,000","91,017,000","89,589,000","98,073,000","76,527,000","25,252,000","26,012,000","25,829,000","25,288,000","26,575,000","24,433,000","23,440,000","24,482,000","25,379,000","26,898,000","28,844,000","26,150,000","25,387,000","25,539,000","27,088,000","24,769,000","22,951,000","23,165,000","25,535,000","23,583,000","24,451,000","22,288,000","22,221,000","22,415,000","21,009,000","19,408,000","20,324,000","20,573,000","20,468,000","17,412,000","17,120,000","15,850,000","13,741,000","14,428,000","15,137,000","15,127,000","12,367,000","13,719,000","13,659,000","13,850,000","12,472,000","10,608,000","14,571,000","12,160,000","11,514,000","10,988,000","10,610,000","8,697,000","8,103,000","8,570,000","7,006,000","6,106,000","6,342,000","5,806,000","6,080,000","6,558,000","4,912,000","5,127,000","5,762,000","5,542,000","5,242,000","4,528,000","4,560,000","4,763,000","5,570,000","4,030,000","5,041,000","5,349,000","5,200,000","4,000,000","4,200,000","4,200,000","3,400,000","3,800,000","4,300,000","4,100,000","3,300,000","3,000,000","2,900,000","2,600,000","3,700,000","2,400,000","2,200,000","2,000,000","1,800,000","1,500,000","2,200,000","1,800,000","1,400,000","1,300,000","1,100,000","1,000,000","900,000","800,000","900,000","700,000","800,000","600,000","600,000","400,000",,,,
	SellingGeneralAndAdministration,"383,404,000","153,212,000","81,456,000","74,815,000","73,921,000","72,391,000","73,552,000","70,854,000","67,242,000","72,305,000","70,649,000","65,876,000","67,824,000","72,633,000","79,543,000","78,068,000","83,538,000","86,997,000","77,141,000","76,820,000","85,106,000","64,886,000","22,598,000","22,362,000","22,491,000","21,975,000","22,518,000","20,206,000","20,318,000","20,174,000","20,299,000","21,843,000","24,278,000","22,519,000","21,929,000","22,399,000","23,182,000","22,866,000","20,731,000","20,177,000","22,806,000","20,890,000","22,283,000","20,411,000","19,730,000","20,363,000","19,268,000","18,341,000","19,372,000","19,655,000","19,839,000","16,751,000","16,503,000","15,112,000","13,247,000","13,571,000","13,685,000","13,108,000","10,496,000","11,485,000","11,504,000","11,999,000","10,328,000","11,090,000","12,236,000","10,591,000","9,728,000","9,635,000","9,606,000","8,023,000","7,344,000","6,807,000","6,603,000","5,655,000","6,012,000","5,387,000","5,543,000","6,087,000","4,473,000","4,743,000","5,416,000","5,239,000","4,926,000","4,287,000","4,222,000","3,381,000","3,915,000","3,091,000","3,426,000","3,870,000","3,200,000","2,800,000","3,100,000","3,400,000","2,700,000","2,900,000","3,400,000","3,200,000","2,500,000","2,100,000","2,100,000","1,700,000","3,200,000","1,900,000","1,700,000","1,500,000","1,400,000","1,100,000","1,700,000","1,300,000","1,100,000","1,100,000","900,000","800,000","700,000","700,000","800,000","600,000","700,000","600,000","600,000","400,000",,,,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","5,261,000",,"7,059,000",,,,,,,,,,"20,177,000",,,,,"19,730,000","20,363,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,177,000",,,,,"19,730,000","20,363,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"60,660,000","23,871,000","13,166,000","12,238,000","11,385,000","10,709,000","11,797,000","10,126,000","10,279,000","10,746,000","12,587,000","12,002,000","11,199,000","12,823,000","13,525,000","13,181,000","13,575,000","12,586,000","13,876,000","12,769,000","12,967,000","11,641,000","2,654,000","3,650,000","3,338,000","3,313,000","4,057,000","4,227,000","3,122,000","4,308,000","5,080,000","5,055,000","4,566,000","3,631,000","3,458,000","3,140,000","3,906,000","1,903,000","2,220,000","2,988,000","2,729,000","2,693,000","2,168,000","1,877,000","2,491,000","2,052,000","1,741,000","1,067,000","952,000","918,000","629,000","661,000","617,000","738,000","494,000","857,000","1,452,000","2,019,000","1,871,000","2,234,000","2,155,000","1,851,000","2,144,000","1,611,000","2,335,000","1,569,000","1,786,000","1,353,000","1,004,000","674,000","759,000","1,763,000","403,000","451,000","330,000","419,000","537,000","471,000","439,000","384,000","346,000","303,000","316,000","241,000","338,000","293,000","733,000","249,000","257,000","241,000","400,000","300,000","300,000","200,000","200,000","200,000","300,000","300,000","400,000","300,000","300,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,089,000","922,000","690,000","1,358,000","1,238,000","1,600,000","900,000","800,000","600,000","500,000","700,000","600,000","600,000","400,000","600,000","500,000","600,000","500,000","500,000","500,000","500,000","400,000","400,000","500,000","500,000","300,000","200,000","200,000","200,000","200,000","100,000","100,000","100,000","100,000",,,,,,,
