name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
TotalAssets,"3,685,333,000","3,513,895,000","3,498,407,000","3,461,635,000","3,595,168,000","3,565,584,000","3,547,711,000","3,423,250,000","3,364,835,000","3,097,121,000","2,969,211,000","2,960,288,000","2,853,640,000","2,797,014,000","2,653,396,000","2,654,839,000","2,627,881,000","2,570,442,000","2,512,431,000","2,223,723,000","2,177,339,000","2,031,422,000","2,039,475,000","2,017,320,000","2,017,112,000","1,981,500,000","1,736,387,000","1,588,414,000","1,580,594,000","1,575,260,000","1,489,214,000","1,507,123,000","1,547,442,000","1,523,566,000","1,533,015,000","1,386,665,000","1,209,215,000","1,192,521,000","1,192,846,000","1,159,199,000","1,171,515,000","1,132,499,000","941,069,000","854,742,000","834,907,000","825,500,000","781,643,000","778,039,000","779,898,000","737,832,000","732,910,000","713,450,000","674,492,000","672,378,000","676,542,000","665,669,000","664,428,000","648,347,000","631,302,000","571,320,000","559,296,000","546,960,000","534,815,000","514,338,000","490,498,000","481,491,000","435,624,000","398,996,000","393,322,000","380,976,000","364,255,000","368,635,000","363,398,000","360,935,000","333,244,000","335,645,000","334,707,000","330,871,000","336,332,000","334,396,000","335,669,000","333,026,000","325,640,000","288,269,000","286,304,000","268,132,000","281,732,000","317,341,000","296,356,000","277,600,000","273,200,000","242,900,000","183,000,000","159,700,000","133,100,000","136,600,000","99,600,000","93,200,000","88,600,000","70,800,000","70,400,000","64,200,000","61,800,000","53,800,000","51,700,000","47,900,000","47,400,000","45,800,000","44,900,000","42,900,000","39,000,000","35,900,000","34,500,000","33,700,000","33,700,000","34,200,000","34,500,000","34,400,000","46,400,000","36,400,000","36,300,000","36,300,000","37,500,000","39,000,000","37,800,000","38,000,000","39,200,000","39,800,000","41,600,000","43,000,000","46,100,000","54,800,000","53,700,000","52,900,000","49,300,000","38,800,000","29,900,000"
	CurrentAssets,"1,032,725,000","974,562,000","937,385,000","1,031,015,000","1,163,421,000","1,149,099,000","1,165,625,000","1,140,744,000","1,125,513,000","824,710,000","813,731,000","802,584,000","802,567,000","779,425,000","733,808,000","728,158,000","694,726,000","662,432,000","631,892,000","655,929,000","629,835,000","575,205,000","584,221,000","553,668,000","545,998,000","523,429,000","503,612,000","462,862,000","452,487,000","443,435,000","431,293,000","433,286,000","462,711,000","434,597,000","441,472,000","408,113,000","380,113,000","359,695,000","367,911,000","355,155,000","357,210,000","348,481,000","316,638,000","309,887,000","288,226,000","280,361,000","259,249,000","259,725,000","257,252,000","245,799,000","243,577,000","250,357,000","243,230,000","241,048,000","251,510,000","234,093,000","232,689,000","226,100,000","217,808,000","206,287,000","195,168,000","188,765,000","180,021,000","171,890,000","157,415,000","150,171,000","126,133,000","113,165,000","109,485,000","101,645,000","93,912,000","99,173,000","94,925,000","93,249,000","94,484,000","96,507,000","97,395,000","93,227,000","98,566,000","96,416,000","101,281,000","99,109,000","96,317,000","84,983,000","83,339,000","76,191,000","86,652,000","112,220,000","105,158,000","95,800,000","90,600,000","82,900,000","81,200,000","66,600,000","58,200,000","62,700,000","68,500,000","62,000,000","57,700,000","39,600,000","40,100,000","38,100,000","37,100,000","36,100,000","26,100,000","23,100,000","22,600,000","21,100,000","20,000,000","18,400,000","18,600,000","16,000,000","16,000,000","16,500,000","16,700,000","18,800,000","19,300,000","19,200,000","31,000,000","23,700,000","24,500,000","25,000,000","26,100,000","28,500,000","27,200,000","27,100,000","27,900,000","28,100,000","29,600,000","30,700,000","33,600,000","33,700,000","32,600,000","30,700,000","32,700,000","24,000,000","17,600,000"
		CashCashEquivalentsAndShortTermInvestments,"117,318,000","124,818,000","108,298,000","269,816,000","385,444,000","399,403,000","406,852,000","395,278,000","346,786,000","63,971,000","57,001,000","59,023,000","64,091,000","57,856,000","59,599,000","66,981,000","48,227,000","65,688,000","52,066,000","49,489,000","36,732,000","45,905,000","42,955,000","27,191,000","36,789,000","29,886,000","33,603,000","31,697,000","20,679,000","18,372,000","20,229,000","20,944,000","21,402,000","15,239,000","15,499,000","12,771,000","16,878,000","19,089,000","21,451,000","13,965,000","22,262,000","23,091,000","17,500,000","27,588,000","7,760,000","13,865,000","6,543,000","11,037,000","10,525,000","7,524,000","7,167,000","6,948,000","9,448,000","4,383,000","12,562,000","6,565,000","5,427,000","12,595,000","4,947,000","5,708,000","5,889,000","5,843,000","4,999,000","6,371,000","5,401,000","9,226,000","5,330,000","2,635,000","2,449,000","4,517,000","214,000","8,270,000","3,445,000","4,947,000","4,321,000","4,735,000","7,662,000","4,614,000","4,539,000","5,340,000","7,816,000","5,135,000","4,333,000","5,281,000","4,263,000","5,935,000","4,807,000","2,304,000","2,708,000","5,400,000","6,000,000","11,500,000","17,700,000","9,800,000","8,600,000","13,700,000","21,800,000","26,200,000","24,200,000","10,300,000","10,400,000","11,000,000","11,000,000","21,800,000","9,100,000","7,600,000","4,700,000","5,300,000","4,100,000","3,500,000","5,000,000","2,200,000","3,000,000","4,600,000","5,500,000","7,300,000","7,600,000","7,200,000","18,800,000","12,700,000","13,900,000","15,800,000","16,500,000","17,600,000","16,500,000","16,000,000","15,200,000","14,400,000","15,500,000","5,900,000","7,800,000","7,600,000","6,500,000","4,900,000","11,400,000","3,000,000","3,000,000"
			CashAndCashEquivalents,"117,318,000","124,818,000","108,298,000","269,816,000","385,444,000","399,403,000","406,852,000","395,278,000","346,786,000","63,971,000","57,001,000","59,023,000","64,091,000","57,856,000","59,599,000","66,981,000","48,227,000","65,688,000","52,066,000","49,489,000","36,732,000","45,905,000","42,955,000","27,191,000","36,789,000","29,886,000","33,603,000","31,697,000","20,679,000","18,372,000","20,229,000","20,944,000","21,402,000","15,239,000","15,499,000","12,771,000","16,878,000","19,089,000","21,451,000","13,965,000","22,262,000","23,091,000","17,500,000","27,588,000","7,760,000","13,865,000","6,543,000","11,037,000","10,525,000","7,524,000","7,167,000","6,948,000","9,448,000","4,383,000","12,562,000","6,565,000","5,427,000","12,595,000","4,947,000","5,708,000","5,889,000","5,843,000","4,999,000","6,371,000","5,401,000","9,226,000","5,330,000","2,635,000","2,449,000","4,517,000","214,000","8,270,000","3,445,000","4,947,000","4,321,000","4,735,000","7,662,000","4,614,000","4,539,000","5,340,000","7,816,000","5,135,000","4,333,000","5,281,000","4,263,000","5,935,000","4,807,000","2,304,000","2,708,000","5,400,000","6,000,000","6,700,000","17,700,000","9,800,000","8,600,000","13,700,000","21,800,000","26,200,000","24,200,000","10,300,000","10,400,000","11,000,000","11,000,000","21,800,000","9,100,000","7,600,000","4,700,000","5,300,000","4,100,000","3,500,000","5,000,000","2,200,000","3,000,000","4,600,000","5,500,000","7,300,000","7,600,000","7,200,000","18,800,000","12,700,000","13,900,000","15,800,000","16,500,000","17,600,000","16,500,000","16,000,000","15,200,000","14,400,000","15,500,000","5,900,000","7,800,000","7,600,000","6,500,000","4,900,000","11,400,000","3,000,000","3,000,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"349,448,000","310,066,000","324,992,000","271,401,000","275,617,000","260,194,000","270,862,000","240,247,000","286,917,000","296,873,000","317,458,000","306,559,000","308,438,000","284,893,000","251,469,000","249,326,000","238,233,000","210,278,000","222,456,000","206,405,000","213,107,000","176,029,000","202,227,000","189,617,000","179,207,000","173,915,000","181,593,000","150,930,000","152,663,000","152,866,000","149,669,000","149,160,000","165,053,000","150,214,000","157,022,000","139,401,000","126,856,000","110,258,000","122,214,000","113,747,000","114,427,000","108,012,000","106,414,000","100,422,000","100,569,000","92,047,000","91,815,000","84,078,000","79,232,000","74,491,000","77,864,000","72,161,000","71,984,000","74,591,000","88,403,000","76,390,000","83,618,000","74,518,000","82,399,000","74,861,000","68,019,000","66,360,000","65,012,000","61,831,000","56,917,000","51,045,000","47,668,000","41,666,000","42,892,000","35,293,000","36,798,000","31,502,000","31,803,000","28,014,000","28,820,000","27,319,000","25,162,000","23,017,000","28,407,000","25,260,000","26,145,000","28,616,000","31,506,000","29,349,000","30,545,000","27,735,000","41,965,000","52,241,000","46,985,000","38,400,000","35,300,000","27,500,000","22,100,000","19,200,000","19,400,000","16,700,000","15,000,000","12,300,000","12,600,000","8,400,000","7,700,000","7,500,000","7,900,000","5,100,000","7,300,000","6,800,000","6,700,000","6,900,000","6,800,000","6,200,000","5,700,000","5,900,000","5,600,000","4,900,000","4,800,000","5,100,000","4,900,000","4,700,000","4,300,000","4,000,000","3,700,000","2,700,000","3,100,000","3,300,000","3,300,000","2,900,000","3,600,000","4,300,000","3,200,000","3,400,000","3,300,000","6,700,000","7,600,000","7,500,000","6,100,000","7,300,000","5,500,000"
			AccountsReceivable,"269,850,000","227,828,000","244,919,000","209,001,000","215,736,000","202,318,000","210,433,000","181,134,000","230,884,000","252,050,000","274,326,000","259,321,000","259,470,000","237,800,000","251,469,000","249,326,000","238,233,000","210,278,000","222,456,000","206,405,000","213,107,000","176,029,000","202,227,000","189,617,000","179,207,000","173,915,000","181,593,000","150,930,000","152,663,000","152,866,000","149,669,000","149,160,000","165,053,000","150,214,000","157,022,000","139,401,000","126,856,000","110,258,000","122,214,000","113,747,000","114,427,000","108,012,000","106,414,000","100,422,000","100,569,000","92,047,000","91,815,000","84,078,000","79,232,000","74,491,000","77,864,000","72,161,000","71,984,000","74,591,000","88,403,000","76,390,000","83,618,000","74,518,000","82,399,000","74,861,000","68,019,000","66,360,000","65,012,000","61,831,000","56,917,000","51,045,000","47,668,000","41,666,000","42,892,000","35,293,000","36,798,000","31,502,000","31,803,000","28,014,000","28,820,000","27,319,000","25,162,000","23,017,000","28,407,000","25,260,000","26,145,000","28,616,000","31,506,000","29,349,000","30,545,000",,"41,965,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"282,088,000","239,621,000","255,793,000","220,711,000","227,613,000","215,145,000","223,171,000","193,173,000","235,154,000","256,678,000","277,992,000","263,645,000","263,166,000","241,739,000","254,727,000","252,885,000","241,665,000","214,361,000","225,462,000","209,873,000","216,697,000","179,256,000","205,386,000","192,875,000","182,499,000","177,065,000","183,631,000","153,185,000","154,807,000","155,315,000","151,812,000","151,504,000","167,492,000","153,386,000","160,118,000","142,478,000","129,457,000","113,047,000","124,548,000","116,232,000","118,877,000","112,960,000","109,081,000","102,666,000","102,970,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-12,238,000","-11,793,000","-10,874,000","-11,710,000","-11,877,000","-12,827,000","-12,738,000","-12,039,000","-4,270,000","-4,628,000","-3,666,000","-4,324,000","-3,696,000","-3,939,000","-3,258,000","-3,559,000","-3,432,000","-4,083,000","-3,006,000","-3,468,000","-3,590,000","-3,227,000","-3,159,000","-3,258,000","-3,292,000","-3,150,000","-2,038,000","-2,255,000","-2,144,000","-2,449,000","-2,143,000","-2,344,000","-2,439,000","-3,172,000","-3,096,000","-3,077,000","-2,601,000","-2,789,000","-2,334,000","-2,485,000","-4,450,000","-4,948,000","-2,667,000","-2,244,000","-2,401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"79,598,000","82,238,000","80,073,000","62,400,000","59,881,000","57,876,000","60,429,000","59,113,000","56,033,000","44,823,000","43,132,000","47,238,000","48,968,000","47,093,000",,,,,,,,,,,,,,,,,,,,,,,,,"2,334,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
