name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
OperatingCashFlow,"103,600,000","-51,700,000","-30,700,000","54,900,000","131,100,000","138,100,000","136,500,000","76,600,000","101,000,000","-88,700,000","95,000,000","126,700,000","217,100,000","-265,400,000","113,800,000","-55,200,000","80,000,000","-44,400,000","209,200,000","102,700,000","37,200,000","-196,100,000","276,200,000","106,400,000","113,600,000","-129,200,000","269,500,000","28,200,000","25,900,000","-110,700,000","294,100,000","92,100,000","-700,000","25,200,000","25,400,000","33,200,000","71,100,000","58,800,000","153,500,000","121,000,000","96,300,000","-78,500,000","130,300,000","107,700,000","-142,300,000","-76,600,000","-141,300,000","-207,200,000","-196,200,000","-118,500,000","-29,600,000","28,200,000","102,900,000","-139,200,000","218,800,000","21,000,000","134,300,000","-190,400,000","395,900,000","54,500,000","101,800,000","-190,800,000","267,600,000","108,100,000","129,900,000","-21,200,000","203,400,000","-22,900,000","177,400,000","-84,500,000","96,500,000","-1,800,000","134,300,000","-64,400,000","168,600,000","31,100,000","69,500,000","114,900,000","62,000,000","-300,000","23,100,000","-14,500,000","18,500,000","65,700,000","-64,100,000","-25,600,000","68,900,000","3,200,000","58,000,000","70,500,000","4,600,000","40,000,000","12,100,000","-51,700,000","19,600,000","-24,000,000","-3,500,000","-11,600,000","19,500,000","-16,600,000","-18,200,000","15,000,000","-10,800,000","3,400,000","-7,400,000","-2,800,000","6,000,000","-3,800,000","-23,600,000","-500,000","8,600,000","-5,500,000","400,000","-12,700,000","-18,200,000","-16,800,000","-4,700,000","-6,500,000","5,200,000","800,000","9,900,000","-10,800,000","10,200,000","-3,300,000","2,000,000","-2,600,000"
	CashFlowFromContinuingOperatingActivities,"103,600,000","-51,700,000","-30,700,000","54,900,000","131,100,000","138,100,000","136,500,000","76,600,000","101,000,000","-88,700,000","95,000,000","126,700,000","217,100,000","-265,400,000","113,800,000","-55,200,000","80,000,000","-44,400,000","209,200,000","102,700,000","37,200,000","-196,100,000","276,200,000","106,400,000","113,600,000","-129,200,000","269,500,000","28,200,000","25,900,000","-110,700,000","294,100,000","92,100,000","-700,000","25,200,000","25,400,000","33,200,000","71,100,000","58,800,000","153,500,000","121,000,000","96,300,000","-78,500,000","130,300,000","107,700,000","-142,300,000","-76,600,000","-141,300,000","-207,300,000","-154,800,000","-106,700,000","-60,500,000","28,200,000","102,900,000","-139,200,000","218,800,000","21,000,000","134,300,000","-190,400,000","395,900,000","54,500,000","101,800,000","-190,800,000","267,600,000","101,600,000","129,900,000","-21,200,000","203,400,000","-22,900,000","177,400,000","-84,500,000","96,500,000","-1,800,000","134,300,000","-64,400,000","168,600,000","31,100,000","69,500,000","114,900,000","62,000,000","-300,000","23,100,000","-14,500,000","18,500,000","65,700,000","-64,100,000","-25,600,000","68,900,000","3,200,000","58,000,000","70,500,000","4,600,000","40,000,000","12,100,000","-51,700,000","19,600,000","-24,000,000","-3,500,000","-11,600,000","19,500,000","-16,600,000","-18,200,000","15,000,000","-10,800,000","3,400,000","-7,400,000","-2,800,000","6,000,000","-3,800,000","-23,600,000","-500,000","8,600,000","-5,500,000","400,000","-12,700,000","-18,200,000","-16,800,000","-4,700,000","-6,500,000","5,200,000","800,000","9,900,000","-10,800,000","10,200,000","-3,300,000","2,000,000","-2,600,000"
		NetIncomeFromContinuingOperations,"232,700,000","51,900,000","58,800,000","48,100,000","73,900,000","40,100,000","17,700,000","5,800,000","-9,200,000","-24,900,000","24,500,000","21,400,000","75,100,000","-66,600,000","-33,000,000","38,600,000","57,800,000","50,300,000","-26,700,000","59,200,000","100,800,000","-4,600,000","-266,400,000","97,300,000","64,600,000","-71,000,000","16,600,000","44,900,000","85,900,000","1,600,000","81,000,000","64,200,000","140,400,000","33,900,000","85,300,000","93,700,000","19,600,000","22,300,000","-26,800,000","28,300,000","80,500,000","21,600,000","-3,400,000","33,100,000","200,000","4,200,000","541,300,000","-89,800,000","-11,700,000","-77,300,000","-195,000,000","-102,400,000","-77,700,000","-74,500,000","-421,500,000","93,800,000","236,300,000","163,300,000","174,000,000","151,500,000","174,600,000","113,800,000","100,900,000","101,000,000","119,200,000","78,800,000","34,800,000","51,900,000","71,200,000","30,600,000","197,400,000","50,600,000","59,100,000","17,000,000","-3,400,000","14,500,000","-49,100,000","12,500,000","-40,300,000","9,800,000","-118,900,000","16,900,000","1,600,000","-10,900,000","12,000,000","10,100,000","800,000","49,700,000","26,000,000","20,100,000","86,600,000","29,900,000","30,400,000","26,000,000","18,100,000","19,700,000","20,600,000","14,400,000","10,000,000","8,700,000","7,700,000","3,900,000","41,300,000","1,400,000","4,500,000","500,000","-1,800,000","-7,600,000","-16,400,000","-1,900,000","600,000","4,200,000","7,200,000","-10,800,000","-20,300,000","66,000,000","-83,200,000","-27,600,000","-24,400,000","-20,300,000","-10,900,000","-5,500,000","-14,300,000","4,800,000","-11,400,000","-12,500,000"
		OperatingGainsLosses,,,"-5,700,000","0","26,200,000","1,500,000","0","0","-2,900,000","-4,500,000","-1,600,000","-1,300,000","-10,400,000","6,300,000","65,900,000","0","0","700,000","1,800,000","-17,600,000","-7,400,000","17,800,000","-8,200,000",,,,,,,,,,,,"-100,000","7,200,000","3,300,000","-900,000","101,900,000","700,000","-3,700,000","-5,800,000","-1,500,000","-79,800,000","-40,700,000","-51,500,000","-571,400,000",,,"-400,000","-1,000,000","-400,000","3,200,000","-300,000","300,000","-600,000","-400,000","-800,000","-5,600,000","-700,000","-100,000","-4,900,000","-1,000,000","-2,000,000","-7,700,000","8,200,000","2,000,000","-1,100,000","-600,000","100,000","-1,000,000","-600,000","-16,700,000","-800,000","7,400,000","500,000","69,800,000","1,200,000","41,300,000","7,000,000",,,"1,400,000","18,900,000","-600,000","2,200,000","7,100,000","-34,200,000","-200,000","-200,000","9,900,000",,,,,,,"-200,000","9,900,000",,,"-200,000","-82,100,000","0","0","-2,400,000","0","4,200,000","-4,300,000","-1,100,000","-1,800,000","-7,900,000","-16,800,000","-4,500,000","77,100,000","-81,800,000","1,200,000","-1,400,000","-6,800,000",,,"-1,800,000","-6,400,000","-15,200,000",,
			NetForeignCurrencyExchangeGainLoss,"-7,500,000",,,,,,,"-1,300,000","-2,500,000","-4,500,000","400,000","100,000","-3,500,000","6,300,000","1,900,000","-1,800,000","-6,700,000","300,000","-9,400,000","-3,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"49,100,000","11,700,000","12,300,000","12,600,000","12,500,000","12,800,000","13,400,000","12,700,000","11,800,000","11,800,000","11,000,000","12,800,000","12,300,000","13,500,000","14,300,000","14,100,000","15,300,000","16,000,000","17,800,000","17,400,000","15,000,000","16,300,000","19,300,000","19,700,000","27,800,000","29,900,000","32,500,000","26,800,000","36,000,000","32,900,000","37,500,000","38,200,000","40,900,000","39,100,000","34,700,000","39,300,000","39,900,000","38,400,000","40,700,000","35,700,000","37,800,000","38,800,000","37,300,000","36,200,000","26,900,000","26,200,000","30,500,000","24,900,000","22,200,000","27,200,000","19,800,000","28,700,000","23,700,000","24,600,000","23,800,000","27,000,000","24,500,000","22,400,000","22,000,000","17,600,000","18,300,000","18,300,000","18,600,000","17,600,000","18,100,000","18,700,000","18,800,000","18,900,000","19,300,000","18,600,000","13,900,000","14,600,000","18,800,000","18,300,000","20,300,000","16,700,000","17,800,000","15,600,000","15,900,000","10,600,000","10,200,000","8,300,000","11,100,000","9,800,000","9,600,000","9,800,000","10,100,000","10,100,000","10,100,000","11,200,000","12,300,000","8,100,000","5,900,000","5,900,000","5,900,000","4,500,000","4,100,000","3,900,000","3,900,000","3,400,000","4,000,000","3,000,000","2,100,000","4,900,000","-400,000","7,100,000","6,500,000","6,900,000","9,600,000","4,700,000","3,800,000","4,900,000","3,600,000","4,800,000","4,800,000","4,300,000","5,300,000","8,000,000","11,300,000",,,"3,700,000","4,400,000","3,900,000","3,400,000","3,900,000"
			DepreciationAndAmortization,"49,100,000","11,700,000","12,300,000","12,600,000","12,500,000","12,800,000","13,400,000","12,700,000","11,800,000","11,800,000","11,000,000","12,800,000","12,300,000","13,500,000","14,300,000","14,100,000","15,300,000","16,000,000","17,800,000","17,400,000","15,000,000","16,300,000","19,300,000","19,700,000","27,800,000","29,900,000","32,500,000","26,800,000","36,000,000","32,900,000","37,500,000","38,200,000","40,900,000","39,100,000","34,700,000","39,300,000","39,900,000","38,400,000","40,700,000","35,700,000","37,800,000","38,800,000","37,300,000","36,200,000","26,900,000","26,200,000","30,500,000","24,900,000","22,200,000","27,200,000","19,800,000","28,700,000","23,700,000","24,600,000","23,800,000","27,000,000","24,500,000","22,400,000","22,000,000","17,600,000","18,300,000","18,300,000","18,600,000","17,600,000","18,100,000","18,700,000","18,800,000","18,900,000","19,300,000","18,600,000","13,900,000","14,600,000","18,800,000","18,300,000","20,300,000","16,700,000","17,800,000","15,600,000","15,900,000","10,600,000","10,200,000","8,300,000","11,100,000","9,800,000","9,600,000","9,800,000","10,100,000","10,100,000","10,100,000","11,200,000","12,300,000","8,100,000","5,900,000","5,900,000","5,900,000","4,500,000","4,100,000","3,900,000","3,900,000","3,400,000","4,000,000","3,000,000","2,100,000","4,900,000","-400,000","7,100,000","6,500,000","6,900,000","9,600,000","4,700,000","3,800,000","4,900,000","3,600,000","4,800,000","4,800,000","4,300,000","5,300,000","8,000,000","11,300,000",,,"3,700,000","4,400,000","3,900,000","3,400,000","3,900,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,100,000","22,600,000","18,800,000","16,800,000","20,400,000","13,900,000","22,200,000","18,200,000","19,300,000","18,800,000","19,800,000","19,200,000","17,200,000","16,500,000","16,400,000","14,600,000","15,900,000","15,900,000","14,900,000","14,900,000","15,500,000","14,600,000","15,500,000","16,100,000","15,200,000","11,200,000","11,000,000","14,800,000","14,300,000","14,600,000","13,100,000","14,600,000","12,900,000","12,800,000","7,400,000","8,800,000","6,900,000","6,300,000","5,200,000","5,400,000","5,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,100,000","7,900,000","6,100,000","5,400,000","6,800,000","5,900,000","6,500,000","5,500,000","5,300,000","5,000,000","7,200,000","5,300,000","5,200,000","5,500,000","1,200,000","3,700,000","2,400,000","2,700,000","2,700,000","3,200,000","3,200,000","4,200,000","3,400,000","3,200,000","3,400,000","2,700,000","3,600,000","4,000,000","4,000,000","5,700,000","3,600,000","3,200,000","2,700,000","3,100,000","3,200,000","1,400,000","1,400,000","4,800,000","4,600,000","4,200,000","4,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
