name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
MarketCap,"2,484,356,057","3,628,208,077","5,343,938,675","3,135,054,404","4,630,594,430","3,052,698,701","4,722,656,105","2,807,146,806","1,504,664,205","913,249,665","1,309,115,256","888,068,595","1,246,112,680","1,124,049,553","866,279,962","1,181,928,069","1,260,645,506","900,534,199","879,265,063","792,182,290","671,286,757","423,153,441","454,019,860","494,321,484","384,285,165","281,459,100","277,146,804","213,493,222","232,788,116","224,712,968","192,868,421","236,189,313"
EnterpriseValue,"2,279,594,057","3,539,745,077","5,255,475,675","3,046,591,404","4,542,131,430","2,964,235,701","4,634,193,105","2,729,318,806","1,431,193,205","840,435,665","1,234,735,256","815,033,595","1,175,920,680","1,055,800,553","800,784,962","1,062,330,069","1,205,350,506","846,562,199","827,284,063","741,322,290","623,344,757","374,713,441","408,642,860","449,908,484","342,160,165","220,890,100","216,577,804","152,924,222","172,219,116","164,143,968","129,402,421","239,026,313"
PeRatio,"1,484.6",,,,,,,"1,578",,,,,,,,,,,,,,,,,,,,"2.17","5.886",,"5.331",
ForwardPeRatio,,,,,,"10,000","2,000","909.091",,"2,500","588.235","416.667","555.556","243.902","163.934","149.254","1,250","1,428.571","416.667","188.679",,,,"333.333",,"81.967",,,,,,
PsRatio,"3.282","5.117","8.056","4.991","7.815","5.444","9.038","6.494","3.641","2.349","3.566","2.538","3.709","3.443","2.741","3.947","4.469","3.644","3.781","3.617","3.223","2.155","2.475","2.839","2.356","1.852","1.939","1.492","1.293","0.893","1.782","2.26"
PbRatio,"7.562","10.922","16.098","9.381","13.778","8.98","32.728","19.781","10.997","6.678","9.854","6.778","9.666","8.736","6.775","10.27","26.177","18.78","18.386","16.821","14.889","9.463","10.222","10.871","8.673","6.206","5.846","4.132","4.239","3.791","3.079",
EnterprisesValueRevenueRatio,"3.038","17.183","27.037","16.77","26.995","19.163","32.478","20.975","12.137","7.551","11.706","8.21","12.754","12.139","9.69","13.591","16.423","12.135","12.432","11.745","10.697","6.847","7.96","9.304","7.466","5.173","5.387","4.039","4.839","4.928","4.061","7.886"
EnterprisesValueEBITDARatio,"-115.265","-581.908","-1,627.586","-727.631","-726.16","-310.359","-5,651.455","-5,035.644","416.771","1,287.038","505.625","351.156","-12,249.174","1,566.47","525.105","397.876","1,193.416","-1,973.338","-6,220.181","449.014","389.347","-1,314.784","-1,006.51","-967.545","-1,900.89","-126.73","-97.558","-38.794","-42.586","-40.862","-34.27","-84.313"
