name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
OperatingCashFlow,"490,459,000","134,206,000","110,645,000","161,706,000","83,902,000","146,703,000","140,936,000","68,915,000","158,448,000","115,574,000","135,065,000","167,611,000","128,091,000","151,893,000","144,207,000","157,271,000","170,566,000","135,983,000","125,796,000","172,969,000","42,014,000","143,189,000","149,769,000","157,173,000","142,007,000","132,158,000","190,601,000","124,278,000","152,513,000","126,486,000","184,847,000","96,645,000","23,374,000","27,244,000","-16,176,000","24,419,000","16,182,000","25,827,000","45,250,000","22,617,000","39,456,000","10,657,000","46,575,000","59,612,000","34,970,000","29,116,000","86,432,000","30,204,000","69,682,000","53,526,000","25,756,000","26,874,000","14,210,000","9,281,000","29,270,000","27,651,000","18,888,000","38,100,000","27,613,000","22,889,000","83,547,000","51,016,000","37,551,000","18,583,000","21,240,000","17,046,000","25,008,000","17,446,000","16,391,000","13,061,000","17,285,000","16,216,000","10,959,000","5,358,000","2,375,000","15,483,000","-4,293,000","421,000","446,000","-8,452,000","1,517,000","-590,000","13,871,000","-7,452,000","5,151,000","629,000","1,844,000","2,886,000","-685,000","524,000"
	CashFlowFromContinuingOperatingActivities,"490,459,000","134,206,000","110,645,000","161,706,000","83,902,000","146,703,000","140,936,000","68,915,000","158,448,000","115,574,000","135,065,000","167,611,000","128,091,000","151,893,000","144,207,000","157,271,000","170,566,000","135,983,000","125,796,000","172,969,000","42,014,000","143,189,000","149,769,000","157,173,000","142,007,000","132,158,000","190,601,000","124,278,000","152,513,000","126,486,000","184,847,000","96,645,000","23,374,000","27,244,000","-16,176,000","24,419,000","16,182,000","25,827,000","45,250,000","22,617,000","39,456,000","10,657,000","46,575,000","59,612,000","34,970,000","29,116,000","86,432,000","30,204,000","69,682,000","53,526,000","25,756,000","26,874,000","14,210,000","9,281,000","29,270,000","27,651,000","18,888,000","38,100,000","27,613,000","22,889,000","83,547,000","51,016,000","37,551,000","18,583,000","21,240,000","17,046,000","25,008,000","17,446,000","16,391,000","13,061,000","17,285,000","16,216,000","10,959,000","5,358,000","2,375,000","15,483,000","-4,293,000","421,000","446,000","-8,452,000","1,517,000","-590,000","13,871,000","-7,452,000","5,151,000","629,000","1,844,000","2,886,000","-685,000","524,000"
		NetIncomeFromContinuingOperations,"576,681,000","120,128,000","136,045,000","139,996,000","180,512,000","150,406,000","116,830,000","45,503,000","33,204,000","-1,433,111,000","117,881,000","110,026,000","128,125,000","112,604,000","115,041,000","116,287,000","115,735,000","118,276,000","84,037,000","101,466,000","93,647,000","78,668,000","85,647,000","93,895,000","82,168,000","90,456,000","71,841,000","69,616,000","85,083,000","73,079,000","70,999,000","62,271,000","10,555,000","25,080,000","3,109,000","24,163,000","4,349,000","13,494,000","19,892,000","16,088,000","15,557,000","5,264,000","13,883,000","13,304,000","12,841,000","10,676,000","-7,688,000","3,500,000","2,705,000","-60,533,000","-7,780,000","2,725,000","-5,740,000","1,445,000","9,621,000","9,551,000","-474,514,000","-272,723,000","17,059,000","22,196,000","22,525,000","28,546,000","22,769,000","21,375,000","14,451,000","17,403,000","15,292,000","12,994,000","11,818,000","10,262,000","10,449,000","9,576,000","8,838,000","7,500,000","8,438,000","7,741,000","8,643,000","7,233,000","6,408,000","4,482,000","3,860,000","2,162,000","1,394,000","1,652,000","1,487,000","1,577,000","973,000","1,130,000","-1,491,000","1,292,000"
		OperatingGainsLosses,"-4,936,000","-1,342,000","-1,422,000","-271,000","-1,901,000","-814,000","-2,066,000","-5,253,000","-7,651,000","72,000","214,000","-1,646,000","-22,614,000","-2,142,000","-1,194,000","-775,000","251,000","-11,478,000","1,363,000","-4,103,000","-2,760,000","-971,000","-361,000","-344,000","-1,202,000","-7,891,000","592,000","-408,000","1,504,000","-5,993,000","-1,098,000","-3,332,000","410,000","-6,429,000","-417,000","-608,000","-290,000","-634,000","3,173,000","-2,494,000","-1,285,000","-2,427,000","-806,000","-3,952,000","-715,000","-3,690,000","-41,941,000","38,504,000","-1,049,000","-1,043,000","-12,000","-67,174,000","16,996,000","-15,502,000","-355,000","-83,000","682,000","-367,000","-8,447,000","8,897,000","-1,792,000","-7,538,000","2,279,000","0","-4,000","-2,000","-82,000","-208,000","-146,000","-115,000","-1,247,000","-219,000","-131,000","-201,000","-192,000","-714,000","-1,625,000","-138,000","-1,030,000","-279,000","215,000","-199,000","-145,000","-130,000","-81,000","-105,000","-99,000","-36,000",,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","720,000",,,,,,,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"100,000","-2,000","79,000","53,000","-30,000","-28,000","37,000","122,000","110,000","77,000","633,000","3,000","-40,000","3,000","-7,000","-5,000","-15,000","7,000","2,000","177,000","-5,000","-560,000","101,000","0","-17,000","-6,000","26,000","-43,000","-8,000","-3,000","3,000","48,000","0","-1,571,000","-6,000","-4,000","-11,000","0","-3,000","-2,000","163,000","-3,000","-9,140,000","-5,000","-1,000","-17,000","-1,471,000","-1,966,000","-2,096,000","4,000","0","0","8,000","-19,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"241,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-1,618,000","-104,000","-999,000","-515,000","0","-101,000","-4,000","-5,270,000","-7,715,000","-182,000","-184,000","-908,000","-22,192,000","-2,161,000","-786,000","-826,000","-253,000","-6,311,000","3,329,000","-1,236,000","-1,651,000","99,000","-515,000","-382,000","-478,000","-8,110,000","0","-655,000","186,000","-3,275,000","0","0","-89,000","-4,752,000","272,000","0","0","-409,000",,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,"36,000","0","0","-30,000","0","0",,,,,,,"0","0",,,"0","0",,
		DepreciationAmortizationDepletion,"96,453,000","24,669,000","25,300,000","23,288,000","23,196,000","23,551,000","22,060,000","22,348,000","22,558,000","22,058,000","22,367,000","21,797,000","21,305,000","21,765,000","14,366,000","13,863,000","14,348,000","15,097,000","13,293,000","10,867,000","10,549,000","11,560,000","-16,713,000","22,301,000","21,325,000","22,488,000","20,731,000","11,152,000","11,439,000","10,648,000","10,719,000","10,411,000","11,370,000","6,653,000","7,741,000","8,589,000","7,887,000","7,292,000","7,443,000","7,619,000","6,869,000","3,861,000","6,363,000","4,989,000","4,250,000","4,482,000","12,532,000","4,458,000","-2,581,000","2,313,000","3,316,000","3,963,000","3,719,000","3,619,000","-118,000","-756,930,000","766,895,000","4,691,000","11,786,000","-517,000","6,148,000","5,640,000","5,446,000","5,007,000","6,132,000","2,289,000","3,470,000","5,112,000","1,073,000","3,085,000","5,388,000","5,018,000","3,612,000","2,822,000","2,833,000","2,751,000","2,186,000","2,218,000","2,901,000","1,265,000","1,130,000","721,000","551,000","449,000","473,000","479,000","507,000","199,000","216,000","276,000"
			DepreciationAndAmortization,"96,453,000","24,669,000","25,300,000","23,288,000","23,196,000","23,551,000","22,060,000","22,348,000","22,558,000","22,058,000","22,367,000","21,797,000","21,305,000","21,765,000","14,366,000","13,863,000","14,348,000","15,097,000","13,293,000","10,867,000","10,549,000","11,560,000","-16,713,000","22,301,000","21,325,000","22,488,000","20,731,000","11,152,000","11,439,000","10,648,000","10,719,000","10,411,000","11,370,000","6,653,000","7,741,000","8,589,000","7,887,000","7,292,000","7,443,000","7,619,000","6,869,000","3,861,000","6,363,000","4,989,000","4,250,000","4,482,000","12,532,000","4,458,000","-2,581,000","2,313,000","3,316,000","3,963,000","3,719,000","3,619,000","-118,000","-756,930,000","766,895,000","4,691,000","11,786,000","-517,000","6,148,000","5,640,000","5,446,000","5,007,000","6,132,000","2,289,000","3,470,000","5,112,000","1,073,000","3,085,000","5,388,000","5,018,000","3,612,000","2,822,000","2,833,000","2,751,000","2,186,000","2,218,000","2,901,000","1,265,000","1,130,000","721,000","551,000","449,000","473,000","479,000","507,000","199,000","216,000","276,000"
