name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
		SellingAndMarketingExpense,"33,523,000","8,844,000","9,063,000","7,733,000","7,883,000","6,494,000","7,601,000","6,615,000","5,470,000","7,240,000","10,026,000","8,879,000","9,000,000","9,502,000","10,521,000","8,447,000","9,947,000","8,733,000","8,650,000","7,641,000","7,884,000","7,431,000","7,415,000","7,297,000","9,109,000","7,186,000","7,047,000","6,496,000","6,201,000","5,259,000","5,065,000","4,807,000","4,568,000","3,889,000","4,448,000","3,710,000","4,144,000","3,849,000","10,681,000","862,000","1,548,000","1,326,000","4,838,000","911,000","2,270,000","972,000","6,416,000","745,000","1,172,000",,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"533,000","47,000","45,000","185,000","256,000","252,000","261,000","253,000","251,000","256,000","253,000","259,000","264,000","269,000","303,000","306,000","337,000","355,000","353,000","353,000","352,000","337,000","327,000","332,000","330,000","316,000","310,000","253,000","223,000","220,000","221,000","207,000","201,000","192,000","190,000","84,000","83,000","82,000","82,000","79,000","75,000","71,000","67,000","68,000","67,000","65,000","79,000","80,000","78,000","11,485","13,614","23,055","23,055","32,767","20,097","-8,498","138,337","186,163","152,157","132,461","142,152","143,223","139,966"
		DepreciationAndAmortizationInIncomeStatement,"533,000","47,000","45,000","185,000","256,000","252,000","261,000","253,000","251,000","256,000","253,000","259,000","264,000","269,000","303,000","306,000","337,000","355,000","353,000","353,000","352,000","337,000","327,000","332,000","330,000","316,000","310,000","253,000","223,000","220,000","221,000","207,000","201,000","192,000","190,000","84,000","83,000","82,000","82,000","79,000","75,000","71,000","67,000","68,000","67,000","65,000","79,000","80,000","78,000","11,485","13,614","23,055","23,055","32,767","20,097","-8,498","138,337","186,163","152,157","132,461","142,152","143,223","139,966"
	OtherOperatingExpenses,"7,207,000","1,845,000","1,823,000","1,787,000","1,752,000","1,571,000","1,720,000","1,611,000","1,596,000","1,997,000","1,816,000","1,959,000","2,255,000","2,053,000","2,202,000","2,281,000","2,261,000","1,790,000","1,873,000","1,729,000","1,842,000","1,624,000","1,723,000","1,731,000","1,823,000","1,632,000","1,823,000","1,620,000","1,509,000","1,235,000","1,101,000","1,123,000","1,164,000","1,142,000","1,437,000","1,164,000","1,061,000","861,000","765,000","2,053,000","1,781,000",,,,"2,254,000",,,,"1,352,000",,,,,,"27,209","-1,935,810","891,757","3,251,585","3,793,881","3,913,685","5,381,690","5,743,093","6,234,681"
OperatingIncome,"105,416,000","22,139,000","26,825,000","28,453,000","27,999,000","22,877,000","17,356,000","19,283,000","15,893,000","19,777,000","18,691,000","19,823,000","15,054,000","14,094,000","15,744,000","25,044,000","25,174,000","15,984,000","5,649,000","15,496,000","22,225,000","14,822,000","10,185,000","14,225,000","17,149,000","22,417,000","37,186,000","39,705,000","41,202,000","21,277,000","16,679,000","20,257,000","20,133,000","16,479,000","16,476,000","14,965,000","12,242,000","7,854,000","1,967,000","6,805,000","1,910,000","4,207,000","-5,170,000","3,864,000","689,000","1,740,000","-3,323,000","-503,000","-1,860,000","-330,830","-243,674","-236,997","-347,672","-116,880","75,906","1,502,207","-760,322","-2,242,445","-1,639,456","-2,271,588","-1,770,621","-1,933,169","-1,664,882"
NetNonOperatingInterestIncomeExpense,"-11,196,000","-2,938,000","-2,876,000","-3,040,000","-2,342,000","-2,065,000","-2,343,000","-2,400,000","-1,925,000","-2,256,000","-1,670,000","-2,033,000","-2,092,000","-2,113,000","-2,059,000","-2,028,000","-1,744,000",,,,,,,,,,,,,,,,,,"0",,,"0","-353,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"2,572,000","794,000","864,000","689,000","225,000","231,000","351,000","111,000","119,000","163,000","936,000","799,000","818,000","779,000","800,000","719,000","612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"13,768,000","3,732,000","3,740,000","3,729,000","2,567,000","2,296,000","2,694,000","2,511,000","2,044,000","2,419,000","2,606,000","2,832,000","2,910,000","2,892,000","2,859,000","2,747,000","2,356,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353,000",,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-77,701,000","-46,175,000","-8,678,000","-19,080,000","-3,768,000","-7,634,000","-26,310,000","-15,745,000","-28,022,000","-28,530,000","-39,376,000","-9,155,000","-6,896,000","-4,206,000","-26,282,000","4,514,000","-1,246,000","-2,062,000",,,,,"-1,676,000",,"-5,993,000","-745,000","-1,492,000","-172,000","-264,000","-257,000",,,,,,,,,"3,639,000","-2,272,000","-1,781,000","-3,092,000",,"-2,505,000",,"-1,585,000",,"-1,014,000",,,"69,486","0",,,"70,713",,,,,,,,
	GainOnSaleOfSecurity,,,,,,,,,"-23,358,000","-2,208,000","-5,354,000","-6,306,000","-4,037,000","4,404,000","-5,410,000","7,732,000","9,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-50,961,000","-21,468,000","-7,310,000","-18,366,000","-3,817,000","-1,741,000","-26,834,000","-16,489,000","-29,841,000","-26,023,000","-39,374,000","-9,998,000","-7,180,000","421,000","-26,721,000","4,396,000","-745,000","-2,062,000","0","0","0","0","-1,676,000",,"-5,993,000","-745,000","-1,492,000","-172,000","-264,000","-257,000",,,,,"0","0","0","0","6,903,000","-2,272,000","-1,781,000","-3,092,000",,"-2,505,000",,"-1,585,000","2,743,000","-1,014,000",,"0","69,486","0","0","0","70,713",,,,,,,,
		RestructuringAndMergernAcquisition,"35,108,000","21,468,000","7,310,000","2,513,000","3,817,000","1,438,000","26,834,000","13,409,000","27,454,000","6,351,000","9,236,000","9,998,000","7,180,000","-993,000","9,335,000","-4,396,000","745,000","2,062,000","0","0","0","0","0",,"5,993,000","745,000","1,492,000","172,000","264,000","257,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","15,853,000","0","303,000","0","3,080,000","0","19,672,000","30,138,000","0","0","572,000","17,386,000",,,,"0",,,"0","1,676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"15,853,000","0","0","15,853,000","0","303,000","0","3,080,000","0","19,672,000","30,138,000","0","0","572,000","17,386,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0",,"2,387,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,903,000","2,272,000","1,781,000","3,092,000",,,,"1,585,000",,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","69,486","0","0","0","70,713",,,,,,,,
	OtherNonOperatingIncomeExpenses,"-26,740,000","-24,707,000","-1,368,000","-714,000","49,000","-5,893,000","524,000","744,000","1,819,000","-2,507,000","-2,000","843,000","284,000","-4,627,000","439,000","118,000","-501,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"16,519,000","-26,974,000","15,271,000","6,333,000","21,889,000","13,178,000","-11,297,000","1,138,000","-14,054,000","-11,009,000","-22,355,000","8,635,000","6,066,000","7,775,000","-12,597,000","27,530,000","22,184,000","13,922,000","5,649,000","15,496,000","22,225,000","14,822,000","8,509,000","14,225,000","11,156,000","21,672,000","35,694,000","39,533,000","40,938,000","21,020,000","16,679,000","20,257,000","20,133,000","16,479,000","16,476,000","14,965,000","12,242,000","7,854,000","5,253,000","4,533,000","129,000","1,115,000","889,000","1,359,000","689,000","155,000","-580,000","-1,517,000","-1,860,000",,,,,,,,,,,,,,
TaxProvision,"-7,870,000","-16,713,000","4,084,000","500,000","4,259,000","-1,969,000","2,200,000","1,408,000","-804,000","-2,371,000","3,525,000","4,483,000","3,587,000","-1,049,000","-1,033,000","5,481,000","5,460,000","4,498,000","5,411,000","7,520,000","10,120,000","7,942,000","6,032,000","6,270,000","7,505,000","9,600,000","15,164,000","16,245,000","16,766,000","8,958,000","7,057,000","9,634,000","9,531,000","-13,725,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,
NetIncomeCommonStockholders,"20,004,000","-10,810,000","9,941,000","5,180,000","15,698,000","13,437,000","-14,050,000","-826,000","-13,802,000","-9,193,000","-26,403,000","3,613,000","1,940,000","7,889,000","-10,959,000","19,823,000","15,110,000","9,424,000","238,000","7,976,000","12,105,000","6,880,000","2,477,000","7,955,000","3,651,000","12,072,000","20,530,000","23,288,000","24,172,000","12,062,000","9,622,000","10,623,000","10,602,000","30,204,000","16,476,000","14,965,000","12,242,000","7,854,000","5,253,000","4,533,000","129,000","1,115,000","889,000","1,359,000","689,000","155,000","-580,000","-1,517,000","-1,860,000","-278,463","-78,442","205,974","224,860","383,531","249,570","-612,816","-727,751","-2,337,608","-1,655,170","-4,890,793","4,956,238","-1,874,651","-1,596,583"
	NetIncome,"24,389,000","-10,261,000","11,187,000","5,833,000","17,630,000","15,147,000","-13,497,000","-270,000","-13,250,000","-8,638,000","-25,880,000","4,152,000","2,479,000","8,824,000","-11,564,000","22,049,000","16,724,000","9,424,000","238,000","7,976,000","12,105,000","6,880,000","2,477,000","7,955,000","3,651,000","12,072,000","20,530,000","23,288,000","24,172,000","12,062,000","9,622,000","10,623,000","10,602,000","30,204,000","16,476,000","14,965,000","12,242,000","7,854,000","5,253,000","4,533,000","129,000","1,115,000","889,000","1,359,000","689,000","155,000","-580,000","-1,517,000","-1,860,000","-278,463","-78,442","205,974","224,860","383,531","249,570","-612,816","-727,751","-2,337,608","-1,655,170","-4,890,793","4,956,238","-1,874,651","-1,596,583"
		NetIncomeIncludingNoncontrollingInterests,"24,389,000","-10,261,000","11,187,000","5,833,000","17,630,000","15,147,000","-13,497,000","-270,000","-13,250,000","-8,638,000","-25,880,000","4,152,000","2,479,000","8,824,000","-11,564,000","22,049,000","16,724,000","9,424,000","238,000","7,976,000","12,105,000","6,880,000","2,477,000","7,955,000","3,651,000","12,072,000","20,530,000","23,288,000","24,172,000","12,062,000","9,622,000","10,623,000","10,602,000","30,204,000","16,476,000","14,965,000","12,242,000","7,854,000","5,253,000","4,533,000","129,000","1,115,000","889,000","1,359,000","689,000","155,000","-580,000","-1,517,000","-1,860,000","-278,463","-78,442","205,974","224,860","383,531","249,570","-612,816","-727,751","-2,337,608","-1,655,170","-4,890,793","4,956,238","-1,874,651","-1,596,583"
			NetIncomeContinuousOperations,"24,389,000","-10,261,000","11,187,000","5,833,000","17,630,000","15,147,000","-13,497,000","-270,000","-13,250,000","-8,638,000","-25,880,000","4,152,000","2,479,000","8,824,000","-11,564,000","22,049,000","16,724,000","9,424,000","238,000","7,976,000","12,105,000","6,880,000","2,477,000","7,955,000","3,651,000","12,072,000","20,530,000","23,288,000","24,172,000","12,062,000","9,622,000","10,623,000","10,602,000","30,204,000","16,476,000","14,965,000","12,242,000","7,854,000","5,253,000","4,533,000","129,000","1,115,000","889,000","1,359,000","689,000","155,000","-580,000","-1,517,000","-1,860,000","-330,830","-143,308","-169,943","-347,672","-116,880","236,382","159,741","-727,751","-2,337,608","-1,655,170","-4,890,793","4,956,238","-1,874,651","-1,596,583"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,007","64,865","375,004","569,568","497,045","13,188",,,,,,,,
	OtherunderPreferredStockDividend,"4,385,000","549,000","1,246,000","653,000","1,932,000","1,710,000","553,000","556,000","552,000","555,000","523,000","539,000","539,000","935,000","-605,000","2,226,000","1,614,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,"-1,000",,"6,000","0","27,000",,,,,"0","-1,640,000","539,000","539,000","935,000","-605,000","2,226,000","1,614,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"20,029,000","-10,810,000","9,947,000","5,180,000","15,725,000","13,437,000","-14,050,000","-826,000","-13,802,000","-9,193,000","-28,043,000","4,152,000","2,479,000","8,824,000","-11,564,000","22,049,000","16,724,000","9,424,000","238,000","7,976,000","12,105,000","6,880,000","2,477,000","7,955,000","3,651,000","12,072,000","20,530,000","23,288,000","24,172,000","12,062,000","9,622,000","10,623,000","10,602,000","30,204,000","16,476,000","14,965,000","12,242,000","7,854,000","5,253,000","4,533,000","129,000","1,115,000","889,000","1,359,000","689,000","155,000","-580,000","-1,517,000","-1,860,000","-278,463","-78,442","205,974","224,860","383,531","249,570","-612,816","-727,751","-2,337,608","-1,655,170","-4,890,793","4,956,238","-1,874,651","-1,596,583"
BasicEPS,,"-0.08","0.07","0.04","0.11","0.09","-0.1","-0.01","-0.09","-0.06","0.02","0.02","0.01","0.05","-0.08","0.13","0.1","0.07","0.002","0.06","0.09","0.05","0.02","0.06","0.03","0.09","0.15","0.17","0.18","0.09","0.07","0.08","0.08","0.23","0.13","0.12","0.1","0.06","0.04","0.04","0","0.01",,"0.01","0.01","0",,"-0.01","-0.02","-0.04","-0.01",,"0.02","0.04","0.03",,"-0.09","-0.26","-0.19",,"0.47","-0.19","-0.16"
DilutedEPS,,"-0.08","0.07","0.04","0.11","0.09","-0.1","-0.01","-0.09","-0.06","0.02","0.02","0.01","0.05","-0.08","0.13","0.1","0.07","0.002","0.06","0.09","0.05","0.02","0.06","0.03","0.09","0.15","0.17","0.18","0.09","0.07","0.08","0.08","0.22","0.12","0.11","0.09","0.06","0.04","0.03","0","0.01",,"0.01","0.01","0",,"-0.01","-0.02","-0.04","-0.01",,"0.02","0.04","0.03",,"-0.09","-0.26","-0.19",,"0.44","-0.19","-0.16"
BasicAverageShares,,"142,782,000","142,070,000","142,070,000","145,542,000","145,649,000","145,096,000","145,564,000","151,623,000","152,519,000","151,948,000","151,897,000","151,818,000","151,625,000","151,083,000","150,892,000","149,056,000","135,329,000","134,800,000","134,709,000","134,557,000","134,385,000","133,985,000","134,046,000","136,503,000","137,599,000","136,772,000","136,582,000","135,895,000","134,075,000","132,816,000","131,778,000","131,533,000","130,934,000","128,851,000","126,509,000","125,771,000","125,436,000","124,202,000","123,214,000","121,920,000","119,182,000",,"114,238,000","113,950,000","113,463,000",,"112,424,000","111,765,000","7,894,552","7,894,552",,"7,894,552","7,894,552","7,927,485",,"8,909,661","9,093,775","8,972,672",,"10,413,519","10,392,173","10,363,991"
DilutedAverageShares,,"142,782,000","159,826,000","159,213,000","164,855,000","161,831,000","145,096,000","145,564,000","151,623,000","152,519,000","167,203,000","167,163,000","167,249,000","166,811,000","151,083,000","166,622,000","163,346,000","136,468,000","136,568,000","135,933,000","135,574,000","135,509,000","135,373,000","135,190,000","137,274,000","138,424,000","138,224,000","138,181,000","137,951,000","137,311,000","138,787,000","138,346,000","138,258,000","138,667,000","140,065,000","140,097,000","140,081,000","139,650,000","138,417,000","138,458,000","138,477,000","137,400,000",,"136,075,000","134,887,000","134,470,000",,"112,424,000","111,765,000","8,637,948","7,894,552",,"8,637,948","8,637,948","8,670,882",,"8,909,661","9,093,775","8,972,672",,"11,182,167","10,392,173","10,363,991"
TotalOperatingIncomeAsReported,"88,140,000","17,689,000","22,563,000","24,203,000","23,685,000","18,607,000","12,907,000","14,744,000","11,797,000","15,634,000","14,809,000","16,131,000","11,911,000","10,683,000","11,819,000","21,708,000","14,531,000",,,,,,,,,,,,,,,,,,,,,,,"4,533,000","129,000","1,115,000",,"1,359,000",,"155,000",,"-1,517,000",,,"-144,673",,,,"231,545","4,180,827","-760,322","-2,242,445","-1,639,456","-8,973,807","4,931,598","-1,933,169","-1,664,882"
RentExpenseSupplemental,"3,907,000","753,000","725,000","1,163,000","1,266,000","1,475,000","1,622,000","1,611,000","1,643,000","1,551,000","1,587,000","1,549,000","1,548,000","1,618,000","1,544,000","1,722,000","1,574,000","1,363,000","1,313,000","1,378,000","1,371,000","1,353,000","1,279,000","1,469,000","1,241,000","1,222,000","1,255,000","1,183,000","943,000","918,000","943,000","882,000","853,000","900,000","1,093,000","723,000","591,000","377,000","369,000",,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"206,014,000","56,229,000","52,350,000","49,659,000","49,604,000","49,953,000","49,703,000","45,357,000","42,233,000","44,097,000","50,216,000","47,895,000","51,239,000","51,391,000","52,123,000","47,526,000","49,601,000","43,621,000","55,737,000","42,490,000","41,203,000","39,777,000","40,613,000","37,564,000","38,832,000","38,461,000","39,303,000","41,048,000","40,357,000","38,864,000","32,921,000","26,857,000","23,995,000","26,441,000","26,690,000","24,665,000","25,089,000","21,487,000","21,607,000","14,856,000","18,483,000","14,963,000","21,345,000","13,872,000","16,027,000","12,793,000","16,736,000","10,633,000","11,215,000","330,830","243,674","236,997","347,672","116,880","412,449","-1,383,293","1,535,871","4,045,593","4,871,839","5,382,038","6,994,034","7,121,184","7,828,216"
NetIncomeFromContinuingAndDiscontinuedOperation,"24,389,000","-10,261,000","11,187,000","5,833,000","17,630,000","15,147,000","-13,497,000","-270,000","-13,250,000","-8,638,000","-25,880,000","4,152,000","2,479,000","8,824,000","-11,564,000","22,049,000","16,724,000","9,424,000","238,000","7,976,000","12,105,000","6,880,000","2,477,000","7,955,000","3,651,000","12,072,000","20,530,000","23,288,000","24,172,000","12,062,000","9,622,000","10,623,000","10,602,000","30,204,000","16,476,000","14,965,000","12,242,000","7,854,000","5,253,000","4,533,000","129,000","1,115,000","889,000","1,359,000","689,000","155,000","-580,000","-1,517,000","-1,860,000","-278,463","-78,442","205,974","224,860","383,531","249,570","-612,816","-727,751","-2,337,608","-1,655,170","-4,890,793","4,956,238","-1,874,651","-1,596,583"
NormalizedIncome,"54,965,600","2,619,800","16,542,050.095","22,748,086","20,702,685","16,417,930","6,091,820","11,766,970","14,890,063","11,790,055","2,863,020","11,450,540","7,720,400","8,516,670","12,965,780.424","18,527,804","17,285,730","10,819,974","238,000","7,976,000","12,105,000","6,880,000","3,482,600","7,955,000","7,246,800","12,519,000","21,425,200","23,391,200","24,330,400","12,216,200","9,622,000","10,623,000","10,602,000","30,204,000","16,476,000","14,965,000","12,242,000","7,854,000","-1,650,000","6,805,000","1,910,000","4,207,000","889,000","3,864,000","689,000","1,740,000","-3,323,000","-503,000","-1,860,000","-330,470","-184,998.6","-169,030","-344,708","-113,514","193,954.2","255,037","-727,751","-2,337,608","-1,655,170","-4,890,793","4,956,238","-1,874,651","-1,596,583"
InterestIncome,"2,572,000","794,000","864,000","689,000","225,000","231,000","351,000","111,000","119,000","163,000","936,000","799,000","818,000","779,000","800,000","719,000","612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"13,768,000","3,732,000","3,740,000","3,729,000","2,567,000","2,296,000","2,694,000","2,511,000","2,044,000","2,419,000","2,606,000","2,832,000","2,910,000","2,892,000","2,859,000","2,747,000","2,356,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-11,196,000","-2,938,000","-2,876,000","-3,040,000","-2,342,000","-2,065,000","-2,343,000","-2,400,000","-1,925,000","-2,256,000","-1,670,000","-2,033,000","-2,092,000","-2,113,000","-2,059,000","-2,028,000","-1,744,000",,,,,,,,,,,,,,,,,,"0",,,"0","-353,000",,,,,,,,,,,,,,,,,,,,,,,,
