name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
OperatingCashFlow,"-125,706,000","-45,318,000","-25,390,000","-33,794,000","-21,204,000","-5,989,000","-2,325,000","-3,536,000","-2,627,000","-2,659,000","-3,931,154","-4,750,563","-4,997,631","-3,184,652","-3,086,944","-6,384,709","-3,950,406","-5,629,597","-1,276,179","-587,893","-912,153","-1,663,825","-1,678,677","-1,294,991","-643,114","-1,902,962","-1,652,287","-1,391,423","-1,538,343","-2,286,671","-1,948,693","-2,293,192","-2,124,180","-2,837,457","-2,799,450","-2,573,414","-1,884,943","-2,471,847","-1,886,949","-537,192","-1,330,248","-1,734,586","-1,918,179","-2,067,397","-2,195,155","-2,152,211","-2,134,788","-2,125,675","-3,310,272","-3,135,879","-3,590,128","-2,784,569","-2,859,073","-2,129,877","7,567,735","34,198","1,972,691","-16,017,501","-737,578","-9,867,957","-1,015,345","-472,752","-596,554","-571,662","-900,816","-500,285","-665,306","-431,918","-291,254","-222,109","-290,542","-764,133","-36,977","-280,616","-219,966","-14,756","-278,080","117,199","-86,008","-44,013","-191,928","-93,335"
	CashFlowFromContinuingOperatingActivities,"-125,706,000","-45,318,000","-25,390,000","-33,794,000","-21,204,000","-5,989,000","-2,325,000","-3,536,000","-2,627,000","-2,659,000","-3,931,154","-4,750,563","-4,997,631","-3,184,652","-3,086,944","-6,384,709","-3,950,406","-5,560,773","-1,287,839","-546,357","-685,364","-1,001,827","-1,678,677","-1,294,991","-643,114","-1,902,962","-1,652,287","-1,391,423","-1,538,343","-2,286,671","-1,948,693","-2,293,192","-2,124,180","-2,837,457","-2,799,450","-2,573,414","-1,884,943","-2,471,847","-1,886,949","-537,192","-1,330,248","-1,734,586","-1,918,179","-2,067,397","-2,195,155","-2,152,211","-2,134,788","-2,125,675","-3,310,272","-3,135,879","-3,590,128","-2,784,569","-2,859,073","-2,129,877","7,567,735","34,198","1,972,691","-16,017,501","-737,578","-9,867,957","-1,015,345","-472,752","-596,554","-571,662","-900,816","-500,285","-665,306","-431,918","-291,254","-222,109","-290,542","-764,133","-36,977","-280,616","-219,966","-14,756","-278,080","117,199","-86,008","-44,013","-191,928","-93,335"
		NetIncomeFromContinuingOperations,"20,173,000","35,629,000","-19,450,000","-15,343,000","19,337,000","7,530,000","3,917,000","-1,717,000","-10,590,000","-4,277,000","-3,440,152","-1,834,120","-1,278,301","-13,750,427","-12,686,400","-6,526,940","-24,433,838","-16,661,482","-9,024,224","-5,332,995","-1,063,965","-1,006,784","-2,285,388","-1,711,085","-835,875","559,511","-2,954,873","-1,583,084","-2,033,235","-2,186,373","-2,370,537","-2,533,381","-2,591,519","-2,947,649","-3,129,777","-3,072,090","-3,144,619","-2,802,169",,,,,,,,"-2,805,834","-2,991,983","-3,052,050","-3,422,250","-3,871,436","-5,186,973","-3,830,389","-3,779,445","-2,720,758","-2,445,065","-2,736,294","-2,750,672","-1,636,288","-2,106,349","-2,142,025","-1,083,788","-868,364","-895,209","-812,191","-750,432","-650,999","-691,042","-602,762","-390,970","-429,015","-575,064","-510,906","-517,386","-488,220","-701,262","-352,062","-568,916","-94,937","-799,098","-105,956","-155,064","-164,133"
		OperatingGainsLosses,,"-52,919,000","11,535,000","-6,321,000",,,"-4,691,000","-381,000","-18,000","-123,000","-11,796","-58,507","-2,467,137","2,748,440","424,898","-3,164,886","511,170","2,467,875",,"0","0","0","-9,645","-13,062","-912","-1,919,361","-8,110",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,888","29,528","31,936","35,000","55,872",,,,"52,205",,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,"0","0",,,"-213","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,"0","0","0","0","2,000","4,000","-18,000","-17,000",,,,,,,,,"3,639","0","0","0","-9,645","-13,062","-912","-1,919,361","-8,110",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,"218","-23,608","-636,822","-4,788","424,898","-3,430,386","511,170","2,467,875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,"-52,919,000","11,535,000","-6,321,000",,,"-4,693,000","-385,000",,,"-726","0","116,498","2,753,228","424,898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"38,355,000","14,602,000","5,906,000","12,055,000","5,792,000","2,846,000","1,733,000","987,000","835,000","1,306,000","-1,678,213","601,664","604,579","590,970","-418,292","658,338","2,870,899","2,156,427","834,990","18,132","19,634","18,133","142,333","50,966","26,630","19,401","59,380","64,644","65,773","64,021","66,703","68,456","70,997","82,595","74,634","80,103","84,989","86,808","100,003","105,773","112,127","112,325","110,625","100,279","101,094","116,338","120,116","101,624","109,126","92,900","-64,821","81,097","78,365","79,615","77,721","78,783","69,804","93,270","99,080","66,942","67,228","65,602","67,435","59,411","59,075","58,742","60,951","53,691","60,786","74,499","174,921","174,867","174,867","148,360","75,667","62,540","83,679","71,849","135,645","11,581","11,581","11,486"
			DepreciationAndAmortization,"38,355,000","14,602,000","5,906,000","12,055,000","5,792,000","2,846,000","1,733,000","987,000","835,000","1,306,000","-1,678,213","601,664","604,579","590,970","-418,292","658,338","2,870,899","2,156,427","834,990","18,132","19,634","18,133","142,333","50,966","26,630","19,401","59,380","64,644","65,773","64,021","66,703","68,456","70,997","82,595","74,634","80,103","84,989","86,808","100,003","105,773","112,127","112,325","110,625","100,279","101,094","116,338","120,116","101,624","109,126","92,900","-64,821","81,097","78,365","79,615","77,721","78,783","69,804","93,270","99,080","66,942","67,228","65,602","67,435","59,411","59,075","58,742","60,951","53,691","60,786","74,499","174,921","174,867","174,867","148,360","75,667","62,540","83,679","71,849","135,645","11,581","11,581","11,486"
				Depreciation,"38,355,000","14,602,000","5,833,000","12,128,000","5,792,000","2,846,000","1,733,000","987,000","835,000","1,306,000","-1,678,213","601,664","604,579","590,970",,,,,,"18,132","19,634","18,133",,"50,966","26,630","19,401","59,380","64,644","65,773","64,021","66,703",,"70,997","82,595","74,634","80,103","84,989","86,808","95,513","110,263","112,127","112,325","119,507","118,045","118,860","134,103","137,881","119,390","126,002","108,887","101,166","97,084","94,351","95,602","93,707","94,770",,,,,,,,,,,,,,,,,,,"75,667","62,540","75,679","63,849",,,,
				AmortizationCashFlow,,,,,,,,,,,,,"581,350","567,131",,,,,"24,174","24,175","24,174","24,175",,"24,174","24,175","24,175","24,174","24,175","24,174","24,175","24,175",,"24,174","23,175","23,008","21,708","21,249","18,655","16,081","-4,490","0","0","-8,882","-17,766","-17,766","-17,765","-17,765","-17,766","-16,876","-15,987","-165,987","-15,987","-15,986","-15,987","-15,986","-15,987",,,,,,,,,,,,,,,,,,,"0","0","8,000","8,000",,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,"581,350","567,131",,,,,"24,174","24,175","24,174","24,175",,"24,174","24,175","24,175","24,174","24,175","24,174","24,175","24,175",,"24,174","23,175","23,008","21,708","21,249","18,655","16,081","-4,490","0","0","-8,882","-17,766","-17,766","-17,765","-17,765","-17,766","-16,876","-15,987","-165,987","-15,987","-15,986","-15,987","-15,986","-15,987",,,,,,,,,,,,,,,,,,,"0","0","8,000","8,000",,,,
		DeferredTax,"566,000","312,000","-3,476,000","0",,,,,,,"-143,000","0","0","0","2,826,000","0","-472,000","-3,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"566,000","312,000","-3,476,000","0",,,,,,,"-143,000","0","0","0","2,826,000","0","-472,000","-3,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,"-23,477","-24,174","-24,174","-24,175","-24,175","-24,174","-24,175","-24,174","-24,174","-24,175","-24,174","-24,175","-24,175","-24,174","-24,175","-24,175","-24,174","-24,175","-24,174","-24,175","-24,175","-24,175","-24,174","-23,175","-23,008","-21,708","-21,249","-18,655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
