name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
RentExpenseSupplemental,"87,800,000","20,000,000","21,800,000","23,400,000","22,600,000","22,800,000","22,700,000","21,900,000","21,500,000","21,300,000","22,600,000","21,400,000","21,000,000","20,600,000","21,763,000","21,629,000","21,920,000","21,361,000","21,010,000",,"13,674,000","13,626,000","13,435,000","13,204,000","13,074,000","12,434,000","11,581,000","11,211,000","11,096,000","10,960,000","8,548,000","3,651,000"
TotalExpenses,"1,979,400,000","527,100,000","495,100,000","487,400,000","467,000,000","446,300,000","450,900,000","441,100,000","324,700,000","409,300,000","430,900,000","391,400,000","382,400,000","366,600,000","375,675,000","381,060,000","388,938,000","372,988,000","387,357,000",,"252,151,000","244,129,000","250,417,000","234,970,000","237,159,000","222,305,000","218,721,000","194,235,000","186,929,000","181,270,000","140,241,000","56,332,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-37,700,000","12,200,000","-100,000","-22,900,000","-26,900,000","-21,000,000","5,500,000","-61,600,000","-32,500,000","-27,500,000","-19,200,000","-15,700,000","-19,800,000","-20,100,000","-147,742,000","-20,981,000","-19,462,000","-17,521,000","-32,176,000",,"-4,471,000","-2,754,000","16,862,000","-2,338,000","2,120,000","-7,190,000","16,739,000","-3,122,000","-5,426,000","-6,762,000","-54,264,000","-6,908,000"
NormalizedIncome,"-18,921,084.864","-12,851,800","11,899,451.554","-12,784,800","-12,446,000","-16,679,200","9,880,000","-32,692,000","-25,737,400","-20,054,000","-4,049,629.63","-12,420,000","-11,167,000","-18,350,200","-42,469,430","-6,578,100","-8,631,720","-13,741,480","-35,024,800",,"-4,935,630","-1,417,224","6,987,890.536","1,280,600","4,515,712","2,414,938","31,369,400","-1,244,610","-596,288","-2,406,243","-25,416,350","-6,701,950"
InterestExpense,"224,000,000","56,300,000","60,100,000","54,200,000","53,400,000","53,300,000","54,000,000","51,500,000","49,200,000","47,100,000","44,800,000","45,700,000","46,400,000","42,000,000","39,635,000","37,159,000","35,933,000","34,276,000","32,857,000",,"25,600,000","25,182,000","25,708,000","26,475,000","26,235,000","22,153,000","22,473,000","26,573,000","26,178,000","25,756,000","29,383,000","11,263,000"
NetInterestIncome,"-224,000,000","-56,300,000","-60,100,000","-54,200,000","-53,400,000","-53,300,000","-54,000,000","-51,500,000","-49,200,000","-47,100,000","-44,800,000","-45,700,000","-46,400,000","-42,000,000","-39,635,000","-37,159,000","-35,933,000","-34,276,000","-32,857,000",,"-25,600,000","-25,182,000","-25,708,000","-26,475,000","-26,235,000","-22,153,000","-22,473,000","-26,573,000","-26,178,000","-25,756,000","-29,383,000","-11,263,000"
EBIT,"338,300,000","100,400,000","114,800,000","63,600,000","59,500,000","64,300,000","96,300,000","18,500,000","44,700,000","23,500,000","71,800,000","59,000,000","55,500,000","47,200,000","-51,889,000","45,003,000","43,561,000","41,163,000","105,673,000",,"37,739,000","41,721,000","68,407,000","39,115,000","50,948,000","34,280,000","-98,783,000","44,274,000","41,001,000","38,351,000","-3,667,000","19,654,000"
EBITDA,"438,800,000"
ReconciledCostOfRevenue,"1,796,200,000","471,400,000","463,100,000","436,700,000","425,000,000","408,900,000","412,900,000","381,900,000","319,300,000","366,200,000","416,800,000","324,300,000","340,400,000","326,100,000","359,740,000","334,289,000","339,963,000","327,439,000","338,704,000",,"216,452,000","211,948,000","214,247,000","201,394,000","208,851,000","196,703,000","183,174,000","168,822,000","161,557,000","155,773,000","120,587,000","45,376,000"
ReconciledDepreciation,"100,500,000","27,400,000","22,700,000","25,200,000","25,200,000","25,700,000","25,500,000","24,100,000","23,400,000","21,800,000","-8,600,000","47,200,000","19,100,000","18,800,000","18,061,000","16,945,000","16,812,000","15,622,000","18,474,000",,"11,417,000","11,108,000","10,567,000","9,713,000","9,703,000","9,568,000","9,007,000","8,610,000","8,466,000","8,462,000","6,504,000","2,835,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-37,700,000","12,200,000","-100,000","-22,900,000","-26,900,000","-21,000,000","5,500,000","-61,600,000","-32,500,000","-27,500,000","-19,200,000","-15,700,000","-19,800,000","-20,100,000","-147,742,000","-20,981,000","-19,462,000","-17,521,000","-32,176,000",,"-4,471,000","-2,754,000","16,862,000","-2,338,000","2,120,000","-7,190,000","16,739,000","-3,122,000","-5,426,000","-6,762,000","-54,264,000","-6,908,000"
TotalUnusualItemsExcludingGoodwill,"-20,900,000","25,800,000","-15,300,000","-11,600,000","-19,800,000","-4,400,000","-6,000,000","-39,600,000","-7,800,000","-10,200,000","-18,100,000","-4,000,000","-9,700,000","-2,600,000","-144,209,000","-19,730,000","-14,836,000","-5,080,000","4,748,000",,"485,000","-1,533,000","11,066,000","-6,031,000","-2,656,000","-11,247,000","-24,384,000","-2,410,000","-5,736,000","-5,229,000","-44,381,000","-317,000"
TotalUnusualItems,"-20,900,000","25,800,000","-15,300,000","-11,600,000","-19,800,000","-4,400,000","-6,000,000","-39,600,000","-7,800,000","-10,200,000","-18,100,000","-4,000,000","-9,700,000","-2,600,000","-144,209,000","-19,730,000","-14,836,000","-5,080,000","4,748,000",,"485,000","-1,533,000","11,066,000","-6,031,000","-2,656,000","-11,247,000","-24,384,000","-2,410,000","-5,736,000","-5,229,000","-44,381,000","-317,000"
NormalizedEBITDA,"459,700,000","102,000,000","152,800,000","100,400,000","104,500,000","94,400,000","127,800,000","82,200,000","75,900,000","55,500,000","110,100,000","110,200,000","84,300,000","68,600,000","110,381,000","81,678,000","75,209,000","61,992,000","119,399,000",,"48,671,000","54,362,000","67,908,000","54,859,000","63,307,000","55,095,000","-65,392,000","55,295,000","55,203,000","52,042,000","47,218,000","22,806,000"
TaxRateForCalcs,"0.101","0.029","0.216","0.128","0.27","0.018","0.27","0.27","0.133","0.27","0.163","0.18","0.11","0.327","0.27","0.27","0.27","0.256","0.4",,"0.042","0.128","0.108","0.4","0.098","0.146","0.4","0.221","0.158","0.167","0.35","0.35"
TaxEffectOfUnusualItems,"-2,121,084.864","748,200","-3,300,548.446","-1,484,800","-5,346,000","-79,200","-1,620,000","-10,692,000","-1,037,400","-2,754,000","-2,949,629.63","-720,000","-1,067,000","-850,200","-38,936,430","-5,327,100","-4,005,720","-1,300,480","1,899,200",,"20,370","-196,224","1,191,890.536","-2,412,400","-260,288","-1,642,062","-9,753,600","-532,610","-906,288","-873,243","-15,533,350","-110,950"
