name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"33,007","33,066","32,235","40,435","37,701","32,806","35,005","36,687","37,106","36,686","37,125","36,208","39,939","43,438","44,593","41,854","52,602","69,105","72,453","76,448","85,910","112,260","114,494","116,690","117,629","4,897,936","258,231","254,440","245,258","232,380","247,747","199,699","192,478","172,466","205,409","239,914","196,103","186,657","209,420",,,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"33,007","33,066","32,235","40,435","37,701","32,806","35,005","36,687","37,106","36,686","37,125","36,208","39,939","43,438","44,593","41,854",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"274,005","760,720",,,,,,,,,"32,136","64,047","22,693","27,079","41,168",,,
OperatingIncome,"-90,182,041","-19,499,000","-20,684,687","-33,204,108","-16,793,442","-14,861,804","-10,749,795","-18,324,222","-18,417,970","-7,306,754","-4,312,111","-10,273,380","-3,550,884","-2,328,561","-2,895,970","-4,058,066","-5,435,803","-5,503,885","-3,244,863","-4,352,368","-4,011,265","-3,183,323","-5,512,378","-3,989,789","-507,744","-1,254,436","-913,583","-1,236,066","-1,928,885","3,221,893","-2,623,538","-3,996,030","-1,169,871","-2,401,866","-5,067,563","-3,199,182","-1,481,729","-1,090,734","-1,427,113","-1,790,377","-1,458,204","-1,590,696","-1,082,562","-3,021,914","-3,081,320","-4,539,935","-7,245,307","-3,364,699","-5,537,031","-7,406,520","-6,042,828","-7,526,015","-6,770,085","-5,511,900","-4,770,513","-3,746,526","-5,683,810","-4,911,676","-5,325,612","-3,635,513","2,248,086","361,951","268,849","359,141","337,894","237,450","171,319","156,476",
NetNonOperatingInterestIncomeExpense,"126,085","-41,000","176,001","-20,381","10,637","30,828","42,407","42,852","78,150","149,684","194,141","223,302","239,216","184,506","20,938","-145,846","23,696","30,720","26,005","13,028","-92,990","74,977","142,536","25,186","1,478","-1,050","-6,089","-9,888","-13,279","-25,325","-37,043","-46,930","-56,554","-69,872","-79,541","-89,786","-98,371","-99,008","-111,377","-106,802","-106,534","-40","-7,869","-5,971","-11,792","-12,281","-3,120,136","-945,839","-918,883","-944,667","-877,608","-687,149","-505,542","-497,870",,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"181,741","21,000","114,894","12,485","32,863","42,499","44,360","45,127","81,458","151,569","194,141","224,058","239,964","185,246","148,291","21,100","25,617","31,590","28,041","15,372","4,166",,,,,,,,,,,"8","676",,"105","31","1,656","783","4,274","5,727","4,819","2,988","6,164","3,961","3,381","3,154","706","184","2,582","3,483","10,292","61,743","92,853","104,245",,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"55,656","62,000","-61,107","32,866","22,226","11,671","1,953","2,275","3,308","1,885","0","756","748","740","127,353","166,946","1,921","870","2,036","2,344","97,156",,,,,,,,,,,"46,938","57,230",,"79,646","89,817","100,027","99,791","115,651","112,529","111,353","3,028","14,033","9,932","15,173","15,435","3,120,842","946,023","921,465","948,150","887,900","748,892","598,395","602,115",,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,"-74,977","-142,536","-25,186","-1,478","1,050","6,089","9,888","13,279","25,325",,,,"69,872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-11,600,868","110,000","-3,380,635","-286,199","-8,043,902","-33,132","-24,735","29,218","-5,878","25,542","21,345","-947,734","-75,220","46,749","-24,464,261","1,023,370","-5,223,828","1,307,989","-8,724,007","-27,098,687","164","-90,566","94,294,500","113,215,053","8,566,176","44,017","-303,292","-63,377","-387,700","-1,713,368","44,822","-560,407","780,637","243,003","734,388","-628,115","354,934","-911,900","275,661","1,705,315","824,328","-938,747","1,839,624","2,994,389","655,499","2,476,559","-5,818,669","-17,666","63,222","406,918","1,248,345","-5,749,558","643,702","-3,252","4,167","-168,361","-15,879,739","110,431","278,260","3,637,773",,,"-492,156","-484,485","-466,048","-405,023","-388,040","8,227",
	GainOnSaleOfSecurity,,,,,,,,,,,"0","76,000","-46,000",,"-3,083","991,992","-5,223,779","1,540,940","91,541","-1,157",,"-90,191",,,"-330,484",,,"359,796","-120,615",,"44,114","-560,487","782,549","242,641","736,953","-628,622","352,824","-905,777","249,921","508,971","823,809","-991,662","1,069,428","2,898,869","688,221",,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"-3,300,000","0","-8,070,000",,"0","0",,,"0","-1,000,000","0","0","-24,450,011","0","0","-490,676","-8,821,218","-27,097,530","164","-375","95,251,570","113,215,053","8,896,660","44,017","274,134","-423,173","-37,893","-1,713,368","708","80","-1,912","362","-2,565","507","2,110","-6,123","-1,201,916","1,196,344","519","52,915","770,196","95,520","-32,722","2,476,559","-5,818,669","-17,666","63,222","406,918","1,248,345","-5,749,558","643,702","-3,252","4,167","-168,361","-15,879,739","110,431","278,260","3,637,773",,,,,,,,"8,227",
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","26,886","422,482","35,982","2,060,809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"3,300,000","0","8,070,000",,,,,,"0","1,000,000","0","0","24,450,011","0","0","490,676","9,319,695","26,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,"0","0",,,"0","1,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,"497,530",,,"-95,251,570","-113,215,053","-8,896,660","-44,017","-301,020","691","1,911","-347,441",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-230,868","110,000","-80,635","-286,199","26,098","-33,132","-24,735","29,218","-5,878","25,542","21,345","-23,734","-29,220","46,749","-11,167","31,378","-49","257,725",,,,,,,,,,,"-229,192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-101,656,824","-19,430,000","-23,889,321","-33,510,688","-24,826,707","-14,864,108","-10,732,123","-18,252,152","-18,345,698","-7,131,528","-4,096,625","-10,997,812","-3,386,888","-2,097,306","-27,339,293","-3,180,542","-10,635,935","-4,165,176","-11,942,865","-31,438,027","-4,104,091","-3,198,912","88,924,658","109,250,450","8,059,910","-1,211,469","-1,222,964","-1,309,331","-2,329,864","1,483,200","-2,615,759","-4,603,367","-445,788","-2,228,735","-4,412,716","-3,917,083","-1,225,166","-2,101,642","-1,262,829","-191,864","-740,410","-2,529,483",,,,,,,,,,,,,,"-4,342,378",,,,"-316,914",,"361,951","268,849","359,141","337,894","237,450","171,319","156,476",
TaxProvision,,,"0","0","0","0","-110,346","-482,017","-1,578,782","-3,245,879","0","-58,500","0","0","-2,831,670","-829,393","-1,497,093","-991,638","-3,111,876","-1,532,790","-993,709","-1,001,315","11,123,066","15,437","15,436","15,437","15,436","15,437","11,068","19,805","13,641","25,068","-6,668","29,705","11,993","28,804","11,206","9,743","6,919","22,072","16,133","150,405",,,,,,,,,,,,,,,,,,,,"20,966","42,000","58,000","54,000","33,000","38,000","10,000",
NetIncomeCommonStockholders,"-101,656,824","-19,430,000","-23,889,321","-33,510,688","-24,826,707","-14,864,108","-10,621,777","-17,770,135","-16,766,916","-3,885,649","-4,096,625","-10,939,312","-3,386,888","-2,550,231","-25,288,148","-2,287,010","-9,838,935","-5,064,859","-11,635,858","-31,867,309","-3,155,095","-2,197,597","77,801,592","109,235,013","8,044,474","-1,226,906","-1,238,400","-1,324,768","-2,340,932","1,462,788","-2,629,400","-4,628,435","-439,120","-2,258,440","-4,424,709","-3,945,887","-1,236,372","-2,111,385","-1,269,748","-213,936","-756,543","-2,679,888","749,193","-33,496","-2,437,613","-2,075,657","-16,184,112","-4,328,204","-6,392,692","-7,944,269","-5,672,091","-13,962,722","-6,631,925","-6,013,022","-5,201,950","-4,342,378","-21,853,157","-5,017,628","-5,099,178","-316,914","-211,276","340,985","226,849","301,141","283,894","204,450","133,319","146,476",
	NetIncome,"-101,656,824","-19,430,000","-23,889,321","-33,510,688","-24,826,707","-14,864,108","-10,621,777","-17,770,135","-16,766,916","-3,885,649","-4,096,625","-10,939,312","-3,386,888","-2,097,306","-24,507,623","-2,351,149","-9,138,842","-3,173,538","-8,830,989","-29,905,237","-3,110,382","-2,197,597","77,801,592","109,235,013","8,044,474","-1,226,906","-1,238,400","-1,324,768","-2,340,932","1,463,395","-2,629,400","-4,628,435","-439,120","-2,258,440","-4,424,709","-3,945,887","-1,236,372","-2,111,385","-1,269,748","-213,936","-756,543","-2,679,888","749,193","-33,496","-2,437,613","-2,075,657","-16,184,112","-4,328,204","-6,392,692","-7,944,269","-5,672,091","-13,962,722","-6,631,925","-6,013,022","-5,201,950","-4,342,378","-21,853,157","-5,017,628","-5,099,178","-316,914","-211,276","340,985","226,849","301,141","283,894","204,450","133,319","146,476",
		NetIncomeIncludingNoncontrollingInterests,"-101,656,824","-19,430,000","-23,889,321","-33,510,688","-24,826,707","-14,864,108","-10,621,777","-17,770,135","-16,766,916","-3,885,649","-4,096,625","-10,939,312","-3,386,888","-2,097,306","-24,507,623","-2,351,149","-9,138,842","-3,173,538","-8,830,989","-29,905,237","-3,110,382","-2,197,597","77,801,592","109,235,013","8,044,474","-1,226,906","-1,238,400","-1,324,768","-2,340,932","1,463,395","-2,629,400","-4,628,435","-439,120","-2,258,440","-4,424,709","-3,945,887","-1,236,372","-2,111,385","-1,269,748","-213,936","-756,543","-2,679,888","749,193","-33,496","-2,437,613","-2,075,657","-16,184,112","-4,328,204","-6,392,692","-7,944,269","-5,672,091","-13,962,722","-6,631,925","-6,013,022","-5,201,950","-4,342,378","-21,853,157","-5,017,628","-5,099,178","-316,914","-211,276","340,985","226,849","301,141","283,894","204,450","133,319","146,476",
			NetIncomeContinuousOperations,"-101,656,824","-19,430,000","-23,889,321","-33,510,688","-24,826,707","-14,864,108","-10,621,777","-17,770,135","-16,766,916","-3,885,649","-4,096,625","-10,939,312","-3,386,888","-2,097,306","-24,507,623","-2,351,149","-9,138,842","-3,173,538","-8,830,989","-29,905,237","-3,110,382","-2,197,597","77,801,592","109,235,013","8,044,474","-1,226,906","-1,238,400","-1,324,768","-2,340,932","1,463,395","-2,629,400","-4,628,435","-439,120","-2,258,440","-4,424,709","-3,945,887","-1,236,372","-2,111,385","-1,269,748","-213,936","-756,543","-2,679,888","749,193","-33,496","-2,437,613","-2,075,657","-16,184,112","-4,328,204","-6,392,692","-7,944,269","-5,672,091","-13,962,722","-6,631,925","-6,013,022","-5,201,950","-4,342,378","-21,853,157","-5,017,628","-5,099,178","-316,914","-211,276","340,985","226,849","301,141","283,894","204,450","133,319","146,476",
	PreferredStockDividends,,,,,,,,,,,"0",,,"452,925","780,525","-64,139","700,093","1,891,321","2,804,869","1,962,072","44,713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,"607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,,"352,057",,,,,,"-185,771",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-101,656,824","-19,430,000","-23,889,321","-33,510,688","-24,826,707","-14,864,108","-10,621,777","-17,770,135","-16,766,916","-3,885,649","-4,096,625","-10,939,312","-3,386,888","-2,550,231","-25,288,148","-2,287,010","-9,838,935","-5,064,859","-11,635,858","-31,867,309","-3,155,095","-2,197,597","77,158,949","109,587,070","8,044,474","-1,226,906","-1,238,400","-1,324,768","-2,340,932","1,277,017","-2,629,400","-4,628,435","-439,120","-2,258,440","-4,424,709","-3,945,887","-1,236,372","-2,111,385","-1,269,748","-213,936","-756,543","-2,679,888","749,193","-33,496","-2,437,613","-2,075,657","-16,184,112","-4,328,204","-6,392,692","-7,944,269","-5,672,091","-13,962,722","-6,631,925","-6,013,022","-5,201,950","-4,342,378","-21,853,157","-5,017,628","-5,099,178","-316,914","-211,276","340,985","226,849","301,141","283,894","204,450","133,319","146,476",
BasicEPS,,"-0.44","-0.57","-0.81","-0.6","-0.38",,"-0.54","-0.94","-0.26",,"-0.74","-0.26","-0.27",,"-1.73","-10.2","-7.5",,"-61.501","-7.8","-9",,"504.005","36","-6",,"-6","-12","6",,"-24","-3","-12",,"-24","-6","-12",,"0","-6","-18",,"0","-15","-12",,"-42","-66.001","-84.001",,"-150.002","-72.001","-69.001",,"-60.001","-297.003","-69.001",,"-21","-13.8","9",,"9","6","6",,"6","0"
DilutedEPS,,"-0.44","-0.57","-0.81","-0.6","-0.38",,"-0.54","-0.94","-0.26",,"-0.74","-0.26","-0.27",,"-1.73","-10.2","-7.5",,"-61.501","-7.8","-9",,"501.005","36","-6",,"-6","-12","6",,"-24","-3","-12",,"-24","-6","-12",,"0","-6","-18",,"0","-15","-12",,"-42","-66.001","-84.001",,"-150.002","-72.001","-69.001",,"-60.001","-297.003","-69.001",,"-21","-13.8","6",,"6","6","3",,"6","0"
BasicAverageShares,,"43,969,481","41,705,563","41,370,768","41,356,643","38,914,990",,"33,056,971","17,886,853","15,110,585",,"14,768,931","13,127,773","9,489,765",,"1,321,289","951,004","671,502",,"517,590","408,185","229,121",,"216,669","215,790","214,679",,"213,956","212,483","212,108",,"196,507","182,234","176,811",,"173,887","165,828","161,195",,"161,151","161,084","160,898",,"160,645","155,436","154,254",,"106,487","98,729","93,908",,"93,590","93,521","86,697",,"73,651","73,623","73,623",,"47,179","47,179","38,832",,"38,832","38,832","38,832",,"27,279",
DilutedAverageShares,,"43,969,481","41,705,563","41,370,768","41,356,643","38,914,990",,"33,056,971","17,886,853","15,110,585",,"14,768,931","13,127,773","9,489,765",,"1,321,289","951,004","671,502",,"517,590","408,185","229,121",,"219,380","217,351","214,679",,"213,956","212,483","213,264",,"196,507","182,234","176,811",,"173,887","165,828","161,195",,"161,151","161,084","160,898",,"160,645","155,436","154,254",,"106,487","98,729","93,908",,"93,590","93,521","86,697",,"73,651","73,623","73,623",,"47,179","47,179","45,558",,"45,380","46,458","45,750",,"27,279",
TotalOperatingIncomeAsReported,"-101,552,041","-19,499,000","-23,984,687","-33,204,108","-24,863,442","-14,861,804","-10,749,795","-18,324,222","-18,417,970","-7,306,754","-4,312,111","-11,273,380","-3,550,884","-2,328,561","-27,345,981","-4,058,066","-5,435,803","-5,994,561","-12,564,558","-30,952,368","-4,011,265","-3,183,323","-5,512,378","-3,989,789","-507,744","-1,254,436","-940,469","-1,658,548","-1,964,867","1,161,084","-2,623,538","-3,996,030","-1,169,871","-2,401,866","-5,067,563","-3,199,182","-1,481,729","-1,090,734","-1,427,113","-1,790,377","-1,458,204","-1,590,696","-1,082,562","-3,021,914","-3,081,320","-4,539,935","-7,245,307","-3,364,699","-5,537,031","-7,406,520","-6,042,828","-7,526,015","-6,770,085","-5,511,900","-4,770,513","-3,971,526","-21,589,812","-4,911,676","-5,325,612","-3,635,513",,"361,951","268,849","359,141","337,894","237,450","171,319","156,476",
TotalExpenses,"93,786,397","19,531,000","23,962,345","33,361,667","16,931,065","15,699,320","13,062,501","21,262,213","19,139,606","9,519,448","4,887,912","10,917,358","5,176,913","5,284,153","5,484,624","6,692,459","7,852,943","8,194,865","6,053,701","8,944,308","7,049,238","3,987,394","6,631,741","4,983,674","2,618,998","2,260,130","2,180,088","2,391,905","3,078,455","3,846,853","4,449,834","4,958,481","4,828,804","6,144,391","8,721,490","6,687,324","5,777,129","7,565,872","7,440,824","8,486,503","7,775,202","7,739,748","7,322,217","8,281,971","9,510,160","10,877,657","14,099,201","9,608,266","10,316,622","10,523,073","13,169,293","14,356,414","14,841,296","11,033,803","10,251,022","14,422,692","16,598,258","10,751,881","11,288,911","7,007,643",,"124,364","223,307","125,344","128,154","167,573","208,494","49,785",
NetIncomeFromContinuingAndDiscontinuedOperation,"-101,656,824","-19,430,000","-23,889,321","-33,510,688","-24,826,707","-14,864,108","-10,621,777","-17,770,135","-16,766,916","-3,885,649","-4,096,625","-10,939,312","-3,386,888","-2,097,306","-24,507,623","-2,351,149","-9,138,842","-3,173,538","-8,830,989","-29,905,237","-3,110,382","-2,197,597","77,801,592","109,235,013","8,044,474","-1,226,906","-1,238,400","-1,324,768","-2,340,932","1,463,395","-2,629,400","-4,628,435","-439,120","-2,258,440","-4,424,709","-3,945,887","-1,236,372","-2,111,385","-1,269,748","-213,936","-756,543","-2,679,888","749,193","-33,496","-2,437,613","-2,075,657","-16,184,112","-4,328,204","-6,392,692","-7,944,269","-5,672,091","-13,962,722","-6,631,925","-6,013,022","-5,201,950","-4,342,378","-21,853,157","-5,017,628","-5,099,178","-316,914","-211,276","340,985","226,849","301,141","283,894","204,450","133,319","146,476",
NormalizedIncome,"-90,286,824","-19,430,000","-20,589,321","-33,510,688","-16,756,707","-14,864,108","-10,621,777","-17,770,135","-16,766,916","-3,885,649","-4,096,625","-10,020,226.978","-3,340,888","-2,097,306","-2,587,260.651","-3,084,458.291","-4,650,351.715","-3,973,756.938","-2,375,948.14","-4,127,771.476","-3,110,506.291","-2,135,379.731","-4,698,159.833","-3,964,042.805","-505,296.421","-1,253,316.2","-1,056,424.8","-1,286,741.8","-2,245,827.2","3,153,884.593","-2,658,534.3","-4,264,170.45","-1,208,080.401","-2,416,391.95","-4,902,061.2","-3,537,612.25","-1,467,079.1","-1,518,650","-650,951.25","-1,322,390.75","-1,292,356.2","-2,069,702.45","-446,562.6","-1,979,848.85","-2,863,687.35","-3,685,420.35","-12,401,977.15","-4,316,721.1","-6,433,786.3","-8,208,765.7","-6,483,515.25","-10,225,509.3","-7,050,331.3","-6,010,908.2","-5,204,658.55","-4,174,017","-11,531,326.65","-5,089,408.15","-5,280,047","-3,954,687","-211,276","340,985","226,849","301,141","283,894","204,450","133,319","138,774.768",
InterestIncome,"181,741","21,000","114,894","12,485","32,863","42,499","44,360","45,127","81,458","151,569","194,141","224,058","239,964","185,246","148,291","21,100","25,617","31,590","28,041","15,372","4,166",,,,,,,,,,,"8","676",,"105","31","1,656","783","4,274","5,727","4,819","2,988","6,164","3,961","3,381","3,154","706","184","2,582","3,483","10,292","61,743","92,853","104,245","190,557","200,979","362,170","471,765","697,802","275,550",,,"492,156","484,485","466,048","405,023","388,040",,
InterestExpense,"55,656","62,000","-61,107","32,866","22,226","11,671","1,953","2,275","3,308","1,885","0","756","748","740","127,353","166,946","1,921","870","2,036","2,344","97,156",,,,,,,,,,,"46,938","57,230",,"79,646","89,817","100,027","99,791","115,651","112,529","111,353","3,028","14,033","9,932","15,173","15,435","3,120,842","946,023","921,465","948,150","887,900","748,892","598,395","602,115","626,161","628,470","651,778","666,997","757,459","593,893",,,,,,,,,
NetInterestIncome,"126,085","-41,000","176,001","-20,381","10,637","30,828","42,407","42,852","78,150","149,684","194,141","223,302","239,216","184,506","20,938","-145,846","23,696","30,720","26,005","13,028","-92,990","74,977","142,536","25,186","1,478","-1,050","-6,089","-9,888","-13,279","-25,325","-37,043","-46,930","-56,554","-69,872","-79,541","-89,786","-98,371","-99,008","-111,377","-106,802","-106,534","-40","-7,869","-5,971","-11,792","-12,281","-3,120,136","-945,839","-918,883","-944,667","-877,608","-687,149","-505,542","-497,870",,,,,,,,,,,,,,,
