name,12/31/2021,06/30/2021,12/31/2020,06/30/2020,08/31/2019,02/28/2019,08/31/2018,02/28/2018
TotalAssets,"1,431,894,489","1,359,181,695","1,203,313,866","1,414,621,876","1,158,707,586","1,065,698,689","1,090,325,871","1,162,404,092"
TotalLiabilitiesNetMinorityInterest,"596,580,718","487,394,897","316,344,054","557,497,407","307,057,559","313,641,807","330,941,261","390,229,445"
TotalEquityGrossMinorityInterest,"835,313,771","871,786,798","886,969,812","857,124,469","851,650,027","752,056,882","759,384,610","772,174,647"
	StockholdersEquity,"835,313,771","871,786,798","886,969,812","857,124,469","851,650,027","752,056,882","759,384,610","772,174,647"
		CapitalStock,"755,282,330","754,730,308","754,357,286","754,357,286","755,543,973","755,543,973","755,543,973","755,543,973"
			CommonStock,"755,282,330","754,730,308","754,357,286","754,357,286","755,543,973","755,543,973","755,543,973","755,543,973"
		RetainedEarnings,"80,031,441","117,056,490","132,612,526","102,767,183","96,106,054","-3,487,091","511,188","133,636"
TotalCapitalization,"1,241,105,740","1,338,566,393","1,183,980,410","1,160,903,599","1,140,098,018","1,052,713,123","1,076,186,972","1,140,984,305"
CommonStockEquity,"835,313,771","871,786,798","886,969,812","857,124,469","851,650,027","752,056,882","759,384,610","772,174,647"
NetTangibleAssets,"835,313,771","871,786,798","886,969,812","857,124,469","851,650,027","752,056,882","759,384,610","772,174,647"
InvestedCapital,"1,241,105,740","1,338,566,393","1,183,980,410","1,160,903,599","1,140,098,018","1,052,713,123","1,076,186,972","1,140,984,305"
TangibleBookValue,"835,313,771","871,786,798","886,969,812","857,124,469","851,650,027","752,056,882","759,384,610","772,174,647"
TotalDebt,"405,791,969","466,779,595","297,010,598","303,779,130","288,447,991","300,656,241","316,802,362","368,809,658"
NetDebt,"405,661,879","466,185,103","297,010,598","303,779,130","288,384,561","300,656,241","316,802,362","368,443,484"
ShareIssued,"53,993,036","53,958,567","53,935,126","53,935,126","53,935,126","53,935,126","53,935,126","53,935,126"
OrdinarySharesNumber,"53,993,036","53,958,567","53,935,126","53,935,126","53,935,126","53,935,126","53,935,126","53,935,126"
