name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995
TaxProvision,"131,305,000","23,516,000","49,345,000","33,453,000","24,991,000","58,225,000","72,334,000","56,301,000","14,003,000","-143,802,000","14,467,000","-2,598,000","6,536,000","3,265,000","9,309,000","6,203,000","-5,217,000","5,032,000","20,040,000","4,087,000","-5,436,000","-1,184,000","1,647,000","5,593,000","3,057,000","-3,896,000","1,442,000","7,004,000","-1,324,000","-3,228,000","-878,000","5,501,000","3,096,000","-3,787,000","4,810,000","3,057,000","-802,000","1,028,000","11,370,000","-31,076,000","-6,910,000","2,402,000","22,074,000","4,888,000","-9,545,000","4,162,000","12,372,000","8,856,000","-5,402,000","4,404,000","4,807,000","5,802,000","3,653,000","-6,340,000","12,596,000","9,974,000","3,531,000","7,693,000","13,137,000","7,743,000","3,215,000","5,848,000","9,930,000","6,010,000","3,921,000","7,586,000","11,615,000","5,899,000","3,649,000","7,100,000","11,327,000","4,586,000","3,327,000","6,779,000","12,000","5,301,000","1,424,000","6,665,000","10,108,000","5,241,000","2,695,000","5,380,000","8,292,000","3,497,000","1,570,000","3,523,000","4,975,000","2,343,000","1,246,000","2,311,000","3,700,000","1,300,000","100,000","800,000","1,700,000","-1,300,000","100,000","-400,000","700,000","600,000","400,000","600,000","100,000",,,,,,
NetIncomeCommonStockholders,"644,513,000","108,205,000","210,011,000","139,456,000","186,841,000","225,747,000","382,523,000","266,914,000","72,073,000","213,920,000","117,525,000","72,933,000","45,345,000","42,121,000","112,810,000","64,176,000","38,466,000","34,404,000","80,773,000","56,358,000","37,007,000","39,425,000","97,465,000","47,045,000","21,941,000","28,697,000","65,086,000","18,097,000","7,437,000","-109,267,000","62,784,000","36,090,000","19,676,000","10,360,000","48,503,000","14,398,000","1,043,000","-35,914,000","-194,943,000","54,865,000","-52,145,000","28,286,000","55,333,000","17,445,000","-29,606,000","2,776,000","65,002,000","41,160,000","19,522,000","24,493,000","57,086,000","20,743,000","-37,365,000","-35,078,000","40,493,000","72,311,000","29,306,000","60,338,000","133,572,000","11,562,000","25,554,000","56,193,000","94,304,000","49,204,000","30,147,000","51,123,000","71,348,000","36,237,000","22,397,000","40,233,000","64,189,000","25,989,000","18,855,000","38,452,000","66,800,000","21,204,000","5,697,000","26,622,000","40,432,000","21,007,000","10,782,000","21,523,000","33,173,000","13,941,000","6,319,000","10,814,000","19,900,000","9,368,000","4,985,000","9,344,000","14,900,000","5,200,000","600,000","4,200,000","9,600,000","-7,100,000","500,000","600,000","9,100,000","3,600,000","2,200,000","4,700,000","10,500,000","3,400,000","2,400,000","1,600,000","3,300,000","2,300,000","1,000,000"
	NetIncome,"644,513,000","108,205,000","210,011,000","139,456,000","186,841,000","225,747,000","382,523,000","266,914,000","72,073,000","213,920,000","117,525,000","72,933,000","45,345,000","42,121,000","112,810,000","64,176,000","38,466,000","34,404,000","80,773,000","56,358,000","37,007,000","39,425,000","97,465,000","47,045,000","21,941,000","28,697,000","65,086,000","18,097,000","7,437,000","-109,267,000","62,784,000","36,090,000","19,676,000","10,360,000","48,503,000","14,398,000","1,043,000","-35,914,000","-194,943,000","54,865,000","-52,145,000","28,286,000","55,333,000","17,445,000","-29,606,000","2,776,000","65,002,000","41,160,000","19,522,000","24,493,000","57,086,000","20,743,000","-37,365,000","-35,078,000","40,493,000","72,311,000","29,306,000","60,338,000","133,572,000","11,562,000","25,554,000","56,193,000","94,304,000","49,204,000","30,147,000","51,123,000","71,348,000","36,237,000","22,397,000","40,233,000","64,189,000","25,989,000","18,855,000","38,452,000","66,800,000","21,204,000","5,697,000","26,622,000","40,432,000","21,007,000","10,782,000","21,523,000","33,173,000","13,941,000","6,319,000","10,814,000","19,900,000","9,368,000","4,985,000","9,344,000","14,900,000","5,200,000","600,000","4,200,000","9,600,000","-7,100,000","500,000","600,000","9,100,000","3,600,000","2,200,000","4,700,000","10,500,000","3,400,000","2,400,000","1,600,000","3,300,000","2,300,000","1,000,000"
		NetIncomeIncludingNoncontrollingInterests,"644,513,000","108,205,000","210,011,000","139,456,000","186,841,000","225,747,000","382,523,000","266,914,000","72,073,000","213,920,000","117,525,000","72,933,000","45,345,000","42,121,000","112,810,000","64,176,000","38,466,000","34,404,000","80,773,000","56,358,000","37,007,000","39,425,000","97,465,000","47,045,000","21,941,000","28,697,000","65,086,000","18,097,000","7,437,000","-109,267,000","62,784,000","36,090,000","19,676,000","10,360,000","48,503,000","14,398,000","1,043,000","-35,914,000","-194,943,000","54,865,000","-52,145,000","28,286,000","55,333,000","17,445,000","-29,606,000","2,776,000","65,002,000","41,160,000","19,522,000","24,493,000","57,086,000","20,743,000","-37,365,000","-35,078,000","40,493,000","72,311,000","29,306,000","60,338,000","133,572,000","11,562,000","25,554,000","56,193,000","94,304,000","49,204,000","30,147,000","51,123,000","71,348,000","36,237,000","22,397,000","40,233,000","64,189,000","25,989,000","18,855,000","38,452,000","66,800,000","21,204,000","5,697,000","26,622,000","40,432,000","21,007,000","10,782,000","21,523,000","33,173,000","13,941,000","6,319,000","10,814,000","19,900,000","9,368,000","4,985,000","9,344,000","14,900,000","5,200,000","600,000","4,200,000","9,600,000","-7,100,000","500,000","600,000","9,100,000","3,600,000","2,200,000","4,700,000","10,500,000","3,400,000","2,400,000","1,600,000","3,300,000","2,300,000","1,000,000"
			NetIncomeContinuousOperations,"644,513,000","108,205,000","210,011,000","139,456,000","186,841,000","225,747,000","382,523,000","266,914,000","72,073,000","213,920,000","117,525,000","72,933,000","45,345,000","42,121,000","112,810,000","64,176,000","38,466,000","34,404,000","80,773,000","56,358,000","37,007,000","39,425,000","97,465,000","47,045,000","21,941,000","17,010,000","68,040,000","18,097,000","7,437,000","-109,267,000","62,784,000","36,090,000","19,676,000","10,360,000","48,503,000","14,398,000","1,043,000","-35,914,000","-194,943,000","54,865,000","-52,145,000","28,286,000","55,333,000","17,445,000","-29,606,000","2,776,000","65,002,000","41,160,000","19,522,000","24,493,000","57,086,000","20,743,000","-37,365,000","-35,078,000","40,493,000","72,311,000","29,306,000","60,338,000","133,572,000","11,562,000","25,554,000","56,193,000","94,304,000","49,204,000","30,147,000","51,123,000","71,348,000","36,237,000","22,397,000","40,233,000","64,189,000","25,989,000","18,855,000","38,452,000","66,800,000","21,204,000","5,697,000","26,622,000","40,432,000","21,007,000","10,782,000","21,523,000","33,173,000","13,941,000","6,319,000","10,814,000","19,900,000","9,368,000","4,985,000","9,344,000","14,900,000","5,200,000","600,000","4,200,000","9,600,000","-7,100,000","500,000","600,000","9,100,000","3,600,000","2,200,000","4,700,000","10,500,000","3,400,000","2,400,000","1,600,000","3,300,000","2,300,000","1,000,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","11,687,000","-2,954,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"644,513,000","108,205,000","210,011,000","139,456,000","186,841,000","225,747,000","382,523,000","266,914,000","72,073,000","213,920,000","117,525,000","72,933,000","45,345,000","42,121,000","112,810,000","64,176,000","38,466,000","34,404,000","80,773,000","56,358,000","37,007,000","39,425,000","97,465,000","47,045,000","21,941,000","28,697,000","65,086,000","18,097,000","7,437,000","-109,267,000","62,784,000","36,090,000","19,676,000","10,360,000","48,503,000","14,398,000","1,043,000","-35,914,000","-194,943,000","54,865,000","-52,145,000","28,286,000","55,333,000","17,445,000","-29,606,000","2,776,000","65,002,000","41,160,000","19,522,000","24,493,000","57,086,000","20,743,000","-37,365,000","-35,078,000","40,493,000","72,311,000","29,306,000","60,338,000","133,572,000","11,562,000","25,554,000","56,193,000","94,304,000","49,204,000","30,147,000","51,123,000","71,348,000","36,237,000","22,397,000","40,233,000","64,189,000","25,989,000","18,855,000","38,452,000","66,800,000","21,204,000","5,697,000","26,622,000","40,432,000","21,007,000","10,782,000","21,523,000","33,173,000","13,941,000","6,319,000","10,814,000","19,900,000","9,368,000","4,985,000","9,344,000","14,900,000","5,200,000","600,000","4,200,000","9,600,000","-7,100,000","500,000","600,000","9,100,000","3,600,000","2,200,000","4,700,000","10,500,000","3,400,000","2,400,000","1,600,000","3,300,000","2,300,000","1,000,000"
BasicEPS,,"0.65","1.26","0.83","1.11","1.34","2.26","1.58","0.43","1.28","0.7","0.44","0.27","0.25","0.68","0.39","0.23","0.21","0.49","0.35","0.23","0.15","0.6","0.29","0.14","0.18","0.4","0.11","0.05","0.1","0.38","0.22","0.14","0.07","0.3","0.09","0.01","-0.23","-1.24","0.35","-0.32",,"0.32","0.1","-0.17",,"0.37","0.23","0.11",,"0.32","0.12","-0.21",,"0.23","0.41","0.16",,"0.74","0.06","0.14",,"0.52","0.27","0.17",,"0.385","0.205","0.125",,"0.365","0.148","0.105",,"0.373","0.115","0.03",,"0.22","0.115","0.058",,"0.185","0.078","0.035",,"0.118","0.055","0.03",,"0.095","0.033","0.005",,"0.063","-0.048","0.005",,"0.06","0.023","0.015",,"0.075","0.025","0.018",,"0.025","0.018","0.008"
DilutedEPS,,"0.64","1.24","0.81","1.09","1.31","2.22","1.56","0.42","1.26","0.69","0.43","0.27","0.25","0.67","0.38","0.23","0.2","0.48","0.34","0.22","0.15","0.59","0.28","0.13","0.17","0.39","0.11","0.04","0.1","0.38","0.22","0.13","0.07","0.3","0.09","0.01","-0.23","-1.24","0.35","-0.32",,"0.32","0.1","-0.17",,"0.36","0.23","0.11",,"0.32","0.11","-0.21",,"0.22","0.39","0.16",,"0.71","0.06","0.14",,"0.49","0.26","0.16",,"0.355","0.185","0.115",,"0.33","0.135","0.098",,"0.338","0.11","0.03",,"0.2","0.105","0.055",,"0.165","0.07","0.033",,"0.105","0.05","0.028",,"0.088","0.033","0.005",,"0.063","-0.048","0.005",,"0.058","0.023","0.015",,"0.075","0.025","0.018",,"0.025","0.018","0.008"
BasicAverageShares,,"165,898,000","167,090,000","168,389,000","168,372,000","168,734,000","169,050,000","168,645,000","167,612,000","167,290,000","167,063,000","166,662,000","166,302,000","165,776,000","165,707,000","165,630,000","165,317,000","164,374,000","164,248,000","164,120,000","163,407,000","162,023,000","161,977,000","162,222,000","162,130,000","162,671,000","162,669,000","163,515,000","164,431,000","164,319,000","163,533,000","163,230,000","163,012,000","162,255,000","160,871,000","159,969,000","159,298,000","158,716,000","157,706,000","156,736,000","160,733,000",,"173,003,000","176,878,000","179,331,000",,"177,233,000","176,359,000","175,492,000",,"175,963,000","178,395,000","179,751,000",,"178,497,000","178,630,000","179,046,000",,"181,549,000","181,459,000","181,802,000",,"182,652,000","182,502,000","182,648,000",,"185,794,000","177,378,000","176,914,000",,"175,316,000","176,448,000","179,312,000",,"179,517,956","182,676,736","182,973,484",,"184,183,820","184,533,600","184,260,500",,"179,128,236","179,568,932","178,126,960",,"169,701,760","168,346,480","166,122,840",,"82,000,000","79,184,000","80,068,000",,"153,600,000","149,473,684","100,000,000",,"80,068,000","80,068,000","80,067,520",,"138,823,529","136,000,000","137,142,857",,"132,000,000","131,428,571","133,333,333"
DilutedAverageShares,,"168,546,000","169,707,000","171,343,000","172,020,000","172,954,000","172,587,000","171,382,000","170,127,000","169,981,000","169,685,000","169,027,000","168,797,000","168,956,000","168,907,000","169,234,000","168,756,000","169,387,000","169,079,000","169,078,000","168,339,000","166,526,000","165,901,000","165,549,000","164,303,000","165,365,000","165,168,000","165,841,000","166,895,000","166,424,000","166,321,000","166,065,000","165,833,000","165,766,000","163,388,000","161,177,000","160,281,000","158,716,000","157,706,000","157,932,000","160,733,000",,"173,656,000","177,277,000","179,331,000",,"179,703,000","177,971,000","177,358,000",,"178,403,000","180,989,000","179,751,000",,"181,145,000","183,509,000","184,692,000",,"188,813,000","188,293,000","189,250,000",,"191,145,000","190,276,000","190,646,000",,"200,380,000","199,670,000","197,812,000",,"196,704,000","196,876,000","201,180,000",,"199,056,780","200,374,840","192,225,712",,"204,673,676","206,373,668","210,169,668",,"205,164,660","205,124,656","193,785,080",,"187,936,120","188,567,080","187,233,600",,"82,000,000","79,184,000","80,068,000",,"153,600,000","149,473,684","100,000,000",,"80,068,000","80,068,000","80,067,520",,"138,823,529","136,000,000","137,142,857",,"132,000,000","131,428,571","133,333,333"
TotalOperatingIncomeAsReported,"774,012,000","128,769,000","262,751,000","179,411,000","203,081,000","295,082,000","448,063,000","321,553,000","83,427,000","32,145,000","128,828,000","68,055,000","47,467,000","42,227,000","123,384,000","65,132,000","32,451,000","39,107,000","100,263,000","58,938,000","31,425,000","36,318,000","96,276,000","53,411,000","25,855,000","10,355,000","68,515,000","25,689,000","6,970,000","-114,230,000","64,698,000","42,121,000","22,712,000","5,476,000","53,253,000","17,210,000","47,000","-37,282,000","-180,017,000","24,145,000","-59,280,000","23,741,000","69,777,000","23,495,000","-45,032,000","3,638,000","76,040,000","51,175,000","11,803,000","27,699,000","58,427,000","27,344,000","-35,106,000","-43,209,000","42,776,000","80,363,000","29,724,000","66,139,000","116,226,000","80,403,000","23,912,000","55,298,000","99,596,000","52,177,000","23,791,000","54,771,000","80,673,000","38,240,000","25,227,000","46,950,000","73,601,000","29,547,000","21,576,000","44,940,000","65,342,000","27,419,000","7,853,000","34,825,000","50,771,000","25,671,000","12,615,000","28,087,000","42,254,000","18,716,000","8,161,000","162,818,000","25,534,000","11,973,000","4,068,000","13,670,000","20,500,000","5,800,000","1,000,000","6,100,000","12,300,000","3,500,000","200,000","2,700,000","8,200,000","3,800,000","1,600,000","4,600,000","10,500,000",,,,,,
TotalExpenses,"4,701,433,000","1,100,830,000","1,362,382,000","1,127,770,000","1,110,451,000","1,240,843,000","1,219,239,000","935,606,000","702,804,000","653,781,000","773,904,000","652,000,000","596,280,000","580,541,000","741,282,000","625,895,000","566,108,000","553,435,000","711,758,000","576,462,000","500,499,000","472,334,000","580,389,000","510,819,000","454,094,000","416,702,000","553,230,000","505,477,000","450,355,000","463,467,000","569,652,000","488,190,000","459,491,000","480,261,000","573,815,000","509,297,000","475,543,000","485,174,000","583,875,000","526,219,000","496,657,000","508,221,000","644,819,000","565,709,000","525,473,000","543,980,000","678,014,000","530,709,000","467,527,000","497,455,000","558,674,000","470,704,000","359,767,000","430,610,000","584,690,000","584,344,000","478,987,000","535,095,000","628,009,000","515,087,000","405,625,000","457,436,000","558,916,000","449,864,000","369,491,000","411,285,000","493,183,000","383,861,000","309,475,000","355,698,000","410,215,000","300,021,000","245,018,000","302,188,000","344,215,000","266,174,000","210,339,000","266,879,000","300,985,000","226,093,000","182,449,000","195,589,000","271,920,000","209,113,000","169,706,000","15,563,000","206,448,000","178,592,000","137,348,000","162,194,000","164,900,000","127,400,000","113,400,000","133,500,000","133,900,000","88,700,000","69,900,000","83,400,000","106,600,000","95,400,000","88,600,000","103,700,000","118,300,000",,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"644,513,000","108,205,000","210,011,000","139,456,000","186,841,000","225,747,000","382,523,000","266,914,000","72,073,000","213,920,000","117,525,000","72,933,000","45,345,000","42,121,000","112,810,000","64,176,000","38,466,000","34,404,000","80,773,000","56,358,000","37,007,000","39,425,000","97,465,000","47,045,000","21,941,000","28,697,000","65,086,000","18,097,000","7,437,000","-109,267,000","62,784,000","36,090,000","19,676,000","10,360,000","48,503,000","14,398,000","1,043,000","-35,914,000","-194,943,000","54,865,000","-52,145,000","28,286,000","55,333,000","17,445,000","-29,606,000","2,776,000","65,002,000","41,160,000","19,522,000","24,493,000","57,086,000","20,743,000","-37,365,000","-35,078,000","40,493,000","72,311,000","29,306,000","60,338,000","133,572,000","11,562,000","25,554,000","56,193,000","94,304,000","49,204,000","30,147,000","51,123,000","71,348,000","36,237,000","22,397,000","40,233,000","64,189,000","25,989,000","18,855,000","38,452,000","66,800,000","21,204,000","5,697,000","26,622,000","40,432,000","21,007,000","10,782,000","21,523,000","33,173,000","13,941,000","6,319,000","10,814,000","19,900,000","9,368,000","4,985,000","9,344,000","14,900,000","5,200,000","600,000","4,200,000","9,600,000","-7,100,000","500,000","600,000","9,100,000","3,600,000","2,200,000","4,700,000","10,500,000","3,400,000","2,400,000","1,600,000","3,300,000","2,300,000","1,000,000"
NormalizedIncome,"649,211,738.013","108,529,481.1","219,553,610","144,435,190","178,523,740","234,844,547.181","377,291,980","266,289,544","75,317,212","203,544,957.2","117,005,240","72,955,140","44,349,514","43,611,466.796","115,881,376","64,284,528","46,601,220","37,118,039.051","80,773,000","53,627,240","35,932,110.2","40,169,561.5","85,464,536","47,867,480","22,574,916","17,696,400","66,544,088","24,862,864","19,067,736","3,884,250.26","65,323,125","36,693,260","19,904,096","15,656,020","48,462,960","19,069,975","2,734,835","-18,739,450","976,800","52,886,770","-24,431,162","22,312,278.48","50,534,332.838","18,822,134.062","-33,531,436.03","324,715","64,334,119.446","42,636,348.369","17,878,660","24,125,990.656","54,271,037.533","21,901,857.374","-36,772,995","-18,270,744.459","34,314,059.108","73,060,605.432","28,805,324.969","61,980,574.356","109,734,456.945","71,058,045","24,382,401.196","52,994,832.933","91,958,025.827","48,217,496.07","22,420,879.975","48,678,702.516","70,395,122.404","33,482,416.959","22,195,782.999","40,266,999.958","62,759,291.091","24,923,939.755","18,093,387.882","38,043,940.041","65,014,320.781","21,052,000","6,083,413.566","27,301,805.93","40,425,600","20,499,592.274","9,922,768.123","22,337,422.704","33,361,805.692","14,907,548.285","5,601,314.108","10,040,116.761","20,110,400","9,450,392.964","3,411,336.864","11,069,292.836","16,341,935.484","4,560,000","685,714.286","3,276,000","10,619,469.027","2,958,333.333","-83,333.333","1,800,000","7,521,428.571","3,085,714.286","1,438,461.538","4,079,245.283","10,202,830.189","3,400,000","2,400,000","1,600,000","3,300,000","2,300,000","1,000,000"
InterestIncome,"1,246,000","451,000","278,000","201,000","316,000","340,000","311,000","513,000","620,000","2,613,000","2,063,000","2,390,000","2,553,000","2,666,000","1,482,000","1,858,000","2,369,000","1,872,000","874,000",,,,,,,,,,,"323,000","314,000","355,000","261,000","475,000","438,000","496,000","422,000","561,000","427,000","495,000","732,000","809,000","1,020,000","601,000","690,000","629,000","541,000","650,000","523,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-65,000","90,000","0","3,000","10,000","1,460,000","313,000","445,000","305,000","313,000","342,000","348,000","343,000","103,000","0","0","8,000","2,000","15,000","2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"1,246,000","451,000","278,000","201,000","316,000","340,000","311,000","513,000","620,000","2,613,000","2,063,000","2,390,000","2,553,000","2,666,000","1,482,000","1,858,000","2,369,000","1,872,000","874,000","1,048,000","1,175,000","1,189,000","202,000","-90,000","151,000","241,000","105,000","192,000","264,000","388,000","224,000","355,000","258,000","465,000","-1,022,000","183,000","-23,000","256,000","114,000","153,000","384,000","466,000","917,000","601,000","690,000","621,000","539,000","635,000","521,000","475,000","414,000","639,000","592,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"779,668,000","129,164,000","270,400,000","178,497,000","201,607,000","295,082,000","448,063,000","321,552,000","89,090,000","55,467,000","128,783,000","67,691,000","47,945,000","43,767,000","123,106,000","65,251,000","42,372,000","38,991,000","100,263,000","56,008,000","29,447,000","38,218,000","86,318,000","53,485,000","25,770,000","-1,249,000","67,849,000","34,385,000","19,965,000","-112,560,000","61,996,000","41,591,000","22,775,000","6,583,000","54,773,000","17,768,000","686,000","-34,581,000","-183,260,000","24,131,000","-58,707,000","31,031,000","77,510,000","22,333,000","-39,151,000","6,946,000","77,376,000","50,031,000","14,122,000","27,989,000","58,427,000","27,389,000","-33,657,000","-22,662,000","42,776,000","80,363,000","29,724,000","66,139,000","116,226,000","80,403,000","23,912,000","55,298,000","99,596,000","52,177,000","23,791,000","54,771,000","80,673,000","38,240,000","25,227,000","46,950,000","73,601,000","29,547,000","21,576,000","44,940,000","65,342,000","27,419,000","7,853,000","34,825,000","50,771,000","25,671,000","12,615,000","28,087,000","42,254,000","18,716,000","8,161,000","181,830,000","25,534,000","11,973,000","4,068,000","13,670,000","20,500,000","5,800,000","1,000,000","6,100,000","12,300,000","3,500,000","200,000","2,700,000","8,200,000","3,800,000","1,600,000","4,600,000","10,500,000","92,200,000","84,400,000","-252,400,000","99,800,000","84,700,000","77,600,000"
EBITDA,"898,208,000"
ReconciledCostOfRevenue,"3,116,502,000","710,118,000","949,766,000","737,574,000","719,044,000","806,901,000","901,441,000","673,805,000","470,891,000","417,398,000","554,327,000","434,381,000","391,176,000","377,486,000","526,290,000","422,702,000","371,472,000","366,713,000","523,651,000","393,359,000","325,927,000","302,661,000","409,824,000","346,509,000","297,718,000","288,741,000","412,582,000","353,851,000","298,591,000","310,845,000","402,921,000","325,533,000","300,450,000","328,188,000","414,528,000","348,559,000","309,569,000","312,129,000","404,402,000","351,698,000","324,352,000","338,075,000","455,922,000","390,783,000","354,834,000","368,248,000","482,881,000","364,950,000","310,301,000","337,122,000","408,137,000","346,305,000","248,288,000","305,864,000","439,970,000","436,633,000","335,139,000","387,290,000","469,801,000","379,536,000","284,751,000","335,743,000","419,855,000","329,076,000","272,370,000","317,187,000","388,349,000","289,739,000","227,330,000","267,524,000","315,488,000","220,299,000","175,728,000","231,781,000","269,082,000","201,131,000","157,554,000","206,457,000","234,744,000","165,831,000","128,752,000","168,475,000","195,237,000","146,896,000","117,390,000","125,111,000","144,697,000","120,684,000","89,758,000","108,854,000","114,300,000","85,200,000","80,500,000","96,000,000","95,100,000","57,100,000","44,000,000","55,500,000","75,300,000","67,800,000","61,300,000","73,200,000","87,800,000",,,,,,
ReconciledDepreciation,"118,540,000","28,930,000","28,668,000","31,637,000","29,305,000","22,933,000","21,797,000","17,961,000","19,879,000","19,639,000","18,991,000","17,452,000","17,669,000","17,760,000","17,655,000","16,644,000","15,592,000","16,031,000","15,265,000","13,865,000","11,741,000","11,391,000","11,614,000","12,670,000","14,813,000","14,573,000","14,957,000","12,215,000","11,248,000","12,482,000","12,133,000","12,317,000","12,733,000","22,992,000","13,945,000","14,398,000","15,403,000","15,717,000","17,211,000","17,180,000","17,384,000","17,092,000","17,261,000","18,347,000","19,802,000","19,161,000","19,460,000","18,121,000","19,249,000","21,441,000","18,794,000","16,850,000","13,810,000","12,529,000","13,687,000","13,771,000","12,200,000","12,537,000","14,246,000","12,395,000","10,044,000","10,535,000","11,409,000","9,717,000","8,454,000","7,565,000","8,880,000","9,891,000","8,185,000","8,868,000","8,356,000","7,825,000","7,312,000","7,103,000","9,006,000","8,057,000","7,238,000","6,616,000","9,534,000","7,117,000","7,302,000","7,608,000","7,555,000","9,430,000","7,177,000","4,996,000","6,976,000","5,701,000","4,367,000","6,815,000","3,800,000","4,800,000","4,600,000","4,800,000","4,300,000","3,600,000","3,100,000","2,600,000","4,300,000","3,400,000","3,100,000","3,000,000","2,800,000",,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"644,513,000","108,205,000","210,011,000","139,456,000","186,841,000","225,747,000","382,523,000","266,914,000","72,073,000","213,920,000","117,525,000","72,933,000","45,345,000","42,121,000","112,810,000","64,176,000","38,466,000","34,404,000","80,773,000","56,358,000","37,007,000","39,425,000","97,465,000","47,045,000","21,941,000","17,010,000","68,040,000","18,097,000","7,437,000","-109,267,000","62,784,000","36,090,000","19,676,000","10,360,000","48,503,000","14,398,000","1,043,000","-35,914,000","-194,943,000","54,865,000","-52,145,000","28,286,000","55,333,000","17,445,000","-29,606,000","2,776,000","65,002,000","41,160,000","19,522,000","24,493,000","57,086,000","20,743,000","-37,365,000","-35,078,000","40,493,000","72,311,000","29,306,000","60,338,000","133,572,000","11,562,000","25,554,000","56,193,000","94,304,000","49,204,000","30,147,000","51,123,000","71,348,000","36,237,000","22,397,000","40,233,000","64,189,000","25,989,000","18,855,000","38,452,000","66,800,000","21,204,000","5,697,000","26,622,000","40,432,000","21,007,000","10,782,000","21,523,000","33,173,000","13,941,000","6,319,000","10,814,000","19,900,000","9,368,000","4,985,000","9,344,000","14,900,000","5,200,000","600,000","4,200,000","9,600,000","-7,100,000","500,000","600,000","9,100,000","3,600,000","2,200,000","4,700,000","10,500,000","3,400,000","2,400,000","1,600,000","3,300,000","2,300,000","1,000,000"
TotalUnusualItemsExcludingGoodwill,"-5,656,000","-395,000","-11,781,000","-6,170,000","9,430,000","-11,444,000","6,220,000","756,000","-3,876,000","12,183,000","584,000","-27,000","1,139,000","-1,606,000","-3,324,000","-119,000","-9,921,000","-3,111,000","0","2,930,000","1,422,000","-985,000","12,208,000","-920,000","-722,000","-1,144,000","1,528,000","-9,384,000","-14,170,000","-116,494,000","-2,775,000","-695,000","-264,000","-5,788,000","44,000","-5,663,000","-1,849,000","-18,770,000","-214,120,000","2,162,000","-31,386,000","6,481,000","6,713,000","-1,763,000","5,191,000","2,679,000","795,000","-1,794,000","1,796,000","433,000","3,052,000","-1,483,000","-647,000","-19,845,000","8,101,000","-853,000","561,000","-1,852,000","26,182,000","-65,023,000","1,319,000","3,531,000","2,593,000","1,107,000","8,731,000","2,807,000","1,108,000","3,203,000","234,000","-40,000","1,682,000","1,253,000","896,000","480,000","1,786,000","190,000","-483,000","-850,000","8,000","634,000","1,074,000","-1,018,000","-236,000","-1,209,000","896,000","1,026,000","-263,000","-103,000","1,967,000","-2,152,000","-1,800,000","800,000","-100,000","1,100,000","-1,200,000","-11,900,000","700,000","-2,000,000","1,700,000","600,000","900,000","700,000","300,000",,,,,,
