name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
			ReceivablesAdjustmentsAllowances,,,,"-527,000","-558,000","-764,000","-753,000",,"-719,000","-692,000","-678,000","-648,000","-634,000","-626,000","-672,000","-628,000","-590,000","-556,000","-512,000","-496,000","-547,000","-519,000","-1,075,000","-1,100,000","-1,118,000","-1,005,000","-1,009,000","-1,371,000","-1,305,000","-1,290,000","-1,366,000","-1,393,000","-1,414,000","-1,337,000","-1,246,000","-1,238,000","-1,143,000","-1,041,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"3,731,000","3,323,000","3,659,000","3,554,000","3,471,000","3,119,000","3,296,000","3,571,000","3,812,000","4,210,000","4,178,000","4,142,000","4,125,000","4,067,000","4,337,000","4,313,000","4,273,000","4,232,000","4,049,000","3,961,000","4,034,000","3,980,000","4,112,000","4,210,000","4,189,000","4,004,000","4,152,000","4,316,000","4,318,000","4,402,000","4,504,000","4,708,000","4,754,000","4,718,000","4,608,000","4,670,000","4,514,000","4,550,000","4,483,000","4,350,000","4,640,000","4,611,000","4,562,000","4,624,000","4,635,000","4,481,000","4,142,000","3,846,000","3,993,000","4,004,000","3,849,000","3,829,000","3,754,000","3,894,000","4,286,000","4,491,000","4,314,000","4,102,000","3,932,000","4,592,000","4,774,000","4,985,000","4,572,000","4,656,000","4,716,000","4,661,000","4,532,000","4,140,000","3,829,000","3,581,000","3,566,000","3,252,000","3,170,000","3,581,000","3,340,000","3,373,000","3,180,000","3,226,000","3,126,000","2,924,000","3,324,000","3,471,000","3,514,000","3,616,000","3,196,000","2,949,000","3,139,000","3,189,000","3,295,000","3,046,000","2,820,000","2,507,000","2,126,000","1,928,639","1,597,000","1,589,000","1,187,000","1,120,684","852,000","991,000","988,000","880,086","678,000","801,000","800,000","500,000","600,000","700,000","600,000"
		PrepaidAssets,"9,479,000","12,536,000","10,304,000","11,184,000","13,074,000","11,924,000","6,777,000","10,415,000","7,948,000","11,707,000","12,882,000","15,022,000","9,014,000","11,579,000","12,045,000","13,268,000","6,701,000","8,699,000","9,044,000","10,873,000","8,135,000","10,889,000","10,192,000","12,308,000","6,974,000","8,678,000","9,852,000","14,654,000","7,269,000","9,028,000","9,790,000","11,374,000","9,030,000","10,418,000","10,320,000","11,140,000","6,368,000","8,244,000","9,077,000","11,226,000","7,947,000","8,002,000","5,552,000","6,837,000","8,063,000","8,833,000","8,092,000","7,776,000","6,726,000","7,172,000","7,742,000","9,100,000","7,573,000","8,921,000","11,407,000","9,951,000","12,199,000","7,030,000","9,756,000","11,055,000","13,717,000","11,162,000","11,415,000","12,585,000","13,901,000","16,199,000","17,963,000","19,638,000","11,943,000","11,643,000","11,956,000","13,961,000","17,800,000","16,185,000","11,123,000","14,309,000","17,462,000","14,450,000","9,241,000","9,241,000","10,799,000","11,824,000","11,170,000","11,492,000","14,016,000","13,914,000","12,601,000","13,000,000","11,638,000","9,567,000",,,,"5,324,921",,,,"3,773,556",,,,"3,781,003",,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,243,000","4,445,000","14,330,000","14,713,000","4,564,000","4,631,000","5,435,000","5,234,000","5,708,000","5,015,000","6,228,000","4,642,000","5,046,000","2,968,000","3,850,000","4,383,000","5,213,000","3,856,000","1,707,000","677,000","1,064,000","1,590,000","1,051,000","458,000",,"1,164,000","3,896,000","7,129,000","22,934,000","24,273,000","20,408,000","18,484,000","23,605,000","25,278,000","19,836,000","16,021,000","15,904,000","16,763,000","16,763,000","16,158,000","19,228,000","19,832,000","19,832,000","19,832,000","13,041,000","13,042,000","13,462,000","13,462,000","11,108,000","11,109,000","11,109,000","11,105,000","5,953,000","6,096,000","6,080,000","6,630,000","1,461,000","2,052,000","3,342,000","2,590,000","1,816,000","1,266,000","918,000","1,310,000","1,301,000","1,836,000","2,034,000","1,674,485","1,112,000","1,111,000","1,111,000","1,111,000","259,000","259,000","203,000","248,000","212,000","176,000",,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,243,000","4,445,000","14,330,000","14,713,000","4,564,000","4,631,000","5,435,000","5,234,000","5,708,000","5,015,000","6,228,000","4,642,000","5,046,000","2,968,000","3,850,000","4,383,000","5,213,000","3,856,000","1,707,000","677,000","1,064,000","1,590,000","1,051,000","458,000",,"1,164,000","3,896,000","7,129,000","22,934,000","24,273,000","20,408,000","18,484,000","23,605,000","25,278,000","19,836,000","16,021,000","15,904,000","16,763,000","16,763,000","16,158,000","19,228,000","19,832,000","19,832,000","19,832,000","13,041,000","13,042,000","13,462,000","13,462,000","11,108,000","11,109,000","11,109,000","11,105,000","5,953,000","6,096,000","6,080,000","6,630,000","1,461,000","2,052,000","3,342,000","2,590,000","1,816,000","1,266,000","918,000","1,310,000","1,301,000","1,836,000","2,034,000","1,674,485","1,112,000","1,111,000","1,111,000","1,111,000","259,000","259,000","203,000","248,000","212,000","176,000",,,,,
		AssetsHeldForSaleCurrent,"2,272,000","2,925,000","3,002,000","6,236,000","9,457,000","15,007,000","64,235,000","164,136,000","22,691,000","12,010,000","6,930,000","4,372,000","7,003,000","2,559,000","1,325,000","3,225,000","2,249,000","1,444,000","2,214,000","2,708,000","2,597,000","2,695,000","8,111,000","1,700,000","1,325,000","25,626,000","5,949,000","2,491,000","1,276,000","4,268,000","2,459,000","7,532,000","2,868,000","7,073,000","5,350,000","4,018,000","5,984,000","3,898,000","6,347,000","13,693,000","12,286,000","16,891,000","6,589,000","3,876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"69,000",,,,,"265,000","414,000","715,000","1,226,000","1,132,000","1,028,000","934,000","976,000","1,435,000","2,333,000","2,165,000","1,729,000","1,817,000","1,008,000","1,009,000","1,018,000",,,,,,,,,,,,,,,,,,,,,,,"5,538,000","2,772,000","802,000","2,575,000","5,443,000","4,182,000","9,547,000","10,352,000","19,396,000","17,892,000","27,694,000","15,016,000","12,519,000","11,937,000","10,448,000","18,433,000","22,688,000","32,055,000","26,840,000","36,416,000","9,820,000",,,,,,,,,,,,,,,,,,,,,,,,"1,000",,"75,038,000","7,374,000","7,672,000","6,861,000",,"7,691,000","7,037,000","7,747,000",,"4,953,000","4,426,000","6,099,000",,"4,311,000","2,692,000","5,100,000","6,000,000","2,800,000","3,400,000","3,600,000"
	TotalNonCurrentAssets,"491,103,000","463,135,000","464,763,000","462,864,000","503,515,000","528,920,000","523,035,000","514,750,000","630,140,000","627,255,000","655,539,000","625,915,000","610,029,000","561,880,000","555,948,000","463,753,000","483,546,000","487,354,000","501,079,000","481,874,000","494,141,000","485,575,000","492,138,000","479,277,000","470,888,000","474,586,000","476,948,000","391,456,000","396,454,000","397,254,000","345,556,000","334,794,000","333,189,000","342,972,000","306,748,000","299,350,000","283,485,000","291,922,000","283,428,000","289,605,000","328,709,000","331,424,000","336,017,000","332,489,000","339,602,000","341,228,000","343,614,000","324,360,000","296,052,000","296,485,000","286,308,000","271,331,000","256,943,000","266,386,000","286,997,000","324,570,000","286,819,000","303,044,000","310,005,000","322,382,000","327,889,000","331,727,000","306,639,000","226,904,000","257,953,000","241,165,000","237,048,000","254,277,000","238,189,000","232,688,000","238,711,000","231,057,000","230,706,000","244,849,000","242,030,000","236,803,000","245,199,000","261,612,000","249,983,000","256,386,000","255,756,000","256,203,000","288,201,000","289,313,000","288,248,000","281,247,000","283,514,000","275,250,000","286,523,000","284,672,000","224,149,000","208,576,000","207,226,000","206,839,609","189,992,000","192,598,000","181,033,000","167,884,493","160,057,000","159,751,000","154,234,000","145,561,109","148,316,000","128,528,000","137,100,000","88,100,000","119,600,000","114,600,000","106,300,000"
		NetPPE,"345,173,000","346,483,000","350,353,000","351,352,000","370,512,000","391,452,000","387,228,000","392,952,000","499,518,000","517,203,000","540,685,000","511,203,000","500,007,000","450,595,000","448,765,000","436,578,000","458,070,000","464,072,000","476,022,000","455,923,000","468,226,000","465,471,000","472,254,000","459,435,000","450,500,000","454,049,000","456,851,000","374,405,000","380,495,000","382,491,000","331,664,000","320,124,000","320,544,000","329,608,000","295,051,000","278,768,000","270,944,000","279,017,000","272,003,000","279,503,000","304,419,000","322,303,000","329,062,000","313,641,000","321,913,000","323,954,000","326,017,000","307,485,000","278,591,000","278,335,000","266,308,000","241,402,000","226,586,000","236,018,000","231,835,000","219,203,000","231,800,000","247,530,000","253,987,000","266,325,000","271,342,000","274,974,000","259,346,000","203,079,000","234,055,000","214,362,000","211,044,000","228,279,000","212,160,000","209,422,000","215,801,000","208,069,000","207,640,000","221,734,000","218,837,000","213,527,000","221,840,000","238,488,000","227,445,000","233,766,000","232,873,000","231,536,000","263,306,000","264,413,000","262,971,000","256,049,000","257,762,000","259,639,000","270,733,000","269,034,000","216,706,000","202,382,000","200,942,000","200,537,084","184,925,000","187,271,000","174,967,000","161,621,002","156,277,000","158,118,000","153,064,000","144,383,951","147,170,000","127,408,000","135,900,000","87,900,000","118,800,000","114,200,000","105,700,000"
			GrossPPE,"529,930,000","518,406,000","510,903,000","507,630,000","526,135,000","541,276,000","527,715,000","523,677,000","687,668,000","725,383,000","748,291,000","723,263,000","699,724,000","638,770,000","635,909,000","614,381,000","640,838,000","650,988,000","662,423,000","633,858,000","641,284,000","631,076,000","626,930,000","609,877,000","603,894,000","596,071,000","598,358,000","511,005,000","510,992,000","505,345,000","452,535,000","441,271,000","452,839,000","462,376,000","434,536,000","417,965,000","411,347,000","419,947,000","405,162,000","406,063,000","427,745,000","440,051,000","448,112,000","431,761,000","456,012,000","450,467,000","447,779,000","434,750,000","408,743,000","399,712,000","389,213,000","364,346,000","347,812,000","352,857,000","350,345,000","336,054,000","343,370,000","350,158,000","347,489,000","357,131,000","349,491,000","349,663,000","326,000,000","278,029,000","320,223,000","301,129,000","294,497,000","313,527,000","296,474,000","298,389,000","306,598,000","298,170,000","298,296,000","320,909,000","344,709,000","354,299,000","368,624,000","392,498,000","384,434,000","392,074,000","383,286,000","369,069,000","382,825,000","374,715,000","369,042,000","356,630,000","357,788,000","353,978,000","357,749,000","349,672,000","292,333,000","280,062,000","281,222,000","282,358,419","257,144,000","252,892,000","239,386,000","228,931,936","206,891,000","205,288,000","197,345,000","183,136,067","184,063,000","149,428,000","163,000,000","105,100,000","140,100,000","135,300,000","123,600,000"
				LandAndImprovements,,"16,341,000",,,,"16,602,000",,,,"23,398,000",,,,"25,240,000",,,,"25,061,000",,,,"25,482,000",,,,"25,184,000",,,,"18,820,000",,,,"19,009,000",,,,"16,658,000",,,,"18,910,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"72,180,000",,,,"57,308,000",,,,"75,471,000",,,,"75,134,000",,,,"74,513,000",,,,"71,324,000",,,,"71,614,000",,,,"37,217,000",,,,"41,876,000",,,,"41,050,000",,,,"39,025,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,"6,189,000",,,,"3,850,000",,,,"4,585,000",,,,"8,192,000",,,,"8,189,000",,,,"8,248,000",,,,"9,084,000",,,,"13,089,000",,,,"364,139,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,"429,019,000",,,"526,135,000","466,671,000","527,715,000",,,"626,114,000","748,291,000","723,263,000","699,724,000","535,275,000","635,909,000","614,381,000","640,838,000","549,391,000","662,423,000","633,858,000","641,284,000","531,094,000","626,930,000","609,877,000","603,894,000","498,169,000","598,358,000","511,005,000","510,992,000","446,332,000","452,535,000","441,271,000","452,839,000","399,632,000","434,536,000","417,965,000","411,347,000","360,929,000",,,,"16,756,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"866,000",,,,"695,000",,,,"400,000",,,,"3,121,000",,,,"2,023,000",,,,"3,176,000",,,,"1,104,000",,,,"2,976,000",,,,"1,859,000",,,,"1,310,000",,,,"1,221,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
