name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002
			PurchaseOfPPE,"-306,437,000","-46,259,000","-130,862,000","-54,682,000","-74,634,000","-25,568,000","-25,835,000","-56,442,000","-41,274,000","-107,591,000","-42,452,000","-78,769,000","-109,693,000","-56,741,000","-68,455,000","-36,644,000","-71,692,000","-46,881,000","-31,020,000","-28,346,000","-38,942,000","-88,388,000","-10,494,000","-6,731,000","-48,145,000","-53,995,000","-17,664,000","-12,369,000","-26,402,000","-30,064,000","-17,977,000","-12,696,000","-58,698,000","-8,379,000","-25,559,000","-28,707,000","-65,367,000","-6,725,000","-4,232,000","-10,446,000","-30,847,000","-40,595,000","-18,553,000","-31,416,000","-14,787,000","-6,106,000","-2,240,000","-1,015,000","-438,000","-122,000","-1,550,000","-1,863,000","-2,683,000","-2,266,000","-5,900,000","-1,294,000","-7,084,000","-13,530,000","-35,338,000","-31,146,000","-8,139,000","-20,863,000","-23,406,000","-27,501,000","-20,134,000","-22,194,000","-21,716,000","-18,618,000","-10,459,000","-16,803,000","-31,676,000","-16,712,000","-13,878,000","-4,847,000","-20,047,000","-17,750,000","-14,184,000","-3,567,000","-3,742,000"
			SaleOfPPE,"9,101,000","883,000","1,938,000","6,224,000","56,000","180,000","4,528,000","1,654,000","1,228,000","4,915,000","5,946,000","298,000","105,000","275,000","310,000","360,000","318,000","100,000","2,082,000","2,167,000","316,000","607,000","636,000","451,000","228,000","367,000","153,000","148,000","223,000","294,000","315,000","2,169,000","265,000","156,000","1,280,000","1,785,000","563,000","710,000","696,000","471,000","780,000","1,358,000","2,408,000","280,000","214,000","61,000","159,000","64,000","278,000","59,000","209,000","-5,000","216,000","368,000","406,000","403,000","890,000","104,000","727,000","5,187,000","168,000","319,000","528,000","1,292,000","-312,000","979,000","10,462,000","826,000","1,243,000","1,364,000","3,338,000","4,686,000","1,062,000","1,584,000","2,331,000","479,000","1,093,000","1,815,000","3,322,000"
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","842,000","-23,080,000",,,,,"0",,,,"0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-2,344,000","-17,391,000","0",,,"0","0","0","0","0","0","-509,000","-23,040,000",,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","842,000","-23,080,000",,,,,"0",,,,"0",,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2,344,000","23,704,000","0",,,"0","0","0","0","0","0","-509,000","-23,040,000",,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-41,095,000","0",,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,
FinancingCashFlow,"-31,681,000","-15,848,000","-4,766,000","-6,076,000","-4,991,000","-7,631,000","-49,038,000","-39,751,000","-74,549,000","98,070,000","-28,839,000","-15,741,000","26,886,000","23,903,000","484,000","-39,368,000","-4,549,000","7,055,000","3,468,000","-22,559,000","-16,875,000","62,825,000","-17,509,000","-45,136,000","-1,469,000","37,436,000","-15,581,000","-33,895,000","-12,081,000","22,519,000","4,632,000","-29,159,000","16,623,000","4,787,000","-13,377,000","-7,465,000","42,275,000","-887,000","-20,197,000","-9,530,000","4,556,000","13,931,000","-9,618,000","0","-8,422,000","0","59,000","52,000","57,000","0","-2,236,000","-586,000","-1,783,000","-20,225,000","-1,423,000","-21,495,000","-25,473,000","12,462,000","21,866,000","12,548,000","-8,646,000","15,377,000","-11,361,000","1,536,000","-10,500,000","10,290,000","-10,996,000","3,375,000","-10,357,000","-2,308,000","609,000","363,000","385,000","370,000","67,000","174,000","21,000","296,000","-13,298,000"
	CashFlowFromContinuingFinancingActivities,"-31,681,000","-15,848,000","-4,766,000","-6,076,000","-4,991,000","-7,631,000","-49,038,000","-39,751,000","-74,549,000","98,070,000","-28,839,000","-15,741,000","26,886,000","23,903,000","484,000","-39,368,000","-4,549,000","7,055,000","3,468,000","-22,559,000","-16,875,000","62,825,000","-17,509,000","-45,136,000","-1,469,000","37,436,000","-15,581,000","-33,895,000","-12,081,000","22,519,000","4,632,000","-29,159,000","16,623,000","4,787,000","-13,377,000","-7,465,000","42,275,000","-887,000","-20,197,000","-9,530,000","4,556,000","13,931,000","-9,618,000","0","-8,422,000","0","59,000","52,000","57,000","0","-2,236,000","-586,000","-1,783,000","-20,225,000","-1,423,000","-21,495,000","-25,473,000","12,462,000","21,866,000","12,548,000","-8,646,000","15,377,000","-11,361,000","1,536,000","-10,500,000","10,290,000","-10,996,000","3,375,000","-10,357,000","-2,308,000","609,000","363,000","385,000","370,000","67,000","174,000","21,000","296,000","-13,298,000"
		NetIssuancePaymentsOfDebt,"-21,137,000","-5,525,000","-4,766,000","-5,855,000","-4,991,000","-4,959,000","-49,945,000","-39,918,000","-74,928,000","99,337,000","-28,839,000","-15,721,000","25,943,000","26,019,000","484,000","-39,293,000","-4,677,000","4,339,000","1,520,000","-23,764,000","-16,875,000","62,748,000","-20,434,000","-45,136,000","-1,717,000","37,436,000","-15,299,000","-34,082,000","-13,313,000","21,577,000","1,428,000","-30,739,000","16,020,000","2,831,000","-14,617,000","-7,515,000","40,261,000","-1,945,000","-20,473,000","-9,554,000","4,279,000","13,595,000","-8,572,000","0",,,"0","0","0","0","-27,105,000","-2,638,000","-25,000","-20,225,000","-1,423,000","-22,083,000","-25,473,000","12,462,000","21,195,000","29,612,000","-9,029,000","20,544,000","-2,500,000","0","-10,500,000","8,000,000","-10,886,000","6,886,000","-1,267,000","-2,735,000",,,,,"0","0","0","0","-10,689,000"
			NetLongTermDebtIssuance,"-21,137,000","-5,525,000","-4,766,000","-5,855,000","-4,991,000","-4,959,000","-4,945,000","-4,918,000","-4,859,000","-4,803,000","-4,763,000","-4,728,000","-4,447,000","-4,589,000","-4,516,000","-4,293,000","-3,845,000","-3,493,000","-6,981,000","-3,249,000","-6,706,000","-2,435,000","-5,935,000","-2,345,000","-5,647,000","-1,390,000","-4,832,000","-1,082,000","-13,313,000","21,577,000","-3,572,000","0","16,020,000","2,831,000","-11,072,000","0","40,261,000","-1,945,000","-30,463,000","-9,554,000",,,"-8,572,000","0",,,"0","0","0","0","-27,105,000","-2,638,000","-25,000","-20,225,000","-1,423,000","-22,083,000","-25,473,000","12,462,000","21,195,000","29,612,000","-9,029,000","20,544,000","-2,500,000","0","-10,500,000","8,000,000","-10,886,000","6,886,000","-1,267,000","-2,735,000",,,,,"0","0","0","0","-10,689,000"
				LongTermDebtIssuance,,,,,,,"20,893,000","47,082,000","64,223,000","190,874,000","86,127,000","109,475,000","75,127,000","86,388,000","68,155,000","43,258,000","48,925,000","50,550,000","67,313,000","68,201,000","44,776,000","80,624,000","42,023,000","27,135,000","50,564,000","65,564,000","52,088,000","53,402,000","50,650,000","93,854,000","66,647,000","56,724,000","94,724,000","119,128,000","53,314,000","55,649,000","96,611,000","56,551,000","73,215,000","101,326,000",,,,,,,,,,,"0","0","0","0","0","0","0","25,000,000","26,195,000","34,613,000","-8,097,000","21,013,000",,"0","-8,000,000","8,000,000",,"6,886,000",,,,,,,"0",,,,"31,000"
				LongTermDebtPayments,"-21,137,000","-5,525,000","-4,766,000","-5,855,000","-4,991,000","-4,959,000","-4,945,000","-4,918,000","-4,859,000","-4,803,000","-4,763,000","-4,728,000","-4,447,000","-4,589,000","-4,516,000","-4,293,000","-3,845,000","-3,493,000","-6,981,000","-3,249,000","-6,706,000","-2,435,000","-5,935,000","-2,345,000","-5,647,000","-1,390,000","-4,832,000","-1,082,000","-63,963,000","-72,277,000","-3,572,000","0","-78,704,000","-116,297,000","-11,072,000","0","-56,350,000","-58,496,000","251,179,000","-110,880,000",,,"-8,572,000","0",,,"0","0","0","0","-27,105,000","-2,638,000","-25,000","-20,225,000","-1,423,000","-22,083,000","-25,473,000","-12,538,000","-5,000,000","-5,001,000","-932,000","-469,000","-2,500,000","0","-2,500,000","0","0","0","-5,267,000","-2,735,000",,,,,"0","0","0","0","-10,720,000"
			NetShortTermDebtIssuance,"0","0","0","0","0","0","-45,000,000","-35,000,000","-70,069,000","104,140,000","-24,076,000","-10,993,000","30,390,000","30,608,000","5,000,000","-35,000,000","-832,000","7,832,000","8,501,000","-20,515,000","-10,169,000","65,183,000","-14,499,000","-42,791,000","3,930,000","38,826,000","-10,467,000","-33,000,000","-8,577,000","21,577,000","5,000,000","-30,739,000","19,591,000","2,831,000","-3,545,000","-7,515,000","51,332,000","-1,945,000","-9,401,000","-9,554,000","15,350,000","13,595,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"35,462,000","0","6,765,000","8,796,000","19,901,000","7,713,000","20,893,000","47,082,000","64,223,000","190,874,000","86,127,000","109,475,000","75,127,000","86,388,000","68,155,000","43,258,000","48,925,000","50,550,000","67,313,000","68,201,000","44,776,000","80,624,000","42,023,000","27,135,000","50,564,000","65,564,000","52,088,000","53,402,000","50,650,000","93,854,000","66,647,000","56,724,000","94,724,000","119,128,000","53,314,000","55,649,000","96,611,000","56,551,000","-9,401,000","-9,554,000","15,350,000","76,522,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-35,462,000","0","-6,765,000","-8,796,000","-19,901,000","-7,713,000","-65,893,000","-82,082,000","-134,292,000","-86,734,000","-110,203,000","-120,468,000","-44,737,000","-55,780,000","-63,155,000","-78,258,000","-49,757,000","-42,718,000","-58,812,000","-88,716,000","-54,945,000","-15,441,000","-56,522,000","-69,926,000","-46,634,000","-26,738,000","-62,555,000","-86,402,000","-59,227,000","-72,277,000","-61,647,000","-87,463,000","-75,133,000","-116,297,000","-56,859,000","-63,164,000","-45,279,000","-58,496,000",,,,"-62,927,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-11,451,000","-11,230,000","0","-221,000","0","-6,350,000","-1,000","-120,000","-75,000","-3,404,000","0","-167,000","-36,000","-3,268,000","0","-75,000","-19,000","-1,302,000","-1,000","-38,000","0","-1,211,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,897,000","-17,064,000","383,000","-5,167,000","-8,861,000","1,536,000","0","2,290,000","12,793,000","-3,511,000","-9,090,000","427,000","609,000","363,000","385,000","370,000","67,000","174,000","21,000","296,000",
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","23,897,000","754,000","383,000","241,000","0","1,536,000","0","2,290,000","12,975,000","33,000","87,000","427,000","609,000","363,000","385,000","370,000","67,000","174,000","21,000","296,000",
			CommonStockPayments,"-11,451,000","-11,230,000","0","-221,000","0","-6,350,000","-1,000","-120,000","-75,000","-3,404,000","0","-167,000","-36,000","-3,268,000","0","-75,000","-19,000","-1,302,000","-1,000","-38,000","0","-1,211,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-17,818,000","0","-5,408,000","-8,861,000","0",,,"-182,000","-3,544,000",,,,,,,,,,,
		ProceedsFromStockOptionExercised,"907,000","907,000","0","0","0","3,678,000","908,000","287,000","454,000","2,137,000","0","773,000","356,000","1,798,000","0","0","147,000","4,018,000","1,949,000","1,243,000","0","1,288,000","2,925,000","0","248,000","0","-283,000","187,000","787,000","1,842,000","3,464,000","1,600,000","603,000","1,956,000","1,240,000","50,000","2,600,000","1,058,000","276,000","24,000","277,000","336,000","0","0",,,"59,000","52,000",,,"0",,,,"0","588,000",,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,"-5,525,000",,"-221,000","0","-6,350,000","-1,000","-120,000","-75,000","-3,404,000","0","-626,000","623,000","-646,000","0","-75,000","-19,000","-1,302,000","-1,000","-38,000","0","-1,211,000",,,,"-1,390,000","1,000","0","445,000","-900,000","-260,000",,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000,000"
EndCashPosition,"141,325,000","141,325,000","106,588,000","125,372,000","52,860,000","53,260,000","25,308,000","25,469,000","29,280,000","46,909,000","248,000","15,000","503,000","31,000","2,194,000","529,000","1,189,000","496,000","4,720,000","81,000","399,000","711,000","1,539,000","789,000","360,000","238,000","124,000","4,540,000","3,663,000","196,000","4,367,000","7,244,000","1,788,000","842,000","159,000","4,060,000","2,872,000","437,000","321,000","804,000","826,000","60,000","1,317,000","3,522,000","10,716,000","22,001,000","29,045,000","27,208,000","13,629,000","6,372,000","8,746,000","18,203,000","10,422,000","11,950,000","27,061,000","21,134,000","5,565,000","5,332,000","6,656,000","3,771,000","6,279,000","6,968,000","10,669,000","47,816,000","47,602,000","5,219,000","16,865,000","3,943,000","8,353,000","10,809,000","7,499,000","23,787,000","21,024,000","5,945,000","30,870,000","31,280,000","32,316,000","23,135,000","21,872,000"
	ChangesInCash,"88,065,000","34,737,000","-18,784,000","72,512,000","-400,000","27,952,000","-161,000","-3,811,000","-17,629,000","46,661,000","233,000","-488,000","472,000","-2,163,000","1,665,000","-660,000","693,000","-4,224,000","4,639,000","-318,000","-312,000","-828,000","750,000","429,000","122,000","114,000","-4,416,000","877,000","3,467,000","-4,171,000","-2,877,000","5,456,000","946,000","683,000","-3,901,000","1,188,000","2,435,000","116,000","-483,000","-22,000","766,000","-1,257,000","-2,205,000","-7,194,000","-11,285,000","-7,044,000","1,837,000","13,579,000","7,257,000","-2,374,000","-9,457,000","7,781,000","-1,528,000","-15,111,000","5,927,000","15,569,000","233,000","-1,324,000","2,885,000","-2,508,000","-689,000","-3,701,000","-37,147,000","214,000","42,383,000","-11,646,000","12,922,000","-4,410,000","-2,456,000","3,310,000","-16,288,000","2,763,000","15,079,000","-24,925,000","-410,000","-1,036,000","9,181,000","1,263,000","19,489,000"
