name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-74,037,000","-25,314,000","-27,352,000","-221,899","-21,149,101","-19,944,000","-12,549,341","-4,962,857"
	CashFlowFromContinuingOperatingActivities,"-74,037,000","-25,314,000","-27,352,000","-221,899","-21,149,101","-19,944,000","-12,549,341","-4,962,857"
		NetIncomeFromContinuingOperations,"-154,770,000","-25,147,000","-72,097,000","-35,526,947","-21,999,053","-70,026,000","-32,622,423","-17,983,951"
		OperatingGainsLosses,"27,136,000","26,000","11,471,000","14,554,789","1,084,211","-946,000","1,003,364","707"
			GainLossOnSaleOfPPE,"62,000","26,000","33,000","3,000","0","0","11,120","102"
			GainLossOnInvestmentSecurities,,,"11,438,000","14,551,789","1,084,211","-946,000","992,244","605"
		DepreciationAmortizationDepletion,"31,379,000","7,718,000","8,404,000","8,164,180","7,092,820","7,077,000","6,780,518","6,953,272"
			DepreciationAndAmortization,"31,379,000","7,718,000","8,404,000","8,164,180","7,092,820","7,077,000","6,780,518","6,953,272"
		DeferredTax,"-4,728,000","54,000","-4,890,000","54,194","53,806","54,000","45,407","45,297"
			DeferredIncomeTax,"-4,728,000","54,000","-4,890,000","54,194","53,806","54,000","45,407","45,297"
		AmortizationOfSecurities,,"-60,000",,,,"0",,
		AssetImpairmentCharge,,,"838,000","-318",,,"30","-30"
		ProvisionandWriteOffofAssets,"3,205,000","1,073,000","1,072,000","824,440","235,560","15,000","639,692","225,303"
		StockBasedCompensation,"27,372,000","6,791,000","18,319,000","1,156,960","1,105,040","847,000","778,275","278,966"
		OtherNonCashItems,"6,578,000","938,000","4,290,000","742,400","607,600","50,619,000","362,684","633,557"
		ChangeInWorkingCapital,"-11,561,000","-16,707,000","5,241,000","9,808,403","-9,903,403","-7,584,000","10,463,112","4,884,022"
			ChangeInReceivables,"-8,787,000","-3,537,000","-983,000","-1,948,381","-2,318,619","537,000","-3,124,591","-1,323,819"
				ChangesInAccountReceivables,"-8,787,000","-3,537,000","-983,000","-1,948,381","-2,318,619","537,000","-3,124,591","-1,323,819"
			ChangeInPrepaidAssets,"-3,476,000","-3,601,000","2,495,000","-2,853,788","483,788","-1,884,000","-1,015,002","-1,243,693"
			ChangeInPayablesAndAccruedExpense,"-17,326,000","-9,707,000","-2,578,000","2,550,434","-7,591,434","-3,198,000","15,313,294","8,141,641"
				ChangeInPayable,"-4,154,000","-872,000","-737,000","-2,175,084","-369,916","-9,095,000","12,109,917","976,367"
					ChangeInAccountPayable,"-4,154,000","-872,000","-737,000","-2,175,084","-369,916","-9,095,000","12,109,917","976,367"
				ChangeInAccruedExpense,"-13,172,000","-8,835,000","-1,841,000","4,725,518","-7,221,518","5,897,000","3,203,377","7,165,274"
			ChangeInOtherCurrentAssets,"425,000","-59,000","226,000","-103,733","361,733","-2,851,000","10,443","246,280"
			ChangeInOtherCurrentLiabilities,"-320,000","-51,000","-61,000","-76,089","-131,911","-271,000","-260,236","-254,652"
			ChangeInOtherWorkingCapital,"17,923,000","248,000","6,142,000","12,239,960","-706,960","83,000","-460,796","-681,735"
InvestingCashFlow,"-323,695,000","-243,686,000","-19,869,000","-54,105,587","-6,034,413","-4,098,000","-26,089,949","-4,855,571"
	CashFlowFromContinuingInvestingActivities,"-323,695,000","-243,686,000","-19,869,000","-54,105,587","-6,034,413","-4,098,000","-26,089,949","-4,855,571"
		NetPPEPurchaseAndSale,"-3,072,000","-1,734,000","-456,000","-589,639","-292,361","-52,000","-50,492","-60,976"
			PurchaseOfPPE,"-3,077,000","-1,734,000","-456,000","-594,639","-292,361","-52,000","-50,492","-60,976"
			SaleOfPPE,,,"0","5,000",,,"0","0"
		NetIntangiblesPurchaseAndSale,"-24,333,000","-11,309,000","-4,349,000","-4,504,147","-4,170,853","-3,907,000","-3,386,993","-2,810,056"
			PurchaseOfIntangibles,"-24,333,000","-11,309,000","-4,349,000","-4,504,147","-4,170,853","-3,907,000","-3,386,993","-2,810,056"
		NetBusinessPurchaseAndSale,,,"-126,000",,,,"-19,828,672",
			PurchaseOfBusiness,,,"-126,000",,,,"-19,828,672",
		NetInvestmentPurchaseAndSale,,"-228,595,000",,,,"0",,
			PurchaseOfInvestment,,"-228,595,000",,,,"0",,
		NetOtherInvestingChanges,"-7,556,000","-2,048,000","-888,000","-3,048,801","-1,571,199","-139,000","-2,823,792","-1,984,539"
FinancingCashFlow,"869,801,000","-309,265,000","830,667,000","192,286,209","156,112,791","388,793,000","-143,626,259","185,952,797"
	CashFlowFromContinuingFinancingActivities,"869,801,000","-309,265,000","830,667,000","192,286,209","156,112,791","388,793,000","-143,626,259","185,952,797"
		NetIssuancePaymentsOfDebt,"1,443,000","933,000","-84,000","874,516","-280,516","822,000","-180,517","772,668"
			NetLongTermDebtIssuance,"1,443,000","933,000","-84,000","874,516","-280,516","822,000","-180,517","772,668"
				LongTermDebtIssuance,"3,510,000","1,170,000","1,183,000","1,156,787","213","1,131,000","1,143,678","1,129,734"
				LongTermDebtPayments,"-2,067,000","-237,000","-1,267,000","-282,271","-280,729","-309,000","-1,324,195","-357,066"
		NetCommonStockIssuance,"627,614,000","173,000",,,,"540,000",,
			CommonStockIssuance,"627,614,000","173,000",,,,"540,000",,
		NetPreferredStockIssuance,,,"-168,803,000","1,459,480",,,"-46,439,109","185,145,681"
			PreferredStockIssuance,,,"197,000","1,459,480",,,"540,493","185,145,681"
		NetOtherFinancingCharges,"406,924,000","-310,371,000","371,573,000","189,952,213","155,769,787","387,431,000","51,756,251","34,448"
EndCashPosition,"1,226,898,000","1,226,898,000","1,805,163,000","1,021,717,000","883,758,759","754,829,000","390,078,482","572,344,000"
	ChangesInCash,"472,069,000","-578,265,000","783,446,000","137,958,723","128,929,277","364,751,000","-182,265,549","176,134,369"
	BeginningCashPosition,"754,829,000","1,805,163,000","1,021,717,000","883,758,759","754,829,000","390,078,000","572,344,000","396,209,662"
InterestPaidSupplementalData,"17,496,000","4,033,000","4,714,000",,,"4,407,000",,
CapitalExpenditure,"-27,410,000","-13,043,000","-4,805,000","-5,098,786","-4,463,214","-3,959,000","-3,437,485","-2,871,032"
IssuanceOfCapitalStock,"630,434,000","173,000","628,178,000","1,459,480","623,520","540,000","540,493","185,145,681"
IssuanceOfDebt,"3,510,000","1,170,000","1,183,000","1,156,787","213","1,131,000","1,143,678","1,129,734"
RepaymentOfDebt,"-2,067,000","-237,000","-1,267,000","-282,271","-280,729","-309,000","-1,324,195","-357,066"
FreeCashFlow,"-101,447,000","-38,357,000","-32,157,000","-5,320,685","-25,612,315","-23,903,000","-15,986,826","-7,833,889"
