name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
	DepreciationAmortizationDepletionIncomeStatement,"74,086,000","20,211,000","18,791,000","18,487,000","16,597,000","18,379,000","20,210,000","18,295,000","17,860,000","20,848,000","18,782,000","20,018,000","20,628,000","19,219,000","21,608,000","21,150,000","23,457,000","21,112,000","22,053,000","23,130,000","23,335,000","22,817,000","21,987,000","23,245,000","22,714,000","23,847,000","25,042,000","22,914,000","21,120,000","20,363,000","20,605,000","19,178,000","23,658,000","17,741,000","15,656,000","15,165,000","14,697,000","10,912,000","10,489,000","10,614,000","9,755,000","8,710,000","9,048,000","8,817,000","9,677,000","8,857,000","9,126,000","7,319,000","7,556,000","7,787,000","7,569,000","7,683,000","7,876,000","7,793,000","8,462,000","7,824,000","7,880,000","8,056,000","12,376,000","8,132,000","8,331,000","8,137,000","8,617,000","8,105,000","7,876,000","8,077,000","7,423,000","7,290,000","8,800,000","7,695,000","7,455,000","7,146,000","6,521,000","6,369,000","6,453,000","5,757,000","5,596,000","5,102,000","4,838,000","4,475,000","4,339,000","4,010,000","4,960,000","4,049,000","4,096,000","3,978,000","4,270,000","3,774,000","3,735,000","3,495,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"74,086,000","20,211,000","18,791,000","18,487,000","16,597,000","18,379,000","20,210,000","18,295,000","17,860,000","20,848,000","18,782,000","20,018,000","20,628,000","19,219,000","21,608,000","21,150,000","23,457,000","21,112,000","22,053,000","23,130,000","23,335,000","22,817,000","21,987,000","23,245,000","22,714,000","23,847,000","25,042,000","22,914,000","21,120,000","20,363,000","20,605,000","19,178,000","23,658,000","17,741,000","15,656,000","15,165,000","14,697,000","10,912,000","10,489,000","10,614,000","9,755,000","8,710,000","9,048,000","8,817,000","9,677,000","8,857,000","9,126,000","7,319,000","7,556,000","7,787,000","7,569,000","7,683,000","7,876,000","7,793,000","8,462,000","7,824,000","7,880,000","8,056,000","12,376,000","8,132,000","8,331,000","8,137,000","8,617,000","8,105,000","7,876,000","8,077,000","7,423,000","7,290,000","8,800,000","7,695,000","7,455,000","7,146,000","6,521,000","6,369,000","6,453,000","5,757,000","5,596,000","5,102,000","4,838,000","4,475,000","4,339,000","4,010,000","4,960,000","4,049,000","4,096,000","3,978,000","4,270,000","3,774,000","3,735,000","3,495,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000",,,,,"0","15,000,000",,,"12,500,000",,,"500,000",,,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,816,000",,"4,528,000",,,"4,697,000",,,"4,481",,,,"-23,985,000",,,,,"-22,613,000",,"-22,372,000","-20,678,000","-22,878,000","-22,494,000","-21,707,000","-19,746,000","-17,831,000","-18,088,000","-18,016,000","-15,744,000","-18,371,000","-15,294,000","-15,876,000","-13,316,000","-12,799,000","-12,329,000",,"-12,670,000","-11,972,000","-12,675,000","-13,928,000","-11,116,000","-10,939,000","-10,824,000","-10,200,000","-11,000,000","-10,700,000","-11,200,000","-10,700,000","-9,700,000","-9,200,000","-9,500,000","-8,900,000","-7,900,000","-7,700,000","-7,600,000","-8,200,000","-7,000,000","-12,200,000","-3,700,000","-3,900,000","-2,000,000","-2,100,000","-5,000,000","-4,900,000","-2,200,000","-1,500,000","-1,600,000","-1,400,000","-16,700,000","-1,700,000","-1,500,000","-14,000,000","-1,600,000","-1,600,000","-1,900,000","-8,900,000","-1,000,000","-1,100,000","-900,000","-7,500,000","-1,000,000","-1,000,000","-1,000,000","-1,300,000","-800,000","-700,000","-700,000",,,,
	OtherOperatingExpenses,,,,,,,,,,,"2,630,000","2,463,000","2,709,000","2,490,000","1,338,000","1,358,000","1,111,000","1,001,000","1,233,000","825,000","1,242,000","1,148,000","1,015,000","603,000","564,000","1,394,000","1,463,000","1,101,000","994,000","713,000","1,007,000","942,000","835,000","849,000","856,000","660,000","741,000","750,000","882,000",,,,,,,,,,,"5,026,000",,"6,648,000","6,214,000",,,"6,593",,"12,523,000","12,960,000","35,795,000","11,400,000","12,363,000","-56,607,000","12,288,000","34,055,000","24,074,000","44,961,000","41,792,000","33,087,000","33,574,000","45,844,000","32,790,000","34,446,000","35,186,000","35,422,000","30,986,000","36,109,000","30,605,000","31,421,000","27,039,000","25,207,000","24,907,000","13,428,000","25,772,000","24,533,000","25,834,000","29,730,000","24,327,000","23,353,000","23,240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"43,045,000","9,521,000","9,577,000","12,599,000","11,348,000","7,105,000","4,283,000","6,377,000","4,676,000","9,339,000","10,275,000","14,888,000","13,429,000","15,430,000","16,870,000","16,240,000","15,278,000","17,755,000","16,626,000","18,416,000","18,952,000","18,808,000","18,105,000","17,700,000","19,118,000","17,278,000","16,172,000","19,121,000","16,175,000","17,194,000","17,446,000","15,971,000","6,732,000","12,403,000","12,092,000","13,251,000","11,547,000","8,490,000","9,240,000","8,360,000","7,771,000","8,663,000","5,871,000","9,058,000","6,764,000","7,552,000","34,970,000","7,821,000","9,143,000","9,497,000","12,415,000","10,361,000","9,478,000","9,866,000","10,715,000","12,405,000","11,954,000","12,234,000","9,475,000","13,767,000","13,643,000","16,570,000","15,462,000","15,094,000","15,804,000","323,000","2,414,000","3,134,000","15,047,000","15,810,000","2,104,000","10,541,000","4,390,000","5,330,000","3,094,000","4,475,000","-150,000","3,861,000","1,739,000","3,060,000","2,575,000","3,100,000","2,853,000","3,480,000","3,401,000","8,918,000","2,728,000","3,520,000","6,938,000","4,578,000","-74,142,000","30,400,000","29,600,000","31,200,000","-67,287,000","27,300,000","26,100,000","26,300,000","-48,544,000","21,100,000","20,400,000","20,100,000","-43,333,000","18,600,000","20,500,000","6,800,000","-15,161,981","5,400,000","5,600,000","5,200,000","-9,658,124","16,500,000","4,300,000","4,800,000","11,100,000","8,200,000","5,400,000","4,800,000","5,300,000","6,600,000","10,700,000","9,300,000","9,700,000","6,100,000","6,900,000","6,600,000","16,500,000","6,300,000","11,300,000","7,300,000","7,900,000","6,600,000","7,100,000","8,800,000","48,300,000","8,600,000","8,600,000","8,500,000"
NetNonOperatingInterestIncomeExpense,"-35,931,000","-8,312,000","-9,017,000","-9,297,000","-9,305,000","-9,406,000","-9,826,000","-9,913,000","-10,177,000","-9,401,000","-9,707,000","-9,917,000","-10,084,000","-10,349,000","-11,085,000","-11,045,000","-10,708,000","-10,601,000","-10,995,000","-11,586,000","-11,486,000","-10,799,000","-10,696,000","-11,140,000","-11,376,000","-11,302,000","-11,040,000","-10,480,000","-10,388,000","-10,303,000","-10,197,000","-8,987,000","-8,002,000","-8,002,000","-8,169,000","-8,297,000","-7,642,000","-6,414,000","-7,835,000","-6,430,000","-6,453,000","-6,749,000","-6,300,000","-6,740,000","-6,967,000","-8,759,000","-9,155,000","-7,657,000","-8,892,000","-8,734,000","-7,323,000","-7,757,000","-7,904,000","-8,104,000","-9,161,000","-8,685,000","-8,893,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"35,931,000","8,312,000","9,017,000","9,297,000","9,305,000","9,406,000","9,826,000","9,913,000","10,177,000","9,401,000","9,707,000","9,917,000","10,084,000","10,349,000","11,085,000","11,045,000","10,708,000","10,601,000","10,995,000","11,586,000","11,486,000","10,799,000","10,352,000","10,795,000","11,002,000","10,922,000","10,660,000","10,091,000","10,058,000","9,969,000","9,866,000","8,645,000","7,632,000","7,599,000","7,791,000","7,915,000","7,296,000","6,073,000","6,386,000","6,430,000","6,453,000","6,749,000","6,300,000","6,740,000","6,967,000","8,759,000","9,155,000","7,657,000","8,892,000","8,734,000","7,323,000","7,757,000","7,904,000","8,104,000","9,161,000","8,685,000","8,893,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,"344,000","345,000","374,000","380,000","380,000","389,000","330,000","334,000","331,000","342,000","370,000","403,000","378,000","382,000","346,000","341,000","341,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"51,593,000","4,718,000","-11,173,000","22,838,000","35,210,000","19,697,000","-312,000","1,456,000","2,564,000","435,000","73,986,000","614,000","-348,000","5,648,000","-9,925,000","5,265,000","-134,000","324,000","15,817,000","22,864,000","-1,189,000","5,433,000","-263,000","7,441,000","20,317,000","6,228,000","9,957,000","25,994,000","1,757,000","3,075,000","-19,769,000","-719,000","2,389,000","-1,623,000","-9,612,000","-26,000","412,000","3,054,000","177,000","1,259,000","434,000","-2,532,000","-41,492,000","3,551,000","267,000","907,000","11,843,000","-29,500,000","29,000","-2,116,000","-4,401,000","5,102,000","53,000","868,000","-4,485,000","9,530,000","872,000",,"1,374,000","-214,000",,,"20,451,000",,"50,000","1,708,000","510,000","630,000","-1,000","-3,000","1,946,000","-3,745,000","512,000","224,000","3,605,000","91,000","-527,000",,,,,,,"117,000","343,000","5,006,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"73,459,000","3,547,000","13,500,000","22,196,000","34,216,000","19,003,000","318,000",,,,"75,783,000",,"371,000","5,702,000","3,813,000",,"181,000",,"16,844,000","24,545,000",,"11,375,000","97,000","9,359,000","19,799,000","6,525,000","9,565,000","4,536,000","273,000","3,196,000","7,927,000","258,000","2,672,000",,"378,000","-13,000","332,000","3,582,000",,,,,,,,,,,,,,,,,,,,,,"-107,000",,,,,"25,000",,"510,000","630,000","-1,000","-3,000",,"515,000","-284,000",,,"91,000","-527,000",,,,,,,"117,000","343,000","5,006,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"4,295,000","1,101,000","1,048,000","1,074,000","1,072,000","801,000","76,000","456,000","802,000","256,000","128,000","610,000","26,000","54,000","19,000","5,505,000","202,000","71,000","50,000","81,000","55,000","86,000","117,000","119,000","324,000","109,000","724,000","21,869,000","335,000","2,660,000","411,000","455,000","816,000","-1,607,000","268,000","387,000","260,000","-5,674,000","1,164,000","1,008,000","580,000","496,000","-3,667,000","3,703,000","672,000","961,000","441,000","-1,362,000","-167,000","867,000","-21,000","492,000","337,000","520,000","557,000","283,000","769,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-26,216,000","-114,000","-25,708,000","-394,000","0","0","-598,000","1,092,000","1,701,000","-174,000","-1,949,000","0","-622,000",,"-13,568,000","0","-449,000","0","-981,000","-1,885,000","-820,000","-5,717,000","-607,000","-1,879,000","-4,000","-59,000","-70,000","-240,000","1,122,000","-2,563,000","-28,033,000","-1,189,000","-860,000","117,000","-10,009,000","0","0","5,282,000","-990,000","251,000","-146,000","-3,028,000","-37,825,000","-152,000","-405,000","-54,000","9,306,000","-28,138,000","196,000","-2,983,000","-4,380,000","4,610,000","53,000","348,000","-5,042,000","9,247,000","103,000",,"1,374,000","-107,000",,,,,"25,000","1,708,000",,,,,"2,177,000","-4,260,000","796,000","224,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
