name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"649,085,000","653,092,000","663,264,000","630,632,000","40,971,027","38,503,000"
	CurrentAssets,"107,723,000","108,044,000","132,863,000","207,994,000","16,000,803","14,881,000"
		CashCashEquivalentsAndShortTermInvestments,"32,740,000","47,917,000","80,451,000","170,080,000","6,434,884","4,934,000"
			CashAndCashEquivalents,"32,740,000","47,917,000","80,451,000","170,080,000","6,434,884","4,934,000"
				CashFinancial,"32,740,000","47,917,000","80,451,000","170,080,000",,"4,934,000"
		Receivables,"53,581,000","41,998,000","33,624,000","32,031,000","9,383,513","9,669,000"
			AccountsReceivable,"53,581,000","41,998,000","33,624,000","32,031,000","8,756,469","9,395,000"
			DuefromRelatedPartiesCurrent,,"0","0","0","627,044","274,000"
		Inventory,"702,000","550,000","398,000","190,000","15,476","15,000"
		PrepaidAssets,"20,045,000","17,040,000","17,926,000","3,449,000","166,932","183,000"
		RestrictedCash,,,,"1,956,000",,
		OtherCurrentAssets,"655,000","539,000","464,000","288,000","-2","80,000"
	TotalNonCurrentAssets,"541,362,000","545,048,000","530,401,000","422,638,000","24,970,223","23,622,000"
		NetPPE,"16,895,000","15,993,000","16,163,000","12,728,000","6,190,959","4,796,000"
			GrossPPE,"23,856,000","21,902,000","20,916,000","16,473,000","9,549,456","7,892,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"12,685,000","12,131,000","11,733,000","10,463,000","4,873,157","4,806,000"
				ConstructionInProgress,"3,523,000","2,254,000","2,278,000","2,044,000","1,950,586","360,000"
				Leases,"7,648,000","7,516,000","6,905,000","3,966,000","2,725,713","2,726,000"
			AccumulatedDepreciation,"-6,961,000","-5,909,000","-4,753,000","-3,745,000","-3,358,497","-3,096,000"
		GoodwillAndOtherIntangibleAssets,"519,869,000","524,377,000","511,045,000","406,717,000","18,391,190","18,643,000"
			Goodwill,"464,264,000","464,566,000","449,470,000","356,360,000","10,067,730","10,068,000"
			OtherIntangibleAssets,"55,605,000","59,811,000","61,575,000","50,357,000","8,323,460","8,575,000"
		NonCurrentDeferredAssets,"1,860,000","1,972,000","2,084,000","2,195,000",,"0"
		OtherNonCurrentAssets,"2,738,000","2,706,000","1,109,000","998,000","388,074","183,000"
TotalLiabilitiesNetMinorityInterest,"156,894,000","147,723,000","159,336,000","170,318,000","32,942,672","31,776,000"
	CurrentLiabilities,"28,137,000","21,959,000","23,304,000","26,120,000","6,044,386","5,451,000"
		PayablesAndAccruedExpenses,"17,530,000","11,800,000","14,023,000","13,499,000","4,770,296","3,804,000"
			Payables,"5,165,000","3,110,000","5,677,000","2,546,000","2,171,627","1,083,000"
				AccountsPayable,"5,165,000","3,110,000","5,677,000","2,546,000","2,171,627","1,044,000"
				DuetoRelatedPartiesCurrent,,"0","0","0","0","39,000"
			CurrentAccruedExpenses,"12,365,000","8,690,000","8,346,000","10,953,000","2,598,669","2,721,000"
				InterestPayable,,"4,000","0","264,000","160,726","149,000"
		CurrentDebtAndCapitalLeaseObligation,"6,272,000","6,275,000","6,279,000","6,672,000","992,174","1,004,000"
			CurrentDebt,"6,272,000","6,275,000","6,279,000","6,672,000","992,174","1,004,000"
				OtherCurrentBorrowings,,,,,"992,174",
		OtherCurrentLiabilities,"4,335,000","3,884,000","3,002,000","5,949,000","281,916","643,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"128,757,000","125,764,000","136,032,000","144,198,000","26,898,286","26,325,000"
		LongTermDebtAndCapitalLeaseObligation,"109,660,000","110,960,000","112,890,000","114,222,000","26,190,433","26,325,000"
			LongTermDebt,"109,660,000","110,960,000","112,890,000","114,222,000","26,190,433","26,325,000"
		DerivativeProductLiabilities,"11,911,000","8,375,000","17,110,000","27,337,000",,"0"
		OtherNonCurrentLiabilities,"7,186,000","6,429,000","6,032,000","2,639,000","707,853",
TotalEquityGrossMinorityInterest,"492,191,000","505,369,000","503,928,000","460,314,000","8,028,355","6,727,000"
	StockholdersEquity,"492,191,000","505,369,000","503,928,000","460,314,000","8,028,355","6,727,000"
		CapitalStock,"9,000","9,000","9,000","8,000","223,100","223,000"
			PreferredStock,"0",,,,,
			CommonStock,"9,000","9,000","9,000","8,000","223,100","223,000"
		AdditionalPaidInCapital,"508,945,000","505,327,000","506,108,000","459,641,000",,"0"
		RetainedEarnings,"-16,763,000","33,000","-2,189,000","665,000",,"0"
		OtherEquityInterest,,,,,"7,805,255","6,504,000"
TotalCapitalization,"601,851,000","616,329,000","616,818,000","574,536,000","34,218,788","33,052,000"
CommonStockEquity,"492,191,000","505,369,000","503,928,000","460,314,000","8,028,355","6,727,000"
NetTangibleAssets,"-27,678,000","-19,008,000","-7,117,000","53,597,000","-10,362,835","-11,916,000"
WorkingCapital,"79,586,000","86,085,000","109,559,000","181,874,000","9,956,417","9,430,000"
InvestedCapital,"608,123,000","622,604,000","623,097,000","581,208,000","35,210,962","34,056,000"
TangibleBookValue,"-27,678,000","-19,008,000","-7,117,000","53,597,000","-10,362,835","-11,916,000"
TotalDebt,"115,932,000","117,235,000","119,169,000","120,894,000","27,182,607","27,329,000"
NetDebt,"83,192,000","69,318,000","38,718,000",,"20,747,723","22,395,000"
ShareIssued,"87,367,972","87,367,972","87,073,985","80,632,457","80,247,842","80,247,842"
OrdinarySharesNumber,"87,367,972","87,367,972","87,073,985","80,632,457","80,247,842","80,247,842"
