name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
MarketCap,"1,982,620,546","2,427,180,553","2,472,884,999","3,875,042,226","5,346,973,084","5,375,764,778","5,849,638,423","3,300,159,051","5,796,731,896","2,728,941,088"
EnterpriseValue,"1,538,592,546","1,930,570,553","1,954,811,999","3,270,399,226","4,708,891,084","4,744,837,778","5,262,907,423","3,029,749,051","5,523,461,896","2,657,583,088"
PsRatio,"12.781","17.463","19.616","31.338","44.668","49.317","54.512","31.639","63.7","30.025"
PbRatio,"3.736","4.357","4.265","6.397","8.464","8.615","8.77","11.145","19.616",
EnterprisesValueRevenueRatio,"9.961","39.672","42.339","109.561","158.101","147.69","159.328","117.446","239.194","101.535"
EnterprisesValueEBITDARatio,"-13.586","-69.761","-89.412","-95.926","-159.004","-206.073","-337.929","-208.159","-340.828","-243.302"
