name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"83,392,000,000","83,184,000,000","82,498,000,000","78,027,000,000","75,426,000,000","76,161,000,000","72,890,700,000","71,268,400,000","68,930,300,000","62,081,600,000","61,531,100,000","53,322,000,000","51,774,400,000","47,832,500,000","47,719,500,000","48,055,800,000","47,145,200,000","46,648,600,000","45,851,300,000","45,646,800,000","45,245,100,000","45,295,300,000","41,297,500,000","51,503,700,000","48,385,600,000","48,222,200,000","49,707,900,000","36,986,800,000","36,072,300,000","36,991,700,000","35,535,900,000","35,652,100,000","35,042,600,000","34,672,200,000","33,721,200,000","33,109,000,000","32,469,300,000","32,941,000,000","31,585,420,000","31,170,583,000","30,420,959,000","29,949,447,000","30,618,424,000","31,513,376,000","23,034,881,000","22,217,130,000","21,497,835,000","20,078,957,000","19,880,646,000","19,595,420,000","19,161,907,000","18,322,397,000","17,673,114,000","17,490,128,000","17,620,648,000","17,994,614,000","17,853,022,000","17,471,935,000","13,775,038,000","13,146,694,000","13,088,218,000","12,864,151,000","12,022,568,000","11,912,261,000","9,354,178,000","9,163,109,000","9,023,075,000","8,666,138,000","8,622,702,000","8,493,893,000","7,922,474,000","7,683,206,000","7,285,127,000","6,890,050,000","6,590,222,000","6,464,800,000","6,292,712,000","6,029,145,000","5,894,801,000","5,644,801,000","5,433,512,000","4,820,483,000","4,715,012,000","4,619,895,000","4,509,378,000","4,031,679,000","3,889,835,000","3,710,050,000","3,205,557,000","3,047,100,000","3,080,700,000","2,752,200,000","2,746,200,000","2,738,700,000","2,771,200,000","2,371,300,000","2,370,700,000","1,879,700,000","1,914,800,000","1,819,200,000","1,794,700,000","1,765,100,000","1,792,700,000","1,521,500,000","1,503,500,000","1,486,000,000","1,508,100,000","1,221,300,000","1,185,100,000","1,134,900,000","985,600,000","944,800,000","916,400,000","872,500,000","896,400,000","883,600,000","825,500,000","769,800,000","792,500,000","796,900,000","773,900,000","735,000,000","765,500,000","761,700,000","763,100,000","744,500,000","770,500,000","750,100,000","520,100,000","507,200,000","575,800,000","655,300,000","740,700,000","268,900,000"
	CurrentAssets,"12,670,000,000","11,648,000,000","10,776,000,000","15,392,000,000","14,012,000,000","13,802,000,000","12,541,200,000","12,343,800,000","11,142,600,000","25,596,600,000","20,353,700,000","11,603,700,000","10,080,400,000","7,093,800,000","6,830,500,000","6,913,100,000","7,075,100,000","6,850,000,000","6,260,200,000","6,256,600,000","6,318,900,000","6,665,100,000","6,493,200,000","11,231,000,000","7,747,200,000","7,836,700,000","8,931,800,000","9,654,500,000","8,774,400,000","9,431,300,000","9,989,500,000","9,507,300,000","9,404,300,000","9,113,700,000","8,023,700,000","8,231,000,000","7,910,000,000","7,587,800,000","6,908,000,000","6,610,495,000","6,543,223,000","6,272,357,000","6,314,538,000","6,554,800,000","6,131,892,000","5,729,513,000","5,460,623,000","5,044,931,000","4,541,077,000","5,220,628,000","5,198,784,000","4,788,672,000","4,497,281,000","4,187,119,000","4,121,066,000","4,191,727,000","4,155,273,000","4,049,767,000","3,386,053,000","3,279,012,000","3,306,074,000","3,394,902,000","3,228,291,000","3,244,221,000","3,001,125,000","2,945,019,000","2,799,939,000","3,040,150,000","2,916,956,000","2,918,690,000","2,689,413,000","2,461,641,000","2,516,165,000","2,942,151,000","2,780,407,000","2,669,178,000","2,517,860,000","2,387,266,000","2,246,588,000","2,130,983,000","1,933,868,000","1,874,615,000","1,870,031,000","1,889,112,000","1,870,952,000","1,474,306,000","1,374,704,000","1,318,132,000","1,133,121,000","1,202,100,000","1,208,600,000","950,000,000","890,000,000","886,900,000","929,600,000","722,700,000","722,000,000","618,300,000","623,000,000","585,700,000","578,300,000","546,700,000","591,000,000","514,100,000","510,000,000","466,500,000","553,100,000","477,100,000","437,300,000","388,700,000","384,900,000","343,200,000","315,800,000","277,800,000","319,600,000","304,200,000","272,200,000","230,000,000","262,000,000","265,000,000","246,400,000","216,100,000","251,100,000","247,300,000","254,400,000","237,400,000","274,200,000","260,000,000","181,900,000","168,800,000","213,300,000","285,600,000","389,400,000","176,500,000"
		CashCashEquivalentsAndShortTermInvestments,"3,717,000,000","2,586,000,000","2,552,000,000","7,322,000,000","6,330,000,000","6,035,000,000","5,687,700,000","5,539,300,000","4,367,700,000","19,912,300,000","14,252,100,000","5,433,600,000","3,910,000,000","787,800,000","776,200,000","904,000,000","1,045,700,000","630,300,000","648,600,000","726,400,000","803,900,000","963,700,000","971,400,000","4,097,600,000","664,300,000","790,800,000","1,833,500,000","3,342,000,000","2,511,000,000","3,005,600,000","4,025,300,000","3,321,100,000","3,346,500,000","3,115,200,000","1,995,600,000","2,324,900,000","2,150,700,000","1,678,700,000","1,541,335,000","1,118,240,000","1,043,283,000","537,001,000","484,368,000","551,583,000","1,593,559,000","1,632,980,000","1,635,041,000","1,232,936,000","806,368,000","1,721,920,000","1,636,231,000","1,258,411,000","975,945,000","392,854,000","286,519,000","284,100,000","233,819,000","239,108,000","209,281,000","174,145,000","197,564,000","317,810,000","263,952,000","284,733,000","260,823,000","315,551,000","275,621,000","808,655,000","673,072,000","609,115,000","531,610,000","303,285,000","642,486,000","1,230,156,000","1,104,727,000","1,068,110,000","911,633,000","810,463,000","803,178,000","705,075,000","571,452,000","706,559,000","646,466,000","675,310,000","669,230,000","176,924,000","153,791,000","183,713,000","91,972,000","260,300,000","280,100,000","128,000,000","68,200,000","41,900,000","39,300,000","32,900,000","30,400,000","33,300,000","22,800,000","35,000,000","38,600,000","26,400,000","21,900,000","9,200,000","15,900,000","7,900,000","10,500,000","20,600,000","15,700,000","2,000,000","21,600,000","16,900,000","11,400,000","6,800,000","12,400,000","15,400,000","13,300,000","1,700,000","9,500,000","10,600,000","9,800,000",,"16,100,000","10,000,000","9,000,000","600,000","3,600,000","2,700,000","5,200,000","4,800,000","24,100,000","13,000,000","46,500,000","94,600,000"
			CashAndCashEquivalents,"3,717,000,000","2,586,000,000","2,552,000,000","7,322,000,000","6,330,000,000","6,035,000,000","5,687,700,000","5,539,300,000","4,367,700,000","19,912,300,000","14,252,100,000","5,433,600,000","3,910,000,000","787,800,000","776,200,000","904,000,000","1,045,700,000","630,300,000","648,600,000","726,400,000","803,900,000","963,700,000","971,400,000","4,097,600,000","664,300,000","790,800,000","1,833,500,000","3,342,000,000","2,511,000,000","3,005,600,000","4,025,300,000","3,321,100,000","3,346,500,000","3,115,200,000","1,995,600,000","2,324,900,000","2,150,700,000","1,678,700,000","1,541,335,000","1,118,240,000","1,043,283,000","537,001,000","484,368,000","551,583,000","1,593,559,000","1,632,980,000","1,635,041,000","1,232,936,000","806,368,000","1,721,920,000","1,636,231,000","1,258,411,000","975,945,000","392,854,000","286,519,000","284,100,000","233,819,000","239,108,000","209,281,000","174,145,000","197,564,000","317,810,000","263,952,000","284,733,000","260,823,000","315,551,000","275,621,000","808,655,000","673,072,000","609,115,000","531,610,000","303,285,000","642,486,000","1,230,156,000","1,104,727,000","1,068,110,000","911,633,000","810,463,000","803,178,000","705,075,000","571,452,000","706,559,000","646,466,000","675,310,000","669,230,000","176,924,000","153,791,000","183,713,000","91,972,000","260,300,000","280,100,000","128,000,000","68,200,000","41,900,000","39,300,000","32,900,000","30,400,000","33,300,000","22,800,000","35,000,000","38,600,000","26,400,000","21,900,000","9,200,000","15,900,000","7,900,000","10,500,000","20,600,000","15,700,000","2,000,000","21,600,000","16,900,000","11,400,000","6,800,000","12,400,000","15,400,000","13,300,000","1,700,000","9,500,000","10,600,000","9,800,000",,"16,100,000","10,000,000","9,000,000","600,000","3,600,000","2,700,000","5,200,000","4,800,000","24,100,000","13,000,000","46,500,000","94,600,000"
		Receivables,"4,407,000,000","4,631,000,000","4,194,000,000","4,103,000,000","3,949,000,000","4,045,000,000","3,495,700,000","3,378,400,000","3,433,300,000","3,191,400,000","3,467,100,000","3,481,600,000","3,409,200,000","3,489,600,000","3,323,100,000","3,296,600,000","3,270,700,000","3,521,800,000","3,254,600,000","3,214,800,000","3,034,900,000","3,186,100,000","3,081,800,000","3,994,800,000","3,871,200,000","3,964,100,000","3,906,100,000","3,565,200,000","3,446,900,000","3,633,800,000","3,498,100,000","3,631,800,000","3,467,600,000","3,451,600,000","3,372,700,000","3,281,400,000","3,118,300,000","3,267,300,000","2,984,728,000","3,094,250,000","2,996,457,000","3,049,895,000","3,007,192,000","3,099,418,000","2,210,224,000","2,218,975,000","2,032,661,000","2,025,978,000","1,981,411,000","1,916,831,000","1,836,255,000","1,750,114,000","1,707,133,000","1,894,585,000","2,100,795,000","2,094,317,000","2,099,508,000","1,984,384,000","1,826,709,000","1,732,186,000","1,682,874,000","1,674,970,000","1,595,579,000","1,561,321,000","1,388,559,000","1,407,858,000","1,364,320,000","1,176,582,000","1,164,672,000","1,231,065,000","1,110,281,000","1,094,029,000","951,661,000","868,097,000","836,586,000","784,062,000","770,339,000","759,028,000","757,006,000","746,405,000","721,209,000","585,318,000","632,811,000","635,295,000","647,774,000","704,214,000","668,594,000","624,709,000","577,299,000","544,700,000","514,500,000","433,700,000","442,100,000","467,100,000","459,800,000","359,600,000","366,700,000","322,600,000","322,100,000","290,500,000","281,000,000","266,700,000","294,300,000","262,200,000","250,400,000","224,700,000","276,500,000","231,500,000","208,300,000","193,400,000","186,400,000","162,000,000","150,500,000","135,400,000","161,400,000","134,900,000","120,800,000","116,800,000","129,100,000","124,900,000","112,700,000","92,600,000","105,100,000","100,000,000","102,900,000","97,500,000","130,100,000","121,700,000","94,600,000","81,000,000","84,600,000","87,100,000","93,700,000","33,800,000"
			AccountsReceivable,"4,407,000,000","4,631,000,000","4,194,000,000","4,103,000,000","3,949,000,000","4,045,000,000","3,495,700,000","3,378,400,000","3,433,300,000","3,191,400,000","3,467,100,000","3,481,600,000","3,409,200,000","3,489,600,000","3,323,100,000","3,296,600,000","3,270,700,000","3,521,800,000","3,254,600,000","3,214,800,000","3,034,900,000","3,186,100,000","3,081,800,000","3,994,800,000","3,871,200,000","3,964,100,000","3,906,100,000","3,565,200,000","3,446,900,000","3,633,800,000","3,498,100,000","3,631,800,000","3,467,600,000","3,451,600,000","3,372,700,000","3,281,400,000","3,118,300,000","3,267,300,000","2,984,728,000","3,094,250,000","2,996,457,000","3,049,895,000","3,007,192,000","3,099,418,000","2,210,224,000","2,218,975,000","2,032,661,000","2,025,978,000","1,981,411,000","1,916,831,000","1,836,255,000","1,750,114,000","1,707,133,000","1,894,585,000","2,100,795,000","2,094,317,000","2,099,508,000","1,984,384,000","1,826,709,000","1,732,186,000","1,682,874,000","1,674,970,000","1,595,579,000","1,561,321,000","1,388,559,000","1,407,858,000","1,364,320,000","1,176,582,000","1,164,672,000","1,231,065,000","1,110,281,000","1,094,029,000","951,661,000","868,097,000","836,586,000","784,062,000","770,339,000","759,028,000","757,006,000","746,405,000","721,209,000","585,318,000","632,811,000","635,295,000","647,774,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"4,537,000,000","4,755,000,000","4,315,000,000","4,220,000,000","4,068,000,000","4,177,000,000","3,627,500,000","3,508,700,000","3,552,300,000","3,295,100,000",,,,"3,610,000,000",,,,"3,637,900,000",,,,"3,288,500,000",,,,"4,098,300,000",,,,"3,756,400,000",,,,"3,573,100,000",,,,"3,388,700,000",,,,"3,167,292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-130,000,000","-124,000,000","-121,000,000","-117,000,000","-119,000,000","-132,000,000","-131,800,000","-130,300,000","-119,000,000","-103,700,000",,,,"-120,400,000",,,,"-116,100,000",,,,"-102,400,000",,,,"-134,200,000",,,,"-122,600,000",,,,"-121,500,000",,,,"-121,400,000",,,,"-117,397,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"3,072,000,000","2,767,000,000","2,737,000,000","2,547,000,000","2,424,000,000","2,292,000,000","2,421,700,000","2,592,900,000","2,575,000,000","1,628,300,000","2,023,700,000","2,055,900,000","2,027,900,000","1,910,100,000","2,029,400,000","1,980,500,000","1,949,100,000","1,840,800,000","1,892,300,000","1,791,700,000","1,764,900,000","1,709,400,000","1,712,200,000","2,240,200,000","2,237,700,000","2,095,400,000","2,340,600,000","1,912,200,000","1,897,200,000","1,831,500,000","1,874,000,000","1,894,200,000","1,871,300,000","1,783,500,000","1,965,700,000","1,911,000,000","1,866,500,000","1,813,400,000","1,882,370,000","1,855,811,000","1,889,079,000","1,781,352,000","1,970,896,000","2,065,049,000","1,284,932,000","1,225,151,000","1,244,895,000","1,238,693,000","1,187,893,000","993,016,000","1,071,430,000","1,067,075,000","1,133,800,000","1,142,309,000","1,274,851,000","1,297,456,000","1,292,297,000","1,193,615,000","1,080,832,000","1,048,858,000","1,050,106,000","1,005,360,000","1,020,982,000","1,009,847,000","886,581,000","825,263,000","878,328,000","752,706,000","747,168,000","703,996,000","786,724,000","783,753,000","624,406,000","536,227,000","539,788,000","527,052,000","527,818,000","485,587,000","486,440,000","476,909,000","487,076,000","408,236,000","462,776,000","455,333,000","460,867,000","460,610,000","479,094,000","440,949,000","382,288,000","324,700,000","349,400,000","329,800,000","325,100,000","323,500,000","361,300,000","287,300,000","269,300,000","209,400,000","226,100,000","215,700,000","218,600,000","204,200,000","229,800,000","199,500,000","206,800,000","201,900,000","221,200,000","178,700,000","166,600,000","142,400,000","134,800,000","134,500,000","126,000,000","107,600,000","117,800,000","125,300,000","110,400,000","101,300,000","112,900,000","118,900,000","111,800,000","109,600,000","114,800,000","122,300,000","128,700,000","125,100,000","124,300,000","118,900,000","72,400,000","74,300,000","96,300,000","107,200,000","125,300,000","42,700,000"
			RawMaterials,"1,049,000,000","951,000,000","905,000,000","814,000,000","748,000,000","691,000,000","710,200,000","711,300,000","668,100,000","509,900,000","603,500,000","624,300,000","594,000,000","565,000,000","587,900,000","590,800,000","587,800,000","548,600,000","559,900,000","542,800,000","533,600,000","525,600,000","499,500,000","755,500,000","776,100,000","737,100,000","776,400,000","672,800,000","668,300,000","622,100,000","639,500,000","649,300,000","644,700,000","610,600,000","649,500,000","635,500,000","633,100,000","622,300,000","642,304,000","629,413,000","628,740,000","588,300,000","628,858,000","635,537,000","453,209,000","437,751,000","418,822,000","424,214,000","415,664,000","338,884,000","370,353,000","374,715,000","407,123,000","386,960,000","443,605,000","460,750,000","486,762,000","450,541,000","415,333,000","426,545,000","413,892,000","391,397,000","381,913,000","382,442,000","352,970,000","331,861,000","363,924,000","313,664,000","290,999,000","284,410,000","293,098,000","287,301,000","246,917,000","222,973,000","214,751,000","212,090,000","205,497,000","200,654,000","206,733,000","206,783,000","207,665,000","181,801,000","196,956,000","198,661,000","207,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
