name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990
		AssetImpairmentCharge,"15,900,000","8,900,000","3,200,000","600,000","3,200,000","4,000,000","-500,000","1,000,000","7,000,000","12,000,000","1,700,000","1,800,000","6,700,000","3,600,000","2,200,000","1,800,000","0","500,000","3,800,000","2,900,000","2,600,000","5,000,000","8,700,000","8,300,000","6,400,000","9,300,000","14,700,000","3,300,000","13,300,000","7,000,000","6,500,000","58,400,000","4,100,000","800,000","7,600,000","3,400,000","1,000,000","1,900,000","2,800,000","3,200,000","400,000","500,000","18,100,000","5,000,000","1,300,000","400,000","3,800,000","4,600,000","4,900,000","3,200,000","1,200,000","14,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-34,200,000","28,200,000","-22,200,000","600,000","-40,800,000","-52,200,000","-73,100,000","-45,200,000","-71,600,000","117,800,000","-39,200,000","-9,800,000","-25,500,000","-64,400,000","76,400,000","-11,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,"3,700,000",,,,,,,"9,400,000","-9,100,000","25,900,000","-46,000,000","-3,800,000","5,100,000","-2,800,000","6,400,000","100,000","4,900,000","-3,700,000","3,700,000","-1,100,000","-1,000,000","-8,900,000","3,400,000","2,200,000","4,000,000","2,600,000","10,700,000","9,100,000","18,900,000","-1,300,000","7,000,000","5,800,000","4,900,000","3,900,000","13,600,000","10,200,000","8,400,000","29,900,000","25,400,000","-22,000,000","-1,900,000","-3,800,000","15,900,000","-14,400,000","-13,800,000","-273,900,000","-26,200,000","6,200,000","9,300,000","-337,600,000","19,300,000","34,500,000","29,000,000","-208,200,000","45,100,000","-11,000,000","59,300,000","317,900,000","-22,800,000","-19,700,000","46,900,000","371,500,000","-16,700,000","-67,100,000","20,300,000","316,600,000","83,800,000","-13,000,000","3,000,000","417,400,000","-5,000,000","47,500,000","-100,000,000","86,700,000","277,800,000","-269,200,000","-18,200,000","831,100,000","269,400,000","23,000,000","-7,500,000","968,200,000","-15,800,000","-502,800,000","-31,500,000","292,600,000","-3,400,000","-117,200,000","-32,000,000","177,000,000","-207,400,000","127,000,000","-87,000,000","497,900,000","-438,400,000","134,100,000","-64,400,000","-47,400,000","-12,300,000","52,000,000","25,000,000","-67,700,000","10,400,000","-28,300,000","21,100,000","153,500,000","24,600,000","-45,000,000","34,500,000","-25,500,000","-8,900,000","-7,900,000","42,100,000","39,100,000","45,000,000","2,100,000","5,700,000","-81,900,000","-59,200,000","6,900,000","6,600,000","-32,400,000","-11,800,000","63,900,000","-3,700,000","180,200,000","44,500,000"
		ChangeInWorkingCapital,"451,100,000","6,800,000","137,300,000","115,800,000","191,200,000","67,800,000","103,900,000","-88,400,000","116,500,000","-118,300,000","40,500,000","42,500,000","40,700,000","-8,600,000","71,800,000","-48,800,000","76,800,000","15,800,000","41,800,000","12,000,000","33,100,000","48,700,000","39,900,000","61,300,000","25,800,000","50,600,000","26,200,000","27,800,000","28,200,000","-14,700,000","-33,600,000","-42,000,000","6,100,000","-10,500,000","-21,000,000","-31,100,000","-59,100,000","33,800,000","-62,900,000","-4,900,000","9,900,000","15,600,000","-62,000,000","-82,300,000","-16,700,000","49,000,000","-59,000,000","4,400,000","-17,100,000","-27,400,000","-200,000","-13,400,000","-7,900,000","-48,800,000","-171,700,000","-36,800,000","24,100,000","-32,200,000","-321,000,000","-14,700,000","13,700,000","6,900,000","-362,000,000","-5,400,000","95,900,000","-14,100,000","-325,200,000","22,800,000","30,600,000","26,600,000","-332,200,000","44,700,000","-42,900,000","247,800,000","700,000","-268,300,000","477,300,000","162,900,000","-672,200,000","-109,300,000","-37,900,000","120,300,000","-278,100,000","82,700,000","-28,000,000","91,900,000","-112,500,000","61,900,000","61,800,000","31,600,000","-150,200,000","119,900,000","-151,000,000","46,400,000","-91,800,000","67,800,000","-185,500,000","114,900,000","-127,300,000","-2,900,000","-27,900,000","2,500,000","-145,900,000","17,200,000","2,800,000","19,600,000","-18,500,000","-19,700,000","58,500,000","-15,700,000","4,900,000","32,200,000","400,000","1,300,000","32,700,000","1,600,000","-9,700,000","14,000,000","121,500,000","56,000,000","5,800,000","16,300,000","43,300,000","31,400,000","-62,400,000","24,000,000","-207,800,000","19,000,000"
			ChangeInReceivables,"21,000,000","13,900,000","58,700,000","1,900,000","-53,500,000","-61,700,000","57,800,000","-82,100,000","53,100,000","-89,400,000","20,100,000","-9,400,000","-38,900,000","-56,100,000","21,600,000","-63,600,000","-24,200,000","-14,500,000","-2,000,000","-18,000,000","13,000,000","-22,200,000","12,800,000","-17,700,000","4,000,000","-10,100,000","20,200,000","21,500,000","16,300,000","-8,400,000","25,200,000","-7,900,000","42,500,000","-13,600,000","30,000,000","4,500,000","300,000","8,700,000","9,300,000","-7,400,000","4,500,000","7,500,000","2,600,000","-15,100,000","25,700,000","-13,400,000","15,700,000","-15,900,000","15,500,000","12,700,000","30,200,000","-6,600,000","26,800,000","30,400,000","15,700,000","-35,600,000","34,000,000","-19,700,000","40,500,000","-5,000,000","21,500,000","12,100,000","33,200,000","2,900,000","43,500,000","17,900,000","58,800,000","-79,500,000","-5,300,000","29,700,000","53,900,000","-41,100,000","59,400,000","8,300,000","39,000,000","-21,000,000","800,000","37,600,000","27,500,000","-177,100,000","-22,000,000","-13,400,000","-2,700,000","-6,000,000","-24,800,000","-4,000,000","-137,900,000","14,800,000","58,400,000","5,000,000","-28,200,000",,,,"30,900,000","49,800,000",,,"30,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"21,000,000","13,900,000","58,700,000","1,900,000","-53,500,000","-61,700,000","57,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-35,600,000","34,000,000","-19,700,000","103,100,000","-67,600,000","21,500,000","12,100,000","33,200,000","2,900,000","43,500,000","17,900,000","66,200,000","-86,900,000","-5,300,000","29,700,000","57,900,000","-45,100,000","59,400,000","8,300,000","39,000,000","-21,000,000","800,000","37,600,000","27,500,000","-177,100,000","-22,000,000","-13,400,000","-2,700,000","-6,000,000","-24,800,000","-4,000,000","-187,300,000","64,200,000",,,"-4,600,000",,,,"53,600,000","54,000,000",,,"30,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,400,000","-316,400,000","1,400,000","-5,700,000","-4,300,000","-336,700,000","-200,000","-8,500,000","-5,700,000","-327,100,000","-7,000,000","-9,000,000","-7,400,000","-324,400,000","-8,200,000","-7,600,000","-3,400,000","-333,200,000","-2,800,000","-6,600,000","-8,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,"87,000,000","-76,300,000","6,800,000","-300,000","19,900,000","-42,400,000","60,400,000","-10,800,000","13,800,000","-13,500,000","4,400,000","-8,000,000","13,400,000","-6,900,000","1,300,000","-3,600,000","500,000","5,100,000","-4,500,000","-400,000","25,600,000","1,900,000","-20,400,000","-5,400,000","3,200,000","2,300,000","-18,600,000","-41,000,000","-15,900,000","20,700,000","-25,100,000","22,300,000","-35,800,000","23,000,000","-9,400,000","-28,800,000","-55,200,000","68,200,000","-6,800,000","-12,400,000","-2,800,000","-6,600,000","12,700,000","20,600,000","-1,300,000","-42,100,000","-72,200,000","-88,100,000","18,900,000","-11,100,000","-25,500,000","9,600,000","2,900,000","1,300,000","-38,500,000","11,600,000","21,800,000","-28,100,000","-7,000,000","24,100,000","15,900,000","-21,900,000","-34,900,000","13,600,000","-98,400,000","99,300,000","258,600,000","-241,900,000","294,600,000","2,100,000","-56,300,000","-20,700,000","41,600,000","41,900,000","27,900,000","27,600,000","-20,300,000","33,600,000","128,600,000","8,200,000","18,600,000","14,900,000","6,700,000","49,400,000","-78,700,000","23,100,000","-16,600,000","-15,700,000","-45,300,000","54,500,000","-24,200,000","-3,100,000",,,"-25,800,000","8,600,000","1,400,000","9,800,000","-28,400,000","-11,900,000","28,000,000","-7,800,000","-700,000","14,000,000",,,,,,"5,900,000","-19,200,000","28,400,000","4,900,000","7,400,000","14,900,000","15,700,000","-31,200,000","12,000,000","-28,700,000","9,500,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,500,000","-31,200,000","16,200,000","29,800,000","-5,100,000","-41,900,000","39,500,000","10,500,000","16,400,000","-12,400,000","-2,100,000","24,700,000","21,600,000","-5,100,000","-46,300,000","-51,800,000","-88,100,000",,,,"12,000,000",,,,"33,600,000",,,,,,,,,,,,,,,,,,,,,,,"128,600,000","8,200,000","18,600,000","14,900,000","6,700,000","49,400,000","-78,700,000","23,100,000","-16,600,000","-15,700,000","-45,300,000","54,500,000",,"-3,100,000",,,"-25,800,000","8,600,000","1,400,000","9,800,000","-28,400,000","-11,900,000","28,000,000","-7,800,000","-700,000","14,000,000",,,,,,"5,900,000","-19,200,000","28,400,000","4,900,000","7,400,000","14,900,000","15,700,000","-31,200,000","12,000,000","-28,700,000","9,500,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,500,000","-31,200,000","16,200,000","29,800,000","-5,100,000","-41,900,000","39,500,000","10,500,000","16,400,000","-12,400,000","-2,100,000","24,700,000","21,600,000","-5,100,000","-46,300,000","-40,500,000",,,"-21,500,000","-57,800,000","1,800,000","-27,800,000","30,400,000",,,,,,,,,,,,,,,,,"-17,600,000",,,"1,100,000","-83,100,000","6,000,000","176,800,000","-8,300,000",,,"-54,400,000","19,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,500,000","-31,200,000","16,200,000","29,800,000","-5,100,000","-41,900,000","39,500,000","10,500,000","16,400,000","-12,400,000","-2,100,000","24,700,000","21,600,000","-5,100,000","-46,300,000","-40,500,000",,,"-21,500,000","-57,800,000","1,800,000","-27,800,000","30,400,000",,,,,,,,,,,,,,,,,"-17,600,000",,,"1,100,000","-83,100,000","6,000,000","176,800,000","-8,300,000",,,"-54,400,000","19,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,700,000","-35,900,000","29,100,000","-136,600,000","45,500,000","-20,800,000","-10,000,000","-59,100,000","-22,400,000","4,100,000","-10,400,000","-123,700,000","179,100,000","43,300,000","3,900,000","-83,900,000","133,700,000","-48,100,000","138,700,000","-4,500,000","21,200,000","194,300,000","102,400,000","-373,000,000","296,000,000","-27,100,000","110,600,000","-113,100,000","70,000,000","44,400,000","67,500,000","128,600,000","8,200,000","18,600,000","14,900,000","6,700,000","49,400,000","-78,700,000","23,100,000","-16,600,000","-15,700,000","-45,300,000","54,500,000","-24,200,000","-3,100,000",,,"-25,800,000","8,600,000","1,400,000","9,800,000","-28,400,000","-11,900,000","28,000,000","-7,800,000","-700,000","14,000,000",,,,,,"5,900,000","-19,200,000","28,400,000","4,900,000","7,400,000","14,900,000","15,700,000","-31,200,000","12,000,000","-28,700,000","9,500,000"
				ChangeInAccruedExpense,,,,,,,,,"87,000,000","-76,300,000","6,800,000","-300,000","19,900,000","-42,400,000","60,400,000","-10,800,000","13,800,000","-13,500,000","4,400,000","-8,000,000","13,400,000","-6,900,000","1,300,000","-3,600,000","500,000","5,100,000","-4,500,000","-400,000","25,600,000","1,900,000","-20,400,000","-5,400,000","3,200,000","2,300,000","-18,600,000","-41,000,000","-15,900,000","20,700,000","-14,600,000","-3,200,000","-4,600,000","6,800,000","-39,200,000","-23,700,000","-13,300,000","28,700,000","-17,300,000","-28,800,000","9,600,000","-4,500,000","-12,000,000","-1,000,000","3,800,000","4,200,000",,,,"-11,100,000","-12,600,000","-2,400,000","2,000,000","1,300,000","800,000","-22,000,000","16,100,000","-28,100,000","-7,000,000","24,100,000","15,900,000","-21,900,000","-34,900,000","13,600,000","-98,400,000","99,300,000",,,,"2,100,000",,,,"41,900,000","27,900,000","27,600,000","-20,300,000","33,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,700,000","103,100,000","-67,600,000","21,500,000","12,100,000","33,200,000","2,900,000","43,500,000","17,900,000","66,200,000","-86,900,000","-5,300,000","29,700,000","57,900,000","-45,100,000","59,400,000","8,300,000","39,000,000","-21,000,000","800,000","37,600,000","27,500,000","-177,100,000","-22,000,000","-13,400,000","-2,700,000","-6,000,000","-24,800,000","-4,000,000",,,,,,,,,,,,,"49,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
