name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"7,401,840,000","7,881,713,000","6,139,184,000","2,071,966,288","1,402,681,000"
	CurrentAssets,"5,864,431,000","6,506,977,000","4,986,801,000","1,675,503","662,556,000"
		CashCashEquivalentsAndShortTermInvestments,"5,391,844,000","6,262,905,000","4,797,385,000","1,000,159","614,917,000"
			CashAndCashEquivalents,"5,391,844,000","6,262,905,000","4,796,880,000","1,000,159","614,412,000"
				CashFinancial,,"6,262,905,000","4,796,880,000","1,000,159","614,412,000"
			OtherShortTermInvestments,,"0","505,000",,"505,000"
		Receivables,"867,000","3,148,000","27,695,000",,"260,000"
			AccountsReceivable,"867,000","3,148,000","261,000",,"260,000"
			OtherReceivables,,,"27,434,000",,
		Inventory,"333,906,000","127,250,000","61,155,000",,"1,043,000"
			RawMaterials,"234,444,000","87,646,000","48,588,000",,"661,000"
			WorkInProcess,"43,082,000","30,641,000","11,891,000",,"70,000"
			FinishedGoods,"56,380,000","8,963,000","676,000",,"312,000"
		PrepaidAssets,"42,325,000","70,346,000","80,353,000","675,344","21,840,000"
		OtherCurrentAssets,"95,489,000","43,328,000","20,213,000",,"24,496,000"
	TotalNonCurrentAssets,"1,537,409,000","1,374,736,000","1,152,383,000","2,070,290,785","740,125,000"
		NetPPE,"1,494,169,000","1,344,127,000","1,109,683,000",,"713,274,000"
			GrossPPE,"1,618,300,000","1,430,140,000","1,159,418,000",,"738,045,000"
				Properties,"0","0","0",,"0"
				LandAndImprovements,"1,050,000","1,050,000","1,050,000",,"1,050,000"
				BuildingsAndImprovements,"197,268,000","195,952,000","190,417,000",,"0"
				MachineryFurnitureEquipment,"704,893,000","645,111,000","516,875,000",,"49,049,000"
				OtherProperties,"181,404,000","175,575,000","153,639,000",,"3,908,000"
				ConstructionInProgress,"389,228,000","276,919,000","208,331,000",,"636,851,000"
				Leases,"144,457,000","135,533,000","89,106,000",,"47,187,000"
			AccumulatedDepreciation,"-124,131,000","-86,013,000","-49,735,000",,"-24,771,000"
		OtherNonCurrentAssets,"43,240,000","30,609,000","42,700,000","2,070,290,785","26,851,000"
TotalLiabilitiesNetMinorityInterest,"3,572,371,000","3,972,358,000","1,294,026,000","1,674,146,585","227,382,000"
	CurrentLiabilities,"511,940,000","396,101,000","269,408,000","2,050,791","185,283,000"
