name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,12/31/2005
			RawMaterials,"160,800,000","124,100,000","128,600,000","114,600,000","103,400,000","95,200,000","102,000,000","105,300,000","109,300,000","104,200,000","106,100,000","115,100,000","112,800,000","102,996,000","55,317,000","51,669,000","53,548,000","49,351,000","50,976,000","43,636,000","44,623,000","45,507,000","35,758,000","35,395,000","35,720,000","34,169,000","35,196,000","37,580,000","37,182,000","36,814,000","40,545,000","42,200,000","52,703,000","56,824,000","36,230,000","36,383,000","39,604,000","39,902,000","45,788,000","44,178,000","46,974,000","45,664,000","46,000,000","48,676,000","34,744,000","32,826,000","31,625,000","30,468,000","30,630,000","28,539,000","28,946,000","28,331,000","30,483,000","31,925,000","35,674,000","36,104,000","36,165,000","33,601,000","35,946,000","40,291,000","30,474,000","29,962,000","28,432,000","22,512,000"
			WorkInProcess,"29,900,000","26,700,000","25,700,000","24,700,000","23,400,000","22,100,000","23,000,000","22,700,000","23,600,000","22,400,000","24,300,000","26,500,000","27,500,000","23,449,000","20,310,000","20,037,000","23,860,000","22,914,000","24,359,000","23,529,000","21,933,000","20,128,000","11,915,000","12,536,000","12,465,000","12,864,000","14,170,000","13,994,000","14,348,000","13,641,000","16,352,000","18,909,000","18,953,000","18,432,000","18,743,000","19,597,000","21,337,000","21,199,000","23,187,000","21,706,000","22,849,000","23,838,000","25,976,000","25,788,000","18,278,000","16,223,000","15,203,000","14,143,000","13,950,000","13,711,000","14,891,000","16,174,000","19,328,000","21,310,000","22,932,000","22,416,000","21,273,000","20,376,000","24,299,000","28,279,000","18,963,000","19,112,000","19,038,000","13,876,000"
			FinishedGoods,"117,600,000","117,000,000","102,700,000","98,900,000","95,900,000","93,100,000","94,200,000","95,100,000","96,500,000","95,900,000","99,900,000","95,900,000","100,700,000","104,727,000","81,422,000","77,886,000","71,276,000","73,346,000","77,679,000","75,531,000","72,888,000","74,205,000","73,770,000","72,636,000","71,249,000","74,123,000","76,670,000","75,382,000","76,068,000","82,281,000","78,486,000","75,192,000","68,071,000","68,409,000","65,598,000","63,901,000","62,093,000","62,675,000","55,361,000","55,089,000","57,289,000","56,468,000","51,563,000","45,166,000","39,829,000","39,168,000","33,471,000","29,610,000","28,267,000","29,603,000","28,418,000","34,882,000","39,951,000","45,175,000","47,769,000","46,443,000","44,666,000","47,858,000","47,396,000","51,048,000","37,571,000","36,858,000","35,819,000","25,109,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,200,000","-10,097,000","-10,163,000","-9,598,000","-6,843,000"
		PrepaidAssets,"40,300,000","40,400,000","34,800,000","40,400,000","40,500,000","35,700,000","35,400,000","35,800,000","32,300,000","29,100,000","31,200,000","34,600,000","32,800,000","33,095,000","21,215,000","21,012,000","17,745,000","17,344,000","16,671,000","14,891,000","17,448,000","10,429,000","10,486,000","11,981,000","12,704,000","11,217,000","11,089,000","8,400,000","8,445,000","8,617,000","8,195,000","14,192,000","17,108,000","18,066,000","6,274,000","6,709,000","7,317,000","6,578,000","6,752,000","7,376,000","8,893,000","7,141,000","5,091,000","6,712,000","6,905,000","4,168,000","3,940,000","4,762,000","5,155,000","3,647,000","10,054,000","8,212,000","7,517,000","6,514,000","5,871,000","7,845,000","7,364,000","5,578,000","5,767,000","5,668,000","5,930,000","7,532,000","3,895,000","1,973,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,162,000","9,136,000","9,118,000","9,240,000","9,821,000","9,742,000","9,736,000","9,754,000","9,646,000","9,588,000","9,617,000","8,918,000","5,840,000","5,849,000","5,856,000","5,856,000","4,434,000","4,413,000","4,414,000","4,414,000","9,274,000","9,265,000","9,265,000","9,265,000","8,032,000","7,704,000","7,835,000","8,032,000","8,447,000","8,689,000","8,704,000","8,286,000","7,022,000","7,005,000","6,915,000","6,783,000","2,387,000","2,779,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,162,000","9,136,000","9,118,000","9,240,000","9,821,000","9,742,000","9,736,000","9,754,000","9,646,000","9,588,000","9,617,000","8,918,000","5,840,000","5,849,000","5,856,000","5,856,000","4,434,000","4,413,000","4,414,000","4,414,000","9,274,000","9,265,000","9,265,000","9,265,000","8,032,000","7,704,000","7,835,000","8,032,000","8,447,000","8,689,000","8,704,000","8,286,000","7,022,000","7,005,000","6,915,000","6,783,000","2,387,000","2,779,000"
		AssetsHeldForSaleCurrent,"383,000,000","377,300,000",,,,,,,,"0","0","0","0","696,000","696,000","701,000","1,119,000","1,081,000","364,000","3,967,000","3,907,000","3,874,000","4,732,000","4,728,000","4,826,000","4,597,000",,,,,"573,000",,,,,,,,,,,"0","0","0","1,484,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,484,000","1,484,000","1,484,000","1,592,000",,,,,"1,161,000","4,676,000","4,676,000","4,676,000","4,676,000","1,161,000",,,,,,
	TotalNonCurrentAssets,"2,929,700,000","2,962,800,000","3,339,200,000","3,381,300,000","3,386,600,000","3,459,900,000","3,402,000,000","3,384,700,000","3,380,100,000","3,616,400,000","3,597,400,000","3,647,500,000","3,663,800,000","3,633,336,000","542,101,000","548,882,000","568,917,000","562,494,000","558,498,000","546,338,000","528,460,000","525,637,000","336,717,000","341,687,000","347,775,000","345,176,000","354,097,000","358,371,000","356,165,000","373,762,000","378,041,000","381,130,000","383,576,000","386,471,000","301,111,000","302,100,000","304,372,000","309,283,000","309,765,000","297,324,000","304,068,000","299,345,000","302,409,000","310,049,000","268,398,000","265,567,000","265,956,000","262,710,000","268,026,000","271,328,000","269,985,000","273,554,000","271,882,000","275,076,000","313,045,000","320,769,000","324,620,000","327,510,000","347,766,000","346,420,000","213,430,000","215,251,000","223,796,000","181,784,000"
		NetPPE,"323,400,000","325,800,000","360,800,000","366,900,000","370,600,000","385,200,000","376,500,000","381,100,000","383,600,000","391,000,000","390,200,000","401,200,000","403,800,000","364,433,000","187,800,000","189,328,000","194,293,000","191,918,000","190,455,000","185,034,000","178,504,000","177,043,000","142,748,000","145,569,000","147,526,000","145,413,000","152,760,000","153,536,000","151,694,000","156,366,000","152,776,000","155,905,000","156,134,000","157,535,000","136,196,000","136,377,000","137,008,000","138,094,000","136,645,000","129,835,000","128,424,000","123,464,000","122,650,000","125,572,000","105,551,000","105,298,000","104,268,000","102,118,000","104,584,000","105,603,000","107,769,000","109,897,000","109,693,000","110,220,000","111,677,000","113,745,000","114,965,000","116,610,000","116,668,000","116,380,000","81,387,000","82,387,000","81,511,000","66,393,000"
			GrossPPE,"323,400,000","651,300,000","360,800,000","366,900,000","370,600,000","702,100,000","376,500,000","381,100,000","383,600,000","653,800,000","390,200,000","401,200,000","403,800,000","577,732,000",,,,"379,288,000",,,,"337,117,000",,,,"291,198,000",,,,"292,247,000",,,,"281,074,000",,,,"243,316,000",,,,"211,897,000",,,,"178,577,000",,,,"167,197,000",,,,"154,698,000","145,665,000","147,733,000","148,953,000","150,598,000","135,595,000","135,307,000","100,314,000","101,314,000","89,912,000","74,794,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0"
				LandAndImprovements,,"40,600,000",,,,"44,600,000",,,,"42,700,000",,,,"43,366,000",,,,"31,228,000",,,,"28,098,000",,,,"22,403,000",,,,"26,560,000",,,,"20,803,000",,,,"13,565,000",,,,"13,025,000",,,,"13,037,000",,,,"13,363,000",,,,"12,923,000",,,,"13,993,000",,,,"9,599,000",,"7,892,000"
				BuildingsAndImprovements,,"141,300,000",,,,"149,700,000",,,,"141,300,000",,,,"137,242,000",,,,"79,468,000",,,,"69,350,000",,,,"46,269,000",,,,"44,791,000",,,,"53,078,000",,,,"38,942,000",,,,"36,877,000",,,,"34,302,000",,,,"35,030,000",,,,"31,597,000",,,,"33,927,000",,,,"19,849,000",,"16,500,000"
				MachineryFurnitureEquipment,,"419,400,000",,,,"466,800,000",,,,"433,200,000",,,,"397,124,000",,,,"268,592,000",,,,"239,669,000",,,,"222,526,000",,,,"220,896,000",,,,"207,193,000",,,,"190,809,000",,,,"161,995,000",,,,"131,238,000",,,,"118,804,000",,,,"110,178,000",,,,"102,678,000",,,,"71,866,000",,"50,402,000"
				OtherProperties,"323,400,000","50,000,000","360,800,000","366,900,000","370,600,000","41,000,000","376,500,000","381,100,000","383,600,000","36,600,000","390,200,000","401,200,000","403,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-325,500,000",,,,"-316,900,000",,,,"-262,800,000",,,,"-213,299,000",,,,"-187,370,000",,,,"-160,074,000",,,,"-145,785,000",,,,"-135,881,000",,,,"-123,539,000",,,,"-105,222,000",,,,"-88,433,000",,,,"-73,279,000",,,,"-61,594,000",,,,"-44,478,000","-33,988,000","-33,988,000","-33,988,000","-33,988,000","-18,927,000","-18,927,000","-18,927,000","-18,927,000","-8,401,000","-8,401,000"
		GoodwillAndOtherIntangibleAssets,"2,592,200,000","2,621,200,000","2,963,400,000","2,999,100,000","3,000,500,000","3,055,600,000","3,015,300,000","2,993,400,000","2,986,000,000","3,197,300,000","3,166,100,000","3,232,600,000","3,243,400,000","3,248,069,000","350,503,000","354,931,000","370,489,000","365,653,000","364,513,000","357,752,000","346,234,000","343,524,000","188,283,000","190,263,000","194,109,000","193,378,000","197,794,000","200,894,000","200,330,000","212,817,000","220,183,000","220,080,000","221,865,000","223,107,000","159,252,000","159,087,000","160,791,000","164,323,000","163,432,000","156,585,000","160,848,000","160,907,000","164,422,000","167,841,000","146,558,000","146,147,000","149,839,000","148,755,000","151,416,000","153,737,000","155,402,000","156,423,000","154,556,000","156,836,000","196,574,000","201,831,000","203,710,000","203,922,000","222,222,000","220,616,000","125,349,000","125,059,000","135,501,000","110,096,000"
			Goodwill,"1,556,200,000","1,564,000,000","1,574,400,000","1,585,100,000","1,575,300,000","1,596,000,000","1,563,400,000","1,543,000,000","1,528,300,000","1,694,900,000","1,658,700,000","1,686,100,000","1,683,500,000","1,662,341,000","202,114,000","203,292,000","209,722,000","206,040,000","203,574,000","198,986,000","192,861,000","188,841,000","97,775,000","97,766,000","98,490,000","97,309,000","98,314,000","99,014,000","97,751,000","102,087,000","104,653,000","105,847,000","105,217,000","104,339,000","88,115,000","87,173,000","87,232,000","88,225,000","85,027,000","83,257,000","84,597,000","83,799,000","84,862,000","85,072,000","77,938,000","76,897,000","78,947,000","77,493,000","78,644,000","78,832,000","78,955,000","78,518,000","76,932,000","77,497,000","112,932,000","115,352,000","115,535,000","114,979,000","122,694,000","121,493,000","66,539,000","65,397,000","78,036,000","65,345,000"
			OtherIntangibleAssets,"1,036,000,000","1,057,200,000","1,389,000,000","1,414,000,000","1,425,200,000","1,459,600,000","1,451,900,000","1,450,400,000","1,457,700,000","1,502,400,000","1,507,400,000","1,546,500,000","1,559,900,000","1,585,728,000","148,389,000","151,639,000","160,767,000","159,613,000","160,939,000","158,766,000","153,373,000","154,683,000","90,508,000","92,497,000","95,619,000","96,069,000","99,480,000","101,880,000","102,579,000","110,730,000","115,530,000","114,233,000","116,648,000","118,768,000","71,137,000","71,914,000","73,559,000","76,098,000","78,405,000","73,328,000","76,251,000","77,108,000","79,560,000","82,769,000","68,620,000","69,250,000","70,892,000","71,262,000","72,772,000","74,905,000","76,447,000","77,905,000","77,624,000","79,339,000","83,642,000","86,479,000","88,175,000","88,943,000","99,528,000","99,123,000","58,810,000","59,662,000","57,465,000","44,751,000"
		NonCurrentDeferredAssets,"1,200,000","2,300,000","2,400,000","2,500,000","2,500,000","4,900,000","1,000,000","1,000,000","1,000,000","3,000,000","900,000","900,000","3,300,000","4,931,000","1,542,000","1,592,000","1,669,000","2,608,000","1,383,000","1,363,000","1,333,000","2,510,000","3,197,000","3,199,000","3,292,000","3,201,000","902,000","935,000","934,000","987,000","894,000","925,000","926,000","934,000","1,173,000","1,042,000","1,114,000","1,150,000","1,497,000","1,557,000","1,649,000","1,614,000","89,000","78,000","82,000","82,000","650,000","679,000","679,000","679,000","495,000","463,000","461,000","495,000","151,000","141,000","145,000","231,000","2,380,000","2,283,000","2,138,000","2,135,000",,
			NonCurrentDeferredTaxesAssets,"1,200,000","2,300,000","2,400,000","2,500,000","2,500,000","4,900,000","1,000,000","1,000,000","1,000,000","3,000,000","900,000","900,000","3,300,000","4,931,000","1,542,000","1,592,000","1,669,000","2,608,000","1,383,000","1,363,000","1,333,000","2,510,000","3,197,000","3,199,000","3,292,000","3,201,000","902,000","935,000","934,000","987,000","894,000","925,000","926,000","934,000","1,173,000","1,042,000","1,114,000","1,150,000","1,497,000","1,557,000","1,649,000","1,614,000","89,000","78,000","82,000","82,000","650,000","679,000","679,000","679,000","495,000","463,000","461,000","495,000","151,000","141,000","145,000","231,000","2,380,000","2,283,000","2,138,000","2,135,000",,
		OtherNonCurrentAssets,"12,900,000","13,500,000","12,600,000","12,800,000","13,000,000","14,200,000","9,200,000","9,200,000","9,500,000","25,100,000","40,200,000","12,800,000","13,300,000","15,903,000","2,256,000","3,031,000","2,466,000","2,315,000","2,147,000","2,189,000","2,389,000","2,560,000","2,489,000","2,656,000","2,848,000","3,184,000","2,641,000","3,006,000","3,207,000","3,592,000","4,188,000","4,220,000","4,651,000","4,895,000","4,490,000","5,594,000","5,459,000","5,716,000","8,191,000","9,347,000","13,147,000","13,360,000","15,248,000","16,558,000","16,207,000","14,040,000","11,199,000","11,158,000","11,347,000","11,309,000","6,319,000","6,771,000","7,172,000","7,525,000","4,643,000","5,052,000","5,800,000","6,747,000","6,496,000","7,141,000","4,556,000","5,670,000","6,784,000","5,295,000"
TotalLiabilitiesNetMinorityInterest,"2,117,800,000","2,145,500,000","2,092,800,000","2,155,200,000","2,175,700,000","2,211,400,000","2,250,100,000","2,292,200,000","2,459,100,000","2,361,400,000","2,426,200,000","2,473,400,000","2,507,900,000","2,489,047,000","495,409,000","493,660,000","525,563,000","523,952,000","542,466,000","542,308,000","530,081,000","586,476,000","369,583,000","367,993,000","385,359,000","389,765,000","409,995,000","413,654,000","420,354,000","425,804,000","426,455,000","451,578,000","455,808,000","466,343,000","349,604,000","355,049,000","378,618,000","401,027,000","391,244,000","406,607,000","415,601,000","421,589,000","425,085,000","437,598,000","413,808,000","343,350,000","343,619,000","336,815,000","336,173,000","326,256,000","350,590,000","356,409,000","381,903,000","384,719,000","404,231,000","414,661,000","438,417,000","434,093,000","438,994,000","453,898,000","305,393,000","329,952,000","334,979,000","272,740,000"
	CurrentLiabilities,"412,100,000","416,500,000","377,000,000","362,400,000","355,400,000","360,600,000","319,600,000","315,000,000","337,600,000","339,700,000","333,200,000","334,400,000","347,000,000","337,110,000","158,195,000","138,872,000","143,116,000","142,492,000","136,789,000","132,427,000","128,166,000","171,623,000","104,998,000","103,021,000","97,814,000","104,349,000","121,088,000","117,965,000","115,068,000","119,628,000","125,421,000","139,029,000","142,094,000","140,073,000","113,915,000","104,683,000","105,470,000","105,900,000","99,848,000","116,111,000","99,193,000","102,106,000","107,894,000","108,832,000","87,734,000","86,892,000","95,134,000","83,394,000","79,360,000","67,859,000","72,691,000","64,636,000","76,163,000","79,717,000","99,922,000","92,288,000","99,672,000","91,384,000","93,491,000","81,519,000","68,993,000","71,926,000","69,952,000","63,044,000"
		PayablesAndAccruedExpenses,"331,700,000","338,100,000","347,500,000","331,700,000","326,200,000","330,700,000","290,400,000","285,000,000","307,600,000","308,200,000","300,600,000","300,900,000","313,900,000","319,922,000","156,889,000","137,508,000","141,686,000","142,108,000","136,409,000","132,056,000","127,826,000","127,933,000","104,598,000","102,313,000","95,851,000","101,162,000","108,253,000","104,036,000","99,202,000","104,332,000","110,845,000","120,159,000","124,265,000","123,105,000","101,115,000","92,800,000","94,566,000","96,731,000","77,908,000","75,927,000","80,882,000","81,566,000","85,268,000","88,343,000","84,298,000","83,440,000","84,691,000","50,390,000","71,044,000","59,525,000","64,790,000","56,677,000","68,207,000","69,420,000","88,007,000","80,809,000","84,799,000","80,657,000","84,113,000","75,619,000","64,113,000","64,618,000","68,194,000","62,825,000"
			Payables,"192,100,000","179,300,000","183,800,000","183,800,000","188,000,000","181,500,000","149,900,000","152,000,000","172,900,000","167,900,000","157,800,000","165,900,000","181,600,000","183,332,000","72,581,000","71,967,000","72,311,000","77,096,000","68,511,000","65,191,000","67,934,000","61,551,000","45,736,000","47,668,000","40,317,000","43,860,000","48,713,000","50,036,000","50,519,000","47,487,000","48,002,000","60,239,000","65,639,000","64,143,000","47,454,000","45,177,000","46,747,000","43,042,000","41,495,000","43,184,000","47,349,000","52,768,000","50,636,000","49,829,000","43,659,000","40,812,000","36,826,000","36,879,000","35,772,000","27,421,000","25,819,000","24,466,000","30,606,000","33,890,000","42,893,000","42,941,000","42,780,000","41,668,000","40,406,000","41,641,000","36,312,000","34,053,000","34,567,000","30,724,000"
				AccountsPayable,"179,000,000","173,300,000","177,400,000","178,200,000","172,700,000","163,600,000","139,900,000","140,100,000","154,400,000","154,700,000","149,200,000","156,500,000","172,300,000","175,790,000","61,466,000","62,935,000","62,363,000","68,014,000","59,624,000","57,451,000","60,942,000","60,845,000","41,845,000","44,647,000","37,258,000","40,297,000","46,565,000","47,486,000","47,491,000","44,298,000","43,914,000","53,339,000","52,452,000","51,180,000","47,454,000","45,177,000","46,747,000","43,042,000","41,495,000","43,184,000","47,349,000","52,768,000","50,636,000","49,829,000","43,659,000","40,812,000","36,826,000","36,879,000","35,772,000","27,421,000","25,819,000","24,466,000","30,606,000","33,890,000","42,893,000","42,941,000","42,780,000","41,668,000","40,406,000","41,641,000","36,312,000","34,053,000","34,567,000","30,724,000"
