name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006
		StockBasedCompensation,"41,839,000","11,905,000","9,814,000","8,529,000","11,591,000","9,259,000","15,363,000","17,192,000","10,500,000","5,282,000","21,255,000","16,363,000","15,656,000","16,162,000","15,631,000","18,754,000","17,145,000","20,656,000","16,540,000","25,100,000","20,621,000","16,716,000","21,337,000","17,206,000","14,167,000","20,533,000","21,500,000","14,062,000","20,226,000","15,547,000","36,017,000","8,452,000","4,799,000","10,246,000","10,941,000","5,207,000","9,240,000","11,330,000","6,834,000","6,861,000","2,047,000","9,009,000","8,634,000","3,726,000","9,157,000","4,024,000","8,030,000","9,469,000","8,672,000","7,652,000","8,813,000","6,757,000","6,929,000",,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"-500,000","-11,000","-3,324,000","-10,000","-1,072,000","-34,000","-2,526,000","-122,000","-62,000","-116,000","-448,000","0","-534,000","-535,000","-685,000","-121,000","-27,000","-419,000","-687,000","-56,000","-156,000",,,"-593,000","-7,933,000","-8,012,000","-768,000","-975,000","-4,138,000",,,,,,,,,,
		OtherNonCashItems,"18,744,000","5,805,000","2,254,000","4,901,000","5,784,000","1,102,000","4,276,000","17,763,000","9,021,000","1,117,000","4,127,000","1,064,000","444,000","1,966,000","2,425,000","-587,000","-1,130,000","10,093,000","-1,800,000","-7,035,000","-19,000","-4,931,000","-3,077,000","9,549,000","-482,000","-1,780,000","2,892,000","-9,136,000","-8,726,000","-2,446,000","11,057,000","-1,380,000","-182,000","1,837,000","1,185,000","-167,000","794,000","357,000","837,000","-2,432,000","805,000","-2,957,000","-702,000","774,000","-119,465,000","181,045,000","-59,302,000",,,,,,,,"824,000","-18,635,000","2,303,000","2,703,000","201,000","-6,469,000","9,671,000","6,095,000","7,048,000"
		ChangeInWorkingCapital,"238,242,000","-120,653,000","32,075,000","203,604,000","123,216,000","-56,737,000","-197,085,000","556,401,000","-29,138,000","-243,756,000","-361,425,000","644,316,000","-100,598,000","-70,562,000","-336,077,000","295,167,000","-66,838,000","-86,528,000","-143,302,000","105,404,000","177,883,000","-245,521,000","-60,959,000","358,128,000","18,874,000","-106,314,000","-46,658,000","148,754,000","-27,781,000","-148,795,000","156,920,000","76,843,000","-25,387,000","-109,764,000","83,349,000","44,269,000","8,676,000","8,546,000","-6,742,000","102,028,000","108,484,000","-56,137,000","-90,258,000","165,119,000","-98,883,000","-92,604,000","-216,515,000","-12,369,000","54,775,000","-131,458,000","-111,885,000","50,385,000","18,184,000","-45,263,000","-68,900,000","54,107,000","29,979,000","-11,690,000","-76,352,000","56,455,000","-81,101,000","-33,196,000","18,211,000"
			ChangeInReceivables,"413,598,000","51,520,000","88,131,000","159,758,000","114,189,000","256,990,000","2,069,000","179,028,000","172,702,000","-359,684,000","-129,001,000","23,958,000","-107,564,000","-146,610,000","-86,271,000","-16,179,000","-205,736,000","26,226,000","-186,098,000","-285,857,000","-50,317,000","-143,659,000","47,064,000","121,171,000","180,803,000","6,198,000","29,119,000","123,624,000","-198,766,000","95,594,000","349,148,000","9,270,000","-90,573,000","65,189,000","1,709,000","-3,300,000","-10,688,000","154,532,000","-48,392,000","86,453,000","70,457,000","-49,842,000","-128,612,000","99,201,000","-166,175,000","-11,930,000","-10,148,000","-127,562,000","62,012,000","-151,997,000","-16,700,000","-29,665,000","-17,532,000","-8,039,000","-12,617,000","53,374,000","-39,998,000","-114,643,000","-49,665,000","-35,668,000","-3,669,000","-66,585,000","-8,626,000"
				ChangesInAccountReceivables,"-572,291,000",,,,,,,"179,028,000","172,702,000","-359,684,000","-129,001,000","23,958,000","-107,564,000","-146,610,000","-86,271,000","-16,179,000","-205,736,000","26,226,000","-186,098,000","-285,857,000","-50,317,000","-143,659,000","47,064,000","121,171,000","180,803,000","6,198,000","29,119,000","123,624,000","-198,766,000","95,594,000","349,148,000","9,270,000","-90,573,000","65,189,000","1,709,000","-3,300,000","-10,688,000","154,532,000","-48,392,000",,,,,,,,"-10,148,000","-127,562,000","62,012,000","-151,997,000","-16,700,000","-29,665,000","-17,532,000",,,,,,,,,,
			ChangeInPrepaidAssets,"249,010,000","37,414,000","30,377,000","189,513,000","-8,294,000","-148,147,000","-133,598,000","19,218,000","-44,897,000","22,483,000","-28,619,000","-28,130,000","1,161,000","104,146,000","-93,753,000","-43,605,000","22,033,000","-41,891,000","-12,517,000","86,434,000","-121,927,000","28,441,000","-14,728,000","158,544,000","-63,230,000","-105,496,000","-6,075,000","87,815,000","-4,969,000","-106,030,000","31,172,000","-29,993,000","3,937,000","-24,780,000","19,733,000","-3,577,000","-6,375,000","7,531,000","-19,415,000","-19,344,000","17,134,000","19,410,000","-5,837,000","54,241,000","704,000","-19,523,000","4,177,000","1,274,000","-9,144,000","1,444,000","-10,575,000","-17,768,000","-21,813,000","6,252,000","17,442,000","17,564,000","-17,576,000","31,488,000","1,624,000","47,307,000","-34,416,000","-1,532,000","-10,337,000"
			ChangeInPayablesAndAccruedExpense,"-239,704,000","-157,070,000","34,549,000","-121,169,000","3,986,000","-66,056,000","-150,976,000","315,367,000","-138,042,000","48,696,000","-300,560,000","645,026,000","16,157,000","26,071,000","-176,272,000","329,608,000","167,539,000","12,775,000","-16,498,000","161,022,000","296,746,000","-102,973,000","-88,841,000","61,503,000","-77,144,000","-24,582,000","-87,243,000","93,202,000","172,283,000","-19,772,000","-222,075,000","117,938,000","59,380,000","-135,054,000","48,892,000","44,463,000","65,926,000","-95,641,000","1,657,000","63,841,000","67,932,000","-25,347,000","1,428,000","41,890,000","69,668,000","-21,382,000","-94,911,000","90,423,000","7,596,000","19,317,000","-86,757,000","100,107,000","29,408,000","-121,064,000","31,936,000","18,549,000","31,903,000","28,258,000","18,404,000","270,000","-49,522,000","36,797,000","3,711,000"
				ChangeInPayable,"-204,867,000","-142,541,000","-54,711,000","21,805,000","-29,420,000","-123,502,000","-119,025,000","192,499,000","-118,621,000","-175,483,000","-91,375,000","375,163,000","27,324,000","-29,827,000","-101,459,000","218,227,000","209,044,000","-69,881,000","119,186,000","54,382,000","228,827,000","-19,589,000","55,460,000","3,381,000","-15,687,000","-14,586,000","53,522,000","64,237,000","154,837,000","-18,674,000","-58,274,000","125,675,000","-48,442,000","-55,125,000","65,765,000","14,585,000","24,186,000","-20,064,000","-73,427,000","35,008,000","25,863,000","-25,268,000","57,569,000","58,320,000","41,194,000","13,433,000","-49,707,000","59,680,000","-12,512,000","37,006,000","-52,639,000","51,930,000","-18,241,000",,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,"-53,295,000",,,,,,,,,"0","0","0","0","2,474,000","0","115,000","-6,671,000","-182,000",,,,"12,173,000","0","0","0","-24,319,000","-1,426,000","14,554,000","-1,713,000","-17,476,000","5,271,000","-12,385,000","-912,000","17,330,000","90,000",,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,"-53,295,000",,,,,,,,,"0","0","0","0","2,474,000","0","115,000","-6,671,000","-182,000",,,,"12,173,000","0","0","0","-24,319,000","-1,426,000","14,554,000","-1,713,000","-17,476,000","5,271,000","-12,385,000","-912,000","17,330,000","90,000",,,,,,,,,,
					ChangeInAccountPayable,"-204,867,000","-142,541,000","-54,711,000","21,805,000","-29,420,000","-123,502,000","-119,025,000","192,499,000","-118,621,000","-175,483,000","-91,375,000","355,372,000","27,324,000","-29,827,000","-101,459,000","216,601,000","209,044,000","-123,176,000","172,481,000","27,798,000","228,827,000","-19,589,000","55,460,000","-6,633,000","-15,687,000","-14,586,000","53,522,000","64,237,000","154,837,000","-18,674,000","-58,274,000","123,201,000","-48,442,000","-55,240,000","72,436,000","14,767,000","31,705,000","-20,064,000","-73,427,000","22,835,000","25,863,000","-25,268,000","57,569,000","82,639,000","42,620,000","-1,121,000","-47,994,000","77,156,000","-17,783,000","49,391,000","-51,727,000","34,600,000","-18,331,000",,,,,,,,,,
				ChangeInAccruedExpense,"-34,837,000","-14,529,000","89,260,000","-142,974,000","33,406,000","57,446,000","-31,951,000","122,868,000","-19,421,000","224,179,000","-209,185,000","269,863,000","-11,167,000","55,898,000","-74,813,000","111,381,000","-41,505,000","82,656,000","-135,684,000","106,640,000","67,919,000","-83,384,000","-144,301,000","58,122,000","-61,457,000","-9,996,000","-140,765,000","28,965,000","17,446,000","-1,098,000","-163,801,000","-7,737,000","107,822,000","-79,929,000","-16,873,000","29,878,000","41,740,000","-75,577,000","75,084,000","28,833,000","42,069,000","-79,000","-56,141,000","-16,430,000","28,474,000","-34,815,000","-45,204,000","30,743,000","20,108,000","-17,689,000","-34,118,000","48,177,000","47,649,000",,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-190,919,000","-36,932,000","-74,150,000","6,318,000","-86,155,000","-37,501,000","-11,928,000","-3,312,000","6,281,000","27,975,000","6,135,000","33,515,000","-16,294,000","-9,368,000","-56,252,000","64,276,000","-23,303,000","-59,569,000","-21,291,000","17,808,000","-40,894,000","-15,155,000","-30,473,000","26,325,000","-16,183,000","43,796,000","-527,000","-90,578,000","-13,413,000","-27,509,000","-12,257,000","-11,233,000","-7,901,000","3,658,000","-8,226,000","8,348,000","-15,845,000","-1,920,000","-9,610,000",,,,,,,,,,,,,,,,"-82,730,000","-17,082,000","57,385,000","49,810,000","-39,507,000","44,140,000","12,506,000","1,946,000","29,811,000"
			ChangeInOtherWorkingCapital,"6,257,000","-15,585,000","-46,832,000","-30,816,000","99,490,000","-62,023,000","97,348,000","46,100,000","-25,182,000","16,774,000","90,620,000","-30,053,000","5,942,000","-44,801,000","76,471,000","-38,933,000","-27,371,000","-24,069,000","93,102,000","125,997,000","94,275,000","-12,175,000","26,019,000","-9,415,000","-5,372,000","-26,230,000","18,068,000","-65,309,000","17,084,000","-91,078,000","10,932,000","-9,139,000","9,770,000","-18,777,000","21,241,000","-1,665,000","-24,342,000","-55,956,000","69,018,000","-23,546,000","-47,039,000","-358,000","42,763,000","-45,047,000","11,754,000","-39,769,000","-115,633,000","23,496,000","-5,689,000","-222,000","2,147,000","-2,289,000","28,121,000","-5,142,000","-22,931,000","-18,298,000","-1,735,000","-6,603,000","-7,208,000","406,000","-6,000,000","-3,822,000","3,652,000"
		DividendReceivedCFO,"43,060,000","3,120,000","10,287,000","19,804,000","9,849,000","3,925,000","12,780,000","42,483,000","11,503,000","19,305,000","16,867,000","24,759,000","9,973,000","17,267,000","13,955,000","32,345,000","13,854,000","33,033,000","39,480,000","26,097,000","71,063,000","15,501,000","24,370,000","28,119,000","37,878,000","43,848,000","39,370,000","49,477,000","34,771,000","31,155,000","42,213,000","5,645,000","3,474,000","5,550,000","9,170,000","9,886,000","5,404,000","4,537,000","11,332,000",,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"48,001,000",,,,,"38,783,000","11,334,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-4,227,000","-4,334,000","-1,142,000","4,940,000","3,116,000",,,,,,,,
InvestingCashFlow,"-152,487,000","-45,321,000","-48,571,000","-19,415,000","-39,180,000","-221,224,000","-141,268,000","-36,709,000","83,092,000","2,059,179,000","-68,125,000","-23,154,000","-18,263,000","-45,646,000","-59,697,000","57,967,000","-29,254,000","-60,298,000","-27,502,000","-134,584,000","-10,196,000","-19,071,000","-38,860,000","-50,697,000","-85,204,000","-66,701,000","39,987,000","29,317,000","-26,034,000","-29,647,000","-3,319,364,000","-63,990,000","-24,994,000","-33,263,000","-20,549,000","-29,795,000","-27,678,000","-29,849,000","-52,168,000","15,102,000","-50,003,000","-17,251,000","-21,621,000","-40,273,000","-14,409,000","-16,993,000","-350,242,000","-541,136,000","-36,314,000","-13,524,000","-23,553,000","-32,573,000","-14,664,000","-23,925,000","56,872,000","-355,255,000","-157,580,000","47,103,000","-55,573,000","-35,965,000","-26,911,000","-124,400,000","-4,644,000"
	CashFlowFromContinuingInvestingActivities,"-102,854,000","-19,780,000","-30,422,000","-19,415,000","226,696,000","-311,383,000","-51,109,000","-36,709,000","-38,908,000","-37,687,000","-68,125,000","-23,154,000","-18,263,000","-45,646,000","-59,697,000","57,967,000","-29,254,000","-60,298,000","-27,502,000","-134,584,000","-10,196,000","-19,071,000","-38,860,000","-50,697,000","-85,204,000","-66,701,000","39,987,000","29,317,000","-26,034,000","-29,647,000","-3,319,364,000","-63,990,000","-24,994,000","-33,263,000","-20,549,000","-29,795,000","-27,678,000","-29,849,000","-52,168,000","15,102,000","-50,003,000","-17,251,000","-21,621,000","-40,273,000","-14,409,000","-16,993,000","-350,242,000","-541,136,000","-36,314,000","-13,524,000","-23,553,000","-32,573,000","-14,664,000","-23,925,000","56,872,000","-355,255,000","-157,580,000","47,103,000","-55,573,000","-35,965,000","-26,911,000","-124,400,000","-4,644,000"
		CapitalExpenditureReported,"-97,486,000","-15,824,000","-32,665,000","-23,659,000","-25,338,000","-56,363,000","-30,902,000","-31,325,000","-37,110,000","-14,562,000","-31,594,000","-23,299,000","-27,548,000","-26,241,000","-23,576,000","-24,525,000","-33,053,000","-26,191,000","-29,510,000","-21,677,000","-20,651,000","-20,442,000","-23,584,000","-49,761,000","-74,212,000","-66,570,000","-843,000","-10,170,000","-3,669,000","-25,854,000","-29,733,000","-13,274,000","-16,411,000","-12,396,000","-20,771,000","-15,050,000","-12,435,000","-11,707,000","-12,925,000",,,,"-18,284,000",,,,"-16,019,000","-33,312,000","-7,711,000","-12,947,000","-14,520,000","-26,037,000","-4,222,000",,,,,,,,,,
		NetPPEPurchaseAndSale,"5,281,000","33,000","546,000","4,538,000","164,000","491,000","9,629,000","1,290,000","917,000","1,037,000","556,000","9,041,000","2,878,000","3,698,000","1,674,000","3,277,000","9,625,000","2,532,000","10,967,000","1,717,000","857,000","2,764,000","2,557,000","12,848,000","5,424,000",,,,,,"4,663,000",,,,,,,,,,,,,,,,,,,,,,,,"-19,110,000","-21,352,000","-23,927,000","-12,899,000","-10,908,000","-10,037,000","-14,299,000","-8,549,000","-10,093,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,110,000","-21,653,000","-23,927,000","-12,899,000","-10,908,000","-10,262,000","-14,299,000","-8,549,000","-10,093,000"
			SaleOfPPE,"5,281,000","33,000","546,000","4,538,000","164,000","491,000","9,629,000","1,290,000","917,000","1,037,000","556,000","9,041,000","2,878,000","3,698,000","1,674,000","3,277,000","9,625,000","2,532,000","10,967,000","1,717,000","857,000","2,764,000","2,557,000","12,848,000","5,424,000",,,,,,"4,663,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-22,676,000","-6,179,000","-4,425,000","-294,000","248,155,000","-263,867,000","-33,272,000","-10,789,000","-6,580,000","-28,074,000","-37,587,000","-9,274,000","46,000","-24,924,000","-38,377,000","78,031,000","11,837,000","-36,639,000","-9,120,000","-114,824,000","9,498,000","-1,693,000","-18,133,000","-13,878,000","-16,666,000","-36,681,000","29,843,000","-7,842,000","-9,022,000","-7,760,000","-3,286,238,000","-50,572,000","-10,073,000","-39,803,000","17,777,000","-1,551,000","2,853,000","3,911,000","-41,713,000","4,533,000","813,000","-6,661,000","-8,609,000","420,000","-68,044,000","-1,252,000","-317,628,000","-482,999,000","-28,603,000","-577,000","-9,033,000","-8,587,000","-9,212,000","-9,799,000","-8,121,000","-335,500,000","-128,650,000","-58,098,000","-44,652,000","-21,282,000","-11,663,000","-119,597,000","-6,200,000"
			PurchaseOfBusiness,"-29,637,000","-6,308,000","-6,027,000","-5,536,000","248,167,000","-263,939,000","-36,080,000","-21,794,000","-18,613,000","-29,567,000","-41,103,000","-24,518,000","-39,948,000","-29,653,000","-47,650,000","-15,038,000","-9,958,000","-42,048,000","-23,986,000","-116,144,000","-24,589,000","-3,893,000","-18,133,000","-13,878,000","-16,666,000","-38,813,000","-7,724,000","-22,969,000","-9,022,000","-7,760,000","-3,286,238,000","-54,218,000","-10,073,000","-39,803,000","-1,178,000","-4,736,000","2,279,000","2,165,000","-41,713,000","2,453,000","246,000","-6,661,000","-8,609,000","420,000","-68,044,000","-3,686,000","-317,628,000","-489,355,000","-29,400,000","-1,000,000","-39,600,000","-8,587,000","-9,212,000",,,,,,,,,,
			SaleOfBusiness,"6,961,000","129,000","1,602,000","5,242,000","-12,000","72,000","2,808,000","11,005,000","12,033,000","1,493,000","3,516,000","15,244,000","39,994,000","4,729,000","9,273,000","93,069,000","21,795,000","5,409,000","14,866,000","1,320,000","34,087,000","2,200,000","0","0","0","2,132,000","37,567,000","15,127,000","0","0","0","3,646,000","0","0","18,955,000","3,185,000","574,000","1,746,000","0","2,080,000",,,,"0","0","2,434,000","0","6,356,000","797,000","423,000","30,567,000",,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"12,027,000","2,190,000","6,122,000","0","3,715,000","8,356,000","3,436,000","4,115,000","3,865,000","3,912,000","500,000","378,000","6,361,000","1,821,000","582,000","1,184,000","-17,663,000","0","161,000","200,000","100,000","300,000","300,000","94,000","250,000","200,000","10,987,000","47,329,000","-13,343,000","8,630,000","-8,056,000","-144,000","1,490,000","18,936,000","-17,555,000","-10,470,000","-20,820,000","-22,053,000","2,470,000","25,638,000","-32,691,000","806,000","5,272,000","-9,985,000","68,811,000",,,"-24,825,000","0","0","0","2,051,000","-1,230,000","-571,000","84,103,000","6,250,000","-6,250,000","119,347,000","-13,000","-4,646,000","-949,000","3,746,000","11,649,000"
			PurchaseOfInvestment,"0",,,,,,,"0","0","0","0","0","0","0","-3,223,000","-3,252,000",,,,"0","0","0","0","0","0","0","-214,000",,,,"-8,056,000",,,,"-17,555,000","-10,470,000","-20,820,000",,,"25,638,000",,,,"-8,027,000","1,592,000",,,,,,,"0","0",,,"6,250,000","-6,250,000","-9,887,000","-13,000","-4,646,000",,,"-3,034,000"
			SaleOfInvestment,"12,027,000","2,190,000","6,122,000","0","3,715,000","8,356,000","3,436,000","4,115,000","3,865,000","3,912,000","500,000","378,000","6,361,000","1,821,000","3,805,000","4,436,000","2,577,000","0","161,000","200,000","100,000","300,000","300,000","94,000","250,000","200,000","11,201,000",,,,,"-144,000","1,490,000",,,,,,"2,470,000","0",,,"5,272,000","-1,958,000",,,,,"0","0","0","2,051,000","-1,230,000","-571,000","84,103,000","0","0",,,"0","-712,000","712,000","14,683,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-16,595,000",,,,,,,,,,,,,,,,
	CashFromDiscontinuedInvestingActivities,"-49,633,000","-25,541,000","-18,149,000","0",,,"-90,159,000","0","122,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
