name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993
		DeferredTax,"463,394,000","110,531,000","127,249,000","117,845,000","107,769,000","119,194,000","93,556,000","106,715,000","42,408,000","-55,949,000","103,241,000","96,202,000","97,292,000","75,994,000","96,501,000","102,907,000","86,712,000","74,890,000","251,333,000","95,899,000","37,288,000","53,397,000","53,819,000","52,252,000","51,842,000","53,725,000","13,122,000","40,309,000","47,594,000","36,712,000","60,684,000","38,853,000","40,890,000","16,301,000","43,940,000","39,107,000","361,000","68,107,000","58,741,000","59,485,000","59,761,000","51,411,000","55,727,000","92,457,000","56,460,000","52,044,000","47,306,000","52,203,000","23,252,000","19,542,000","126,514,000","31,334,000","17,241,000","23,624,000","92,307,000","7,510,000","36,012,000","29,362,000","3,098,000","27,188,000","15,232,000","19,499,000","97,328,000","8,074,000","-28,641,000","38,623,000","-23,756,000","22,657,000","3,926,000","13,545,000","13,332,000","25,134,000","33,467,000","19,305,000","19,817,000","23,972,000","23,407,000","44,592,000","890,000","53,879,000","30,300,000","80,654,000","69,539,000","48,812,000","11,646,000","4,936,000","-2,490,000","15,313,000","7,555,000","5,765,000","23,652,000","19,531,000","1,444,000","-2,167,000","-3,883,000","-5,467,000","2,494,000","-4,491,000","-159,000","5,100,000","-7,000,000","-500,000","-600,000","-1,100,000","-3,500,000","3,600,000","-1,000,000","-7,400,000","-5,000,000","-1,400,000","-1,500,000","8,700,000","0","600,000","700,000"
			DeferredIncomeTax,"463,394,000","110,531,000","127,249,000","117,845,000","107,769,000","119,194,000","93,556,000","106,715,000","42,408,000","-55,949,000","103,241,000","96,202,000","97,292,000","75,994,000","96,501,000","102,907,000","86,712,000","74,890,000","251,333,000","95,899,000","37,288,000","53,397,000","53,819,000","52,252,000","51,842,000","53,725,000","13,122,000","40,309,000","47,594,000","36,712,000","60,684,000","38,853,000","40,890,000","16,301,000","43,940,000","39,107,000","361,000","68,107,000","58,741,000","59,485,000","59,761,000","51,411,000","55,727,000","92,457,000","56,460,000","52,044,000","47,306,000","52,203,000","23,252,000","19,542,000","126,514,000","31,334,000","17,241,000","23,624,000","92,307,000","7,510,000","36,012,000","29,362,000","3,098,000","27,188,000","15,232,000","19,499,000","97,328,000","8,074,000","-28,641,000","38,623,000","-23,756,000","22,657,000","3,926,000","13,545,000","13,332,000","25,134,000","33,467,000","19,305,000","19,817,000","23,972,000","23,407,000","44,592,000","890,000","53,879,000","30,300,000","80,654,000","69,539,000","48,812,000","11,646,000","4,936,000","-2,490,000","15,313,000","7,555,000","5,765,000","23,652,000","19,531,000","1,444,000","-2,167,000","-3,883,000","-5,467,000","2,494,000","-4,491,000","-159,000","5,100,000","-7,000,000","-500,000","-600,000","-1,100,000","-3,500,000","3,600,000","-1,000,000","-7,400,000","-5,000,000","-1,400,000","-1,500,000","8,700,000","0","600,000","700,000"
		AssetImpairmentCharge,,,"0","0",,,"3,176,000","0","0","641,754,000",,,,,"0",,,,"0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","10,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,,,,,,,,,,,"9,109,000","9,974,000","9,457,000","8,607,000","7,701,000","7,892,000","8,868,000","7,203,000","6,574,000","6,211,000","7,570,000","5,907,000","9,451,000","7,918,000","14,962,000","8,232,000","2,703,000","5,848,000","2,241,000","5,643,000","2,867,000","6,071,000","12,838,000","4,450,000","18,560,000","8,616,000","2,262,000","16,756,000","722,000","19,042,000","11,920,000","5,008,000","27,074,000","9,682,000","21,713,000","7,902,000","8,423,000","5,744,000","5,639,000","4,566,000","7,915,000","6,682,000","4,378,000","4,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"107,008,000","24,589,000","36,612,000","17,642,000","28,165,000","11,672,000","52,926,000","8,345,000","4,436,000","-30,380,000","-16,873,000","-16,992,000","-16,942,000","-12,441,000","-4,634,000","-2,294,000","-804,000","-230,000","-32,000","-40,000","12,578,000","-13,000","-1,000","0","0","-208,000","-461,000","-177,000","-742,000","-799,000","-990,000","-1,723,000","-1,253,000","-10,971,000","-10,959,000","-6,818,000","-7,087,000","-11,314,000","22,230,000","-3,764,000","-1,797,000","-2,335,000","5,593,000","-7,520,000","-200,426,000","198,547,000","-69,859,000","70,060,000","3,402,000","-468,000","63,000","-5,891,000","-6,983,000","-9,825,000","111,759,000","-16,688,000","-312,000","1,521,000","-1,080,000","-5,824,000","13,397,000","10,186,000","127,710,000","56,019,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,800,000","19,700,000","19,100,000","16,900,000","16,600,000","29,700,000","13,100,000","13,500,000","9,300,000","13,800,000","14,400,000","13,000,000","14,900,000","12,700,000","12,800,000","13,100,000"
		ChangeInWorkingCapital,"-220,683,000","-217,297,000","359,044,000","-270,198,000","-92,232,000","-138,387,000","186,088,000","-213,804,000","-12,635,000","-120,150,000","75,289,000","-168,826,000","89,706,000","-160,065,000","161,655,000","-20,214,000","14,218,000","50,746,000","-52,843,000","-102,869,000","33,859,000","-70,750,000","70,224,000","42,110,000","-52,371,000","-102,416,000","-29,176,000","64,712,000","2,296,000","-186,804,000","72,287,000","26,698,000","-229,092,000","188,412,000","-109,408,000","-60,421,000","34,766,000","144,424,000","-96,707,000","-206,271,000","-79,359,000","26,054,000","-106,547,000","-183,868,000","-61,228,000","313,872,000","-199,220,000","-72,087,000","-158,400,000","268,833,000","-169,038,000","-9,094,000","122,663,000","533,910,000","-269,376,000","-274,703,000","-542,331,000","571,112,000","-136,122,000","-156,429,000","-87,227,000","589,690,000","-249,179,000","-85,872,000","-182,954,000","574,949,000","-426,569,000","-331,806,000","-176,985,000","337,905,000","-249,476,000","-285,853,000","-70,843,000","274,188,000","-256,486,000","-242,888,000","-144,178,000","133,301,000","-1,186,000","14,524,000","182,917,000","153,610,000","-2,428,000","-137,326,000","-176,187,000","258,099,000","-198,368,000","-189,787,000","-98,685,000","170,877,000","-80,640,000","-94,461,000","76,205,000","-19,546,000","-71,081,000","-35,368,000","129,756,000","123,786,000","-50,252,000","-19,700,000","56,600,000","16,000,000","-31,900,000","-30,900,000","64,400,000","-23,800,000","-22,800,000","3,000,000","42,900,000","15,200,000","-31,000,000","-22,100,000","3,800,000","30,800,000","-32,800,000"
			ChangeInReceivables,"-768,820,000","-243,501,000","76,500,000","-418,490,000","-183,329,000","-85,212,000","-112,926,000","-108,929,000","-113,812,000","334,370,000","-119,938,000","-49,419,000","143,580,000","6,089,000","266,117,000","-150,411,000","-90,446,000","358,733,000","-297,297,000","-156,309,000","-14,501,000","137,586,000","-140,376,000","-59,995,000","-153,761,000","68,326,000","-691,000","98,622,000","-75,180,000","134,300,000","224,958,000","139,051,000","-95,276,000","112,780,000","-372,186,000","-8,256,000","99,680,000","90,953,000","-365,124,000","-190,703,000","360,640,000","180,413,000","-250,492,000","-14,481,000","155,702,000","53,410,000","-474,672,000","35,604,000","295,615,000","235,922,000","-714,376,000","40,509,000","240,461,000","251,980,000","-200,502,000","440,215,000","201,211,000","-7,065,000","-791,347,000","101,250,000","251,149,000","60,072,000","-646,311,000","25,478,000","490,112,000","780,136,000","-738,706,000","-489,023,000","330,937,000","163,425,000","-738,676,000","118,180,000","126,976,000","17,503,000","-372,158,000","62,547,000","586,299,000","-433,575,000","-298,333,000","63,901,000","157,321,000","-45,622,000","-178,934,000","131,960,000","685,856,000","270,442,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-768,820,000","-243,501,000","76,500,000","-418,490,000","-183,329,000","-85,212,000","-112,926,000","-108,929,000","-113,812,000","334,370,000","-119,938,000","-49,419,000","143,580,000","6,089,000","266,117,000","-150,411,000","-90,446,000","358,733,000","-297,297,000","-156,309,000","-14,501,000","137,586,000","-140,376,000","-59,995,000","-153,761,000","68,326,000","-691,000","98,622,000","-75,180,000","134,300,000","224,958,000","139,051,000","-95,276,000","112,780,000","-372,186,000","-8,256,000","99,680,000","90,953,000","-365,124,000","-190,703,000","360,640,000","180,413,000","-250,492,000","-14,481,000","155,702,000","53,410,000","-474,672,000","35,604,000","295,615,000","235,922,000","-714,376,000","40,509,000","240,461,000","251,980,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-28,447,000","-46,788,000","295,262,000","-173,350,000","-85,156,000","-141,794,000","72,767,000","-98,694,000","-70,842,000","173,885,000","-21,381,000","-98,595,000","58,273,000","53,444,000","129,626,000","-140,517,000","-100,478,000","149,825,000","-28,027,000","-114,133,000","-6,794,000","-53,305,000","77,735,000","28,177,000","-89,871,000","-27,991,000","14,224,000","7,829,000","68,554,000","-84,557,000","204,211,000","-3,229,000","-103,966,000","63,844,000","247,136,000","-229,217,000","-132,523,000","214,541,000","127,705,000","-82,917,000","-262,672,000","251,227,000","38,870,000","-107,785,000","-166,502,000","301,262,000","-5,849,000","-160,491,000","-175,687,000","177,305,000","74,276,000","-92,873,000","-119,145,000","404,416,000","111,698,000","-397,277,000","-573,297,000","488,214,000","137,968,000","-184,746,000","-289,641,000","425,279,000","106,924,000","-123,172,000","-277,901,000","280,042,000","-35,979,000","-327,000,000","-249,779,000","292,126,000","41,261,000","-191,027,000","-188,656,000","241,912,000","12,735,000","-181,295,000","-256,535,000","-3,313,000","-10,757,000","10,293,000","-16,224,000","44,022,000","11,227,000","-18,390,000","-43,892,000","39,149,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"761,881,000","285,928,000","-133,647,000","392,378,000","217,222,000","146,472,000","223,199,000","-34,838,000","205,404,000","-419,619,000","168,547,000","65,937,000","-157,778,000","-110,279,000","-252,227,000","240,735,000","116,220,000","-398,792,000","217,417,000","201,834,000","10,055,000","-145,206,000","157,811,000","18,585,000","183,208,000","-88,501,000","6,988,000","-51,846,000","-10,221,000","-125,898,000","-366,500,000","-43,938,000","-28,975,000","21,420,000","82,333,000","146,697,000","39,736,000","-103,690,000","125,502,000","247,523,000","-227,332,000","-176,674,000","103,022,000","19,798,000","57,644,000","-77,843,000","319,402,000","44,228,000","-181,659,000","-225,854,000","457,966,000","11,639,000","-51,735,000","-272,629,000","-129,816,000","-472,298,000","141,735,000","119,795,000","405,498,000","-62,991,000","-31,810,000","42,407,000","279,429,000","61,620,000","-369,065,000","-471,980,000","302,398,000","466,340,000","-214,119,000","-36,213,000","445,970,000","-150,545,000","8,626,000","18,336,000","152,406,000","-99,423,000","-407,489,000","455,467,000","233,489,000","-12,384,000","86,208,000","-68,146,000","80,769,000","-129,553,000","-500,199,000","-152,170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"756,163,000","385,082,000","-133,647,000","392,378,000","112,350,000","251,344,000","118,552,000","42,032,000","109,860,000","-350,701,000","99,860,000","105,251,000","-205,588,000","-62,469,000","-278,295,000","240,735,000","78,436,000","-361,008,000","179,131,000","216,508,000","-11,491,000","-122,843,000","149,434,000","34,222,000","168,064,000","-64,088,000","-13,601,000","-55,423,000","-10,221,000","-125,898,000","-372,890,000","-41,677,000","-31,243,000","27,817,000","82,333,000","146,697,000","39,736,000","-103,690,000","125,502,000","247,523,000","-227,332,000","-176,674,000","103,022,000","19,798,000","57,644,000","-77,843,000","319,402,000","44,228,000","-138,526,000","-268,987,000","501,413,000","-23,010,000","-13,112,000","-311,252,000","-129,816,000","-472,298,000","141,735,000","119,795,000","405,498,000","-62,991,000","-31,810,000","42,407,000","279,429,000","61,620,000","-369,065,000","-471,980,000","302,398,000","466,340,000","-214,119,000","-36,213,000","445,970,000","-150,545,000","8,626,000","18,336,000","152,406,000","-99,423,000","-407,489,000","455,467,000","233,489,000","-12,384,000","86,208,000","-68,146,000","80,769,000","-129,553,000","-500,199,000","-152,170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"756,163,000","385,082,000","-133,647,000","392,378,000","112,350,000","251,344,000","118,552,000","42,032,000","109,860,000","-350,701,000","99,860,000","105,251,000","-205,588,000","-62,469,000","-278,295,000","240,735,000","78,436,000","-361,008,000","179,131,000","216,508,000","-11,491,000","-122,843,000","149,434,000","34,222,000","168,064,000","-64,088,000","-13,601,000","-55,423,000","-10,221,000","-125,898,000","-306,807,000","-107,760,000","-31,243,000","27,817,000","82,333,000","146,697,000","39,736,000","-103,690,000","125,502,000","247,523,000","-227,332,000","-176,674,000","103,022,000","19,798,000","57,644,000","-77,843,000","319,402,000","44,228,000","-138,526,000","-268,987,000","501,413,000","-23,010,000","-13,112,000","-311,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,"-99,154,000",,,,"-104,872,000","104,647,000","-76,870,000","95,544,000","-68,918,000","68,687,000",,,"-47,810,000",,,,"-37,784,000","38,286,000","-14,674,000","21,546,000","-22,363,000","8,377,000","-15,637,000","15,144,000","-24,413,000","20,589,000",,,,,"-2,261,000","2,268,000","-6,397,000",,,,,,,,,,,,,,,,"43,133,000","-43,447,000",,,"38,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,,"-99,154,000",,,,"-104,872,000","104,647,000","-76,870,000","95,544,000","-68,918,000","68,687,000",,,"-47,810,000",,,,"-37,784,000","38,286,000","-14,674,000","21,546,000","-22,363,000","8,377,000","-15,637,000","15,144,000","-24,413,000","20,589,000",,,,,"-2,261,000","2,268,000","-6,397,000",,,,,,,,,,,,,,,,"43,133,000","-43,447,000",,,"38,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,"-4,645,000","9,638,000","-7,576,000","649,000","-59,681,000","31,252,000","23,882,000","-39,755,000","47,703,000","2,130,000","-8,022,000","1,888,000","-9,138,000","23,644,000","28,497,000","2,968,000","-29,811,000","5,231,000","5,440,000","15,057,000","-57,140,000","-17,384,000","-19,385,000","3,555,000","-2,959,000","8,611,000","-1,584,000","-56,301,000","26,161,000","-7,735,000","126,649,000","-101,604,000",,,"5,640,000","-18,092,000",,,,"-58,903,000",,,,"3,443,000",,,,,,,,,"79,410,000","-40,525,000",,,"-141,829,000","162,612,000","-595,000","-46,927,000","-25,118,000","-2,735,000","21,336,000","14,096,000","-8,737,000","13,136,000","3,632,000","-8,968,000","8,018,000","-11,110,000","14,378,000","86,613,000","-101,280,000","95,062,000","-65,816,000","22,749,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
