name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
MarketCap,"1,247,439,956","2,141,949,618","1,740,015,017","2,193,050,165","2,017,000,501","2,131,042,583","2,095,970,341","2,015,237,440","1,653,658,110","1,303,827,855","2,065,669,406","1,914,125,575","1,861,791,557","1,841,720,463","1,411,350,580","2,274,787,132","2,225,660,644","2,040,058,444","2,444,036,947","2,195,181,364","2,208,668,542","2,294,875,690","2,647,183,635","2,490,033,137","2,506,545,874","2,393,819,446","2,536,714,388","2,640,905,833","2,767,508,849","3,137,897,965","2,918,292,653","2,830,812,737","3,213,012,379","2,767,116,423","2,679,825,604","2,553,278,586","2,815,375,537","2,625,548,514","2,485,787,727","2,469,630,444","2,522,623,461","2,369,413,439","2,266,200,572","2,198,019,691","2,831,815,321","3,074,739,919","2,928,882,193","2,513,213,769","2,301,535,835","2,625,364,364","2,193,295,331","2,008,414,119","1,789,653,625","1,828,508,075","1,902,790,202","1,698,747,793","2,612,161,141","1,910,621,063","1,326,040,245","1,100,435,418","1,119,754,207","1,074,343,464","1,012,985,201","907,740,757","798,887,373","798,908,033","781,215,292","728,339,321","737,277,208","798,092,708","748,640,004","684,859,122","596,152,094","494,585,082","430,913,665"
EnterpriseValue,"2,124,739,956","3,126,549,618","2,657,315,017","3,319,550,165","3,158,200,501","3,511,442,583","3,407,470,341","3,234,537,440","2,837,658,110","2,685,127,855","3,450,869,406","3,242,425,575","3,117,791,557","3,179,420,463","2,715,450,580","3,518,987,132","3,431,660,644","3,365,958,444","3,734,536,947","3,416,881,364","3,391,168,542","3,542,475,690","3,427,583,635","3,147,533,137","3,138,745,874","3,062,419,446","3,041,114,388","3,031,705,833","3,079,108,849","3,497,497,965","3,325,692,653","3,155,112,737","3,407,312,379","3,086,116,423","3,035,425,604","2,837,378,586","3,121,175,537","3,007,748,514","2,867,987,727","2,806,130,444","2,820,723,461","2,721,813,439","2,626,500,572","2,558,319,691","3,158,515,321","3,382,839,919","3,324,482,193","2,932,113,769","2,677,935,835","2,996,664,364","2,670,495,331","2,486,914,119","2,216,053,625","2,197,108,075","2,363,890,202","2,194,947,793","3,080,461,141","2,384,621,063","1,920,740,245","1,633,735,418","1,651,554,207","1,652,443,464","1,576,885,201","1,427,240,757","1,318,387,373","1,279,308,033","1,347,515,292","1,294,639,321","1,246,277,208","1,299,292,708","1,322,040,004","1,252,759,122","1,121,752,094","1,008,285,082","1,031,613,665"
PeRatio,"24.353","41.86","34.053","42.933","39.245","36.465","25.504","21.272","20.397","21.254","36.503","32.466","29.385","26.916","109.711","70.737","66.414","48.24","17","18.128","16.532","14.165","21.525","17.716","17.016","15.109","14.096","10.961","12.187","14.474","14.971","23.027","23.995","21.268","26.332","26.575","29.764","29.774","28.192","19.577","19.311","16.121","13.853","13.437","19.042","21.113","19.794","16.84","14.796","16.576","13.657","11.286","9.894","10.882","12.195","13.365","24.712","18.965","16.872","21.682","21.528","19.763","26.974","29.49","25.99","24.743","20.622","19.328","15.705","19.135","15.433","15","18.283","12.906","14.139"
ForwardPeRatio,"192.308","68.027","46.512","26.385","25.641","26.178","19.455","18.315","19.38","11.534","18.587","16.077","23.148","23.042",,"16.807","21.93","20.243","19.685","14.706","18.939","17.921","22.573","16.695","21.231","12.837","12.97","12.903","13.514","15.699","15.456","15.015","21.097","18.587","23.042","20.04","17.699","16.695","16.611","14.409","13.106","11.588","12.642","11.574","13.072","14.104","15.504","12.837",,,,"12.18",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,"1.618","1.159","1.178","0.858","0.762","0.731","0.434","0.774","0.651","0.924","0.967",,"0.446","0.588","0.55","3.125","2.193","1.722","1.735","3.601","1.921","2.412","1.409","6.151","7.288","4.024","4.633","1.157","1.483","2.113","1.461","1.513","1.215","0.787","0.752","1.57","1.087","1.155","0.858","1.025","0.939","1.09","1.175","1.823","1.713",,,,"1.125",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.841","1.445","1.176","1.482","1.384","1.549","1.441","1.331","1.101","0.874","1.398","1.312","1.275","1.232","0.963","1.586","1.572","1.495","1.81","1.771","1.87","2.014","2.688","2.397","2.379","2.173","2.039","2.108","2.203","2.441","2.355","2.392","2.744","2.441","2.646","2.524","2.778","2.776","2.628","2.394","2.442","2.137","1.959","1.9","2.564","2.785","2.736","2.446","2.227","2.588","2.274","1.973","1.667","1.706","1.666","1.57","2.644","2.001","1.575","1.536","1.603","1.648","1.398","1.277","1.125","1.157","1.058","0.992","1.022","1.139","1.109","1.196","0.962","0.847","0.808"
PbRatio,"4.354","7.437","5.937","11.753","16.358","5.507","6.467","5.865","4.574","2.462","4.495","3.661","3.456","3.409","2.657","4.132","3.326","2.939","3.267","3.165","3.025","3.2","3.967","3.638","3.57","3.742","4.091","4.058","4.283","4.801","4.737","4.93","5.614","4.993","5.102","5.036","5.423","5.219","4.937","5.217","5.158","5.312","5.563","5.378","6.863","7.571","8.421","8.806","8.682","9.481","9.831","11.576","12.437","16.153","29.501","57.585","94.988","65.883",,,,,,,,,,,,,,,,,
EnterprisesValueRevenueRatio,"1.689","6.971","8.016","15.68","15.839","8.243","8.092","11.454","11.08","6.487","6.898","9.5","12.715","7.876","5.582","10.912","13.91","7.687","8.156","11.754","14.874","9.135","7.734","17.525","18.518","8.859","10.512","13.028","16.762","8.899","7.673","13.119","18.26","7.313","7.835","15.362","17.958","7.839","10.738","15.503","15.802","8.632","8.581","11.167","17.557","8.661","9.331","16.66","14.961","8.38","8.554","13.642","13.894","7.108","6.088","9.246","19.015","6.275","5.89","11.711","12.953","6.255","7.47","11.547","12.196","5.871","5.518","10.762","11.289","4.859","5.602","11.215","11.576","4.025","5.104"
EnterprisesValueEBITDARatio,"16.382","72.374","54.342","603.555","103.888","36.654","40.277","65.609","51.594","29.378","27.453","48.394","90.371","49.912","24.663","54.643","91.511","51.784","34.012","52.007","104.666","50.679","22.403","79.887","92.588","32.101","31.032","46.858","69.506","32.596","25.543","21.596","135.749","34.871","29.442","68.868","87.92","35.302","47.641","93.227","100.026","36.051","33.934","38.587","81.196","33.694","35.786","67.25","82.908","29.641","24.935","45.969","56.103","20.747","18.731","33.613","104.778","26.763","23.713","62.595","85.573","27.913","28.567","52.666","74.067","20.904","17.41","56.289","64.574","18.803","20.433","55.188","64.1","14.677","124.291"
