name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OperatingCashFlow,"3,020,875,000","841,527,000","716,066,000","814,073,000","649,209,000","816,694,000","603,670,000","977,986,000","676,256,000","679,093,000","616,374,000","644,139,000","508,607,000","494,914,000","529,641,000","500,694,000","423,983,000","349,241,000","326,933,000","615,153,000","392,366,000","352,794,000","419,994,000","418,920,000","311,821,000","266,270,000","313,595,000","293,926,000","274,357,000","81,532,000","253,744,000","144,921,000","233,623,000","72,243,000","152,741,000","128,680,000","74,428,000","129,140,000","90,144,000","213,243,000","88,670,000","71,435,000","102,117,000","122,174,000","-78,954,000","61,727,000","41,924,000","96,088,000","44,683,000","70,065,000","34,037,000","87,111,000","59,303,000","61,825,000","60,989,000","112,435,000","65,152,000","62,444,000","23,608,000","85,355,000","75,620,000","55,960,000","114,771,000","61,137,000","107,848,000","52,099,000","101,527,000","112,775,000","33,910,000","47,603,000","61,995,000","108,286,000","56,838,000","67,259,000","97,822,000","48,553,000","48,356,000","76,805,000","76,350,000","88,379,000","75,828,000","48,244,000","36,614,000","86,107,000","89,290,000","76,551,000","99,529,000","41,277,000","75,605,000","44,764,000","4,794,000","68,734,000","52,351,000","64,512,000","39,947,000","61,523,000","40,890,000","34,820,000"
	CashFlowFromContinuingOperatingActivities,"3,020,875,000","841,527,000","716,066,000","814,073,000","649,209,000","816,694,000","603,670,000","977,986,000","676,256,000","679,093,000","616,374,000","644,139,000","508,607,000","494,914,000","529,641,000","500,694,000","423,983,000","349,241,000","326,933,000","615,153,000","392,366,000","352,794,000","419,994,000","418,920,000","311,821,000","266,270,000","313,595,000","293,926,000","274,357,000","81,532,000","253,744,000","144,921,000","233,623,000","72,243,000","152,741,000","128,680,000","74,428,000","129,140,000","90,144,000","213,243,000","88,670,000","71,435,000","102,117,000","122,174,000","-78,954,000","61,727,000","58,725,000","96,088,000","44,709,000","70,039,000","35,452,000","162,328,000","63,192,000","63,539,000","60,791,000","112,546,000","66,855,000","62,444,000","23,608,000","85,355,000","75,620,000","55,960,000","114,771,000","61,137,000","107,848,000","52,099,000","101,527,000","112,775,000","33,910,000","47,603,000","61,995,000","108,286,000","56,838,000","67,259,000","97,822,000","48,553,000","48,356,000","76,805,000","76,350,000","88,379,000","75,828,000","48,244,000","36,614,000","86,107,000","89,290,000","76,551,000","99,529,000","41,277,000","75,605,000","44,764,000","4,794,000","68,734,000","52,351,000","64,512,000","39,947,000","61,523,000","40,890,000","34,820,000"
		NetIncomeFromContinuingOperations,"3,968,619,000","1,219,722,000","1,300,853,000","797,731,000","650,313,000","399,693,000","308,007,000","332,521,000","454,938,000","521,164,000","426,242,000","491,013,000","410,826,000","373,765,000","690,490,000","375,520,000","364,991,000","391,959,000","338,873,000","913,417,000","287,980,000","220,689,000","466,702,000","307,242,000","295,791,000","222,805,000","126,757,000","307,186,000","140,260,000","351,312,000","427,724,000","147,127,000","152,430,000","12,003,000","10,698,000","-48,397,000","-18,452,000","291,098,000","-258,348,000","-32,898,000","4,669,000","213,097,000","-40,015,000","66,153,000","-198,398,000","14,322,000","11,309,000","13,592,000","9,313,000","-620,000","-10,102,000","76,464,000","28,702,000","-123,024,000","-197,412,000","28,151,000","78,026,000","41,925,000","102,371,000","70,524,000","117,955,000","25,581,000","71,647,000","32,994,000","58,949,000","20,031,000","96,592,000","14,685,000","36,488,000","19,857,000","35,954,000","21,744,000","19,558,000","18,107,000","28,558,000","-9,590,000","18,126,000","59,378,000","38,340,000","27,074,000","28,658,000","30,165,000","31,037,000","31,490,000","30,371,000","44,440,000","25,884,000","34,847,000","30,006,000","31,045,000","46,135,000","52,579,000","43,317,000","28,014,000","27,836,000","28,873,000","27,978,000","27,906,000"
		OperatingGainsLosses,"-2,714,938,000","-887,111,000","-926,549,000","-512,675,000","-388,603,000","-151,588,000","-104,155,000","-117,291,000","-94,102,000","-349,930,000","-248,649,000","-203,568,000","-269,044,000","-249,916,000","-521,296,000","-269,262,000","-242,848,000","-223,622,000","-248,788,000","-813,739,000","-97,818,000","-133,852,000","-385,438,000","-166,765,000","-235,541,000","-186,497,000","-94,650,000","-290,911,000","-121,976,000","-325,328,000","-420,455,000","-112,920,000","-119,586,000","-19,246,000","-44,890,000","32,834,000","-28,970,000","-348,217,000","-58,157,000","37,919,000","-15,150,000","-272,889,000","32,470,000","-127,901,000","-118,659,000","966,000","881,000","2,658,000","-7,963,000","4,278,000","-263,000","976,000","-35,427,000","5,277,000","-7,123,000","-22,710,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-267,771,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,677,000",,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"-124,573,000","-33,273,000","-22,583,000","-67,061,000","-1,656,000","-81,726,000","102,094,000","101,549,000","66,822,000","-109,726,000","122,066,000","-47,537,000","3,322,000","-7,158,000","-47,238,000","-20,525,000","-86,740,000","34,145,000","13,310,000","20,380,000","23,188,000","12,078,000","-29,318,000","-2,120,000","8,307,000","15,079,000","-7,950,000","11,437,000","28,354,000","-32,860,000","20,578,000","-19,425,000","-6,410,000","27,828,000","31,619,000","-8,923,000","7,878,000","-1,955,000","-666,000","5,841,000","-14,526,000","24,243,000","6,637,000","-53,687,000","7,724,000","928,000","-1,390,000","586,000","-3,492,000","2,837,000","474,000","627,000","2,689,000","2,291,000","1,109,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-2,194,362,000","-795,041,000","-730,997,000","-353,796,000","-314,528,000","-190,266,000","-149,407,000","-243,134,000","-130,355,000","-194,241,000","-322,101,000","-123,314,000","-224,195,000","-188,208,000","-357,566,000","-194,058,000","-94,261,000","-195,111,000","-223,581,000","-779,053,000","-83,006,000","-97,325,000","-295,435,000","-117,296,000","-200,350,000","-144,317,000","-103,599,000","-268,791,000","-108,782,000","-277,715,000","-388,095,000","-151,057,000","-169,583,000","-17,055,000","-151,702,000","-46,074,000","-61,035,000","-338,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-414,168,000","-76,962,000","-172,969,000","-91,818,000","-72,419,000","-67,049,000","-80,526,000","-73,972,000","-54,142,000","-88,730,000","-48,654,000","-46,302,000","-48,556,000","-56,666,000","-116,421,000","-56,634,000","-62,549,000","-62,656,000","-76,300,000","-55,066,000","-68,596,000","-48,605,000","-60,685,000","-45,857,000","-41,454,000","-58,311,000","-52,879,000","-33,557,000","-41,784,000","-31,042,000","-54,877,000","-28,514,000","-21,151,000","-29,746,000","-37,666,000","-26,365,000","-8,421,000","-24,768,000","-41,550,000","13,297,000","9,270,000","-12,693,000","18,519,000","-11,433,000","-8,078,000","38,000","3,291,000","2,789,000","531,000","1,441,000","631,000","1,569,000","-4,830,000","2,986,000","-3,396,000","5,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,577,014,000","396,647,000","396,825,000","390,806,000","392,736,000","397,575,000","417,066,000","400,738,000","398,195,000","345,970,000","289,240,000","282,254,000","284,376,000","284,009,000","286,758,000","252,702,000","203,673,000","204,081,000","222,501,000","201,903,000","228,145,000","226,591,000","225,736,000","224,867,000","230,382,000","250,000,000","272,906,000","247,471,000","190,188,000","169,808,000","171,402,000","149,202,000","161,577,000","160,280,000","167,922,000","159,242,000","159,412,000","177,431,000","189,561,000","198,296,000","187,777,000","191,825,000","198,304,000","199,361,000","157,177,000","49,042,000","45,946,000","46,525,000","43,515,000","44,345,000","48,133,000","45,704,000","36,817,000","38,709,000","38,153,000","44,021,000","34,749,000","41,673,000","41,132,000","40,982,000","41,487,000","41,282,000","44,465,000","49,268,000","49,196,000","43,360,000","48,010,000","43,242,000","45,567,000","43,485,000","39,028,000","44,511,000","38,253,000","38,234,000","34,245,000","25,762,000","38,334,000","35,173,000","39,477,000","33,539,000","31,972,000","29,675,000","18,276,000","38,961,000","27,323,000","26,854,000","31,123,000","23,312,000","22,631,000","19,192,000","20,366,000","14,950,000","14,492,000","17,697,000","19,153,000","14,283,000","12,911,000","11,117,000"
			DepreciationAndAmortization,"1,577,014,000","396,647,000","396,825,000","390,806,000","392,736,000","397,575,000","417,066,000","400,738,000","398,195,000","345,970,000","289,240,000","282,254,000","284,376,000","284,009,000","286,758,000","252,702,000","203,673,000","204,081,000","222,501,000","201,903,000","228,145,000","226,591,000","225,736,000","224,867,000","230,382,000","250,000,000","272,906,000","247,471,000","190,188,000","169,808,000","171,402,000","149,202,000","161,577,000","160,280,000","167,922,000","159,242,000","159,412,000","177,431,000","189,561,000","198,296,000","187,777,000","191,825,000","198,304,000","199,361,000","157,177,000","49,042,000","45,946,000","46,525,000","43,515,000","44,345,000","48,133,000","45,704,000","36,817,000","38,709,000","38,153,000","44,021,000","34,749,000","41,673,000","40,232,000","40,982,000","41,487,000","41,025,000","43,547,000","49,268,000","43,802,000","43,360,000","48,010,000","43,242,000","45,567,000","43,485,000","39,028,000","44,511,000","38,253,000","38,234,000","34,245,000","25,762,000","38,334,000","35,173,000","39,477,000","33,539,000","31,972,000","29,675,000","18,276,000","38,961,000","27,323,000","26,854,000","31,123,000","23,312,000","22,631,000","19,192,000","20,366,000","14,950,000","14,492,000","17,697,000","19,153,000","14,283,000","12,911,000","11,117,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,014,000","51,199,000","48,770,000","48,033,000","48,634,000","51,761,000","47,673,000","38,359,000","42,101,000","39,652,000","47,031,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,972,000","-5,253,000","-2,245,000","-4,518,000","-4,289,000","-3,628,000","-1,969,000","-1,542,000","-3,392,000","-1,499,000","-3,010,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,972,000","-5,253,000","-2,245,000","-4,518,000","-4,289,000","-3,628,000","-1,969,000","-1,542,000","-3,392,000","-1,499,000","-3,010,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Depletion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","900,000","0","0","257,000","918,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"7,652,000","7,492,000","-8,727,000","-3,809,000","12,696,000","1,162,000","7,308,000","-7,395,000","-2,162,000","2,993,000","2,452,000","534,000","8,442,000","793,000","2,527,000","115,000","870,000","-2,064,000","-4,808,000","-2,465,000","-171,000","2,439,000","-3,788,000","2,865,000","-3,983,000","-619,000","-3,299,000","-2,955,000","145,000","1,052,000","-2,646,000","-33,658,000","-51,968,000","1,032,000","-13,244,000","1,168,000","-4,351,000","-3,640,000","-11,214,000","-1,884,000","-9,920,000","1,051,000","-22,558,000","1,773,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"7,652,000","7,492,000","-8,727,000","-3,809,000","12,696,000","1,162,000","7,308,000","-7,395,000","-2,162,000","2,993,000","2,452,000","534,000","8,442,000","793,000","2,527,000","115,000","870,000","-2,064,000","-4,808,000","-2,465,000","-171,000","2,439,000","-3,788,000","2,865,000","-3,983,000","-619,000","-3,299,000","-2,955,000","145,000","1,052,000","-2,646,000","-33,658,000","-51,968,000","1,032,000","-13,244,000","1,168,000","-4,351,000","-3,640,000","-11,214,000","-1,884,000","-9,920,000","1,051,000","-22,558,000","1,773,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,216,000","5,462,000","7,682,000","7,664,000","8,302,000",,,"12,956,000","3,294,000",,,"12,575,000","2,807,000",,,"2,736,000","2,078,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","239,951,000","9,778,000","0","19,320,000","43,846,000","0",,,"0","0","0","0","0","13,343,000","-4,912,000","165,979,000","193,918,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"119,882,000","41,429,000","28,612,000","25,895,000","23,946,000","34,575,000","23,471,000","26,554,000","27,998,000","31,808,000","25,090,000","20,523,000","20,186,000","31,758,000","18,064,000","18,947,000","19,086,000","19,996,000","18,549,000","20,487,000","19,224,000","18,380,000","16,683,000","14,446,000","16,747,000","12,465,000","13,541,000","13,406,000","13,484,000","13,234,000","14,436,000","14,056,000","13,748,000","15,238,000","14,986,000","12,263,000","12,235,000","9,755,000","8,084,000","2,785,000","9,046,000","12,223,000","6,512,000","17,369,000","-1,582,000","6,621,000","5,819,000","5,581,000","5,729,000","6,812,000","6,560,000","4,540,000","4,645,000","7,304,000","4,726,000","5,118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
