name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
OperatingCashFlow,"1,282,187,000","368,056,000","281,971,000","402,088,000","230,072,000","346,053,000","231,212,000","399,238,000","252,635,000","382,451,000","362,804,000","403,407,000","317,228,000","373,545,000","312,104,000","358,737,000","324,436,000","361,018,000","302,754,000","413,001,000","256,749,000","293,284,000","292,168,000","344,245,000","273,694,000","201,382,000","293,153,000","388,299,000","327,152,000","347,895,000","309,802,000","394,735,000","282,633,000","336,903,000","101,823,000","349,274,000","224,305,000","193,514,000","183,251,000","276,987,000","350,986,000","235,027,000","184,283,000","221,574,000","204,949,000","187,528,000","166,011,000","205,971,000","205,254,000","155,457,000","140,194,000","166,658,000","223,159,000","142,451,000","184,548,000","181,374,000","222,630,000","166,475,000","204,292,000","233,043,000","188,693,000","167,100,000","170,177,000","221,558,000","202,654,000","161,077,000","133,338,000","215,190,000","131,246,000","234,517,000","138,114,000","214,646,000","187,000,000","177,990,000","149,628,000","227,523,000","177,010,000","193,820,000","178,221,000","251,571,000","197,472,000","261,674,000","198,948,000","277,613,000","182,123,000","231,093,000","147,813,000","265,793,000","206,480,000","214,417,000","148,919,000","218,500,000","224,200,000","193,600,000","93,263,000","174,400,000","134,100,000","131,400,000","76,835,000","108,500,000","84,100,000","61,700,000","39,230,000","66,100,000","43,300,000","62,300,000","10,400,000","47,000,000","37,500,000","31,600,000","27,200,000","24,900,000","22,500,000","19,400,000","10,200,000"
	CashFlowFromContinuingOperatingActivities,"1,282,187,000","368,056,000","281,971,000","402,088,000","230,072,000","346,053,000","231,212,000","399,238,000","252,635,000","382,451,000","362,804,000","403,407,000","317,228,000","373,545,000","312,104,000","358,737,000","324,436,000","361,018,000","302,754,000","413,001,000","256,749,000","293,284,000","292,168,000","344,245,000","273,694,000","201,382,000","293,153,000","388,299,000","327,152,000","347,895,000","309,802,000","394,735,000","282,633,000","336,903,000","101,823,000","349,274,000","224,305,000","193,514,000","183,251,000","276,987,000","350,986,000","235,027,000","184,283,000","221,574,000","204,949,000","187,528,000","166,011,000","205,971,000","205,254,000","155,457,000","140,194,000","166,658,000","223,159,000","142,451,000","184,548,000","181,374,000","222,630,000","166,475,000","204,292,000","233,043,000","188,693,000","167,100,000","170,177,000","221,558,000","202,654,000","161,077,000","133,338,000","215,190,000","131,246,000","234,517,000","138,114,000","214,646,000","187,000,000","177,990,000","149,628,000","227,523,000","177,010,000","193,820,000","178,221,000","251,571,000","197,472,000","261,674,000","198,948,000","277,613,000","182,123,000","231,093,000","147,813,000","265,793,000","206,480,000","214,417,000","148,919,000","218,500,000","224,200,000","193,600,000","93,263,000","174,400,000","134,100,000","131,400,000","76,835,000","108,500,000","84,100,000","61,700,000","39,230,000","66,100,000","43,300,000","62,300,000","10,400,000","47,000,000","37,500,000","31,600,000","27,200,000","24,900,000","22,500,000","19,400,000","10,200,000"
		NetIncomeFromContinuingOperations,"1,410,148,000","73,798,000","560,978,000","447,332,000","328,040,000","60,364,000","262,984,000","95,365,000","271,481,000","332,671,000","301,306,000","277,846,000","321,299,000","109,257,000","122,388,000","223,846,000","118,410,000","220,548,000","130,084,000","144,196,000","204,160,000","149,941,000","302,381,000","217,464,000","228,400,000","3,731,816,000","213,720,000","205,456,000","298,618,000","190,224,000","227,085,000","231,191,000","117,567,000","82,661,000","69,942,000","-9,986,000","-53,220,000","-137,888,000","-163,879,000","236,323,000","108,315,000","152,167,000","107,401,000","112,977,000",,,"198,212,000","29,826,000","10,089,000","57,856,000","47,311,000","143,365,000","105,932,000","85,421,000","-31,243,000","178,241,000","132,612,000","140,482,000","123,277,000","457,707,000","282,401,000","126,237,000","465,061,000","69,811,000","160,157,000","377,815,000","225,886,000","267,524,000","141,344,000","227,039,000","150,633,000","77,341,000","127,290,000","117,065,000","134,836,000","137,273,000","136,391,000","135,347,000","118,801,000","88,661,000","113,668,000","100,975,000","141,057,000","93,979,000","103,136,000","134,969,000","89,678,000","205,975,000","152,659,000","101,139,000","107,781,000","95,400,000","97,100,000","93,600,000","76,306,000","56,600,000","67,700,000","57,600,000","60,692,000","47,200,000","35,700,000","33,000,000","43,324,000","19,600,000","20,300,000","18,400,000","30,400,000","14,500,000","12,500,000","10,300,000","10,400,000","9,500,000","7,500,000","7,000,000","4,300,000"
		OperatingGainsLosses,"-1,085,204,000","1,719,000","-481,799,000","-360,412,000","-244,579,000","3,950,000","-169,025,000","6,170,000","-137,463,000","-201,164,000","-160,451,000","-122,177,000","-203,292,000","5,117,000","5,303,000","-109,096,000","4,601,000","-114,338,000","3,019,000","-12,166,000","-82,355,000","-50,247,000","-167,537,000","-100,746,000","-106,891,000","-3,706,068,000","-35,626,000","-58,162,000","-157,082,000","-78,684,000","-85,686,000","-109,413,000","-4,126,000","5,432,000","948,000","8,677,000","-2,727,000","54,505,000","321,147,000","-103,177,000","-70,674,000","-132,867,000","-67,388,000","-76,588,000","-562,698,000","-123,713,000","-231,886,000","-28,661,000","-873,000","-59,989,000","-59,451,000","-135,333,000","-86,815,000","-66,367,000","-2,161,000",,,"95,000",,,,"229,000","66,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000",,,,,,,,,,,,,,"-5,079,000","-478,000","-3,971,000","-3,959,000","6,000","-2,765,000","-2,876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,767,000","3,198,000",,,"0",,,,"0","-2,976,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-1,088,252,000","458,000","-482,169,000","-361,568,000","-244,840,000","2,339,000","-196,014,000","5,924,000","-138,505,000","-202,321,000","-171,678,000","-126,710,000","-134,527,000","4,410,000","4,629,000","-110,081,000","3,570,000","-137,425,000","-10,456,000","-12,564,000","-83,037,000","-51,320,000","-168,582,000","-92,996,000","-107,691,000","-3,707,172,000","-34,989,000","-59,203,000","-144,616,000","-75,721,000","-83,437,000","-110,589,000","-11,742,000","4,023,000","541,000","5,468,000","-10,901,000","8,139,000",,,,,,,,,"0",,,,"-1,000","-2,000",,,"432,000",,,"95,000",,,,"229,000","66,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"3,048,000","1,261,000","370,000","1,156,000","261,000","1,611,000","839,000","246,000","1,042,000","1,157,000","961,000","1,152,000","-68,765,000","707,000","674,000","985,000","1,031,000","977,000","1,217,000","398,000","682,000","1,073,000",,,"800,000","1,104,000","-637,000","1,041,000","-12,466,000","-2,963,000","-2,249,000","1,176,000","7,616,000","1,409,000","398,000","3,225,000","8,174,000","46,366,000","-443,000","217,000","151,000","89,000","1,000","276,000","1,000","41,000","0","-188,000","459,000","525,000","467,000","198,000","2,049,000","254,000","283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"881,467,000","233,007,000","225,220,000","218,375,000","204,865,000","202,924,000","204,708,000","203,480,000","208,844,000","215,411,000","216,662,000","214,474,000","203,421,000","208,219,000","202,954,000","195,716,000","194,040,000","197,407,000","201,884,000","185,112,000","180,757,000","179,824,000","178,267,000","180,088,000","176,984,000","173,736,000","181,881,000","196,902,000","195,127,000","195,367,000","193,935,000","191,315,000","190,837,000","185,996,000","181,940,000","280,607,000","331,374,000","220,330,000","168,052,000","168,834,000","172,998,000","175,108,000","167,233,000","165,453,000","161,567,000","169,363,000","171,708,000","174,019,000","174,942,000","152,734,000","148,888,000","149,652,000","151,347,000","150,488,000","158,298,000","155,384,000","148,954,000","147,748,000","157,347,000","154,398,000","157,211,000","154,892,000","152,123,000","143,437,000","150,903,000","147,015,000","137,046,000","132,166,000","130,442,000","129,304,000","127,932,000","126,890,000","124,576,000","117,185,000","116,671,000","117,506,000","118,474,000","118,918,000","119,750,000","118,360,000","118,079,000","116,767,000","119,556,000","119,436,000","116,767,000","115,962,000","114,733,000","112,099,000","112,626,000","111,886,000","109,388,000","101,200,000","100,700,000","97,400,000","82,069,000","88,600,000","66,900,000","64,300,000","51,344,000","42,000,000","34,500,000","28,800,000","23,353,000","24,900,000","23,400,000","21,600,000","21,400,000","14,900,000","22,400,000","17,400,000","14,300,000","10,200,000","8,400,000","6,400,000","6,500,000"
			DepreciationAndAmortization,"881,467,000","233,007,000","225,220,000","218,375,000","204,865,000","202,924,000","204,708,000","203,480,000","208,844,000","215,411,000","216,662,000","214,474,000","203,421,000","208,219,000","202,954,000","195,716,000","194,040,000","197,407,000","201,884,000","185,112,000","180,757,000","179,824,000","178,267,000","180,088,000","176,984,000","173,736,000","181,881,000","196,902,000","195,127,000","195,367,000","193,935,000","191,315,000","190,837,000","185,996,000","181,940,000","280,607,000","331,374,000","220,330,000","168,052,000","168,834,000","172,998,000","175,108,000","167,233,000","165,453,000","161,567,000","169,363,000","171,708,000","174,019,000","174,942,000","152,734,000","148,888,000","149,652,000","151,347,000","150,488,000","158,298,000","155,384,000","148,954,000","147,748,000","157,347,000","154,398,000","157,211,000","154,892,000","152,123,000","143,437,000","150,903,000","147,015,000","137,046,000","132,166,000","130,442,000","129,304,000","127,932,000","126,890,000","124,576,000","117,185,000","116,671,000","117,506,000","118,474,000","118,918,000","119,750,000","118,360,000","118,079,000","116,767,000","119,556,000","119,436,000","116,767,000","115,962,000","114,733,000","112,099,000","112,626,000","111,886,000","109,388,000","101,200,000","100,700,000","97,400,000","82,069,000","88,600,000","66,900,000","64,300,000","51,344,000","42,000,000","34,500,000","28,800,000","23,353,000","24,900,000","23,400,000","21,600,000","21,400,000","14,900,000","22,400,000","17,400,000","14,300,000","10,200,000","8,400,000","6,400,000","6,500,000"
