name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalRevenue,"1,038,356,000","249,315,000","249,949,000","281,672,000","257,420,000","273,768,000","263,785,000","119,177,000","256,395,000","253,024,000","246,668,000","233,195,000","225,279,000","223,688,000","219,750,000","221,852,000","219,881,000","220,199,000","221,206,000","219,638,000","235,797,000","231,744,000","234,486,000","224,638,000","228,824,000","212,879,000","210,512,000","201,974,000","197,711,000","133,420,000","131,321,000","130,665,000","121,800,000","121,001,000","111,137,000","103,301,000","102,515,000","101,761,000","95,012,000","87,108,000","83,825,000","84,515,000","76,304,000","72,818,000","72,606,000","70,476,000","71,114,000","69,724,000","58,805,000","58,678,000","49,373,000","49,753,000","49,152,000","49,160,000","49,162,000","59,999,000","43,735,000","40,866,000","39,594,000","39,224,000","38,162,000","42,668,000","35,884,000","35,243,000","31,061,000","30,751,000","27,302,000","25,994,000","25,754,000","28,606,000","24,240,000","22,607,000","22,345,000","21,536,000","19,988,000","20,926,000","20,789,000","24,564,000","27,901,000","30,882,000","34,404,000","43,924,000","55,952,000","66,835,000","65,654,000","69,177,000","80,120,000","68,011,000","23,405,000","26,117,000","30,275,000","31,300,000","30,800,000","30,000,000","26,138,000","28,500,000","27,800,000","26,300,000","24,720,000","23,600,000","22,500,000","20,000,000","19,427,000","18,800,000","17,700,000","17,200,000","16,400,000","15,800,000","14,700,000","14,500,000","13,700,000","8,800,000","8,100,000","7,300,000","6,700,000","5,000,000","4,700,000","4,400,000","1,400,000","1,500,000","1,500,000","1,500,000"
	OperatingRevenue,"1,036,074,000","248,282,000","249,498,000","281,248,000","257,046,000","273,296,000","263,465,000","118,783,000","254,403,000","252,095,000","245,015,000","232,513,000","225,041,000","222,485,000","219,375,000","221,195,000","219,278,000","219,668,000","220,010,000","218,842,000","233,034,000","231,053,000","231,505,000","224,638,000","228,824,000","212,879,000","210,512,000","201,974,000","197,711,000","133,420,000","131,321,000","130,665,000","121,800,000","120,749,000","111,137,000","103,301,000","102,364,000","101,761,000","94,350,000","87,108,000","83,825,000","84,515,000","76,304,000","72,818,000","72,606,000","70,476,000","71,114,000","69,724,000","58,805,000","58,678,000","49,373,000","49,753,000","49,152,000","49,160,000","49,162,000","59,999,000","43,735,000","40,866,000","40,115,000","39,260,000","38,220,000","42,708,000","35,884,000","35,243,000","31,130,000","30,864,000","27,432,000","26,019,000","25,778,000","28,647,000","24,259,000","22,614,000","22,422,000","21,536,000","17,184,000","20,926,000","20,789,000","24,564,000","28,643,000","30,882,000","34,025,000","43,952,000","53,862,000","65,576,000","65,654,000","70,044,000","80,120,000","67,902,000","23,405,000","26,117,000","30,275,000","31,300,000","30,800,000","30,000,000","26,100,000","28,500,000","27,800,000","26,300,000","24,700,000","23,600,000","22,500,000","20,000,000","19,400,000","18,800,000","17,700,000","17,200,000","16,400,000","15,800,000","14,700,000","14,500,000","13,700,000","8,800,000","8,100,000","7,300,000","6,700,000","5,000,000","4,700,000","4,400,000","1,400,000","1,500,000","1,500,000","1,500,000"
CostOfRevenue,"13,134,000","3,603,000","3,258,000","3,272,000","3,001,000","2,729,000","2,868,000","2,127,000","3,655,000","3,666,000","3,100,000","3,921,000","4,030,000","3,882,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","50,000","148,000","225,000","230,000","149,000","480,000","2,797,000","4,572,000","-15,750,000","4,899,000","5,498,000","5,353,000","-20,833,000","20,833,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"1,025,222,000","245,712,000","246,691,000","278,400,000","254,419,000","271,039,000","260,917,000","117,050,000","252,740,000","249,358,000","243,568,000","229,274,000","221,249,000","219,806,000",,,,,,,,,,,,,,,,,,,,,,,,,,"87,108,000","83,825,000","84,515,000","76,254,000","72,670,000","72,381,000","70,246,000","70,965,000","69,244,000","56,008,000","54,106,000","65,123,000","44,854,000","43,654,000","43,807,000","69,995,000","39,166,000","43,735,000","40,866,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"485,359,000","100,961,000","152,883,000","126,980,000","104,535,000","99,977,000","102,228,000","127,960,000","97,570,000","100,052,000","94,597,000","90,458,000","87,512,000","86,985,000","88,480,000","82,951,000","85,410,000","94,650,000","88,294,000","95,384,000","84,564,000","84,921,000","87,838,000","80,741,000","76,183,000","78,012,000","80,459,000","70,604,000","69,457,000","36,622,000","37,501,000","36,083,000","40,359,000","37,925,000","37,461,000","39,985,000","37,773,000","37,156,000","36,009,000","33,478,000","32,153,000","32,673,000","32,672,000","29,264,000","33,828,000","30,444,000","29,039,000","32,118,000","20,123,000","18,397,000","37,899,000","13,768,000","14,076,000","14,090,000","40,997,000","13,001,000","16,952,000","12,490,000","13,710,000","11,873,000","11,596,000","11,372,000","12,725,000","14,208,000","9,855,000","9,867,000","6,439,000","13,919,000","9,158,000","12,039,000","11,596,000","7,620,000","4,168,000","26,788,000","249,000","11,865,000","7,915,000","13,467,000","34,629,000","34,457,000","27,455,000","31,329,000","52,724,000","58,308,000","72,806,000","55,879,000","136,496,000","73,300,000","7,614,000","7,633,000","48,231,000","-6,500,000","-5,900,000","-5,600,000","43,607,000","-5,800,000","-5,800,000","-5,100,000","33,746,000","-4,300,000","-4,300,000","-3,600,000","27,901,000","-3,400,000","-3,400,000","-3,400,000","-3,600,000","-3,200,000","-3,200,000","-3,200,000","-3,300,000","-1,300,000","-1,100,000","-1,000,000","-900,000","-600,000","-600,000","-600,000",,,,
	SellingGeneralAndAdministration,"64,861,000","16,385,000","17,904,000","15,372,000","15,200,000","16,152,000","15,185,000","14,812,000","13,969,000","15,923,000","14,099,000","13,762,000","13,875,000","16,133,000","17,556,000","14,240,000","15,237,000","16,475,000","12,058,000","11,560,000","11,541,000","12,524,000","11,152,000","12,428,000","11,832,000","10,455,000","12,086,000","10,160,000","10,308,000","6,014,000","7,107,000","5,987,000","6,297,000","6,497,000","5,446,000","5,462,000","5,483,000","5,197,000","5,677,000","5,173,000","4,954,000","5,526,000","4,883,000","4,393,000","4,930,000","5,226,000","3,296,000","4,376,000","3,672,000","3,710,000","23,454,000","2,675,000","3,086,000","3,159,000","2,711,000","2,925,000","2,971,000","3,094,000","3,006,000","2,742,000","2,765,000","2,573,000","3,413,000","5,669,000","2,313,000","2,349,000","2,117,000","2,235,000","2,123,000","1,827,000","1,655,000","1,644,000","1,401,000","1,514,000","1,518,000","1,493,000","1,461,000","1,471,000","1,220,000","1,576,000","1,770,000","1,719,000","2,676,000","2,203,000","3,155,000","2,349,000","1,794,000","1,830,000","1,796,000","1,723,000","1,620,000","1,400,000","1,500,000","1,500,000","1,265,000","1,400,000","1,300,000","1,400,000","1,136,000","1,200,000","1,200,000","1,100,000","1,108,000","1,000,000","900,000","1,000,000","1,000,000","1,000,000","700,000","900,000","900,000","600,000","500,000","700,000","500,000","400,000","400,000","400,000",,,,
		GeneralAndAdministrativeExpense,"64,861,000","16,385,000","17,904,000","15,372,000","15,200,000","16,152,000","15,185,000","14,812,000","13,969,000","15,923,000","14,099,000","13,762,000","13,875,000","16,133,000","17,556,000","14,240,000","15,237,000","16,475,000","12,058,000","11,560,000","11,541,000","12,524,000","11,152,000","12,428,000","11,832,000","10,455,000","12,086,000","10,160,000","10,308,000","6,014,000","7,107,000","5,987,000","6,297,000","6,497,000","5,446,000","5,462,000","5,483,000","5,197,000","5,677,000","5,173,000","4,954,000",,,"4,393,000",,,,,,,,,,,,,,,"3,006,000","2,742,000","2,765,000","2,573,000","3,413,000","5,669,000","2,313,000","2,349,000","2,117,000","2,235,000","2,123,000","1,827,000","1,655,000","1,644,000","1,401,000","1,514,000","1,518,000","1,493,000","1,461,000","1,471,000","1,220,000","1,576,000","1,770,000","1,719,000","2,676,000","2,203,000","3,155,000","2,349,000","1,794,000","1,830,000","1,796,000","1,723,000","1,620,000","1,400,000","1,500,000","1,500,000","1,265,000","1,400,000","1,300,000","1,400,000","1,136,000","1,200,000","1,200,000","1,100,000","1,108,000","1,000,000","900,000","1,000,000","1,000,000","1,000,000","700,000","900,000","900,000","600,000","500,000","700,000","500,000","400,000","400,000","400,000",,,,
			SalariesAndWages,,"6,860,000","4,502,000","5,706,000","5,811,000","5,396,000","4,442,000","5,122,000","4,623,000","4,635,000","3,840,000","2,921,000","4,040,000","4,070,000","3,880,000","3,962,000","4,089,000","4,056,000","3,862,000","3,872,000","3,734,000","3,744,000","3,674,000","3,673,000","3,665,000","2,778,000","4,451,000","2,199,000","2,873,000","1,610,000","2,022,000","2,022,000","2,285,000","2,263,000","1,509,000","1,509,000","1,472,000","1,452,000","1,486,000","1,485,000","1,486,000",,,"1,520,000",,,,,,,,,,,,,,,"3,006,000","2,742,000","2,765,000","2,573,000","3,413,000","5,669,000","2,313,000","2,349,000","2,117,000","2,235,000","2,123,000","1,827,000","1,655,000","1,644,000","1,401,000","1,514,000","1,518,000","1,493,000","1,461,000","1,471,000","1,220,000","1,576,000","1,770,000","1,719,000","2,676,000","2,203,000","3,155,000","2,349,000","1,794,000","1,830,000","1,796,000","1,723,000","1,620,000","1,400,000","1,500,000","1,500,000","1,300,000","1,400,000","1,300,000","1,400,000","1,100,000","1,200,000","1,200,000","1,100,000","1,100,000","1,000,000","900,000","1,000,000","1,000,000","1,000,000","700,000","900,000","900,000","600,000","500,000","700,000","500,000","400,000","400,000","400,000",,,,
			OtherGandA,"64,861,000","16,385,000","17,904,000","15,372,000","15,200,000","16,152,000","15,185,000","14,812,000","13,969,000","15,923,000","14,099,000","13,762,000","13,875,000","16,133,000","17,556,000","14,240,000","15,237,000","16,475,000","12,058,000","11,560,000","11,541,000","12,524,000","11,152,000","12,428,000","11,832,000","10,455,000","12,086,000","10,160,000","10,308,000","6,014,000","7,107,000","5,987,000","6,297,000","6,497,000","5,446,000","5,462,000","5,483,000","5,197,000","4,191,000","3,688,000","3,468,000",,,"2,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"339,917,000","82,752,000","85,269,000","86,097,000","85,799,000","84,849,000","82,623,000","81,072,000","83,586,000","82,643,000","80,498,000","76,696,000","73,637,000","70,852,000","70,598,000","70,711,000","69,609,000","70,361,000","75,323,000","71,925,000","70,350,000","69,993,000","70,808,000","68,316,000","65,505,000","62,433,000","60,794,000","60,143,000","59,156,000","30,610,000","30,401,000","30,111,000","31,301,000","31,444,000","32,260,000","32,202,000","32,225,000","31,959,000","30,332,000","28,305,000","27,199,000","27,147,000","25,489,000","24,871,000","24,759,000","25,218,000","25,743,000","27,742,000","16,451,000","14,687,000","11,680,000","11,093,000","10,990,000","10,931,000","10,705,000","10,076,000","9,713,000","9,396,000","9,288,000","9,131,000","8,831,000","8,799,000","8,699,000","8,360,000","7,542,000","7,518,000","6,123,000","6,230,000","6,202,000","6,227,000","5,511,000","5,394,000","5,385,000","5,224,000","4,866,000","5,386,000","5,404,000","5,329,000","5,294,000","5,298,000","5,352,000","5,326,000","5,506,000","5,515,000","5,504,000","5,541,000","5,880,000","5,657,000","5,818,000","5,910,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
