name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000","15,000,000","14,000,000","14,000,000","17,000,000","19,000,000","20,000,000","21,000,000","20,000,000","20,000,000","20,000,000","20,000,000","0","39,000,000","21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","4,000,000","10,000,000","91,000,000","18,000,000","27,000,000","3,000,000","4,000,000","9,000,000","11,000,000","44,000,000",,,"0","0",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"831,000,000","1,041,000,000","794,000,000","660,000,000","740,000,000","775,000,000","649,000,000","575,000,000","721,000,000","788,000,000","564,000,000","693,000,000",,,,"889,000,000",,,"888,000,000","912,000,000","774,000,000","753,000,000","691,000,000","710,000,000","677,000,000","677,000,000","596,000,000","625,000,000","618,000,000","541,000,000","574,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"429,000,000","86,000,000","99,000,000","115,000,000","129,000,000","97,000,000","133,000,000","81,000,000","66,000,000","82,000,000","84,000,000","105,000,000","96,000,000","62,000,000","64,000,000","70,000,000","74,000,000","60,000,000","75,000,000","55,000,000","67,000,000","73,000,000","55,000,000","67,000,000","64,000,000","65,000,000","68,000,000","68,000,000","55,000,000","48,000,000","45,000,000","41,000,000","40,000,000","37,000,000","32,000,000","30,000,000","28,000,000","23,000,000","17,000,000","16,000,000","14,000,000","9,000,000","2,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","19,000,000","7,000,000","7,000,000","7,000,000","7,000,000","6,000,000","12,000,000","7,000,000","7,000,000","6,000,000","6,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"134,000,000","45,000,000","18,000,000","21,000,000","50,000,000","37,000,000","53,000,000","25,000,000","35,000,000","28,000,000","38,000,000","38,000,000","47,000,000","36,000,000","39,000,000","33,000,000","34,000,000","32,000,000","31,000,000","22,000,000","23,000,000","38,000,000","-240,000,000","21,000,000","38,000,000","39,000,000","96,000,000","102,000,000","25,000,000","15,000,000","25,000,000","7,000,000","9,000,000","92,000,000","24,000,000","13,000,000","13,000,000","12,000,000","-11,000,000","-76,000,000","26,000,000","307,000,000","566,000,000","-41,000,000","-5,000,000","322,000,000","39,000,000","51,000,000","-330,000,000","298,000,000","-41,000,000","-2,106,000,000","885,000,000","846,000,000","544,000,000","-1,984,000,000","1,492,000,000","209,000,000","294,000,000","257,000,000","-182,000,000","509,000,000","-134,000,000","322,000,000","18,000,000","385,000,000","404,000,000","268,000,000","327,000,000","784,000,000","619,000,000","837,000,000","576,000,000","1,096,000,000","858,000,000","121,000,000","169,000,000","710,000,000","1,066,000,000","545,000,000","290,000,000","637,000,000","709,000,000","-320,000,000","138,000,000","549,000,000","585,000,000","376,000,000","591,000,000","478,000,000","-528,000,000","1,674,000,000","258,000,000","-240,000,000","1,119,000,000","-400,000,000","428,000,000","435,000,000","410,000,000","944,000,000","183,000,000","385,000,000","-1,517,000,000","863,000,000","282,000,000","443,000,000","-529,000,000","-25,000,000","744,000,000","382,000,000","-943,000,000","465,000,000","303,000,000","368,000,000","625,000,000","561,400,000","34,800,000","33,800,000","24,600,000","21,600,000","20,100,000","19,800,000","15,000,000","14,700,000","12,600,000","12,300,000","8,800,000","5,000,000"
		ChangeInWorkingCapital,"-995,000,000","-1,319,000,000","411,000,000","-183,000,000","96,000,000","-827,000,000","-6,281,000,000","1,738,000,000","6,337,000,000","-516,000,000","218,000,000","337,000,000","551,000,000","-1,194,000,000","180,000,000","255,000,000","66,000,000","-468,000,000","-7,000,000","106,000,000","25,000,000","-420,000,000","196,000,000","-64,000,000","266,000,000","-356,000,000","171,000,000","-79,000,000","252,000,000","-667,000,000","344,000,000","-36,000,000","138,000,000","-710,000,000","173,000,000","-29,000,000","-18,000,000","-540,000,000","3,030,000,000","-996,000,000","-543,000,000","-1,384,000,000","-617,000,000","-760,000,000","-802,000,000","-774,000,000","-920,000,000","-229,000,000","-860,000,000","-838,000,000","-955,000,000","-482,000,000","-543,000,000","-1,111,000,000","-947,000,000","-426,000,000","-811,000,000","-1,183,000,000","-1,017,000,000","-498,000,000","-897,000,000","-1,203,000,000","-690,000,000","-653,000,000","-636,000,000","-961,000,000","-657,000,000","-280,000,000","-469,000,000","-872,000,000","-720,000,000","-322,000,000","-561,000,000","-972,000,000","-659,000,000","-425,000,000","-367,000,000","-685,000,000","-436,000,000","-258,000,000","-280,000,000","-657,000,000","-432,000,000","-354,000,000","-117,000,000","-694,000,000","-428,000,000","-386,000,000","-320,000,000","-601,000,000","-305,000,000",,,,,,,,,,,,,,,,,,"-187,000,000","-65,000,000","-138,000,000","-192,000,000","-19,000,000","70,000,000","138,000,000","-33,500,000","1,400,000","-26,900,000","5,200,000","-3,800,000","3,800,000","-12,100,000","-4,500,000","-6,000,000","-7,300,000","-5,300,000","-7,100,000","-1,800,000"
			ChangeInReceivables,"-1,018,000,000","-427,000,000","350,000,000","-745,000,000","-196,000,000","-371,000,000","-603,000,000","-285,000,000","751,000,000","464,000,000","-233,000,000","81,000,000","195,000,000","-369,000,000","-262,000,000","72,000,000","-229,000,000","-4,000,000","-1,466,000,000","-1,422,000,000","-1,160,000,000","-592,000,000","-1,203,000,000","-680,000,000","-575,000,000","-789,000,000","-1,138,000,000","-1,192,000,000","-889,000,000","-895,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131,000,000","-147,000,000","-123,000,000","-34,000,000","101,000,000","-35,000,000","-2,000,000","37,700,000","800,000","-17,500,000","-14,900,000","-9,100,000","-900,000","-4,400,000","-10,200,000","-8,200,000","-5,300,000","-7,400,000","-3,700,000","-4,000,000"
				ChangesInAccountReceivables,"-1,018,000,000","-427,000,000","350,000,000","-745,000,000","-196,000,000","-371,000,000","-603,000,000","-285,000,000","751,000,000","464,000,000","-233,000,000","81,000,000","195,000,000","-369,000,000","-262,000,000","72,000,000","-229,000,000","-4,000,000","-1,466,000,000","-1,422,000,000","-1,160,000,000","-592,000,000","-1,203,000,000","-680,000,000","-575,000,000","-789,000,000","-1,138,000,000","-1,192,000,000","-889,000,000","-895,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131,000,000","-147,000,000",,"-34,000,000","101,000,000","-35,000,000","-2,000,000","37,700,000","800,000","-17,500,000","-14,900,000","-9,100,000","-900,000","-4,400,000","-10,200,000","-8,200,000","-5,300,000","-7,400,000","-3,700,000","-4,000,000"
			ChangeInInventory,"-576,000,000","-121,000,000","-207,000,000","-120,000,000","-128,000,000","-85,000,000","-268,000,000","21,000,000","139,000,000","-196,000,000","-63,000,000","136,000,000","-57,000,000","-174,000,000","-106,000,000","64,000,000","18,000,000","-218,000,000","-19,000,000","128,000,000","-181,000,000","3,000,000","49,000,000","15,000,000","-190,000,000","14,000,000","-109,000,000","-10,000,000","-89,000,000","-106,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,000,000","-30,000,000",,"-2,000,000","1,000,000","-53,000,000","-21,000,000","17,700,000","-2,700,000","-1,000,000","-18,200,000","9,800,000","-1,300,000","100,000","-600,000","-1,300,000","-2,500,000","1,600,000","-4,400,000",
			ChangeInPayablesAndAccruedExpense,"599,000,000","-771,000,000","268,000,000","682,000,000","420,000,000","-371,000,000","713,000,000","878,000,000","448,000,000","-784,000,000","514,000,000","120,000,000","413,000,000","-651,000,000","548,000,000","119,000,000","277,000,000","-246,000,000","543,000,000","129,000,000","293,000,000","-591,000,000","485,000,000","-239,000,000","269,000,000","-371,000,000","344,000,000","-35,000,000","195,000,000","-312,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-243,000,000","108,000,000","-100,000,000","354,000,000","-24,000,000","238,000,000","-309,000,000","292,000,000","276,000,000","-71,000,000","-139,000,000","256,000,000","-291,000,000","163,000,000","-183,000,000","356,000,000","134,000,000","1,000,000","-445,000,000","163,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300,000","-8,400,000","38,300,000","-4,500,000","6,000,000","-7,800,000","6,300,000","3,500,000","500,000","500,000","1,000,000","2,000,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-243,000,000","108,000,000","-100,000,000","354,000,000","-24,000,000","238,000,000","-309,000,000","292,000,000","276,000,000","-71,000,000","-139,000,000","256,000,000","-291,000,000","163,000,000","-183,000,000","356,000,000","134,000,000","1,000,000","-445,000,000","163,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300,000","-8,400,000","38,300,000","-4,500,000","6,000,000","-7,800,000","6,300,000","3,500,000","500,000","500,000","1,000,000","2,000,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-29,000,000","108,000,000","-100,000,000","354,000,000","275,000,000","238,000,000","-309,000,000","292,000,000","18,000,000","-71,000,000","-139,000,000","256,000,000","76,000,000","163,000,000","-183,000,000","356,000,000","62,000,000","1,000,000","-445,000,000","163,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-29,000,000","108,000,000","-100,000,000","354,000,000","275,000,000","238,000,000","-309,000,000","292,000,000","18,000,000","-71,000,000","-139,000,000","256,000,000","76,000,000","163,000,000","-183,000,000","356,000,000","62,000,000","1,000,000","-445,000,000","163,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300,000","-8,400,000","38,300,000","-4,500,000","6,000,000","-7,800,000","6,300,000","3,500,000","500,000","500,000","1,000,000","2,000,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-291,000,000","112,000,000",,"-156,000,000","-121,000,000","158,000,000","161,000,000",,,,,,,,,,,,,
