name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
TotalRevenue,"7,553,000,000","2,740,000,000","625,000,000","2,512,000,000","1,325,000,000","600,000,000","-62,000,000","155,000,000","-922,000,000","8,985,000,000","306,000,000","3,187,000,000","2,370,000,000","691,000,000","3,986,000,000","1,422,000,000","1,702,000,000","1,815,000,000","1,880,000,000","1,972,000,000","2,025,000,000","965,000,000","-553,000,000","1,766,000,000","-584,000,000","2,389,000,000"
	OperatingRevenue,"7,553,000,000","2,740,000,000","625,000,000","2,512,000,000","1,325,000,000","600,000,000","-62,000,000","155,000,000","-922,000,000","8,985,000,000","306,000,000","3,187,000,000","2,370,000,000","691,000,000","3,986,000,000","1,422,000,000","1,702,000,000","1,815,000,000","1,880,000,000","1,972,000,000","2,025,000,000","965,000,000","-553,000,000","1,766,000,000","-584,000,000","2,389,000,000"
NetNonOperatingInterestIncomeExpense,"-235,000,000","-38,000,000","-116,000,000","-41,000,000","-40,000,000","-41,000,000","-45,000,000","-47,000,000","-45,000,000","-47,000,000","-47,000,000","-49,000,000","-48,000,000","-47,000,000","-45,000,000","-40,000,000","-33,000,000","-37,000,000","-37,000,000","-34,000,000","-37,000,000",,,"-44,000,000","-45,000,000",
	InterestExpenseNonOperating,"160,000,000","38,000,000","41,000,000","41,000,000","40,000,000","41,000,000","45,000,000","47,000,000","45,000,000","47,000,000","47,000,000","49,000,000","48,000,000","47,000,000","45,000,000","40,000,000","33,000,000","37,000,000","37,000,000","34,000,000","37,000,000",,,"44,000,000","45,000,000",
OtherIncomeExpense,"456,000,000","137,000,000","101,000,000","117,000,000","101,000,000","127,000,000","119,000,000","99,000,000","93,000,000","102,000,000","107,000,000","94,000,000","96,000,000","92,000,000","89,000,000","105,000,000","98,000,000","105,000,000","322,000,000","93,000,000","162,000,000","74,000,000","255,000,000","49,000,000","347,000,000","85,000,000"
	SecuritiesAmortization,,,,,,,,,,,,,,,,,"246,000,000","305,000,000","231,000,000","123,000,000","21,000,000","148,000,000","326,000,000","10,000,000","281,000,000","246,000,000"
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,"0","0","-100,000,000",,"0","-161,000,000","-39,000,000",
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,"0","0",,,"0","161,000,000",,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,"-72,000,000","100,000,000",,,"-71,000,000","39,000,000",
PretaxIncome,"1,367,000,000","807,000,000","49,000,000","490,000,000","21,000,000","-768,000,000","-1,306,000,000","-3,843,000,000","-2,522,000,000","6,252,000,000","-1,372,000,000","804,000,000","469,000,000","-953,000,000","1,787,000,000","-368,000,000","-317,000,000","-113,000,000","-222,000,000","-124,000,000","321,000,000","-590,000,000","-2,777,000,000","-252,000,000","-2,240,000,000","564,000,000"
TaxProvision,"245,000,000","165,000,000","-15,000,000","105,000,000","-10,000,000","-185,000,000","-275,000,000","-850,000,000","-531,000,000","1,293,000,000","-303,000,000","119,000,000","85,000,000","-218,000,000","345,000,000","-99,000,000","-79,000,000","-48,000,000","-890,000,000","819,000,000","75,000,000","-241,000,000","-1,012,000,000","-94,000,000","-817,000,000","157,000,000"
NetIncomeCommonStockholders,"1,026,000,000","613,000,000","42,000,000","361,000,000","10,000,000","-610,000,000","-1,045,000,000","-3,012,000,000","-1,998,000,000","4,950,000,000","-1,077,000,000","676,000,000","377,000,000","-737,000,000","1,442,000,000","-271,000,000","-239,000,000","-67,000,000","668,000,000","-943,000,000","246,000,000","-332,000,000","-1,847,000,000","-158,000,000","-1,423,000,000","407,000,000"
	NetIncome,"1,117,000,000","640,000,000","63,000,000","383,000,000","31,000,000","-585,000,000","-1,032,000,000","-2,995,000,000","-1,991,000,000","4,957,000,000","-1,070,000,000","683,000,000","384,000,000","-737,000,000","1,442,000,000","-271,000,000","-239,000,000","-67,000,000","668,000,000","-943,000,000","246,000,000","-349,000,000","-1,765,000,000","-158,000,000","-1,423,000,000","407,000,000"
		NetIncomeIncludingNoncontrollingInterests,"1,122,000,000","642,000,000","64,000,000","385,000,000","31,000,000","-583,000,000","-1,031,000,000","-2,993,000,000","-1,991,000,000","4,959,000,000","-1,069,000,000","685,000,000","384,000,000","-735,000,000","1,442,000,000","-269,000,000","-238,000,000","-65,000,000","668,000,000","-943,000,000","246,000,000","-349,000,000","-1,765,000,000","-158,000,000","-1,423,000,000","407,000,000"
