name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"998,715,000","995,291,000","990,356,000","281,777,993","404,510,000"
	CurrentAssets,"653,163,000","706,606,000","750,924,000","105,999","189,323,000"
		CashCashEquivalentsAndShortTermInvestments,"416,165,000","480,931,000","572,609,000","66,475","21,496,000"
			CashAndCashEquivalents,"416,165,000","480,931,000","572,609,000","66,475","21,496,000"
				CashFinancial,,,,"66,475",
		Receivables,"104,658,000","104,255,000","85,168,000",,"100,088,000"
			AccountsReceivable,"79,970,000","88,717,000","67,243,000",,"76,298,000"
				GrossAccountsReceivable,"85,324,000","93,722,000","72,039,000",,"81,345,000"
				AllowanceForDoubtfulAccountsReceivable,"-5,354,000","-5,005,000","-4,796,000",,"-5,047,000"
			NotesReceivable,"24,688,000","11,144,000","10,260,000",,"20,839,000"
			TaxesReceivable,,"4,106,000","1,207,000",,"2,471,000"
			DuefromRelatedPartiesCurrent,"0","85,000","128,000",,
			OtherReceivables,,"203,000","6,330,000",,"480,000"
		Inventory,"58,081,000","53,424,000","47,820,000",,"44,968,000"
			RawMaterials,"26,128,000","25,266,000",,,"17,451,000"
			WorkInProcess,"23,124,000","20,760,000",,,"22,167,000"
			FinishedGoods,"8,829,000","7,398,000",,,"5,350,000"
		PrepaidAssets,"19,691,000","12,818,000","5,427,000","39,524","3,071,000"
		RestrictedCash,"54,568,000","55,178,000","39,900,000",,"19,700,000"
	TotalNonCurrentAssets,"345,552,000","288,685,000","239,432,000","281,671,994","215,187,000"
		NetPPE,"289,636,000","253,057,000","222,771,000",,"198,017,000"
			GrossPPE,"289,636,000","341,802,000",,,"265,060,000"
				Properties,,"0",,,"0"
				BuildingsAndImprovements,,"41,920,000",,,"39,988,000"
				MachineryFurnitureEquipment,,"172,874,000",,,"141,048,000"
				OtherProperties,"289,636,000",,,,
				ConstructionInProgress,,"96,973,000",,,"57,397,000"
				Leases,,"30,035,000",,,"26,627,000"
			AccumulatedDepreciation,,"-88,745,000",,,"-67,043,000"
		GoodwillAndOtherIntangibleAssets,"15,820,000","15,890,000","15,959,000",,"16,280,000"
			OtherIntangibleAssets,"15,820,000","15,890,000","15,959,000",,"16,280,000"
		OtherNonCurrentAssets,"40,096,000","19,738,000","702,000","281,671,994","890,000"
TotalLiabilitiesNetMinorityInterest,"341,340,000","308,593,000","273,572,000","6,671,298","698,292,000"
	CurrentLiabilities,"181,390,000","175,594,000","153,612,000","801,468","183,626,000"
		PayablesAndAccruedExpenses,"63,363,000","68,256,000","58,128,000","801,468","95,044,000"
			Payables,"53,996,000","60,500,000","50,664,000","801,468","89,265,000"
				AccountsPayable,"32,007,000","40,408,000","36,557,000","801,468","42,007,000"
				TotalTaxPayable,"1,676,000","1,592,000","1,090,000","0","2,136,000"
					IncomeTaxPayable,"667,000","666,000","665,000","0","664,000"
				OtherPayable,"20,313,000","18,500,000","13,017,000",,"45,122,000"
			CurrentAccruedExpenses,"9,367,000","7,756,000","7,464,000",,"5,779,000"
				InterestPayable,"2,503,000","1,836,000","2,674,000",,"1,379,000"
		CurrentProvisions,"17,420,000","20,922,000","18,690,000",,"4,296,000"
		CurrentDebtAndCapitalLeaseObligation,"86,189,000","74,254,000","65,982,000",,"77,881,000"
			CurrentDebt,"84,012,000","74,254,000","65,982,000",,"77,881,000"
				CurrentNotesPayable,"70,677,000","60,953,000","43,131,000",,"35,782,000"
				LineOfCredit,"13,335,000","13,301,000","22,851,000",,"12,184,000"
