name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalRevenue,"1,294,099,000","292,980,000","338,367,000","325,758,000","336,994,000","328,813,000","369,861,000","375,234,000","364,441,000","329,081,000","388,024,000","380,338,000","394,964,000","363,629,000","331,473,000","330,686,000","319,257,000","291,590,000","317,912,000","312,053,000","302,912,000","288,754,000","274,449,000","320,883,000","330,168,000","312,952,000","274,882,000","297,292,000","330,416,000","290,663,000","72,723,000","309,251,000","344,455,000","346,256,000","271,585,000","244,578,000","200,442,000","42,382,000","218,351,000","260,789,000","158,192,000","180,368,000","364,551,000","508,052,000","471,951,000","603,289,000","-45,905,000","581,331,000","-245,774,000","127,813,000","392,860,000","331,634,000","577,424,000","11,460,000","59,427,000","418,709,000","365,461,000","964,439,000","-279,234,000","-104,408,000","243,210,000","341,483,000","347,884,000","321,831,000","304,579,000","353,652,000","298,641,000","382,622,000","310,327,000","306,561,000","379,138,000","329,244,000","369,696,000","334,007,000","362,436,000","347,184,000","351,278,000","302,246,000","300,782,000","276,209,000","293,255,000","281,844,000","263,320,000","241,023,000","241,488,000","203,942,000","160,000,000","155,731,000","151,378,000","148,325,000","143,711,000","139,000,000","136,900,000","89,700,000","88,266,000","84,400,000","81,300,000","79,000,000","74,610,000","71,400,000","67,700,000","63,600,000","60,396,000","57,200,000","54,500,000","50,500,000","45,900,000","43,000,000","39,700,000","36,900,000","34,800,000","33,200,000","32,300,000","30,100,000","30,200,000","27,900,000","25,200,000","23,800,000","20,900,000","20,900,000","20,900,000","20,900,000"
	OperatingRevenue,"1,294,099,000","292,980,000","338,367,000","325,758,000","336,994,000","328,813,000","369,861,000","375,234,000","364,441,000","329,081,000","388,024,000","380,338,000","394,964,000","363,629,000","331,473,000","330,686,000","319,257,000","291,590,000","317,912,000","312,053,000","302,912,000","288,754,000","274,449,000","320,883,000","330,168,000","312,952,000","274,882,000","297,292,000","330,416,000","290,663,000","72,723,000","309,251,000","344,455,000","346,256,000","271,585,000","244,578,000","200,442,000","42,382,000","218,351,000","260,789,000","158,192,000","180,368,000","364,551,000","508,052,000","471,951,000","603,289,000","-45,905,000","581,331,000","-245,774,000","127,813,000","392,860,000","331,634,000","577,424,000","11,460,000","59,427,000","418,709,000","365,461,000","964,439,000","-279,234,000","-104,408,000","243,210,000","341,483,000","347,884,000","321,831,000","304,579,000","353,652,000","298,641,000","382,622,000","310,327,000","306,561,000","379,138,000","329,244,000","369,696,000","334,007,000","362,436,000","347,184,000","351,278,000","302,246,000","300,782,000","276,209,000","293,255,000","281,844,000","263,320,000","241,023,000","241,488,000","203,942,000","160,000,000","155,731,000","151,378,000","148,325,000","143,711,000","139,000,000","136,900,000","89,700,000","88,266,000","84,400,000","81,300,000","79,000,000","74,610,000","71,400,000","67,700,000","63,600,000","60,396,000","57,200,000","54,500,000","50,500,000","45,900,000","43,000,000","39,700,000","36,900,000","34,800,000","33,200,000","32,300,000","30,100,000","30,200,000","27,900,000","25,200,000","23,800,000","20,900,000","20,900,000","20,900,000","20,900,000"
NetNonOperatingInterestIncomeExpense,"-84,075,000","-20,846,000","-21,137,000","-21,027,000","-21,065,000","-21,115,000","-21,169,000","-21,088,000","-16,699,000","-12,194,000","-12,160,000","-13,492,000","-14,961,000","-15,697,000","-15,584,000","-15,535,000","-15,291,000","-15,080,000","-14,929,000","-15,715,000","-16,179,000","-15,938,000","-17,269,000","-19,783,000","-22,546,000","-21,534,000","-20,996,000","-21,220,000","-24,501,000","-24,385,000","-24,200,000","-23,989,000","-22,348,000","-19,927,000","-19,747,000","-19,570,000","-19,420,000","-15,881,000","-12,583,000","-12,520,000","-12,581,000","-14,148,000","-14,197,000","-14,094,000","-16,079,000","-17,024,000","-13,226,000","-9,502,000","-8,245,000","-10,804,000","-10,120,000","-11,296,000","-12,295,000","-12,299,000","-13,337,000","-13,852,000","-13,832,000","-12,493,000","-14,258,000","-13,394,000","-12,360,000","-13,056,000","-12,256,000","-11,515,000","-12,538,000","-11,840,000","-11,940,000","-12,167,000","-9,978,000","-8,958,000","-8,646,000","-7,996,000","-8,364,000","-9,654,000","-9,654,000","-9,652,000","-9,652,000","-8,584,000","-7,253,000","-7,177,000","-7,239,000","-7,154,000","-5,951,000","-6,003,000","-4,448,000","-1,401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"84,075,000","20,846,000","21,137,000","21,027,000","21,065,000","21,115,000","21,169,000","21,088,000","16,699,000","12,194,000","12,160,000","13,492,000","14,961,000","15,697,000","15,584,000","15,535,000","15,291,000","15,080,000","14,929,000","15,715,000","16,179,000","15,938,000","17,269,000","19,783,000","22,546,000","21,534,000","20,996,000","21,220,000","24,501,000","24,385,000","24,200,000","23,989,000","22,348,000","19,927,000","19,747,000","19,570,000","19,420,000","15,881,000","12,583,000","12,520,000","12,581,000","14,148,000","14,197,000","14,094,000","16,079,000","17,024,000","13,226,000","9,502,000","8,245,000","10,804,000","10,120,000","11,296,000","12,295,000","12,299,000","13,337,000","13,852,000","13,832,000","12,493,000","14,258,000","13,394,000","12,360,000","13,056,000","12,256,000","11,515,000","12,538,000","11,840,000","11,940,000","12,167,000","9,978,000","8,958,000","8,646,000","7,996,000","8,364,000","9,654,000","9,654,000","9,652,000","9,652,000","8,584,000","7,253,000","7,177,000","7,239,000","7,154,000","5,951,000","6,003,000","4,448,000","1,401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"3,139,000","703,000","805,000","809,000","822,000","976,000","790,000","913,000","1,072,000","822,000","818,000","879,000","194,000","1,604,000","1,031,000","1,174,000","1,016,000","807,000","768,000","760,000","612,000","746,000","-5,263,000","3,497,000","3,423,000","1,915,000","1,515,000","1,711,000","1,743,000","1,432,000","1,705,000","1,171,000","1,817,000","1,127,000","916,000","1,314,000","2,234,000","1,771,000","1,627,000","1,328,000","1,395,000","1,440,000","380,000","1,384,000","1,185,000","1,448,000","375,819,000","1,917,000","-491,901,000","5,775,000","95,101,000","2,464,000","276,160,000","4,132,000","-215,734,000","167,513,000","59,447,000","711,423,000","-607,243,000","-457,609,000","-100,018,000","17,607,000","27,488,000","6,093,000","-19,509,000","22,841,000","-28,888,000","58,539,000","7,622,000","-2,852,000","53,849,000","5,117,000","54,281,000","9,559,000","34,900,000","31,926,000","46,438,000","25,420,000","34,488,000","20,599,000","41,041,000","32,523,000","23,103,000","21,876,000","22,044,000","18,336,000","2,796,000","2,003,000","1,289,000","1,350,000","-48,951,000","19,000,000","20,600,000","13,700,000","-25,677,000","12,700,000","11,800,000","11,800,000","-24,293,000","10,000,000","9,900,000","9,300,000","-21,904,000","8,500,000","8,600,000","8,600,000","7,700,000","7,300,000","6,900,000","6,500,000","6,200,000","5,800,000","6,400,000","5,900,000","7,600,000","6,900,000","6,000,000","5,000,000",,,,
	SpecialIncomeCharges,,,,,,,"0","0","0",,"-4,828,000","-5,940,000","-16,798,000","0","-113,000","-4,464,000","-925,000","-551,000","-5,230,000","-57,804,000","-185,621,000","-4,456,000","0","-17,397,000","-2,108,000","-55,570,000","-2,320,000","-11,000","-91,876,000",,,,,,"0","0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,"0","0","0","0","113,000","4,464,000","925,000","551,000","5,230,000","12,038,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,"0","0",,,,,,,"0","0",,"0","0","0","184,374,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"22,738,000",,,,,,,,,,"0","5,940,000","16,798,000",,,,,,"0","45,766,000","1,247,000","4,456,000","0","17,397,000","2,108,000","55,570,000","2,320,000","11,000","91,876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"837,783,000","234,140,000","246,506,000","161,641,000","195,496,000","161,189,000","179,167,000","161,205,000","-42,224,000","181,293,000","205,639,000","217,673,000","209,545,000","216,136,000","176,485,000","184,688,000","180,571,000","142,442,000","164,727,000","102,814,000","-35,474,000","114,670,000","97,796,000","126,941,000","156,547,000","102,402,000","104,710,000","115,685,000","79,984,000","137,450,000","-127,021,000","153,250,000","178,409,000","202,518,000","35,448,000","-8,773,000","-31,507,000","-202,223,000","-156,851,000","7,595,000","-116,816,000","-178,125,000","-56,158,000","189,613,000","135,067,000","99,990,000","-519,695,000","164,706,000","-727,223,000","-497,466,000","-148,292,000","-113,278,000","353,703,000","-334,413,000","-383,958,000","26,359,000","-601,154,000","284,624,000","-1,127,394,000","-1,124,318,000","24,589,000","158,208,000","229,358,000","155,734,000","194,300,000","233,877,000","147,128,000","237,928,000","196,910,000","158,373,000","224,363,000","169,487,000","166,275,000","165,467,000","69,348,000","159,410,000","156,148,000","146,573,000","151,846,000","147,945,000","155,035,000","146,450,000","135,192,000","128,277,000","129,792,000","112,270,000","91,210,000","90,549,000","87,881,000","82,830,000","219,466,000","0","0","0","125,824,000","0","0","0","102,493,000","0","0","0","82,575,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
