name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,12/31/1991
		ChangeInWorkingCapital,"-74,655,000","-42,137,000","-26,691,000","-7,020,000","1,193,000","-6,666,000","1,398,000","-12,701,000","-20,936,000","794,000","-14,955,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,806,000","1,702,000","-11,828,000","-8,137,000","-1,738,000","-5,653,000","3,705,000","2,634,000","11,561,000","-6,668,000","-12,368,000","-14,663,000","2,480,000","-632,000","2,139,000","-15,095,000","-3,533,000","-5,398,000","-2,494,000","2,585,000","-3,391,000","1,497,000","-97,000","767,000","-2,930,000","-3,506,000","129,000","-3,807,000","-1,213,000","365,000","-1,175,000","-2,082,000","2,293,000","-1,174,000","619,000","1,694,000","8,192,000","1,530,000","2,253,000","-3,316,000","-570,000","-1,921,000","-1,029,000","-5,630,000","2,200,000","-1,300,000","400,000","-300,000","3,100,000","1,100,000","-1,500,000","-1,400,000","-2,600,000","400,000","-1,700,000","1,600,000","2,600,000","-900,000","800,000","-1,700,000","-1,000,000","-2,800,000","-3,200,000","-2,700,000","-700,000","-800,000","1,300,000","500,000","-1,200,000","-500,000","-400,000","-700,000","-100,000","0"
			ChangeInReceivables,"-46,354,000","-6,626,000","-24,785,000","-10,876,000","-4,067,000","-12,993,000","-11,103,000","8,175,000","-23,712,000","16,139,000","-907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,687,000","-4,800,000","-8,703,000","-6,414,000","-1,103,000","-15,618,000","-15,870,000","5,833,000","33,181,000","-954,000","-10,920,000","3,573,000","-53,000","-4,028,000","-3,077,000","-4,716,000","-2,303,000","-12,426,000","-2,552,000","5,961,000","-5,699,000","-1,002,000","-3,536,000","-800,000","-2,241,000","-4,394,000","-5,923,000","-645,000","-2,936,000","-2,665,000","-3,521,000","632,000","684,000","-42,000","-2,093,000","-3,328,000","3,694,000","-603,000","1,999,000","-2,430,000","3,817,000","-1,467,000","-1,861,000","-2,650,000","-700,000","-1,000,000","-1,700,000","-2,000,000","1,400,000","-1,200,000","2,200,000","-600,000","-700,000","-900,000","500,000","-1,900,000","1,400,000","-500,000",,,"1,900,000","-400,000","-1,400,000","-2,000,000","200,000","-500,000","-800,000","-700,000","0","-600,000","-400,000","-500,000","100,000",
				ChangesInAccountReceivables,"-46,354,000","-6,626,000","-24,785,000","-10,876,000","-4,067,000","-12,993,000","-11,103,000","8,175,000","-23,712,000","16,139,000","-907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,687,000","-4,800,000","-8,703,000","-6,414,000","-1,103,000","-15,618,000","-15,870,000","5,833,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-74,602,000","-25,074,000","-22,468,000","-18,119,000","-8,941,000","6,490,000","15,975,000","-765,000","-22,320,000","2,550,000","-2,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,810,000","-9,723,000","-8,172,000","-5,683,000","-7,115,000","-3,169,000","6,826,000","15,798,000","-8,152,000","4,468,000","-8,621,000","-8,031,000","-4,643,000","423,000","177,000","-619,000","-2,056,000","-2,711,000","-6,300,000","-5,216,000","1,809,000","-4,116,000","-1,077,000","1,011,000","-830,000","-1,758,000","-1,658,000","-1,828,000","-894,000","1,022,000","654,000","-2,030,000","1,153,000","-1,530,000","-777,000","3,256,000","3,086,000","3,040,000","2,836,000","5,013,000","-851,000","-3,400,000","-2,686,000","-2,340,000","-2,100,000","-2,500,000","100,000","1,700,000","-500,000","2,500,000","-1,500,000","-800,000","-1,000,000","500,000","-1,000,000","1,200,000","700,000","2,500,000","-400,000","200,000","-4,000,000","-1,800,000","-2,800,000","-700,000","-1,900,000","-1,100,000","700,000","1,100,000","-300,000","-500,000","-800,000","200,000","-200,000","-400,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,751,000","3,254,000","-939,000","-854,000","216,000","-68,000","1,080,000","2,070,000","-3,274,000","859,000","1,770,000","-3,012,000","-623,000","-1,168,000","-627,000","-1,249,000","-1,299,000","-1,110,000","-256,000","-127,000","399,000","-1,261,000","-374,000","1,932,000","-5,700,000","2,958,000","161,000","107,000","-873,000","744,000","-613,000","354,000","48,000","411,000","-196,000","-937,000","2,711,000","-1,370,000","-752,000","-988,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"78,780,000","-5,839,000","28,340,000","33,305,000","22,974,000","-1,144,000","8,813,000","-14,127,000","17,591,000","-17,412,000","-8,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,810,000","12,671,000","5,764,000","4,523,000","3,051,000","14,979,000","12,496,000","-20,248,000","-9,429,000","-5,792,000","718,000","-4,220,000","4,546,000","3,832,000","161,000","-5,543,000","1,182,000","6,481,000","3,978,000","2,893,000","-2,355,000","4,450,000","2,671,000","564,000","985,000","-168,000",,,"3,356,000","-80,000","1,214,000","592,000","-353,000","-1,297,000","2,643,000","2,309,000","151,000","149,000","30,000","-2,801,000","-2,294,000","-681,000","2,321,000","1,099,000","1,500,000","1,000,000","1,800,000","1,000,000","200,000","200,000","-2,100,000","400,000","-700,000","1,000,000","-400,000","1,100,000","1,800,000","-1,800,000","900,000","-2,400,000","1,900,000","-600,000","1,200,000","-300,000","300,000","400,000","1,000,000","-300,000","0","500,000","400,000","-600,000","-100,000","900,000"
				ChangeInPayable,"54,869,000","7,912,000","17,341,000","19,658,000","9,958,000","7,166,000","11,190,000","-13,735,000","11,915,000","-5,307,000","-6,069,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,337,000","7,375,000","1,854,000","4,180,000","5,093,000","10,618,000","14,908,000","-15,386,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"19,056,000","16,461,000","-6,132,000","6,959,000","1,768,000","-4,100,000","7,654,000","-854,000","-14,012,000","3,853,000","-9,582,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,487,000","814,000","-320,000","733,000","-1,597,000","-1,223,000","2,404,000","1,235,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"19,056,000","16,461,000","-6,132,000","6,959,000","1,768,000","-4,100,000","7,654,000","-854,000","-14,012,000","3,853,000","-9,582,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,487,000","814,000","-320,000","733,000","-1,597,000","-1,223,000","2,404,000","1,235,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"35,813,000","-8,549,000","23,473,000","12,699,000","8,190,000","11,266,000","3,536,000","-12,881,000","25,927,000","-9,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,150,000","6,561,000","2,174,000","3,447,000","6,690,000","11,841,000","12,504,000","-16,621,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"23,911,000","-13,751,000","10,999,000","13,647,000","13,016,000","-8,310,000","-2,377,000","-392,000","5,676,000","-12,105,000","-2,837,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,527,000","5,296,000","3,910,000","343,000","-2,042,000","4,361,000","-2,412,000","-4,862,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,"-2,282,000",,"-10,854,000","-8,496,000","2,899,000",,"-4,519,000","8,444,000","-1,022,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,000",,,,,,,,,,,,,"208,000","419,000","-428,000","-161,000","200,000","300,000","-100,000","-600,000","1,100,000","-1,100,000","500,000","-200,000","0","300,000","-1,000,000","100,000","600,000","-200,000",,,,"-800,000","0","100,000",,,"0","200,000","-800,000","200,000",,,,"0"
			ChangeInOtherCurrentLiabilities,"-1,853,000","-2,316,000","1,216,000","-476,000","-277,000","-1,918,000","-317,000","-1,465,000","-939,000","539,000","276,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,875,000",,,,"1,882,000","-4,206,000","5,696,000","-3,880,000","2,615,000","-35,000","5,172,000","-4,845,000","842,000","4,403,000","2,601,000","-926,000","2,455,000","3,689,000","1,956,000","-1,940,000","-607,000","-144,000","3,871,000","-1,652,000","134,000","1,344,000","1,091,000","-1,630,000","761,000","1,284,000","1,042,000","394,000","-1,450,000","314,000","-1,860,000","-2,110,000","-1,450,000","3,208,000","1,625,000","-1,578,000","3,300,000","900,000","300,000","-400,000","900,000","700,000","-600,000","-200,000","-200,000","-500,000","200,000","1,100,000","-1,900,000","-900,000","2,000,000","500,000","-1,500,000",,,"200,000","900,000","600,000","400,000","200,000","-100,000","-100,000","300,000","200,000","-200,000","-100,000"
			ChangeInOtherWorkingCapital,,,,,,,"-3,220,000","-5,984,000","7,505,000","-483,000","3,751,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,632,000","300,000","222,000","291,000",,"308,000","-827,000","-819,000",,"-1,043,000","-1,011,000","907,000","638,000","344,000","333,000","1,877,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-188,716,000","-54,886,000","-54,930,000","-52,625,000","-26,275,000","-10,399,000","-54,996,000","-17,728,000","-16,490,000","-17,558,000","9,750,000","-27,659,000","-65,365,000","-17,152,000","-14,851,000","-20,466,000","-24,192,000","-29,435,000","-13,874,000","-34,914,000","-9,104,000","-20,395,000","-7,540,000","-9,644,000","-18,878,000","8,711,000","-350,166,000","-42,516,000","-28,585,000","-38,179,000","-16,147,000","-9,199,000","-9,615,000","-7,807,000","-16,960,000","-24,485,000","-11,705,000","-133,252,000","-30,737,000","-20,977,000","-16,047,000","-9,658,000","-15,111,000","-38,304,000","-31,837,000","-13,060,000","-22,446,000","-25,521,000","213,465,000","44,071,000","5,517,000","4,134,000","-2,812,000","-4,979,000","-12,050,000","-16,201,000","-168,041,000","-7,209,000","-20,102,000","-26,176,000","-25,937,000","-16,148,000","-256,779,000","-9,294,000","-23,828,000","-35,794,000","-21,541,000","-37,417,000","-4,059,000","-2,786,000","-7,809,000","-8,079,000","-6,925,000","-3,320,000","-4,093,000","-3,982,000","-3,742,000","-3,472,000","-4,303,000","-860,000","-747,000","-1,038,000","-1,334,000","-601,000","-3,741,000","-2,801,000","-7,241,000","-8,345,000","-2,761,000","-3,042,000","-3,900,000","-3,800,000","-1,300,000","-300,000","-2,900,000","-2,100,000","-2,800,000","-1,600,000","-2,800,000","0","-300,000","-400,000","300,000","2,300,000","-3,400,000","-2,500,000","-2,000,000","0","0","-100,000","-100,000","300,000","-200,000","-100,000","-600,000","-200,000","0","-100,000","0","-100,000"
	CashFlowFromContinuingInvestingActivities,"-188,716,000","-54,886,000","-54,930,000","-52,625,000","-26,275,000","-10,399,000","-54,996,000","-17,728,000","-16,490,000","-17,558,000","9,750,000","-27,659,000","-65,365,000","-17,152,000","-14,851,000","-20,466,000","-24,192,000","-29,435,000","-13,874,000","-34,914,000","-9,104,000","-20,395,000","-7,540,000","-9,644,000","-18,878,000","8,711,000","-350,166,000","-42,516,000","-28,585,000","-38,179,000","-16,147,000","-9,199,000","-9,615,000","-7,807,000","-16,960,000","-24,485,000","-11,705,000","-133,252,000","-30,737,000","-20,977,000","-16,047,000","-9,658,000","-15,111,000","-38,304,000","-31,837,000","-13,060,000","-22,446,000","-25,521,000","213,465,000","44,071,000","5,517,000","4,134,000","-2,812,000","-4,979,000","-12,050,000","-16,201,000","-168,041,000","-7,209,000","-20,102,000","-26,176,000","-25,937,000","-16,148,000","-256,779,000","-9,294,000","-23,828,000","-35,794,000","-21,541,000","-37,417,000","-4,059,000","-2,786,000","-7,809,000","-8,079,000","-6,925,000","-3,320,000","-4,093,000","-3,982,000","-3,742,000","-3,472,000","-4,303,000","-860,000","-747,000","-1,038,000","-1,334,000","-601,000","-3,741,000","-2,801,000","-7,241,000","-8,345,000","-2,761,000","-3,042,000","-3,900,000","-3,800,000","-1,300,000","-300,000","-2,900,000","-2,100,000","-2,800,000","-1,600,000","-2,800,000","0","-300,000","-400,000","300,000","2,300,000","-3,400,000","-2,500,000","-2,000,000","0","0","-100,000","-100,000","300,000","-200,000","-100,000","-600,000","-200,000","0","-100,000","0","-100,000"
