name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
		AssetImpairmentCharge,,,,,,,,,,,,,,,"1,042,000",,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"168,122,000","46,822,000","48,307,000","25,431,000","47,562,000","58,775,000","56,418,000","21,205,000","51,846,000","29,278,000","28,122,000","28,286,000","14,317,000","5,223,000","5,139,000","5,206,000","6,112,000","4,393,000","4,834,000","4,780,000","6,329,000","3,278,000","4,349,000","3,008,000","1,877,000","1,465,000","1,640,000","762,000","537,000","538,000","433,000","214,000","192,000","132,000","95,000"
		OtherNonCashItems,"-326,539,000","-2,500,000","-12,646,000","-12,459,000","-300,483,000","-57,515,000","149,005,000","19,443,000","33,944,000","-394,000","3,755,000","860,000","638,000","258,000","-106,000","136,000","45,000","1,093,000","1,254,000","204,000",,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-39,311,000","-2,756,000","-28,658,000","4,421,000","-12,318,000","8,938,000","8,747,000","-8,376,000","14,375,000","1,227,000","-1,509,000","8,229,000","1,507,000","544,000","2,650,000","3,077,000","-3,746,000","-5,733,000","-4,832,000","1,669,000","223,000","-421,000","1,680,000","3,342,000","2,019,000","-1,695,000","256,000","-1,304,000","1,903,000","-1,181,000","-209,000","2,320,000","-615,000","233,000","109,000"
			ChangeInReceivables,"-33,682,000","-14,172,000","-7,796,000","-1,947,000","-9,767,000","2,814,000","-8,330,000","577,000","10,106,000","-5,167,000","-5,687,000","-3,597,000","557,000","2,596,000","-808,000","-446,000","-3,813,000","-224,000","-162,000","-682,000","-514,000","-605,000",,,,,,,,,,,,,
				ChangesInAccountReceivables,"-33,682,000","-14,172,000","-7,796,000","-1,947,000","-9,767,000","2,814,000","-8,330,000","577,000","10,106,000","-5,167,000","-5,687,000","-3,597,000","557,000","2,596,000","-808,000","-446,000","-3,813,000","-224,000","-162,000","-682,000","-514,000","-605,000",,,,,,,,,,,,,
			ChangeInInventory,"-12,801,000","-9,941,000","-2,883,000","-651,000","674,000","1,374,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-1,672,000","1,654,000","710,000","-6,927,000","2,891,000","-11,237,000","6,450,000","-5,411,000","4,004,000","-7,053,000","-3,555,000","2,401,000","-460,000","-3,365,000","-385,000","-548,000","644,000","-1,156,000","-2,402,000","1,959,000","308,000","-506,000","-2,660,000","3,249,000","-612,000","-1,969,000","-1,025,000","-118,000","740,000","-1,273,000","-1,223,000","109,000","-537,000","-229,000","-107,000"
			ChangeInPayablesAndAccruedExpense,"14,913,000","21,687,000","-18,330,000","14,696,000","-3,140,000","15,176,000","18,951,000","-3,987,000","-75,000","12,845,000","8,076,000","9,466,000","19,000","294,000","3,451,000","3,198,000","-1,697,000","-1,805,000","-2,128,000","401,000","454,000","701,000","3,890,000","42,000","1,829,000","112,000","1,453,000","-1,240,000","1,389,000","-288,000","1,205,000","2,678,000","-78,000","653,000","217,000"
				ChangeInPayable,"3,373,000","22,863,000","-11,839,000","-1,200,000","-6,451,000","10,232,000","7,068,000","-6,067,000","-3,900,000","13,085,000","1,471,000","4,041,000","-3,647,000","-307,000","809,000","1,880,000","-1,532,000","-1,574,000","-1,813,000","-771,000","191,000","1,858,000","835,000","-783,000","231,000","-394,000","724,000","-1,578,000","3,137,000","-1,775,000","618,000","1,529,000","-401,000","326,000","361,000"
					ChangeInAccountPayable,"3,373,000","22,863,000","-11,839,000","-1,200,000","-6,451,000","10,232,000","7,068,000","-6,067,000","-3,900,000","13,085,000","1,471,000","4,041,000","-3,647,000","-307,000","809,000","1,880,000","-1,532,000","-1,574,000","-1,813,000","-771,000","191,000","1,858,000","835,000","-783,000","231,000","-394,000","724,000","-1,578,000","3,137,000","-1,775,000","618,000","1,529,000","-401,000","326,000","361,000"
				ChangeInAccruedExpense,"11,540,000","-1,176,000","-6,491,000","15,896,000","3,311,000","4,944,000","11,883,000","2,080,000","3,825,000","-240,000","6,605,000","5,425,000","3,666,000","601,000","2,642,000","1,318,000","-165,000","-231,000","-315,000","1,172,000","263,000","-1,157,000","3,055,000","825,000","1,598,000","506,000","729,000","338,000","-1,748,000","1,487,000","587,000","1,149,000","323,000","327,000","-144,000"
			ChangeInOtherCurrentAssets,"-6,069,000","-1,984,000","-359,000","-750,000","-2,976,000","811,000","-492,000","445,000","340,000","602,000","-343,000","-41,000","1,391,000","1,019,000","392,000","873,000","1,120,000","-2,548,000","-140,000","-9,000","-25,000","-11,000","450,000","51,000","802,000","162,000","-172,000","54,000","-226,000","380,000","-191,000","-467,000","0","-191,000","-1,000"
			ChangeInOtherWorkingCapital,,,,,,,"-492,000","445,000","340,000","602,000","-343,000","-41,000","1,391,000","1,019,000","392,000","873,000","1,120,000","-2,548,000","-140,000","-9,000","-25,000","-11,000","450,000","51,000","802,000","162,000","-172,000","54,000","-226,000","380,000","-191,000","-467,000","0","-191,000","-1,000"
InvestingCashFlow,"-379,978,000","-449,456,000","170,503,000","-20,324,000","-80,701,000","-273,558,000","-312,292,000","-5,674,000","-83,417,000","800,000","-270,698,000","-17,200,000","25,133,000","-17,545,000","11,184,000","6,530,000","-1,888,000","19,947,000","7,318,000","-18,884,000","3,522,000","-28,909,000","-1,379,000","21,480,000","19,950,000","-23,856,000","43,216,000","18,370,000","299,000","-127,457,000","-4,031,000","-586,000","-1,232,000","-867,000","-682,000"
	CashFlowFromContinuingInvestingActivities,"-379,978,000","-449,456,000","170,503,000","-20,324,000","-80,701,000","-273,558,000","-312,292,000","-5,674,000","-83,417,000","800,000","-270,698,000","-17,200,000","25,133,000","-17,545,000","11,184,000","6,530,000","-1,888,000","19,947,000","7,318,000","-18,884,000","3,522,000","-28,909,000","-1,379,000","21,480,000","19,950,000","-23,856,000","43,216,000","18,370,000","299,000","-127,457,000","-4,031,000","-586,000","-1,232,000","-867,000","-682,000"
		NetPPEPurchaseAndSale,"-69,137,000","-20,848,000","-19,187,000","-15,379,000","-13,723,000","-6,431,000","-8,874,000","-3,137,000","-7,023,000","-3,831,000","-6,517,000","-4,706,000","-6,060,000","-2,764,000","-1,712,000","-1,174,000","-1,213,000","-1,871,000","-2,560,000","-639,000","-2,133,000","-1,343,000","-4,508,000","-3,315,000","-2,765,000","-1,037,000","-1,160,000","-1,932,000","-2,256,000","-1,116,000","-4,031,000","-586,000","-1,202,000","-867,000","-682,000"
			PurchaseOfPPE,"-69,137,000","-20,848,000","-19,187,000","-15,379,000","-13,723,000","-6,431,000","-8,874,000","-3,137,000","-7,023,000","-3,831,000","-6,517,000","-4,706,000","-6,060,000","-2,764,000","-1,712,000","-1,174,000","-1,213,000","-1,871,000","-2,560,000","-639,000","-2,133,000","-1,343,000","-4,508,000","-3,315,000","-2,765,000","-1,037,000","-1,160,000","-1,932,000","-2,256,000","-1,116,000","-4,031,000","-586,000","-1,202,000","-867,000","-682,000"
		NetBusinessPurchaseAndSale,"-232,442,000","0","-7,560,000","-105,830,000","-119,052,000","-14,954,000","-326,177,000","0","-25,377,000","-32,199,000","-24,045,000","-12,994,000",,,"0",,,,"1,332,000","1,381,000","54,000","54,000",,,,,,,,,,,,,
			PurchaseOfBusiness,"-232,442,000","0","-7,560,000","-105,830,000","-119,052,000","-14,954,000","-326,177,000","0","-25,377,000","-32,199,000","-24,045,000",,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,"0",,,,"1,332,000","1,381,000","54,000","54,000",,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-78,079,000","-428,608,000","197,250,000","100,305,000","52,974,000","-251,193,000","24,785,000","-1,871,000","-50,350,000","37,497,000","-240,136,000","500,000","28,000,000","-14,781,000","13,396,000","8,204,000","-675,000","21,818,000","8,546,000","-19,626,000","5,601,000","-27,620,000","3,129,000","24,620,000","22,756,000","-22,819,000","44,360,000","24,946,000","2,608,000","-126,341,000",,,"0","0",
			PurchaseOfInvestment,"-550,542,000","-550,541,000","0","0","-1,000","-325,956,000","-100,237,000","-64,671,000","-115,350,000","0","-240,136,000","0","0","-20,781,000","-8,105,000","-675,000","-675,000","-225,000","-7,304,000","-37,376,000","-12,074,000","-45,113,000","-11,321,000","-9,017,000","-9,579,000","-60,319,000","-30,682,000","-21,098,000","-34,373,000","-130,841,000",,,"0","0",
			SaleOfInvestment,"472,463,000","121,933,000","197,250,000","100,305,000","52,975,000","74,763,000","125,022,000","62,800,000","65,000,000","37,497,000","0","500,000","28,000,000","6,000,000","21,501,000","8,879,000","0","22,043,000","15,850,000","17,750,000","17,675,000","17,493,000","14,450,000","33,637,000","32,335,000","37,500,000","75,042,000","46,044,000","36,981,000","4,500,000",,,"0","0",
		NetOtherInvestingChanges,,,"0","580,000","-900,000","-980,000","-2,026,000","-666,000","-667,000","-667,000",,,,,"-500,000",,,,,,,,"0","175,000",,,"16,000","-4,644,000",,,"0","0",,,"0"
FinancingCashFlow,"1,128,929,000","-920,000","7,031,000","-735,000","1,123,553,000","436,091,000","444,233,000","6,415,000","221,794,000","551,000","2,341,000","273,848,000","2,462,000","186,120,000","16,028,000","64,100,000","57,679,000","19,345,000","2,133,000","50,372,000","813,000","27,553,000","47,504,000","1,554,000","2,731,000","1,920,000","1,789,000","4,541,000","-769,000","106,877,000","66,256,000","47,126,000","-103,000","-166,000","39,393,000"
	CashFlowFromContinuingFinancingActivities,"1,128,929,000","-920,000","7,031,000","-735,000","1,123,553,000","436,091,000","444,233,000","6,415,000","221,794,000","551,000","2,341,000","273,848,000","2,462,000","186,120,000","16,028,000","64,100,000","57,679,000","19,345,000","2,133,000","50,372,000","813,000","27,553,000","47,504,000","1,554,000","2,731,000","1,920,000","1,789,000","4,541,000","-769,000","106,877,000","66,256,000","47,126,000","-103,000","-166,000","39,393,000"
		NetIssuancePaymentsOfDebt,"1,112,061,000","-1,330,000","-926,000","-3,256,000",,,"130,757,000","-389,000","-533,000","-621,000","-485,000","264,341,000","-554,000","-477,000","13,897,000","-699,000","-543,000","19,154,000","-799,000","-19,051,000","-755,000","26,857,000","-1,243,000","1,426,000","1,580,000","1,710,000","1,723,000","4,353,000","-719,000","-327,000","-751,000","-222,000","-218,000","-185,000","-527,000"
			NetLongTermDebtIssuance,"1,112,061,000","-1,330,000","-926,000","-3,256,000",,,"130,757,000","-389,000","-533,000","-621,000","-485,000","264,341,000","-554,000","-477,000","13,897,000","-699,000","-543,000","19,154,000","-799,000","-19,051,000","-755,000","26,857,000","-1,243,000","1,426,000","1,580,000","1,710,000","1,723,000","4,353,000","-719,000","-327,000","-751,000","-222,000","-218,000","-185,000","-527,000"
				LongTermDebtIssuance,,,"0","-423,000",,,"129,214,000",,,,"0","339,900,000","0","0","74,365,000","-237,000","-11,000","19,792,000","0","0","0","39,661,000","0","2,500,000","2,500,000","2,500,000","2,453,000",,,,,,,,
				LongTermDebtPayments,"-4,366,000","-1,330,000","-926,000",,,,"1,543,000","-389,000","-533,000","-621,000","-485,000","-75,559,000","-554,000","-477,000","-60,468,000","-462,000","-532,000","-638,000","-799,000","-19,051,000","-755,000","-12,804,000","-1,243,000","-1,074,000","-920,000","-790,000","-730,000","-647,000","-719,000","-327,000","-751,000","-222,000","-218,000","-185,000","-527,000"
		NetCommonStockIssuance,"21,641,000","425,000","7,957,000","4,093,000","9,166,000","436,814,000","321,326,000","2,316,000","223,077,000","1,172,000","3,736,000","20,145,000","3,016,000","186,597,000","6,740,000","64,799,000","58,222,000","191,000","2,932,000","69,423,000",,,,,"0","0","4,000","0","-31,000","107,147,000",,,"0","0",
			CommonStockIssuance,"21,641,000","425,000","7,957,000","4,093,000","9,166,000","436,814,000","321,326,000","2,316,000","223,077,000","1,172,000","3,736,000","20,145,000","3,016,000","186,597,000","6,740,000","64,799,000","58,222,000","191,000","2,932,000","69,423,000",,,,,"0","0","4,000","0","-31,000","107,147,000",,,"0","0",
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,398,000",,,,"39,886,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,398,000",,,,"39,886,000"
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,"696,000","1,645,000","128,000","1,151,000","210,000","15,000","210,000","6,000","57,000","60,000","15,000","115,000","19,000","34,000"
		NetOtherFinancingCharges,,"-15,000","0","-1,572,000","-2,463,000","-723,000","-7,850,000","4,488,000",,,"-910,000",,,,,,,,,,,,,,,,,"-22,000",,,,,,,
EndCashPosition,"335,606,000","335,606,000","933,525,000","931,909,000","1,118,020,000","204,493,000","131,480,000","113,121,000","174,546,000","96,563,000","157,572,000","473,195,000","253,243,000","258,373,000","118,164,000","106,425,000","53,875,000","23,849,000","17,459,000","39,263,000","32,670,000","48,136,000","66,825,000","37,745,000","31,587,000","27,314,000","73,238,000","48,999,000","47,518,000","68,264,000","107,027,000","59,138,000","22,039,000","33,840,000","43,070,000"
	ChangesInCash,"131,113,000","-597,919,000","1,616,000","-186,111,000","913,527,000","73,013,000","18,359,000","-61,425,000","77,983,000","-61,009,000","-315,623,000","219,952,000","-5,130,000","140,209,000","11,739,000","52,550,000","30,026,000","6,390,000","-21,804,000","6,593,000","-15,466,000","-23,386,000","29,080,000","6,158,000","4,273,000","-45,924,000","24,239,000","1,481,000","-20,746,000","-38,763,000","47,889,000","37,099,000","-11,801,000","-9,230,000","31,109,000"
	BeginningCashPosition,"204,493,000","933,525,000","931,909,000","1,118,020,000","204,493,000","131,480,000","113,121,000","174,546,000","96,563,000","157,572,000","473,195,000","253,243,000","258,373,000","118,164,000","106,425,000","53,875,000","23,849,000","17,459,000","39,263,000","32,670,000","48,136,000","71,522,000","37,745,000","31,587,000","27,314,000","73,238,000","48,999,000","47,518,000","68,264,000","107,027,000","59,138,000","22,039,000","33,840,000","43,070,000","11,961,000"
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,"1,478,000","1,003,000","670,000","973,000","913,000","296,000","122,000","115,000","100,000","84,000","86,000","61,000","37,000","27,000","12,000","32,000","1,000","16,000","12,000"
CapitalExpenditure,"-69,137,000","-20,848,000","-19,187,000","-15,379,000","-13,723,000","-6,431,000","-8,874,000","-3,137,000","-7,023,000","-3,831,000","-6,517,000","-4,706,000","-6,060,000","-2,764,000","-1,712,000","-1,174,000","-1,213,000","-1,871,000","-2,560,000","-639,000","-2,133,000","-1,343,000","-4,508,000","-3,315,000","-2,765,000","-1,037,000","-1,160,000","-1,932,000","-2,256,000","-1,116,000","-4,031,000","-586,000","-1,202,000","-867,000","-682,000"
IssuanceOfCapitalStock,"21,641,000","425,000","7,957,000","4,093,000","9,166,000","436,814,000","321,326,000","2,316,000","223,077,000","1,172,000","3,736,000","20,145,000","3,016,000","186,597,000","6,740,000","64,799,000","58,222,000","191,000","2,932,000","69,423,000",,,,,"0","0","4,000","0","-31,000","107,147,000","68,398,000","47,333,000","0","0","39,886,000"
IssuanceOfDebt,,,"0","-423,000",,,"129,214,000",,,,"0","339,900,000","0","0","74,365,000","-237,000","-11,000","19,792,000","0","0","0","39,661,000","0","2,500,000","2,500,000","2,500,000","2,453,000",,,,,,,,
RepaymentOfDebt,"-4,366,000","-1,330,000","-926,000",,,,"1,543,000","-389,000","-533,000","-621,000","-485,000","-75,559,000","-554,000","-477,000","-60,468,000","-462,000","-532,000","-638,000","-799,000","-19,051,000","-755,000","-12,804,000","-1,243,000","-1,074,000","-920,000","-790,000","-730,000","-647,000","-719,000","-327,000","-751,000","-222,000","-218,000","-185,000","-527,000"
FreeCashFlow,"-686,975,000","-168,391,000","-195,105,000","-180,431,000","-143,048,000","-95,951,000","-122,456,000","-65,303,000","-67,417,000","-66,191,000","-53,783,000","-41,402,000","-38,785,000","-31,130,000","-17,185,000","-19,254,000","-26,978,000","-34,773,000","-33,815,000","-25,534,000","-21,934,000","-23,373,000","-21,553,000","-20,191,000","-21,173,000","-25,025,000","-21,926,000","-23,362,000","-22,532,000","-19,299,000","-18,367,000","-10,027,000","-11,668,000","-9,064,000","-8,284,000"
