name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
TotalAssets,"4,378,523,000","4,420,620,000","4,507,560,000","4,206,219,000","4,181,221,000","3,448,888,000","3,382,738,000","3,376,169,000","3,866,471,000","3,279,827,000","2,664,588,000","2,648,601,000","2,715,819,000","2,752,969,000","2,329,022,000","2,255,631,000","2,328,814,000","2,305,942,000","2,360,384,000","2,291,761,000","2,333,748,000","2,196,941,000","2,352,253,000","2,339,146,000","2,411,502,000","2,215,893,000","2,209,913,000","2,146,601,000","2,108,630,000","2,137,223,000","2,199,954,000","1,958,206,000","1,959,126,000","1,904,742,000","1,828,906,000","1,756,777,000","1,784,819,000","1,802,646,000","1,791,634,000","1,611,461,000","1,658,616,000","1,613,385,000","1,629,682,000","1,681,513,000","1,347,101,000","1,267,511,000","1,307,064,000","1,269,040,000","1,311,825,000","1,347,686,000","1,350,212,000","1,296,522,000","1,266,862,000","1,302,692,000","1,349,573,000","1,323,038,000","1,377,055,000","1,323,699,000","1,090,313,000","1,051,361,000","980,183,000","896,687,000","895,444,000","851,954,000","829,301,000","772,058,000","786,623,000","754,810,000","751,691,000","704,991,000","666,382,000","613,156,000","605,672,000","563,682,000","577,690,000","613,068,000","646,670,000","641,064,000","674,959,000","736,668,000","740,124,000","770,711,000","797,838,000","815,839,000","848,833,000","850,636,000","924,883,000","959,349,000","1,002,856,000","1,024,000,000","1,016,600,000","938,800,000","930,500,000","860,800,000","832,800,000","810,300,000","790,700,000","907,500,000","832,400,000","781,400,000","742,500,000","691,100,000","659,200,000","593,400,000","540,900,000","497,300,000","453,700,000","398,600,000","366,000,000","311,400,000","287,000,000","265,100,000","235,800,000","204,000,000","176,700,000","152,800,000","135,500,000","117,800,000","107,200,000","82,300,000","68,800,000","59,400,000","50,900,000","45,000,000","40,400,000","37,300,000","34,700,000","31,800,000","28,900,000","26,300,000","8,100,000"
	CurrentAssets,"966,962,000","1,009,322,000","1,073,010,000","918,496,000","901,763,000","936,204,000","833,447,000","847,238,000","1,341,426,000","739,169,000","782,621,000","752,663,000","790,602,000","799,985,000","633,784,000","588,212,000","649,160,000","619,459,000","666,556,000","609,459,000","671,723,000","513,188,000","642,589,000","635,286,000","741,390,000","659,588,000","704,679,000","635,205,000","706,252,000","696,065,000","732,167,000","711,229,000","703,444,000","769,100,000","680,216,000","639,948,000","645,238,000","633,498,000","879,152,000","607,971,000","631,260,000","588,288,000","592,264,000","618,258,000","625,003,000","538,835,000","568,257,000","534,231,000","550,701,000","566,254,000","546,466,000","512,889,000","540,924,000","539,273,000","597,494,000","543,978,000","584,238,000","543,425,000","594,631,000","534,958,000","515,443,000","423,740,000","438,116,000","408,659,000","457,192,000","395,428,000","423,727,000","605,368,000","610,624,000","563,237,000","522,740,000","465,549,000","459,670,000","411,899,000","416,086,000","446,194,000","473,168,000","464,326,000","500,585,000","476,889,000","469,546,000","495,874,000","515,688,000","558,850,000","588,866,000","550,375,000","628,433,000","646,659,000","684,239,000","719,400,000","705,100,000","617,400,000","602,300,000","602,800,000","593,800,000","589,200,000","633,900,000","776,500,000","691,100,000","692,500,000","656,400,000","594,300,000","562,100,000","485,400,000","426,000,000","442,800,000","399,700,000","353,300,000","348,200,000","295,600,000","271,000,000","250,400,000","220,300,000","192,000,000","165,200,000","143,300,000","128,100,000","108,800,000","99,200,000","78,500,000","65,400,000","56,800,000","48,700,000","43,100,000","38,500,000","35,500,000","33,100,000","30,400,000","27,300,000","25,000,000","6,800,000"
		CashCashEquivalentsAndShortTermInvestments,"306,701,000","296,125,000","326,532,000","365,756,000","326,081,000","398,697,000","303,587,000","403,258,000","861,030,000","266,277,000","297,470,000","300,935,000","319,727,000","302,588,000","285,782,000","288,908,000","322,573,000","311,825,000","298,411,000","279,972,000","266,871,000","196,105,000","296,630,000","306,006,000","368,456,000","296,797,000","273,417,000","275,060,000","267,815,000","261,052,000","293,654,000","304,173,000","270,470,000","371,377,000","241,913,000","257,031,000","240,809,000","248,392,000","489,543,000","238,047,000","224,107,000","187,351,000","167,878,000","260,751,000","259,504,000","182,915,000","240,253,000","219,019,000","222,692,000","231,144,000","235,122,000","231,345,000","267,718,000","226,933,000","256,941,000","242,020,000","258,946,000","214,788,000","263,271,000","259,956,000","238,027,000","147,341,000","183,448,000","173,893,000","224,165,000","167,152,000","204,423,000","403,008,000","384,170,000","334,064,000","294,887,000","257,741,000","221,665,000","190,055,000","205,312,000","208,262,000","203,887,000","213,624,000","206,730,000","191,028,000","182,753,000","216,680,000","231,275,000","274,145,000","300,741,000","264,792,000","348,841,000","362,648,000","383,124,000","410,700,000","341,000,000","213,100,000","236,300,000","196,800,000","206,000,000","194,000,000","255,400,000","247,600,000","154,200,000","223,600,000","212,100,000","174,800,000","201,600,000","183,700,000","133,400,000","164,500,000","145,600,000","148,100,000","118,300,000","92,600,000","138,600,000","146,800,000","122,400,000","79,500,000","68,200,000","85,100,000","70,400,000","61,200,000","47,000,000","36,000,000","27,200,000","20,800,000","15,700,000","14,500,000","10,500,000","8,300,000","5,500,000","10,200,000","14,400,000","8,300,000","3,300,000"
			CashAndCashEquivalents,"306,701,000","296,125,000","326,532,000","365,756,000","326,081,000","398,697,000","275,458,000","377,428,000","826,776,000","237,017,000","269,579,000","267,862,000","294,299,000","276,990,000","259,946,000","266,552,000","299,776,000","291,679,000","280,003,000","260,695,000","243,316,000","173,367,000","277,935,000","294,626,000","368,456,000","296,797,000","273,417,000","275,060,000","267,815,000","261,052,000","293,654,000","304,173,000","270,470,000","371,377,000","241,913,000","257,031,000","240,809,000","248,392,000","489,543,000","238,047,000","224,107,000","187,351,000","167,878,000","260,751,000","259,504,000","182,915,000","240,253,000","219,019,000","222,692,000","231,144,000","235,122,000","231,345,000","267,718,000","226,933,000","256,941,000","242,020,000","258,946,000","214,788,000","263,271,000","259,956,000","238,027,000","147,341,000","183,448,000","173,893,000","224,165,000","167,152,000","204,423,000","403,008,000","384,170,000","334,064,000","294,887,000","257,741,000","221,665,000","190,055,000","205,312,000","208,262,000","173,963,000","183,360,000","178,825,000","177,519,000","170,126,000","203,036,000","217,369,000","260,289,000","287,998,000","236,226,000","325,872,000","334,274,000","328,497,000","315,400,000","239,800,000","213,100,000","236,300,000","196,800,000","206,000,000","194,000,000","255,400,000","247,600,000","154,200,000","223,600,000","212,100,000","174,800,000","201,600,000","183,700,000","133,400,000","164,500,000","145,600,000","148,100,000","118,300,000","92,600,000","138,600,000","146,800,000","122,400,000","79,500,000","68,200,000","85,100,000","70,400,000","61,200,000","47,000,000","36,000,000","27,200,000","20,800,000","15,700,000","14,500,000","10,500,000","8,300,000","5,500,000","10,200,000","14,400,000","8,300,000","3,300,000"
			OtherShortTermInvestments,,,"0","0","0","0","28,129,000","25,830,000","34,254,000","29,260,000","27,891,000","33,073,000","25,428,000","25,598,000","25,836,000","22,356,000","22,797,000","20,146,000","18,408,000","19,277,000","23,555,000","22,738,000","18,695,000","11,380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,924,000","30,264,000","27,905,000","13,509,000","12,627,000","13,644,000","13,906,000","13,856,000","12,743,000","28,566,000","22,969,000","28,374,000","54,627,000","95,300,000","101,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"510,196,000","478,673,000","541,072,000","432,980,000","434,533,000","415,835,000","415,221,000","319,244,000","352,673,000","344,412,000","372,743,000","321,426,000","352,217,000","385,670,000","129,297,000","130,079,000","127,151,000","131,059,000","152,299,000","128,561,000","142,620,000","132,853,000","161,357,000","151,718,000","146,669,000","161,402,000","197,275,000","183,144,000","201,379,000","201,391,000","235,688,000","228,623,000","221,288,000","212,570,000","229,106,000","200,883,000","213,252,000","221,687,000","217,370,000","203,261,000","204,437,000","221,436,000","230,220,000","186,874,000","178,558,000","174,581,000","169,281,000","149,034,000","151,117,000","160,536,000","166,591,000","149,198,000","131,886,000","185,007,000","201,509,000","180,094,000","181,385,000","193,132,000","217,101,000","171,764,000","185,002,000","195,757,000","181,008,000","163,165,000","149,731,000","155,113,000","147,497,000","129,402,000","138,023,000","134,364,000","130,393,000","144,126,000","154,827,000","138,529,000","140,151,000","162,146,000","161,849,000","159,197,000","157,522,000","158,815,000","161,075,000","166,132,000","185,444,000","180,859,000","192,242,000","187,546,000","183,804,000","179,246,000","179,487,000","189,300,000","221,900,000","201,500,000","205,000,000","195,700,000","189,300,000","185,800,000","190,200,000","157,900,000","154,800,000","145,700,000","138,400,000","125,400,000","117,300,000","102,400,000","92,200,000","83,200,000","80,400,000","68,000,000","220,400,000","193,300,000","126,400,000","97,900,000","92,700,000","106,600,000","93,500,000","52,500,000","28,500,000","21,300,000","23,000,000","16,300,000",,"14,500,000","12,300,000","9,900,000","8,800,000","8,500,000","8,100,000","6,300,000","4,800,000","3,600,000","3,300,000"
			AccountsReceivable,"510,196,000","478,673,000","541,072,000","432,980,000","434,533,000","415,835,000","415,221,000","319,244,000","352,673,000","344,412,000","372,743,000","321,426,000","352,217,000","385,670,000","129,297,000","130,079,000","127,151,000","131,059,000","152,299,000","128,561,000","142,620,000","132,853,000","161,357,000","151,718,000","146,669,000","161,402,000","197,275,000","183,144,000","201,379,000","201,391,000","235,688,000","228,623,000","221,288,000","212,570,000","229,106,000","200,883,000","213,252,000","221,687,000","217,370,000","203,261,000","204,437,000","221,436,000","230,220,000","186,874,000","178,558,000","174,581,000","169,281,000","149,034,000","151,117,000","160,536,000","166,591,000","149,198,000","131,886,000","185,007,000","201,509,000","180,094,000","181,385,000","193,132,000","217,101,000","171,764,000","185,002,000","195,757,000","181,008,000","163,165,000","149,731,000","155,113,000","147,497,000","129,402,000","138,023,000","134,364,000","130,393,000","144,126,000","154,827,000","138,529,000","140,151,000","162,146,000","161,849,000","159,197,000","157,522,000","158,815,000","161,075,000","166,132,000","185,444,000","180,859,000","192,242,000","187,546,000",,,,,,,,,,,,,"154,800,000","145,700,000","138,400,000","125,400,000","117,300,000",,,,"80,400,000",,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"510,929,000","478,968,000","541,376,000","433,348,000","435,053,000","416,354,000","415,764,000","319,876,000","353,504,000","345,080,000","373,487,000","322,248,000","352,936,000","386,234,000","129,904,000","130,670,000","127,897,000","131,897,000","153,361,000","129,980,000","143,850,000","134,201,000",,"152,717,000","147,638,000","162,337,000",,"184,174,000","202,615,000","202,685,000","237,310,000","231,184,000","224,257,000","215,558,000","232,136,000","204,332,000","216,694,000","225,129,000","220,788,000","206,678,000","207,750,000","224,726,000","234,122,000","190,987,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-733,000","-295,000","-304,000","-368,000","-520,000","-519,000","-543,000","-632,000","-831,000","-668,000","-744,000","-822,000","-719,000","-564,000","-607,000","-591,000","-746,000","-838,000","-1,062,000","-1,419,000","-1,230,000","-1,348,000",,"-999,000","-969,000","-935,000",,"-1,030,000","-1,236,000","-1,294,000","-1,622,000","-2,561,000","-2,969,000","-2,988,000","-3,030,000","-3,449,000","-3,442,000","-3,442,000","-3,418,000","-3,417,000","-3,313,000","-3,290,000","-3,902,000","-4,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
