name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
		ProvisionandWriteOffofAssets,"1,294,000","-74,000","843,000","161,000","364,000","242,000","518,000","19,000","48,000","483,000","-582,000","183,000","193,000","186,000","487,000","1,074,000","777,000","106,000","862,000","22,000","-25,000","-20,000","-369,000","1,195,000","237,000","269,000","960,000","646,000","461,000","113,000"
		StockBasedCompensation,"53,501,000","11,674,000","28,867,000","6,913,000","6,047,000","6,109,000","6,966,000","6,201,000","4,182,000","3,312,000","3,632,000","2,934,000","3,863,000","2,716,000","3,553,000","4,188,000","3,129,000","3,218,000","2,317,000","1,204,000","869,000","719,000","1,537,000","0",,,,,,
		OtherNonCashItems,"57,025,000","16,498,000","16,330,000","16,215,000","7,982,000","17,957,000","20,348,000","15,847,000","9,225,000","15,485,000","15,667,000","14,815,000","5,713,000","14,924,000","-131,000","2,297,000","-6,474,000","1,496,000","1,386,000","1,247,000","1,040,000","1,426,000","1,057,000","1,509,000","1,553,000","1,551,000","2,289,000","1,662,000","1,571,000","1,385,000"
		ChangeInWorkingCapital,"-952,735,000","-374,473,000","-544,228,000","-126,368,000","92,334,000","-85,038,000","-261,410,000","215,531,000","338,681,000","-44,113,000","-39,911,000","197,072,000","95,284,000","-86,354,000","-99,628,000","71,232,000","63,056,000","-84,211,000","-245,658,000","-12,283,000","-7,570,000","-44,413,000","-121,501,000","123,363,000","87,583,000","-110,519,000","-123,347,000","56,865,000","31,256,000","-63,931,000"
			ChangeInReceivables,"2,460,000","-92,645,000","58,870,000","27,635,000","8,600,000","-123,902,000","38,109,000","88,839,000","-129,253,000","-472,000","49,338,000","42,702,000","-14,330,000","-65,493,000","39,771,000","33,058,000","-33,275,000","-56,104,000","26,192,000","6,000,000","-25,948,000","-44,263,000","27,483,000","9,869,000","-6,849,000","-41,435,000","34,380,000","19,230,000","-4,713,000","-57,737,000"
				ChangesInAccountReceivables,"12,217,000",,,,,,,,,,"49,338,000","42,702,000","-14,330,000","-65,493,000","39,771,000","33,058,000","-33,275,000","-56,104,000","26,192,000","6,000,000","-25,948,000","-44,263,000","27,483,000","9,869,000","-6,849,000","-41,435,000","34,380,000","19,230,000","-4,713,000","-57,737,000"
			ChangeInInventory,"-928,035,000","-348,374,000","-431,520,000","-163,634,000","15,493,000","-50,169,000","-191,288,000","124,194,000","387,227,000","-80,799,000","20,974,000","169,385,000","80,248,000","-54,496,000","-62,246,000","-6,923,000","120,477,000","-150,918,000","-192,127,000","-46,747,000","-42,963,000","-60,943,000","-101,685,000","111,018,000","73,740,000","-115,060,000","-92,174,000","46,375,000","9,950,000","-76,916,000"
			ChangeInPrepaidAssets,"-7,386,000","6,327,000","-19,497,000","10,005,000","-4,221,000","9,037,000","-4,491,000","261,000","-4,464,000","5,678,000","-20,585,000","5,552,000","2,106,000","4,976,000","-8,520,000","8,933,000","-10,378,000","1,675,000","-5,446,000","-2,686,000","-5,045,000","1,350,000","3,699,000","-160,000","-3,873,000","-4,291,000","4,045,000","-583,000","-7,006,000","-3,425,000"
			ChangeInPayablesAndAccruedExpense,"36,419,000","78,091,000","-111,923,000","3,286,000","66,965,000","94,366,000","-93,238,000","-6,829,000","86,049,000","53,864,000","-71,806,000","-22,066,000","25,352,000","55,934,000","-72,607,000","18,197,000","-24,419,000","123,571,000","-51,508,000","-8,645,000","54,086,000","59,622,000","-46,947,000","-9,519,000","28,341,000","49,399,000","-58,364,000","-17,197,000","22,764,000","70,903,000"
				ChangeInPayable,,,,,,,"-93,238,000","-6,829,000","86,049,000","53,864,000","-71,806,000","-21,524,000","25,352,000","55,392,000","-72,741,000","18,272,000","-24,288,000","123,987,000","-51,508,000","-8,482,000","54,135,000","59,501,000","-47,606,000","-9,953,000","28,416,000","49,472,000","-58,952,000","-17,157,000","22,805,000","70,990,000"
					ChangeInAccountPayable,,,,,,,"-93,238,000","-6,829,000","86,049,000","53,864,000","-71,806,000","-21,524,000","25,352,000","55,392,000","-72,741,000","18,272,000","-24,288,000","123,987,000","-51,508,000","-8,482,000","54,135,000","59,501,000","-47,606,000","-9,953,000","28,416,000","49,472,000","-58,952,000","-17,157,000","22,805,000","70,990,000"
				ChangeInAccruedExpense,,,,,,,,,"0","0",,"-542,000","0","542,000","134,000","-75,000","-131,000","-416,000","0","-163,000","-49,000","121,000","659,000","434,000","-75,000","-73,000","588,000","-40,000","-41,000","-87,000"
			ChangeInOtherCurrentLiabilities,"-61,799,000","-15,529,000","-15,567,000","-15,743,000","-14,960,000","-17,192,000","-18,665,000","-15,907,000","-15,964,000","-18,415,000","-13,998,000","-13,231,000","-13,233,000","-13,941,000",,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"5,606,000","-2,343,000","-24,591,000","12,083,000","20,457,000","2,822,000","8,163,000","24,973,000","15,086,000","-3,969,000","-3,834,000","14,730,000","15,141,000","-13,334,000","3,974,000","17,967,000","10,651,000","-2,435,000","-22,769,000","39,795,000","12,300,000","-179,000","-4,051,000","12,155,000","-3,776,000","868,000","-11,234,000","9,040,000","10,261,000","3,244,000"
InvestingCashFlow,"-393,564,000","-84,007,000","-99,457,000","-62,015,000","-148,085,000","-46,215,000","-112,065,000","-551,000","-4,863,000","-8,456,000","-12,846,000","-11,169,000","-57,606,000","-22,916,000","-5,905,000","-45,307,000","-153,059,000","-88,418,000","-70,560,000","-125,161,000","-188,833,000","-91,122,000","-16,716,000","-16,865,000","-9,318,000","-72,804,000","-9,186,000","-9,430,000","-8,197,000","-149,387,000"
	CashFlowFromContinuingInvestingActivities,"-393,564,000","-84,007,000","-99,457,000","-62,015,000","-148,085,000","-46,215,000","-112,065,000","-551,000","-4,863,000","-8,456,000","-12,846,000","-11,169,000","-57,606,000","-22,916,000","-5,905,000","-45,307,000","-153,059,000","-88,418,000","-70,560,000","-125,161,000","-188,833,000","-91,122,000","-16,716,000","-16,865,000","-9,318,000","-72,804,000","-9,186,000","-9,430,000","-8,197,000","-149,387,000"
		NetPPEPurchaseAndSale,"-255,002,000","-48,484,000","-95,974,000","-53,649,000","-56,895,000","-35,459,000","-62,474,000","-45,000","-4,713,000","-8,456,000","-12,836,000","-1,369,000","-40,167,000","-1,747,000","11,140,000","-43,315,000","-85,340,000","-75,934,000","-21,221,000","-32,113,000","-12,189,000","-15,674,000","-5,800,000","-9,426,000","-9,318,000","-12,553,000","-8,609,000","-10,148,000","-7,322,000","-24,932,000"
			PurchaseOfPPE,"-260,222,000","-48,683,000","-98,195,000","-54,114,000","-59,230,000","-36,272,000","-63,396,000","-7,867,000","-4,992,000","-8,668,000","-15,496,000","-19,919,000","-40,515,000","-12,426,000","-48,878,000","-43,577,000","-85,457,000","-76,447,000","-21,413,000","-32,302,000","-18,224,000","-16,053,000","-14,785,000","-14,507,000","-11,062,000","-16,505,000","5,037,000","-16,360,000","-17,572,000","-42,814,000"
			SaleOfPPE,"5,220,000","199,000","2,221,000","465,000","2,335,000","813,000","922,000","7,822,000","279,000","212,000","2,660,000","18,550,000","348,000","10,679,000","60,018,000","262,000","117,000","513,000","192,000","189,000","6,035,000","379,000","8,985,000","5,081,000","1,744,000","3,952,000","-13,646,000","6,212,000","10,250,000","17,882,000"
		NetIntangiblesPurchaseAndSale,"-6,410,000","-715,000","-3,115,000","0",,,"480,000","-506,000",,,,,,,,,,,,,,,,,"0","0","158,000","-66,000","-28,000","-64,000"
			PurchaseOfIntangibles,"-6,410,000","-715,000","-3,115,000","0",,,"480,000","-506,000",,,,,,,,,,,,,,,,,"0","0","158,000","-66,000","-28,000","-64,000"
		NetBusinessPurchaseAndSale,"-124,519,000","-34,808,000","-368,000","-733,000","-88,610,000","-10,406,000",,,,,"-10,000","-9,800,000","-17,439,000","-21,169,000","-17,045,000","-1,992,000","-67,719,000","-12,484,000","-47,816,000","-93,048,000","-176,644,000","-75,448,000","-10,916,000","-7,439,000","0","-60,251,000","-735,000","784,000","-847,000","-124,391,000"
			PurchaseOfBusiness,"-124,519,000","-34,808,000","-368,000","-733,000","-88,610,000","-10,406,000",,,,,"-10,000","-9,800,000","-17,439,000","-21,169,000","-17,045,000","-1,992,000","-67,719,000","-12,484,000","-47,816,000","-93,048,000","-176,644,000","-75,448,000","-10,916,000","-7,439,000","0","-60,251,000","-735,000","784,000","-847,000","-124,391,000"
		NetInvestmentPurchaseAndSale,"-7,633,000","0","0","-7,633,000","0","-350,000",,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-7,633,000","0","0","-7,633,000","0","-350,000",,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"420,056,000","166,209,000","651,866,000","-108,444,000","-289,575,000","49,181,000","-23,654,000","-157,316,000","-407,743,000","-14,470,000","101,340,000","-182,819,000","-85,318,000","28,364,000","133,862,000","-186,832,000","-120,013,000","243,774,000","348,691,000","-44,671,000","153,831,000","136,886,000","108,163,000","-108,737,000","-150,098,000","64,836,000","166,081,000","-109,451,000","-98,998,000","87,740,000"
	CashFlowFromContinuingFinancingActivities,"420,056,000","166,209,000","651,866,000","-108,444,000","-289,575,000","49,181,000","-23,654,000","-157,316,000","-407,743,000","-14,470,000","101,340,000","-182,819,000","-85,318,000","28,364,000","133,862,000","-186,832,000","-120,013,000","243,774,000","348,691,000","-44,671,000","153,831,000","136,886,000","108,163,000","-108,737,000","-150,098,000","64,836,000","166,081,000","-109,451,000","-98,998,000","87,740,000"
		NetIssuancePaymentsOfDebt,"961,361,000","298,236,000","770,050,000","17,425,000","-124,350,000","74,700,000","64,240,000","-92,944,000","-354,755,000","-96,000","117,258,000","-153,929,000","-46,764,000","39,597,000","144,495,000","-144,254,000","-73,350,000","272,352,000","385,813,000","16,629,000","83,151,000","162,867,000","-98,751,000","31,077,000","-101,013,000","93,404,000","189,781,000","-54,568,000","35,015,000","107,362,000"
			NetLongTermDebtIssuance,"473,415,000","298,236,000","301,303,000","5,640,000","-53,625,000","-3,439,000","-3,380,000","-17,331,000","-34,825,000","-3,534,000","-8,968,000","-13,140,000","21,634,000","625,000","17,861,000","-223,000","-6,263,000","273,314,000","201,832,000","-2,148,000","-2,221,000","92,519,000","-191,483,000","122,195,000","-22,268,000","-10,492,000","43,864,000","-9,942,000","84,871,000","-8,590,000"
				LongTermDebtIssuance,"675,806,000","303,247,000","325,805,000","9,000,000",,,,,,,"0","1,000","21,820,000","3,871,000","30,623,000","0","0","344,316,000","204,484,000","0","0","94,762,000","53,812,000","134,325,000",,,"54,175,000","0",,
				LongTermDebtPayments,"-202,391,000","-5,011,000","-24,502,000","-3,360,000","-169,518,000","-3,439,000","-3,380,000","-17,331,000","-34,825,000","-3,534,000","-8,968,000","-13,141,000","-186,000","-3,246,000","-12,762,000","-223,000","-6,263,000","-71,002,000","-2,652,000","-2,148,000","-2,221,000","-2,243,000","-245,295,000","-12,130,000","-34,268,000","-10,492,000","-10,311,000","-9,942,000","-9,892,000","-8,590,000"
			NetShortTermDebtIssuance,,,"468,747,000","11,785,000","-70,725,000","78,139,000","67,620,000","-75,613,000","-319,930,000","3,438,000","126,226,000","-140,789,000","-68,398,000","38,972,000","126,634,000","-144,031,000","-67,087,000","-962,000","183,981,000","18,777,000","85,372,000","70,348,000","92,732,000","-91,118,000","-78,745,000","103,896,000","145,917,000","-44,626,000","-49,856,000","115,952,000"
				ShortTermDebtIssuance,,,"468,747,000",,,"78,139,000",,,,"3,438,000",,,,"38,972,000",,,,,"183,981,000","18,777,000","85,372,000","70,348,000",,,"-78,745,000","103,896,000","145,917,000","-44,626,000","-49,856,000","115,952,000"
				ShortTermDebtPayments,,,,,,,"67,620,000","-75,613,000",,,"126,226,000","-140,789,000",,,"126,634,000","-144,031,000","-67,087,000","-962,000",,,,,,,,,,,,
		NetCommonStockIssuance,"-249,126,000","-80,995,000","-74,355,000","-48,235,000","-45,541,000","-214,000","-24,747,000","-958,000","-347,000","-212,000","-657,000","-548,000",,,"-1,303,000","-62,000",,,"-418,000","-1,099,000",,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,"0","0",,,"-50,000","-1,099,000",,,,,,,,,,
			CommonStockPayments,"-249,126,000","-80,995,000","-74,355,000","-48,235,000","-45,541,000","-214,000","-24,747,000","-958,000","-347,000","-212,000","-657,000","-548,000",,,"-1,303,000",,,,,,,,,,,,,,,
		CashDividendsPaid,"-284,895,000","-51,263,000","-36,340,000","-78,811,000","-118,481,000","-27,279,000","-179,199,000","-7,263,000","-5,785,000","-5,752,000","-5,741,000","-5,727,000","-5,711,000","-5,699,000","-5,697,000","-5,673,000","-5,669,000","-5,658,000","-10,367,000","-4,540,000","-4,431,000","-2,903,000",,,,,,,,
			CommonStockDividendPaid,"-284,895,000","-51,263,000","-36,340,000","-78,811,000","-118,481,000","-27,279,000","-179,199,000","-7,263,000","-5,785,000","-5,752,000","-5,741,000","-5,727,000","-5,711,000","-5,699,000","-5,697,000","-5,673,000","-5,669,000","-5,658,000","-10,367,000","-4,540,000","-4,431,000","-2,903,000",,,,,,,,
		ProceedsFromStockOptionExercised,"2,368,000","231,000","336,000","1,258,000","543,000","1,974,000","1,329,000","3,147,000",,,,,"0","0","0","7,000","9,000","137,000",,,,,,,,,,,,
		NetOtherFinancingCharges,"-124,243,000",,"-7,825,000","-81,000",,,,"-59,298,000","-47,015,000","-8,410,000","-9,520,000","-22,615,000","-32,570,000","-5,534,000","-3,633,000","-36,850,000","-41,003,000","-23,057,000","-28,065,000","-55,661,000","-47,433,000","-23,078,000","-25,763,000","-139,814,000","-49,085,000","-28,568,000","-23,700,000","-54,883,000","-134,013,000","-19,622,000"
EndCashPosition,"139,480,000","139,480,000","267,332,000","132,795,000","191,507,000","256,870,000","166,072,000","482,640,000","227,902,000","109,406,000","147,521,000","130,234,000","101,260,000","69,985,000","138,557,000","125,366,000","212,442,000","331,301,000","224,163,000","163,225,000","252,161,000","174,734,000","114,196,000","115,066,000","39,066,000","19,956,000","92,025,000","38,665,000","33,413,000","25,925,000"
	ChangesInCash,"-117,390,000","-127,852,000","134,537,000","-58,712,000","-65,363,000","90,798,000","-316,568,000","254,738,000","118,496,000","-38,115,000","17,287,000","28,974,000","31,275,000","-68,572,000","13,191,000","-87,076,000","-118,859,000","107,138,000","60,938,000","-88,936,000","77,427,000","60,538,000","-870,000","76,000,000","19,110,000","-72,069,000","53,360,000","5,252,000","7,488,000","-84,785,000"
	BeginningCashPosition,"256,870,000","267,332,000","132,795,000","191,507,000","256,870,000","166,072,000","482,640,000","227,902,000","109,406,000","147,521,000","130,234,000","101,260,000","69,985,000","138,557,000","125,366,000","212,442,000","331,301,000","224,163,000","163,225,000","252,161,000","174,734,000","114,196,000","115,066,000","39,066,000","19,956,000","92,025,000","38,665,000","33,413,000","25,925,000","110,710,000"
CapitalExpenditure,"-266,632,000","-49,398,000","-101,310,000","-54,114,000","-61,810,000","-36,272,000","-62,916,000","-8,373,000","-5,142,000","-8,668,000","-15,496,000","-19,919,000","-40,515,000","-12,426,000","-48,878,000","-43,577,000","-85,457,000","-76,447,000","-22,936,000","-32,302,000","-18,224,000","-16,053,000","-14,785,000","-14,507,000","-11,062,000","-16,505,000",,"-16,426,000","-17,600,000","-42,878,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"0","0",,,"-50,000","-1,099,000",,,,,,,,,,
IssuanceOfDebt,"1,163,752,000","303,247,000","794,552,000","28,199,000","37,754,000","78,139,000",,,"-3,438,000","3,438,000","0","1,000","-17,152,000","42,843,000","30,623,000","0","0","344,316,000","388,465,000","18,777,000","85,372,000","165,110,000","80,577,000","109,174,000","-66,745,000","103,896,000","200,092,000","-44,626,000","44,907,000","115,952,000"
RepaymentOfDebt,"-202,391,000","-5,011,000","-24,502,000","-3,360,000","-169,518,000","-3,439,000","64,240,000","-92,944,000","-351,317,000","-3,534,000","117,258,000","-153,930,000","-29,612,000","-3,246,000","113,872,000","-144,254,000","-73,350,000","-71,964,000","-2,652,000","-2,148,000","-2,221,000","-2,243,000","-179,328,000","-78,097,000","-34,268,000","-10,492,000","-10,311,000","-9,942,000","-9,892,000","-8,590,000"
RepurchaseOfCapitalStock,"-249,126,000","-80,995,000","-74,355,000","-48,235,000","-45,541,000","-214,000","-24,747,000","-958,000","-347,000","-212,000","-657,000","-548,000",,,"-1,303,000",,,,,,,,,,,,,,,
FreeCashFlow,"-410,514,000","-259,452,000","-519,182,000","57,633,000","310,487,000","51,560,000","-243,765,000","404,232,000","525,960,000","-23,857,000","-86,703,000","203,043,000","133,684,000","-86,446,000","-163,644,000","101,486,000","68,756,000","-124,665,000","-240,129,000","48,594,000","94,205,000","-1,279,000","-107,102,000","187,095,000","167,464,000","-80,606,000","-98,340,000","107,707,000","97,083,000","-66,016,000"
