name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988
MarketCap,"1,497,552,083","2,249,915,874","1,903,349,755","2,093,725,214","2,580,402,063","2,370,016,504","1,543,936,016","1,024,465,751","1,237,447,795","863,202,241","1,466,399,529","959,079,858","1,125,332,041","1,971,927,114","1,403,090,223","1,779,795,189","1,422,508,779","1,195,059,913","1,981,048,782","2,343,177,082","2,923,691,625","2,620,030,727","2,388,291,657","1,886,327,702","1,800,407,307","3,905,796,194","3,095,908,969","3,522,830,421","4,746,875,686","5,025,799,736","4,674,937,879","2,768,514,355","3,058,805,619","2,208,500,071","2,807,479,652","1,396,238,577","1,107,145,196","1,122,104,014","937,485,500","730,011,059","613,060,228","968,983,698","603,005,533","577,763,441","1,181,750,907","1,285,154,100","1,528,519,842","1,274,507,510","1,114,875,208","2,198,513,541","1,772,053,714","1,818,641,898","1,252,794,564","359,859,475","836,971,233","1,634,621,670","3,073,727,343","3,017,796,548","3,796,849,396","5,626,947,673","8,264,923,122","9,656,350,767","10,550,164,334","11,052,822,611","10,764,524,480","10,714,345,723","9,326,599,444","9,141,436,953","7,235,255,885","6,992,808,815","5,421,558,206","4,698,161,417","5,607,320,828","5,870,918,949","5,183,340,570","4,398,036,375","4,491,852,864","3,652,960,738","4,587,624,890","3,807,650,637","5,194,543,872","6,079,833,474","5,619,384,451","4,076,111,352","3,098,385,781","2,600,725,750","2,112,546,896","2,335,277,963","1,939,576,375","3,662,469,013","3,623,862,000","3,452,584,500","8,264,093,784","9,331,666,926","5,867,267,193","5,583,882,416","5,030,857,712","4,940,906,792","3,769,592,727","3,189,586,902","3,065,998,708","3,209,038,896","2,810,992,446","3,671,693,730","3,182,041,665","3,073,555,174","3,057,455,103","4,675,530,058","4,223,804,437","3,649,916,400","3,513,072,276","3,864,795,999","2,980,109,999","3,348,697,500","3,163,200,888","3,153,696,222","2,383,823,173","2,056,264,888","2,017,785,703","1,694,898,333","1,449,162,962","1,444,014,150","1,440,212,259","878,187,259","741,463,590","433,547,851","241,202,932","204,264,384","222,738,109","257,021,925","274,842,666","312,486,814","323,167,944","215,165,088","120,218,352","128,398,243","132,486,489"
EnterpriseValue,"1,853,552,083","2,736,915,874","2,276,349,755","2,630,725,214","3,117,402,063","3,010,016,504","2,212,936,016","2,036,465,751","2,224,447,795","2,789,202,241","3,494,399,529","3,153,079,858","3,202,332,041","2,852,927,114","2,216,090,223","2,797,795,189","2,484,508,779","2,399,059,913","2,256,048,782","2,742,177,082","3,352,691,625","3,042,030,727","2,778,291,657","2,230,327,702","2,395,407,307","4,345,796,194","3,660,908,969","4,191,830,421","5,363,875,686","5,499,799,736","5,263,937,879","3,563,514,355","3,762,805,619","2,837,500,071","2,771,114,652","1,960,238,577","1,597,855,196","1,497,173,014","1,312,554,500","981,887,059","802,569,228","1,083,016,698","833,280,533","808,038,441","1,540,274,907","1,539,374,100","1,633,229,842","1,326,429,510","1,260,188,208","2,255,446,541","1,834,740,714","1,853,045,898","1,425,841,564","913,477,475","1,561,946,233","2,180,374,670","3,829,657,343","3,585,115,548","4,389,353,396","6,137,237,673","8,680,945,122","10,101,680,767","10,847,570,334","11,327,347,611","11,039,049,480","10,749,450,723","9,058,874,444","8,873,711,953","6,963,771,885","6,736,833,815","5,065,521,206","4,309,584,417","5,386,441,828","5,655,332,949","5,134,435,570","4,425,121,375","4,481,147,864","3,096,572,738","4,132,186,890","3,297,536,637","4,990,422,872","6,152,496,474","5,692,047,451","4,354,168,352","3,383,807,781","3,201,001,750","2,490,260,896","2,720,467,963","2,324,766,375","3,912,352,013","3,976,662,000","3,418,084,500","8,158,393,784","8,920,966,926","5,636,267,193","5,510,482,416","5,168,757,712","5,004,406,792","4,019,492,727","3,450,486,902","3,422,998,708","3,547,338,896","3,318,592,446","4,163,393,730","3,634,741,665","3,509,755,174","3,385,755,103","5,224,630,058","4,772,904,437","4,085,216,400","3,836,472,276","4,188,195,999","2,918,109,999","3,268,297,500","3,394,300,888","3,357,596,222","2,402,723,173","2,029,764,888","2,045,085,703","1,659,698,333","1,442,562,962","1,413,714,150","1,409,512,259","874,487,259","754,663,590","440,047,851","247,702,932","203,964,384","211,038,109","228,921,925","224,542,666","307,886,814","318,567,944","210,565,088","117,418,352","125,598,243","129,686,489"
PeRatio,"8.672","13.401",,"52.842",,,,,"9.4","9.111","45.667","29.25","15.846","20.167","25.8","17.833","13.421","7.963","7.375","5.101","4.441","3.762","4.388","7.286","331","710",,,,,,,,,"44.083",,,,,"8.533","5.268","15.682",,,,,,,,,,,,,,"20.069","14.784","9.779","9.727","10.91","15.781","19.631","23.133","38.173","36.538","40.043","45.507","43.043","20.212","20.925","16.377","14.452","16.896","18.82","17.406","13.641","14.51","11.949","15.173","13.711","21.266","30.076","28.091",,"1,038","54.688","7.83","10.417","8.333","15.214","15.942","16.257","33.094","39.203","40.729","24.203","27.809","29.363","24.549","22.308","23.004","24.548","22.344","29.218","24.398","23.644","23.787","37.892","35.377","32.5","35.652","39.394","34.402","44.286","46.701","59.778","50.725","50.926","55.761","53.472","52.91","82.922","93.518","71.958","42.593","46.091","25.72","28.042","30.688","41.358","44.444","60.741","73.334","40.722","79.126","72.879",
ForwardPeRatio,"7.843","10.917","9.533","9.217","13.812","12.739","8.688","7.582","7.758","5.141","9.166","6.452","6.094","9.124","6.402","7.794","6.345","5.342","7.93","11.351","12.005","10.929","10.764","10.504","6.897","14.793","9.32","10.56","14.085","14.948","19.841","16.639","19.231","15.432","29.94","37.453","27.248","16.026","19.121","12.887","8.117","20.161","26.81","16.208","27.933","18.797","103.093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,"1.781","2.643",,,"2.731","2.691",,"6.896",,"0.373","0.406","0.564","0.598","0.67",,,,,,,,,,,"1.462","2.681","1.621","2.541","1.708","9.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.193","0.287","0.232","0.227","0.275","0.235","0.159","0.105","0.122","0.085","0.141","0.09","0.106","0.186","0.132","0.166","0.134","0.112","0.182","0.23","0.283","0.233","0.181","0.144","0.13","0.272","0.207","0.229","0.3","0.307","0.28","0.166","0.186","0.117","0.183","0.169","0.134","0.133","0.111","0.082","0.072","0.107","0.067","0.064","0.131","0.143","0.165","0.123","0.107","0.209","0.166","0.146","0.096","0.026","0.056","0.106","0.195","0.197","0.248","0.376","0.562","0.675","0.754","0.827","0.792","0.803","0.711","0.673","0.523","0.514","0.405","0.358","0.429","0.459","0.425","0.367","0.387","0.325","0.415","0.333","0.469","0.542","0.506","0.354","0.272","0.233","0.208","0.243","0.194","0.39","0.4","0.399","1.055","1.012","1.051","0.726","0.755","0.748","0.584","0.507","0.495","0.531","0.475","0.635","0.582","0.589","0.595","0.935","0.873","0.805","0.864","0.955","0.828","1.062","1.148","1.442","1.14","1.135","1.195","1.146","1.081","0.987","1.035","0.648","0.667","0.714","0.399","0.436","0.565","0.776","1.058","1.314","1.586","1.283","1.52","1.4","1.83"
PbRatio,"1.004","1.565","1.022","1.137","1.317","1.261","0.86","0.597","0.58","0.397","0.689","0.461","0.534","0.933","0.639","0.818","0.655","0.566","0.96","1.186","1.496","1.415","1.259","1.014","1.084","2.437","1.959","2.225","2.927","3.1","2.629","1.546","1.559","1.071","3.612","2.456","1.759","1.7","1.417","1.008","0.755","1.325","0.826","0.775","1.687","1.771","2.198","1.57","1.554","2.835","2.253","2.132","1.033","0.284","0.614","0.523","0.942","0.928","1.231","2.021","3.037","3.7","4.219","4.334","4.221","4.212","3.165","3.102","2.208","2.121","1.682","1.526","1.878","2.022","1.855","1.646","1.779","1.526","1.997","1.723","2.617","3.289","3.04","2.419","1.889","1.624","1.192","1.28","1.063","1.952","1.9","1.848","3.683","4.317","2.892","2.872","3.467","3.542","2.837","2.494","2.489","2.679","2.432","3.289","3.043","3.064","3.192","5.928","5.355","4.841","5.173","5.691","4.719","5.619","5.703","5.924","5.522","5.127","5.277","4.837","4.407","4.525","4.716","4.442","6.381","3.899","2.169","1.934","2.148","2.552","2.779","10.85","11.221","7.471",,,
EnterprisesValueRevenueRatio,"0.219","1.257","1.115","1.207","1.364","1.272","0.967","0.802","1.031","1.024","1.393","1.133","1.237","1.03","0.83","0.969","0.945","0.848","0.874","1.047","1.419","1.137","1.019","0.786","0.744","1.226","1.053","1.136","1.559","1.419","1.373","0.876","0.98","0.652","0.795","0.748","0.661","0.551","0.5","0.365","0.32","0.377","0.281","0.285","0.568","0.518","0.551","0.457","0.467","0.734","0.598","0.612","0.505","0.283","0.478","0.596","1.062","0.905","1.135","1.559","2.39","2.468","2.823","2.937","3.159","2.817","2.436","2.541","2.07","1.819","1.46","1.295","1.703","1.569","1.579","1.368","1.591","1.013","1.454","1.149","1.887","2.023","2.033","1.565","1.325","1.061","0.815","0.964","0.884","1.277","1.463","1.326","3.482","3.401","2.455","2.466","3.045","2.526","2.333","2.041","2.235","2.001","2.149","2.758","2.631","2.149","2.377","3.907","3.976","3.023","3.056","4.009","3.224","3.285","4.193","5.088","4.551","3.487","4.278","3.817","3.729","3.263","4.133","2.636","2.493","1.945","1.368","1.234","1.543","1.605","2.161","3.692","4.993","3.316","2.416","4.518","4.665"
EnterprisesValueEBITDARatio,"4.634","24.22","31.183","20.553","-103.913","26.875","32.543","13.487","-5.347","20.971","24.099","18.881","71.163","35.221","31.658","17.486","23.439","17.771","21.085","18.281","38.099","17.483","26.714","16.046","7.629","32.923","38.134","33.268","167.621","32.543","202.459","26.593","-36.532","567.5","-56.71","5.166","169.282","23.037","19.895","124.179","-263.483","8.604","10.824","8.424","35.037","19.815","-226.178","17.897","44.362","19.64","-12,231.605","58.704","-32.654","-99.725","-1.003","32.198","58.653","21.243","68.79","32.455","39.051","33.803","42.858","43.775","47.173","40.32","45.265","-329.559","33.775","28.457","28.567","19.174","29.783","23.344","31.632","21.856","32.181","14.432","28.803","17.168","6.402","28.88","49.294","28.901","26.034","21.98","-90.364","28.815","15.697","19.152","27.712","33.676","47.794","44.717","31.037","30.819","47.77","40.293","37.218","33.696","38.417","35.332","39.227","50.222","49.385","43.438","40.99","62.421","70.087","54.762","52.483","66.06","58.714","61.09","69.13","86.984","94.595","68.113","79.575","76.838","91.301","71.4","88.649","59.896","71.195","44.449","36.427","34.57","51.473","41.622","74.848","128.286","4.993","3.316","-1.43","4.518","4.665"
