name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
TotalRevenue,"1,031,564,000","246,319,000","313,266,000","231,298,000","240,681,000","206,700,000","322,003,000","297,563,000","232,563,000","200,171,000","248,652,000","174,227,000","166,704,000","128,056,000","175,393,000","140,143,000","130,670,000","134,042,000","190,553,000","78,450,000","109,310,000","120,969,000","173,496,000","121,346,000","89,284,000","115,304,000","103,822,000","147,322,000","72,469,000","82,325,000","148,598,000","79,525,000","104,715,000","68,231,000"
	OperatingRevenue,"1,031,564,000","246,319,000","313,266,000","231,298,000","240,681,000","206,700,000","322,003,000","297,563,000","232,563,000","200,171,000","248,652,000","174,227,000","166,704,000","128,056,000","175,393,000","140,143,000","130,670,000","134,042,000","190,553,000","78,450,000","109,310,000","120,969,000","173,496,000","121,346,000","89,284,000","115,304,000","103,822,000","147,322,000","72,469,000","82,606,000","149,517,000","79,525,000","104,796,000","68,450,000"
CostOfRevenue,"666,479,000","159,232,000","205,174,000","148,149,000","153,924,000","132,793,000","197,743,000","196,896,000","154,730,000","134,024,000","164,809,000","123,040,000","119,165,000","95,151,000","126,679,000","99,875,000","94,273,000","103,632,000","140,256,000","68,018,000","87,564,000","95,676,000","125,024,000","95,841,000","71,964,000","88,171,000","108,375,000","67,060,000","60,125,000","79,635,000","71,877,000","76,623,000","83,538,000","85,440,000"
GrossProfit,"365,085,000","87,087,000","108,092,000","83,149,000","86,757,000","73,907,000","124,260,000","100,667,000","77,833,000","66,147,000","83,843,000","51,187,000","47,539,000","32,905,000","48,714,000","40,268,000","36,397,000","30,410,000","50,297,000","10,432,000","21,746,000","25,293,000","48,472,000","25,505,000","17,320,000","27,133,000","-4,553,000","80,262,000","12,344,000","2,690,000","76,721,000","2,902,000","21,177,000","-17,209,000"
OperatingExpense,"109,258,000","29,181,000","24,912,000","27,633,000","27,532,000","24,701,000","24,228,000","22,259,000","22,039,000","25,839,000","26,465,000","26,389,000","27,318,000","26,730,000","25,546,000","23,206,000","21,931,000","22,959,000","20,418,000","21,083,000","19,411,000","17,783,000","18,075,000","19,646,000","22,787,000","18,613,000","22,985,000","33,946,000","18,093,000","12,521,000","10,887,000","15,064,000","13,116,000","13,493,000"
	SellingGeneralAndAdministration,"93,035,000","24,874,000","20,697,000","23,741,000","23,723,000","20,867,000","20,402,000","18,559,000","18,330,000","22,019,000","22,678,000","22,935,000","23,683,000","23,110,000","21,935,000","20,943,000","19,839,000","20,952,000","18,427,000","19,045,000","17,389,000","15,691,000","15,979,000","15,642,000","18,762,000","14,712,000","18,958,000","26,136,000","16,585,000","12,521,000","16,981,000","13,278,000","13,116,000","13,493,000"
		GeneralAndAdministrativeExpense,"93,035,000","24,874,000","20,697,000","23,741,000","23,723,000","20,867,000","20,402,000","18,559,000","18,330,000","22,019,000","22,678,000","22,935,000","23,683,000","23,110,000","21,935,000","20,943,000","19,839,000","20,952,000","18,427,000","19,045,000","17,389,000","15,691,000","15,979,000","15,642,000","18,762,000","14,712,000","18,958,000","26,136,000","16,585,000","12,521,000","16,981,000","13,278,000","13,116,000","13,493,000"
			RentAndLandingFees,"35,169,000","8,942,000","8,898,000","8,569,000","8,760,000","8,459,000","8,405,000","8,564,000","8,659,000","8,654,000","8,726,000","7,883,000","7,802,000","7,136,000","7,108,000","6,641,000","6,573,000","6,803,000","7,278,000","6,746,000","6,659,000","6,206,000","6,294,000","6,481,000","6,622,000","6,418,000","8,099,000","10,539,000","8,762,000","5,282,000","6,910,000","6,330,000","5,783,000","6,578,000"
			OtherGandA,"57,866,000","15,932,000","11,799,000","15,172,000","14,963,000","12,408,000","11,997,000","9,995,000","9,671,000","13,365,000","13,952,000","15,052,000","15,881,000","15,974,000","14,827,000","14,302,000","13,266,000","14,149,000","11,149,000","12,299,000","10,730,000","9,485,000","9,685,000","9,161,000","12,140,000","8,294,000","10,859,000","15,597,000","7,823,000","7,239,000","10,071,000","6,948,000","7,333,000","6,915,000"
	DepreciationAmortizationDepletionIncomeStatement,"16,223,000","4,307,000","4,215,000","3,892,000","3,809,000","3,834,000","3,826,000","3,700,000","3,709,000","3,820,000","3,787,000","3,454,000","3,635,000","3,620,000","3,611,000","2,263,000","2,092,000","2,007,000","1,991,000","2,038,000","2,022,000","2,092,000","2,096,000","4,004,000","4,025,000","3,901,000","4,027,000","7,810,000","1,508,000",,,"1,786,000",,
		DepreciationAndAmortizationInIncomeStatement,"16,223,000","4,307,000","4,215,000","3,892,000","3,809,000","3,834,000","3,826,000","3,700,000","3,709,000","3,820,000","3,787,000","3,454,000","3,635,000","3,620,000","3,611,000","2,263,000","2,092,000","2,007,000","1,991,000","2,038,000","2,022,000","2,092,000","2,096,000","4,004,000","4,025,000","3,901,000","4,027,000","7,810,000","1,508,000",,,"1,786,000",,
OperatingIncome,"255,827,000","57,906,000","83,180,000","55,516,000","59,225,000","49,206,000","100,032,000","78,408,000","55,794,000","40,308,000","57,378,000","24,798,000","20,221,000","6,175,000","23,168,000","17,062,000","14,466,000","7,451,000","29,879,000","-10,651,000","2,335,000","7,510,000","30,397,000","5,859,000","-5,467,000","8,520,000","-27,538,000","46,316,000","-5,749,000","-9,831,000","65,834,000","-12,162,000","8,061,000","-30,702,000"
OtherIncomeExpense,"-30,119,000","-7,758,000","-8,341,000","-7,241,000","-6,779,000","-5,317,000","-5,403,000","-8,312,000","-6,117,000","-6,749,000","-8,476,000","-5,015,000","-6,629,000","-6,262,000","-6,494,000","-4,980,000","-4,328,000","-4,832,000","-4,216,000","-4,963,000","-4,418,000","-5,422,000","-6,415,000","-7,819,000","-4,788,000","-5,787,000","-1,131,000","-2,455,000","-690,000","-4,858,000","-11,006,000","-1,482,000","-5,760,000","-5,245,000"
