name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,03/31/1992,03/31/1991
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-709,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,259,000","-136,000","3,512,000","366,000","716,000","-535,000","595,374","-1,313,366","417,992","1,480,921","-255,890","-243,421","-730,136","-2,100,000","1,100,000","100,000","1,600,000","0",,,"-100,000","-100,000",,,"-500,000","-2,000,000","0","100,000","100,000","-300,000",,,,"-600,000","200,000","0","-100,000","-200,000","-300,000","400,000","-300,000","0",,
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-709,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,259,000","-136,000","3,512,000","366,000","716,000","-535,000","595,374","-1,313,366","417,992","1,480,921","-255,890","-243,421","-730,136","-2,100,000","1,100,000","100,000","1,600,000","0",,,"-100,000","-100,000",,,"-500,000","-2,000,000","0","100,000","100,000","-300,000",,,,"-600,000","200,000","0","-100,000","-200,000","-300,000","400,000","-300,000","0",,
		AmortizationOfSecurities,"-19,921,000","-4,547,000","-5,241,000","-5,531,000","-4,602,000","-7,127,000","-3,399,000","-2,052,000","-3,789,000","-2,113,000","-1,631,000","-1,083,000","-1,518,000","-1,944,000","-2,263,000","-2,357,000","-2,570,000","-2,214,000","-2,207,000","-2,067,000","-1,939,000","-406,000","-1,144,000","-1,021,000","-1,329,000","-911,000","-1,189,000","-595,000","-910,000","-595,000","2,110,000","-1,935,000","-1,840,000","-1,868,000","-1,878,000","-1,722,000","-882,000","-1,477,000",,,"177,000","188,000","201,000","221,000","222,000","224,000","2,444,000","-1,336,000","922,000","988,000","2,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"5,000","-2,000","-3,000","10,000","0","-24,000","-24,000","12,000","-12,000","30,000","9,000","-10,000","13,000","-31,000","65,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"6,546,000","1,886,000","1,498,000","1,594,000","1,568,000","1,674,000","1,771,000","1,415,000","1,281,000","1,952,000","1,287,000","1,241,000","1,366,000","1,391,000","1,457,000","1,211,000","1,681,000","1,715,000","1,152,000","1,255,000","1,320,000","1,410,000","1,391,000","1,172,000","1,001,000","1,219,000","1,037,000","1,014,000","999,000","1,151,000","920,000","985,000","906,000","1,182,000","947,000","907,000","887,000","1,220,000","813,000","819,000","813,000","1,223,000","746,000","746,000","1,030,000","1,262,000","756,000","766,000","703,000","1,298,000","-36,000","593,000","824,000","881,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-1,972,000","-440,000","-512,000","-519,000","-501,000","-480,000","-517,000","-532,000","-458,000","-408,000","-463,000","-446,000","-378,000","-391,000","-402,000","-393,000","-396,000","-388,000","-416,000","-424,000","-378,000","-368,000","-381,000","-388,000","-381,000","-355,000","-893,000","-35,000","304,000","-462,000","-398,000","-139,000","-67,000","-296,000","107,000","-29,000","-1,378,000","-281,000","320,000","-297,000","-265,000","-271,000","-893,000",,,,,,,,,"256,000","440,000","-24,000","2,514,000","-10,588,000","2,174,000","-5,098,000","-9,422,000","4,907,000","-3,883,000","-3,597,000","7,914,000","-777,000","10,043,000","241,000","-1,484,000","-35,000","6,875,000","3,187,000","4,152,000","5,846,000","1,691,000","4,884,000","5,524,000","197,000","-22,618,000","34,538,000","-5,519,000","2,278,000","3,384,000","1,518,000","9,425,000","-2,004,388","1,010,893","5,313,495","-1,883,384","4,356,179","1,674,018","1,209,290","200,000","1,000,000","1,600,000","1,000,000","-4,100,000","3,100,000","-1,000,000","3,500,000","1,900,000","1,500,000","500,000","600,000","2,300,000","100,000","200,000","700,000","-1,900,000","3,100,000","0","100,000","3,000,000","300,000","500,000","200,000","300,000","500,000","400,000","500,000","1,900,000","600,000","500,000"
		ChangeInWorkingCapital,"-11,333,000","-1,000","-7,582,000","17,231,000","-20,981,000","13,396,000","10,005,000","-20,243,000","19,631,000","-26,332,000","22,697,000","-9,746,000","6,458,000","-16,864,000","1,483,000","3,211,000","-3,616,000","9,174,000","-5,534,000","1,227,000","22,967,000","7,430,000","-15,679,000","-1,093,000","10,113,000","-5,465,000","-2,565,000","-3,802,000","3,029,000","-5,446,000","-5,458,000","4,888,000","455,000","105,000","-4,950,000","-11,431,000","9,098,000","-3,964,000","-13,595,000","11,938,000","-3,194,000","4,559,000","-20,188,000","3,964,000","4,442,000","1,560,000","-5,369,000","1,967,000","11,198,000","-11,659,000","-24,056,000","-6,151,000","10,223,000","-17,582,000","22,000","24,000","7,000","-2,000","57,000","25,000","12,000","26,000","80,000","44,000",,,,,,,,,,,,,,"-2,699,000","9,793,000","6,334,000","-3,290,000","-13,047,000","-2,401,000","4,337,031","-145,764","-514,267","-2,451,475","-1,595,146","-4,665,945","2,200,641","200,000","-200,000","-3,300,000","2,200,000","3,800,000","-3,700,000","3,300,000","-200,000","1,900,000","-6,100,000","4,500,000","-2,200,000","-300,000","-2,600,000","-300,000","1,600,000","0","-1,600,000","-1,500,000","-100,000","400,000","-700,000","-2,400,000","600,000","1,800,000","-100,000","-2,000,000","400,000","-1,200,000","-600,000","-400,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,107,000","12,026,000","-3,208,000","3,997,000","-19,825,000","3,092,000","4,880,000","-2,416,000","-4,049,000","1,961,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-2,376,907,000","-1,261,114,000","-663,966,000","-432,595,000","-19,232,000","-414,982,000","-320,541,000","123,615,000","-251,212,000","49,418,000","-708,616,000","-65,105,000","566,243,000","50,424,000","15,990,000","-50,462,000","20,219,000","31,748,000","55,785,000","67,018,000","37,077,000","-28,509,000","-18,548,000","-10,456,000","-82,073,000","-10,921,000","191,689,000","-59,511,000","-362,894,000","-43,445,000","-4,971,000","-46,232,000","-45,245,000","-235,781,000","495,424,000","-246,997,000","-48,292,000","353,123,000","10,302,000","557,966,000","-220,426,000","-612,102,000","-68,504,000","48,769,000","12,126,000","-18,525,000","44,716,000","856,000","-29,285,000","-223,537,000","-26,474,000","-150,240,000","89,116,000","1,026,000","275,559,000","-130,503,000","-60,759,000","68,340,000","22,573,000","-227,389,000","68,552,000","-70,037,000","55,830,000","-42,237,000","3,509,000","-12,392,000","295,000","132,846,000","14,751,000","31,074,000","51,620,000","-16,381,000","-281,952,000","19,717,000","-26,683,000","-201,110,000","56,874,000","15,342,000","33,028,000","-35,809,000","-24,886,000","-153,903,000","96,186,000","166,107,377","14,135,399","-226,274,776","-38,986,820","-41,004,232","-57,277,550","-64,746,453","-38,500,000","-46,800,000","-74,500,000","-8,700,000","-7,800,000","22,500,000","-20,900,000","-60,500,000","-35,900,000","-95,300,000","-74,300,000","-54,800,000","-7,900,000","-48,700,000","-96,200,000","-51,200,000","3,000,000","-122,100,000","-58,100,000","-21,400,000","-70,800,000","-38,800,000","-39,800,000","-54,900,000","-25,200,000","-4,900,000","-7,100,000","-9,100,000","-22,400,000","-300,000","9,600,000"
	CashFlowFromContinuingInvestingActivities,"-2,376,907,000","-1,261,114,000","-663,966,000","-432,595,000","-19,232,000","-414,982,000","-320,541,000","123,615,000","-251,212,000","49,418,000","-708,616,000","-65,105,000","566,243,000","50,424,000","15,990,000","-50,462,000","20,219,000","31,748,000","55,785,000","67,018,000","37,077,000","-28,509,000","-18,548,000","-10,456,000","-82,073,000","-10,921,000","191,689,000","-59,511,000","-362,894,000","-43,445,000","-4,971,000","-46,232,000","-45,245,000","-235,781,000","495,424,000","-246,997,000","-48,292,000","353,123,000","10,302,000","557,966,000","-220,426,000","-612,102,000","-68,504,000","48,769,000","12,126,000","-18,525,000","44,716,000","856,000","-29,285,000","-223,537,000","-26,474,000","-150,240,000","89,116,000","1,026,000","275,559,000","-130,503,000","-60,759,000","68,340,000","22,573,000","-227,389,000","68,552,000","-70,037,000","55,830,000","-42,237,000","3,509,000","-12,392,000","295,000","132,846,000","14,751,000","31,074,000","51,620,000","-16,381,000","-281,952,000","19,717,000","-26,683,000","-201,110,000","56,874,000","15,342,000","33,028,000","-35,809,000","-24,886,000","-153,903,000","96,186,000","166,107,377","14,135,399","-226,274,776","-38,986,820","-41,004,232","-57,277,550","-64,746,453","-38,500,000","-46,800,000","-74,500,000","-8,700,000","-7,800,000","22,500,000","-20,900,000","-60,500,000","-35,900,000","-95,300,000","-74,300,000","-54,800,000","-7,900,000","-48,700,000","-96,200,000","-51,200,000","3,000,000","-122,100,000","-58,100,000","-21,400,000","-70,800,000","-38,800,000","-39,800,000","-54,900,000","-25,200,000","-4,900,000","-7,100,000","-9,100,000","-22,400,000","-300,000","9,600,000"
		NetPPEPurchaseAndSale,"-14,514,000","-2,214,000","-2,980,000","-4,507,000","-4,813,000","-876,000","-5,668,000","-4,086,000","-1,621,000","-3,020,000","-661,000","-1,062,000","-2,736,000","-1,227,000","-3,743,000","-3,605,000","-3,742,000","-1,556,000","-3,118,000","-2,311,000","-3,302,000","-2,088,000","-4,610,000","-2,263,000","-2,930,000","-2,639,000","-3,216,000","-3,374,000","-2,489,000","-3,321,000","-5,537,000","-4,012,000","-2,432,000","-1,395,000","-2,629,000","-3,871,000","-4,853,000","-2,502,000","-3,743,000","-2,971,000","-3,572,000","-560,000","-2,718,000","-2,660,000","-2,098,000","-2,137,000","-4,219,000","-4,821,000","-3,677,000","-2,999,000","-4,815,000","-4,390,000","-2,813,000","-1,876,000","-3,854,000","-1,555,000","-2,802,000","-2,786,000","-2,196,000","-2,732,000","-2,578,000","-2,271,000","-2,352,000","-1,332,000","-943,000","-1,867,000","-2,109,000","-3,021,000","-3,230,000","-1,915,000","-1,916,000","-2,151,000","-1,559,000","-1,751,000","-2,988,000","-1,982,000","-1,672,000","-1,680,000","-2,271,000","-2,213,000","-2,303,000","-2,044,000","-2,332,000","-863,090","-1,386,114","-3,148,796","-1,095,992","-1,484,595",,,"-1,100,000","-1,700,000","-800,000","-200,000","-1,800,000","-1,200,000","-900,000","-1,000,000","-2,000,000","-4,100,000","-2,600,000","-300,000","100,000","-1,300,000","-200,000","-400,000","-1,100,000","-6,200,000","-1,100,000","-400,000","-900,000","-400,000","-500,000","-200,000","-500,000","-300,000","-100,000","-100,000","-300,000","-100,000","-300,000"
			PurchaseOfPPE,"-14,514,000","-2,214,000","-2,980,000","-4,507,000","-4,813,000","-876,000",,,"-1,621,000","-3,020,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,971,000","-3,572,000","-560,000","-2,718,000","-2,660,000","-2,098,000","-2,137,000","-4,219,000","-4,821,000","-3,677,000","-2,999,000","-4,815,000","-4,390,000","-2,813,000","-1,876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-32,439,000","-2,464,000","-646,000","-26,109,000","-3,065,000","-155,000","-400,000","-521,000","34,360,000","-550,000","-295,000","-4,231,000","0","-1,764,000","-1,197,000","0","-273,000","-1,464,000","-2,745,000","0","-41,885,000","-63,517,000","0","0","0","-575,000","25,505,000","0","0","0","0","0","0","-924,000","291,980,000",,,,"0","600,972,000","0","0","-1,451,000","-61,000","6,528,000","-270,000","0","0",,,"-26,000","-51,000","-281,000","0","378,659,000","-5,401,000","-175,000","-304,000","-678,000","-208,000",,,"11,982,000",,,,,,,,"21,530,000",,,,,,,,,,,,"213,569,000","13,334,926",,,"0","245,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
