name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,130,000","27,000"
	TotalNonCurrentAssets,"6,255,570,000","6,379,465,000","1,711,644,000","1,833,205,000","1,714,914,000","1,721,282,000","1,634,055,000","1,690,751,000","1,694,962,000","1,649,673,000","1,605,089,000","1,586,413,000","1,551,283,000","1,557,204,000","1,483,421,000","1,417,326,000","1,556,517,000","1,428,449,000","1,356,972,000","1,278,138,000","1,226,450,000","1,201,830,000","1,263,901,000","1,269,056,000","1,312,916,000","1,345,338,000","1,383,833,000","688,567,000","666,902,000","671,911,000","426,619,000","346,213,000","306,667,000","175,684,000","153,388,000","140,707,000","141,359,000","142,169,000","126,918,000","127,492,000","128,061,000","128,630,000","101,463,000","101,695,000","0","0","0","0"
		GoodwillAndOtherIntangibleAssets,"24,187,000","53,269,000","346,000","714,000","396,000","792,000","0","74,000","260,000","410,000","351,000","210,000","188,000","744,000","555,000","406,000","1,449,000","1,099,000","1,418,000","799,000","373,000","118,000",,"0","0","3,735,000","7,544,000","182,000","1,342,000","3,251,000","1,327,000","1,126,000","1,827,000","517,000",,"39,000","157,000","274,000",,,,,,,,,,
		InvestmentProperties,"6,147,617,000","6,260,657,000","1,681,516,000","1,804,122,000","1,698,884,000","1,708,152,000","1,621,110,000","1,676,424,000","1,683,971,000","1,637,930,000","1,587,317,000","1,568,281,000","1,545,768,000","1,548,153,000","1,470,426,000","1,405,165,000","1,544,543,000","1,420,059,000","1,351,973,000","1,273,720,000","1,221,785,000","1,197,845,000","1,263,901,000","1,269,056,000","1,312,916,000","1,332,377,000","1,365,588,000","685,393,000","662,606,000","665,736,000","423,202,000","343,519,000","303,398,000","174,321,000","151,860,000","140,091,000","140,607,000","141,282,000","126,523,000","127,085,000","127,564,000","128,124,000","101,206,000","101,433,000",,,,
		InvestmentsAndAdvances,"43,541,000","24,999,000","13,561,000","10,205,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"43,541,000","24,999,000","13,561,000","10,205,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"12,944,000","2,488,000","1,168,000","853,000","2,810,000","0","0","0","0","953,000","982,000","1,558,000","5,327,000","8,307,000","12,440,000","11,755,000","10,525,000","7,291,000","3,581,000","3,619,000","4,292,000","3,867,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"9,226,000","10,701,000","2,992,000","2,954,000","2,924,000","2,090,000","1,568,000","1,442,000","846,000","1,528,000","577,000","595,000","613,000","395,000","407,000","497,000","506,000","257,000","262,000",,,,
		OtherNonCurrentAssets,"27,281,000","38,052,000","15,053,000","17,311,000","12,824,000","12,338,000","12,945,000","14,253,000","10,731,000","10,380,000","16,439,000","16,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"2,673,935,000","2,864,620,000","1,096,926,000","1,127,839,000","1,012,878,000","1,022,126,000","1,092,082,000","1,092,526,000","1,127,967,000","1,044,349,000","1,048,647,000","1,047,838,000","1,038,775,000","1,029,291,000","1,012,065,000","955,810,000","940,889,000","804,505,000","763,234,000","788,856,000","786,642,000","765,546,000","910,204,000","905,923,000","963,678,000","1,002,384,000","1,018,800,000","472,029,000","437,177,000","431,116,000","264,042,000","223,405,000","198,898,000","106,963,000","95,810,000","94,990,000","95,175,000","95,346,000","84,559,000","84,153,000","84,283,000","84,294,000","66,525,000","66,151,000","12,478","2,503","1,132,294","28,250"
	CurrentLiabilities,"894,177,000","1,069,026,000","190,273,000","163,237,000","231,498,000","222,759,000","287,594,000","252,906,000","290,070,000","228,052,000","203,418,000","171,754,000","149,185,000","193,679,000","294,238,000","237,467,000","221,812,000","124,339,000","28,546,000","210,936,000","187,664,000","166,096,000","270,089,000","265,121,000","341,126,000","295,049,000","293,209,000","27,782,000","12,704,000","28,776,000","14,004,000","18,981,000","9,087,000","5,452,000","2,874,000","2,176,000","2,306,000","2,517,000","1,766,000","1,374,000","1,465,000","1,529,000","1,468,000","1,259,000","12,478","2,503","1,132,294","28,250"
		PayablesAndAccruedExpenses,"115,798,000","130,299,000","53,949,000","45,087,000","38,716,000","39,649,000","47,656,000","42,141,000","40,477,000","44,086,000","49,503,000","43,350,000","39,040,000","39,696,000","45,130,000","40,518,000","34,023,000","22,710,000","28,546,000","21,429,000","17,995,000","18,816,000","26,070,000","21,517,000","20,271,000","23,549,000","21,709,000","12,934,000","12,704,000","10,384,000","9,004,000","6,831,000","6,587,000","2,952,000","2,874,000","2,176,000","2,306,000","2,517,000","1,766,000","1,374,000","1,465,000","1,529,000","1,468,000","1,259,000","12,478","2,503","1,132,294","28,250"
			Payables,"108,843,000","123,124,000","52,241,000","43,178,000","36,828,000","37,673,000","45,768,000","40,171,000","38,378,000","41,890,000","48,709,000","42,659,000","38,359,000","38,977,000","44,590,000","40,095,000","33,650,000","22,461,000","28,412,000","21,253,000","17,455,000","18,325,000","25,240,000","20,816,000","19,096,000","22,310,000","21,151,000","12,904,000","12,673,000","10,335,000","8,974,000","6,801,000","6,555,000","2,889,000","2,843,000","2,145,000","2,274,000","2,485,000",,,,,,,"12,478","2,203","1,132,069","28,250"
				AccountsPayable,"81,498,000","106,332,000","39,593,000","30,530,000","24,535,000","25,416,000","34,319,000","28,748,000","21,250,000","25,399,000","32,249,000","26,374,000","22,092,000","22,815,000","28,477,000","24,173,000","17,896,000","17,216,000","23,236,000","16,940,000","13,154,000","14,028,000","22,231,000","17,807,000","16,089,000","19,304,000","18,724,000","10,922,000","10,691,000","8,353,000","7,407,000","5,725,000","5,493,000","2,374,000","2,329,000","1,769,000","1,770,000","1,986,000",,,,,,,"11,275",,"1,130,000","27,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,203","1,203","1,069","250"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,203","1,203","1,069","250"
				DividendsPayable,"27,345,000","16,792,000","12,648,000","12,648,000","12,293,000","12,257,000","11,449,000","11,423,000","17,128,000","16,491,000","16,460,000","16,285,000","16,267,000","16,162,000","16,113,000","15,922,000","15,754,000","5,245,000","5,176,000","4,313,000","4,301,000","4,297,000","3,009,000","3,009,000","3,007,000","3,006,000","2,427,000","1,982,000","1,982,000","1,982,000","1,567,000","1,076,000","1,062,000","515,000","514,000","376,000","504,000","499,000",,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,000","1,000","1,000"
			CurrentAccruedExpenses,"6,955,000","7,175,000","1,708,000","1,909,000","1,888,000","1,976,000","1,888,000","1,970,000","2,099,000","2,196,000","794,000","691,000","681,000","719,000","540,000","423,000","373,000","249,000","134,000","176,000","540,000","491,000","830,000","701,000","1,175,000","1,239,000","558,000","30,000","31,000","49,000","30,000","30,000","32,000","63,000","31,000","31,000","32,000","32,000",,,,,,,,"300","225","0"
				InterestPayable,"6,955,000","7,175,000","1,708,000","1,909,000","1,888,000","1,976,000","1,888,000","1,970,000","2,099,000","2,196,000","794,000","691,000","681,000","719,000","540,000","423,000","373,000","249,000","134,000","176,000","540,000","491,000","830,000","701,000","1,175,000","1,239,000","558,000","30,000","31,000","49,000","30,000","30,000","32,000","63,000","31,000","31,000","32,000","32,000",,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"778,379,000","938,727,000","136,324,000","118,150,000","192,782,000","183,110,000","239,938,000","210,765,000","249,593,000","183,966,000","153,915,000","128,404,000","110,145,000","153,983,000","249,108,000","196,949,000","187,789,000","101,629,000",,"189,507,000","169,669,000","147,280,000","244,019,000","243,604,000","320,855,000","271,500,000","271,500,000","14,848,000",,"18,392,000","5,000,000","12,150,000","2,500,000","2,500,000",,,,,,,,,,,,,,
			CurrentDebt,"778,379,000","938,727,000","136,324,000","118,150,000","192,782,000","183,110,000","239,938,000","210,765,000","249,593,000","183,966,000","153,915,000","128,404,000","110,145,000","153,983,000","249,108,000","196,949,000","187,789,000","101,629,000",,"189,507,000","169,669,000","147,280,000","244,019,000","243,604,000","320,855,000","271,500,000","271,500,000","14,848,000",,"18,392,000","5,000,000","12,150,000","2,500,000","2,500,000",,,,,,,,,,,,,,
				LineOfCredit,"778,379,000","938,727,000","136,324,000","118,150,000","192,782,000","183,110,000","239,938,000","210,765,000","249,593,000","183,966,000","153,915,000","128,404,000","110,145,000","153,983,000","249,108,000","196,949,000","187,789,000","101,629,000",,"189,507,000","169,669,000","147,280,000","244,019,000","243,604,000","320,855,000","271,500,000","271,500,000","14,848,000",,"18,392,000","5,000,000","12,150,000","2,500,000","2,500,000",,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,779,758,000","1,795,594,000","906,653,000","964,602,000","781,380,000","799,367,000","804,488,000","839,620,000","837,897,000","816,297,000","845,229,000","876,084,000","889,590,000","835,612,000","717,827,000","718,343,000","719,077,000","680,166,000","734,688,000","577,920,000","598,978,000","599,450,000","640,115,000","640,802,000","622,552,000","707,335,000","725,591,000","444,247,000","424,473,000","402,340,000","250,038,000","204,424,000","189,811,000","101,511,000","92,936,000","92,814,000","92,869,000","92,829,000","82,793,000","82,779,000","82,818,000","82,765,000","65,057,000","64,892,000","0","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"1,763,709,000","1,766,609,000","882,405,000","938,313,000","754,849,000","762,576,000","764,299,000","798,146,000","799,948,000","801,606,000","825,415,000","861,095,000","880,775,000","831,505,000","714,130,000","714,823,000","715,497,000","676,813,000","731,625,000","575,014,000","596,026,000","596,537,000","636,562,000","636,684,000","619,481,000","704,337,000","722,408,000","442,354,000","422,613,000","400,509,000","248,833,000","203,478,000","188,850,000","100,803,000","92,284,000","92,360,000","92,413,000","92,413,000","82,175,000","82,175,000","82,175,000","82,175,000","64,575,000","64,575,000",,,,
			LongTermDebt,"1,763,709,000","1,766,609,000","882,405,000","938,313,000","754,849,000","762,576,000","764,299,000","798,146,000","799,948,000","801,606,000","825,415,000","861,095,000","880,775,000","831,505,000","714,130,000","714,823,000","715,497,000","676,813,000","731,625,000","575,014,000","596,026,000","596,537,000","636,562,000","636,684,000","619,481,000","704,337,000","722,408,000","442,354,000","422,613,000","400,509,000","248,833,000","203,478,000","188,850,000","100,803,000","92,284,000","92,360,000","92,413,000","92,413,000","82,175,000","82,175,000","82,175,000","82,175,000","64,575,000","64,575,000",,,,
		DerivativeProductLiabilities,"128,000","11,896,000","17,492,000","19,386,000","19,540,000","29,842,000","33,453,000","34,614,000","30,937,000","7,769,000","12,415,000","7,394,000","1,460,000",,,,,,,"0","0","0","696,000","1,163,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"15,921,000","17,089,000","6,756,000","6,903,000","6,991,000","6,949,000","6,736,000","6,860,000","7,012,000","6,922,000","7,399,000","7,595,000","7,355,000","4,107,000","3,697,000","3,520,000","3,580,000","3,353,000","3,063,000","2,906,000","2,952,000","2,913,000","2,857,000","2,955,000","3,071,000","2,998,000","3,183,000","1,893,000","1,860,000","1,831,000","1,205,000","946,000","961,000","708,000","652,000","454,000","456,000","416,000","618,000","604,000","643,000","590,000","482,000","317,000",,,,
TotalEquityGrossMinorityInterest,"3,713,387,000","3,642,076,000","749,985,000","747,283,000","715,138,000","712,771,000","608,346,000","616,386,000","629,171,000","619,757,000","604,370,000","607,909,000","617,074,000","630,045,000","636,043,000","627,307,000","636,990,000","646,119,000","641,978,000","528,321,000","520,344,000","528,691,000","396,038,000","401,948,000","380,972,000","390,030,000","394,455,000","251,130,000","256,855,000","263,034,000","204,981,000","136,242,000","137,672,000","74,908,000","76,215,000","49,831,000","50,372,000","50,851,000","48,052,000","48,869,000","49,470,000","47,058,000","37,683,000","38,363,000","143,738","206,922","207,131","208,316"
	StockholdersEquity,"3,550,005,000","3,480,761,000","746,133,000","743,444,000","710,412,000","708,060,000","603,531,000","610,982,000","623,653,000","613,279,000","597,768,000","601,143,000","610,201,000","622,995,000","628,905,000","619,867,000","629,437,000","624,100,000","619,432,000","505,271,000","499,186,000","506,825,000","372,021,000","377,211,000","357,507,000","364,150,000","368,291,000","239,819,000","245,333,000","251,273,000","201,704,000","134,283,000","137,672,000","74,908,000","76,215,000","46,331,000","3,147,000","3,092,000","3,019,000","3,050,000","3,113,000","87,000","118,000","169,000","141,738","204,922","205,131","206,316"
		CapitalStock,"2,212,000","2,208,000","1,051,000","1,051,000","1,018,000","1,018,000","948,000","947,000","947,000","911,000","909,000","899,000","898,000","892,000","889,000","870,000","868,000","846,000","835,000","691,000","691,000","690,000","475,000","475,000","475,000","471,000","471,000","318,000","318,000","318,000","258,000","177,000","177,000","96,000","96,000","56,000","4,000","3,000","3,000","3,000","3,000","0","0","0","200","200","200","200"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"2,212,000","2,208,000","1,051,000","1,051,000","1,018,000","1,018,000","948,000","947,000","947,000","911,000","909,000","899,000","898,000","892,000","889,000","870,000","868,000","846,000","835,000","691,000","691,000","690,000","475,000","475,000","475,000","471,000","471,000","318,000","318,000","318,000","258,000","177,000","177,000","96,000","96,000","56,000","4,000","3,000","3,000","3,000","3,000","0","0","0","200","200","200","200"
		AdditionalPaidInCapital,"3,678,478,000","3,678,903,000","965,018,000","963,754,000","920,042,000","919,615,000","820,105,000","818,719,000","817,501,000","765,992,000","762,933,000","749,552,000","747,731,000","742,429,000","739,152,000","719,656,000","718,260,000","703,849,000","691,550,000","565,372,000","565,006,000","564,633,000","381,106,000","380,532,000","380,152,000","378,187,000","377,989,000","267,566,000","267,695,000","267,683,000","213,006,000","140,973,000","141,046,000","78,112,000","78,182,000","47,229,000","3,591,000","3,490,000","3,312,000","3,267,000","3,268,000","200,000","200,000","200,000","199,800","199,800","199,800","199,800"
		RetainedEarnings,"-140,643,000","-188,410,000","-200,429,000","-199,350,000","-190,151,000","-178,751,000","-179,834,000","-169,585,000","-159,045,000","-141,525,000","-148,977,000","-137,539,000","-136,120,000","-122,342,000","-120,924,000","-109,762,000","-97,581,000","-85,221,000","-76,419,000","-64,260,000","-70,608,000","-62,181,000","-8,833,000","-2,601,000","-23,094,000","-14,500,000","-10,174,000","-28,065,000","-22,680,000","-16,728,000","-11,560,000","-6,867,000","-3,551,000","-3,300,000","-2,063,000","-954,000","-448,000","-401,000","-296,000","-220,000","-158,000","-113,000","-82,000","-31,000","-58,262","4,922","5,131","6,316"
		GainsLossesNotAffectingRetainedEarnings,"9,958,000","-11,940,000","-19,507,000","-22,011,000","-20,497,000","-33,822,000","-37,688,000","-39,099,000","-35,750,000","-12,099,000","-17,097,000","-11,769,000","-2,308,000","2,016,000","9,788,000","9,103,000","7,890,000","4,626,000","3,466,000","3,468,000","4,097,000","3,683,000","-727,000","-1,195,000","-26,000","-8,000","5,000",,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,"163,382,000","161,315,000","3,852,000","3,839,000","4,726,000","4,711,000","4,815,000","5,404,000","5,518,000","6,478,000","6,602,000","6,766,000","6,873,000","7,050,000","7,138,000","7,440,000","7,553,000","22,019,000","22,546,000","23,050,000","21,158,000","21,866,000","24,017,000","24,737,000","23,465,000","25,880,000","26,164,000","11,311,000","11,522,000","11,761,000","3,277,000","1,959,000",,"0","0","3,500,000","47,225,000","47,759,000","45,033,000","45,819,000","46,357,000","46,971,000","37,565,000","38,194,000","2,000","2,000","2,000","2,000"
TotalCapitalization,"5,313,714,000","5,247,370,000","1,628,538,000","1,681,757,000","1,465,261,000","1,470,636,000","1,367,830,000","1,409,128,000","1,423,601,000","1,414,885,000","1,423,183,000","1,462,238,000","1,490,976,000","1,454,500,000","1,343,035,000","1,334,690,000","1,344,934,000","1,300,913,000","1,351,057,000","1,080,285,000","1,095,212,000","1,103,362,000","1,008,583,000","1,013,895,000","976,988,000","1,068,487,000","1,090,699,000","682,173,000","667,946,000","651,782,000","450,537,000","337,761,000","326,522,000","175,711,000","168,499,000","138,691,000","95,560,000","95,505,000","85,194,000","85,225,000","85,288,000","82,262,000","64,693,000","64,744,000","141,738","204,922","205,131","206,316"
CommonStockEquity,"3,550,005,000","3,480,761,000","746,133,000","743,444,000","710,412,000","708,060,000","603,531,000","610,982,000","623,653,000","613,279,000","597,768,000","601,143,000","610,201,000","622,995,000","628,905,000","619,867,000","629,437,000","624,100,000","619,432,000","505,271,000","499,186,000","506,825,000","372,021,000","377,211,000","357,507,000","364,150,000","368,291,000","239,819,000","245,333,000","251,273,000","201,704,000","134,283,000","137,672,000","74,908,000","76,215,000","46,331,000","3,147,000","3,092,000","3,019,000","3,050,000","3,113,000","87,000","118,000","169,000","141,738","204,922","205,131","206,316"
NetTangibleAssets,"3,525,818,000","3,427,492,000","745,787,000","742,730,000","710,016,000","707,268,000","603,531,000","610,908,000","623,393,000","612,869,000","597,417,000","600,933,000","610,013,000","622,251,000","628,350,000","619,461,000","627,988,000","623,001,000","618,014,000","504,472,000","498,813,000","506,707,000","372,021,000","377,211,000","357,507,000","360,415,000","360,747,000","239,637,000","243,991,000","248,022,000","200,377,000","133,157,000","135,845,000","74,391,000","76,215,000","46,292,000","2,990,000","2,818,000","3,019,000","3,050,000","3,113,000","87,000","118,000","169,000","141,738","204,922","205,131","206,316"
WorkingCapital,"-762,425,000","-941,795,000","-55,006,000","-121,320,000","-218,396,000","-209,144,000","-221,221,000","-234,745,000","-227,894,000","-213,619,000","-155,490,000","-102,420,000","-44,619,000","-91,547,000","-129,551,000","-71,676,000","-200,450,000","-102,164,000","19,694,000","-171,897,000","-107,128,000","-73,689,000","-227,748,000","-226,306,000","-309,392,000","-247,973,000","-263,787,000","6,810,000","14,426,000","-6,537,000","28,400,000","-5,547,000","20,816,000","735,000","15,763,000","1,938,000","1,882,000","1,511,000","3,927,000","4,156,000","4,227,000","1,193,000","1,277,000","1,560,000","143,738","206,922","207,131","208,316"
InvestedCapital,"6,092,093,000","6,186,097,000","1,764,862,000","1,799,907,000","1,658,043,000","1,653,746,000","1,607,768,000","1,619,893,000","1,673,194,000","1,598,851,000","1,577,098,000","1,590,642,000","1,601,121,000","1,608,483,000","1,592,143,000","1,531,639,000","1,532,723,000","1,402,542,000","1,351,057,000","1,269,792,000","1,264,881,000","1,250,642,000","1,252,602,000","1,257,499,000","1,297,843,000","1,339,987,000","1,362,199,000","697,021,000","667,946,000","670,174,000","455,537,000","349,911,000","329,022,000","178,211,000","168,499,000","138,691,000","95,560,000","95,505,000","85,194,000","85,225,000","85,288,000","82,262,000","64,693,000","64,744,000","141,738","204,922","205,131","206,316"
TangibleBookValue,"3,525,818,000","3,427,492,000","745,787,000","742,730,000","710,016,000","707,268,000","603,531,000","610,908,000","623,393,000","612,869,000","597,417,000","600,933,000","610,013,000","622,251,000","628,350,000","619,461,000","627,988,000","623,001,000","618,014,000","504,472,000","498,813,000","506,707,000","372,021,000","377,211,000","357,507,000","360,415,000","360,747,000","239,637,000","243,991,000","248,022,000","200,377,000","133,157,000","135,845,000","74,391,000","76,215,000","46,292,000","2,990,000","2,818,000","3,019,000","3,050,000","3,113,000","87,000","118,000","169,000","141,738","204,922","205,131","206,316"
TotalDebt,"2,542,088,000","2,705,336,000","1,018,729,000","1,056,463,000","947,631,000","945,686,000","1,004,237,000","1,008,911,000","1,049,541,000","985,572,000","979,330,000","989,499,000","990,920,000","985,488,000","963,238,000","911,772,000","903,286,000","778,442,000","731,625,000","764,521,000","765,695,000","743,817,000","880,581,000","880,288,000","940,336,000","975,837,000","993,908,000","457,202,000","422,613,000","418,901,000","253,833,000","215,628,000","191,350,000","103,303,000","92,284,000","92,360,000","92,413,000","92,413,000","82,175,000","82,175,000","82,175,000","82,175,000","64,575,000","64,575,000",,,,
NetDebt,"2,518,117,000","2,669,364,000","1,010,009,000","1,048,897,000","938,978,000","936,935,000","994,346,000","997,259,000","992,105,000","975,684,000","972,743,000","978,439,000","981,890,000","976,172,000","955,593,000","900,876,000","892,887,000","768,457,000","721,497,000","758,250,000","755,630,000","722,925,000","851,334,000","852,237,000","918,412,000","937,536,000","976,969,000","435,634,000","403,529,000","404,138,000","219,047,000","207,574,000","166,715,000","99,969,000","75,758,000","90,112,000","89,685,000","89,880,000","78,557,000","78,235,000","77,961,000","81,068,000","63,365,000","62,931,000",,,,
ShareIssued,"221,162,658","220,753,735","105,106,714","105,109,649","102,033,732","101,803,762","94,823,806","94,741,146","94,365,229","91,070,637","90,894,656","89,932,418","89,493,433","89,184,443","88,920,879","87,044,121","86,973,397","84,708,551","83,518,602","69,143,955","69,125,681","68,996,070","47,509,731","47,476,250","47,458,250","47,070,678","47,070,678","31,933,218","31,894,751","31,800,076","25,801,540","17,751,540","17,742,540","9,652,540","9,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540"
OrdinarySharesNumber,"221,162,658","220,753,735","105,106,714","105,109,649","102,033,732","101,803,762","94,823,806","94,741,146","94,365,229","91,070,637","90,894,656","89,932,418","89,493,433","89,184,443","88,920,879","87,044,121","86,973,397","84,708,551","83,518,602","69,143,955","69,125,681","68,996,070","47,509,731","47,476,250","47,458,250","47,070,678","47,070,678","31,933,218","31,894,751","31,800,076","25,801,540","17,751,540","17,742,540","9,652,540","9,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540","5,643,540"
