name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,07/31/1988,04/30/1988,01/31/1988,10/31/1987,07/31/1987,04/30/1987,01/31/1987,10/31/1986,07/31/1986,04/30/1986,01/31/1986,10/31/1985
TotalRevenue,"8,130,757,000","1,954,400,000","1,809,367,000","2,404,332,000","1,962,658,000","1,775,424,000","1,636,795,000","1,698,279,000","1,569,297,000","1,416,604,000","1,709,223,000","2,016,618,000","1,939,006,000","1,518,340,000","1,917,552,000","1,977,227,000","1,617,804,000","1,396,834,000","1,602,862,000","1,955,752,000","1,890,180,000","1,158,184,000","1,341,892,000","1,586,181,000","1,232,404,000","974,225,000","1,027,424,000","1,111,010,000","1,066,629,000","1,003,268,000","1,233,623,000","1,309,596,000","1,104,556,000","964,029,000","1,159,130,000","1,269,385,000","977,624,000","918,648,000","932,358,000","1,067,300,000","992,244,000","778,476,000","774,231,000","865,313,000","750,942,000","618,492,000","730,740,000","631,947,000","495,113,000","450,231,000","496,281,000","397,248,000","387,854,000","342,119,000","413,883,000","397,754,000","305,034,000","261,992,000","273,635,000","266,864,000","256,284,000","240,996,000","241,084,000","253,870,000","232,100,000","218,752,000","150,619,000","243,548,000","236,109,000","217,770,000","232,565,000","249,930,000","231,278,000","200,022,000","232,197,000","248,373,000","209,108,000","180,569,000","189,474,000","231,758,000","213,041,000","203,782,000","252,905,000","302,243,000","330,220,000","337,212,000","377,626,000","382,279,000","297,697,000","272,694,000","312,400,000","301,100,000","238,700,000","206,800,000","328,100,000","288,600,000","246,100,000","186,100,000","203,300,000","201,100,000","141,500,000","130,100,000","159,200,000","142,400,000","108,600,000","62,500,000","54,200,000","46,600,000","46,500,000","43,600,000","41,600,000","45,800,000","36,600,000","17,200,000","34,600,000","37,400,000","34,400,000","32,800,000","36,000,000","37,800,000","37,400,000","34,600,000","43,100,000","38,400,000","39,100,000","40,000,000","47,700,000","48,400,000","52,500,000","46,300,000","49,600,000","44,200,000","41,300,000","42,500,000","47,100,000","47,500,000","51,300,000","49,000,000","55,000,000","52,000,000","48,400,000","46,100,000","55,600,000","50,500,000","47,100,000","43,800,000","50,000,000"
	OperatingRevenue,"8,130,757,000","1,954,400,000","1,809,367,000","2,404,332,000","1,962,658,000","1,775,424,000","1,636,795,000","1,698,279,000","1,569,297,000","1,416,604,000","1,709,223,000","2,016,618,000","1,939,006,000","1,518,340,000","1,917,552,000","1,977,227,000","1,617,804,000","1,396,834,000","1,602,862,000","1,955,752,000","1,890,180,000","1,158,184,000","1,341,892,000","1,586,181,000","1,232,404,000","974,225,000","1,027,424,000","1,111,010,000","1,066,629,000","1,003,268,000","1,233,623,000","1,309,596,000","1,104,556,000","964,029,000","1,159,130,000","1,269,385,000","977,624,000","918,648,000","932,358,000","1,067,300,000","992,244,000","778,476,000","774,231,000","865,313,000","750,942,000","618,492,000","730,740,000","631,947,000","495,113,000","450,231,000","496,281,000","397,248,000","387,854,000","342,119,000","413,883,000","397,754,000","305,034,000","261,992,000","273,635,000","266,864,000","256,284,000","240,996,000","241,084,000","253,870,000","232,100,000","218,752,000","150,619,000","243,548,000","236,109,000","217,770,000","232,565,000","249,930,000","231,278,000","200,022,000","232,197,000","248,373,000","209,108,000","180,569,000","189,474,000","231,758,000","213,041,000","203,782,000","252,905,000","302,243,000","330,220,000","337,212,000","377,626,000","382,279,000","297,697,000","272,694,000","312,400,000","301,100,000","238,700,000","206,800,000","328,100,000","288,600,000","246,100,000","186,100,000","203,300,000","201,100,000","141,500,000","130,100,000","159,200,000","142,400,000","108,600,000","62,500,000","54,200,000","46,600,000","46,500,000","43,600,000","41,600,000","45,800,000","36,600,000","17,200,000","34,600,000","37,400,000","34,400,000","32,800,000","36,000,000","37,800,000","37,400,000","34,600,000","43,100,000","38,400,000","39,100,000","40,000,000","47,700,000","48,400,000","52,500,000","46,300,000","49,600,000","44,200,000","41,300,000","42,500,000","47,100,000","47,500,000","51,300,000","49,000,000","55,000,000","52,000,000","48,400,000","46,100,000","55,600,000","50,500,000","47,100,000","43,800,000","50,000,000"
CostOfRevenue,"7,025,192,000","1,733,316,000","1,559,308,000","2,057,336,000","1,675,232,000","1,513,859,000","1,322,235,000","1,380,522,000","1,341,825,000","1,226,297,000","1,434,238,000","1,690,558,000","1,633,400,000","1,312,048,000","1,653,988,000","1,681,438,000","1,366,584,000","1,237,299,000","1,421,665,000","1,726,173,000","1,626,335,000","971,134,000","1,120,554,000","1,368,988,000","1,068,182,000","884,401,000","916,231,000","972,711,000","945,947,000","886,414,000","1,063,059,000","1,122,961,000","950,889,000","841,054,000","987,080,000","1,081,132,000","822,655,000","791,499,000","794,139,000","924,304,000","872,152,000","684,657,000","689,393,000","744,965,000","643,181,000","528,553,000","604,107,000","528,579,000","417,341,000","388,855,000","421,911,000","335,241,000","328,047,000","290,926,000","358,336,000","335,569,000","259,561,000","226,844,000","236,391,000","230,867,000","213,327,000","210,591,000","208,582,000","214,743,000","198,125,000","191,957,000","109,944,000","207,373,000","209,218,000","204,970,000","208,392,000","219,517,000","206,261,000","194,573,000","252,187,000","212,922,000","175,267,000","152,785,000","200,970,000","196,604,000","183,018,000","164,586,000","202,696,000","247,394,000","272,750,000","265,358,000","290,665,000","293,351,000","224,933,000","208,929,000","235,700,000","227,800,000","178,300,000","162,100,000","245,400,000","218,500,000","186,200,000","153,000,000","158,300,000","151,000,000","101,800,000","93,200,000","120,100,000","103,300,000","81,600,000","47,300,000","41,600,000","36,300,000","33,400,000","32,000,000","32,200,000","34,400,000","28,000,000",,,"32,200,000","34,600,000","30,600,000","30,100,000","32,000,000",,,"37,200,000","32,800,000",,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"1,105,565,000","221,084,000","250,059,000","346,996,000","287,426,000","261,565,000","314,560,000","317,757,000","227,472,000","190,307,000","274,985,000","326,060,000","305,606,000","206,292,000","263,564,000","295,789,000","251,220,000","159,535,000","181,197,000","229,579,000","263,845,000","187,050,000","221,338,000","217,193,000","164,222,000","89,824,000","111,193,000","138,299,000","120,682,000","116,854,000","170,564,000","186,635,000","153,667,000","122,975,000","172,050,000","188,253,000","154,969,000","127,149,000","138,219,000","142,996,000","120,092,000","93,819,000","84,838,000","120,348,000","107,761,000","89,939,000","126,633,000","103,368,000","77,772,000","61,376,000","74,370,000","62,007,000","59,807,000","51,193,000","55,547,000","62,185,000","45,473,000","35,148,000","37,244,000","35,997,000","42,957,000","30,405,000","32,502,000","39,127,000","33,975,000","26,795,000","40,675,000","36,175,000","26,891,000","12,800,000","24,173,000","30,413,000","25,017,000","5,449,000","-19,990,000","35,451,000","33,841,000","27,784,000","-11,496,000","35,154,000","30,023,000","39,196,000","50,209,000","54,849,000","57,470,000","71,854,000","86,961,000","88,928,000","72,764,000","63,765,000","76,700,000","73,300,000","60,400,000","44,700,000","82,700,000","70,100,000","59,900,000","33,100,000","45,000,000","50,100,000","39,700,000","36,900,000","39,100,000","39,100,000","27,000,000","15,200,000","12,600,000","10,300,000","13,100,000","11,600,000","9,400,000","11,400,000","8,600,000",,,"5,200,000","-200,000","2,200,000","5,900,000","5,800,000",,,"5,900,000","5,600,000",,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"824,867,000","256,173,000","163,436,000","210,356,000","192,384,000","163,619,000","163,223,000","155,287,000","152,439,000","145,994,000","140,230,000","132,342,000","130,763,000","131,647,000","132,195,000","135,174,000","119,278,000","113,562,000","122,767,000","116,498,000","116,202,000","107,685,000","109,068,000","109,715,000","108,509,000","99,056,000","100,447,000","105,994,000","112,504,000","116,628,000","113,307,000","101,636,000","90,992,000","86,821,000","93,456,000","96,732,000","85,502,000","80,638,000","66,165,000","65,159,000","61,531,000","61,763,000","60,653,000","59,277,000","56,145,000","47,608,000","51,940,000","45,642,000","45,195,000","41,848,000","42,705,000","34,470,000","35,398,000","33,898,000","32,018,000","34,215,000","25,983,000","24,834,000","24,219,000","60,148,000","24,316,000","23,459,000","23,379,000","24,868,000","21,573,000","20,156,000","15,187,000","27,708,000","21,116,000","21,425,000","21,958,000","21,837,000","21,373,000","31,524,000","49,156,000","21,545,000","23,424,000","30,468,000","66,134,000","27,409,000","27,741,000","63,632,000","78,888,000","157,061,000","52,499,000","64,108,000","42,290,000","41,807,000","37,788,000","40,091,000","42,900,000","38,600,000","34,400,000","32,000,000","87,200,000","43,800,000","39,800,000","46,400,000","37,000,000","27,800,000","22,100,000","21,400,000","22,400,000","23,700,000","15,600,000","8,800,000","9,000,000","6,700,000","6,600,000","6,600,000","6,600,000","6,900,000","5,900,000",,,"5,100,000","8,000,000","5,200,000","6,000,000","5,400,000",,,"5,600,000","5,500,000",,,,,,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"381,769,000","145,390,000","57,264,000","91,638,000","84,960,000","73,108,000","76,029,000","72,690,000","84,959,000","85,514,000","78,919,000","77,146,000","70,819,000","72,616,000","75,743,000","80,311,000","67,602,000","63,622,000","73,102,000","66,397,000","70,823,000","64,781,000","66,402,000","67,131,000","67,852,000","60,048,000","58,833,000","63,798,000","69,250,000","74,030,000","70,851,000","59,889,000","54,237,000","53,327,000","55,641,000","58,976,000","51,900,000","48,885,000","39,332,000","42,514,000","39,591,000","40,809,000","38,954,000","39,419,000","37,560,000","32,499,000","37,157,000","30,846,000","30,983,000","27,673,000","25,313,000","23,710,000","24,654,000","23,255,000","22,998,000","26,376,000","19,966,000","20,046,000","19,376,000","55,865,000","20,234,000","19,679,000","19,486,000","21,157,000","17,373,000","16,594,000","12,796,000","18,546,000","16,465,000","16,460,000","18,981,000","17,532,000","16,717,000","21,320,000","43,268,000","14,663,000","15,912,000","17,909,000","56,854,000","19,196,000","19,266,000","22,079,000","63,540,000","142,422,000","36,164,000","47,914,000","27,645,000","25,834,000","21,930,000","23,112,000","27,400,000","24,600,000","20,500,000","19,400,000","74,900,000","32,000,000","28,900,000","38,500,000","27,900,000","22,100,000","17,600,000","17,600,000","19,400,000","20,000,000","12,600,000","6,500,000","6,900,000","4,800,000","4,800,000","5,000,000","5,200,000","5,000,000","4,200,000",,,"3,800,000","6,500,000","3,700,000","4,400,000","3,800,000",,,"3,900,000","3,800,000",,,,,,,,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"381,769,000","145,390,000","57,264,000","91,638,000","84,960,000","73,108,000","76,029,000","72,690,000","84,959,000","85,514,000","78,919,000","77,146,000","70,819,000","72,616,000","75,743,000","80,311,000","67,602,000","63,622,000","73,102,000","66,397,000","70,823,000","64,781,000","66,402,000","67,131,000","67,852,000","60,048,000","58,833,000","63,798,000","69,250,000","74,030,000","70,851,000","59,889,000","54,237,000","53,327,000","55,641,000","58,976,000","51,900,000","48,885,000","39,332,000","42,514,000","39,591,000","40,809,000",,"39,419,000","37,560,000","32,499,000","37,157,000","30,846,000","30,983,000","27,673,000","25,313,000","23,710,000","24,654,000","23,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"381,769,000","145,390,000","57,264,000","91,638,000","84,960,000","73,108,000","76,029,000","72,690,000","84,959,000","85,514,000","78,919,000","77,146,000","70,819,000","72,616,000","75,743,000","80,311,000","67,602,000","63,622,000","73,102,000","66,397,000","70,823,000","64,781,000","66,402,000","67,131,000","67,852,000","60,048,000","58,833,000","63,798,000","69,250,000","74,030,000","70,851,000","59,889,000","54,237,000","53,327,000","55,641,000","58,976,000","51,900,000","48,885,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"443,098,000","110,783,000","106,172,000","118,718,000","107,424,000","90,511,000","87,194,000","82,597,000","67,480,000","60,480,000","61,311,000","55,196,000","59,944,000","59,031,000","56,452,000","54,863,000","51,676,000","49,940,000","49,665,000","50,101,000","45,379,000","42,904,000","42,666,000","42,584,000","40,657,000","39,008,000","41,614,000","42,196,000","43,254,000","42,598,000","42,456,000","41,747,000","36,755,000","33,494,000","37,815,000","37,756,000","33,602,000","31,753,000","26,833,000","22,645,000","21,940,000","20,954,000","21,676,000","19,858,000","18,585,000","15,109,000","14,783,000","14,796,000","14,212,000","14,175,000","17,392,000","10,760,000","10,744,000","10,643,000","9,020,000","7,839,000","6,017,000","4,788,000","4,843,000","4,283,000","4,082,000","3,780,000","3,893,000","3,711,000","3,498,000","3,562,000","2,391,000","4,335,000","4,651,000","4,965,000","2,977,000","4,305,000","4,656,000","5,161,000","5,888,000","6,882,000","7,512,000","8,501,000","9,280,000","8,213,000","8,475,000","9,978,000","15,348,000","14,639,000","16,335,000","16,194,000","14,645,000","15,973,000","15,858,000","16,979,000","15,500,000","14,000,000","13,900,000","12,600,000","12,300,000","11,800,000","10,900,000","7,900,000","9,100,000","5,700,000","4,500,000","3,800,000","3,000,000","3,700,000","3,000,000","2,300,000","2,100,000","1,900,000","1,800,000","1,600,000","1,400,000","1,900,000","1,700,000",,,"1,300,000","1,500,000","1,500,000","1,600,000","1,600,000",,,"1,700,000","1,700,000",,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"443,098,000","110,783,000","106,172,000","118,718,000","107,424,000","90,511,000","87,194,000","82,597,000","67,480,000","60,480,000","61,311,000","55,196,000","59,944,000","59,031,000","56,452,000","54,863,000","51,676,000","49,940,000","49,665,000","50,101,000","45,379,000","42,904,000","42,666,000","42,584,000","40,657,000","39,008,000","41,614,000","42,196,000","43,254,000","42,598,000","42,456,000","41,747,000","36,755,000","33,494,000","37,815,000","37,756,000","33,602,000","31,753,000","26,833,000","22,645,000","21,940,000","20,954,000","21,676,000","19,858,000","18,585,000","15,109,000","14,783,000","14,796,000","14,212,000","14,175,000","17,392,000","10,760,000","10,744,000","10,643,000","9,020,000","7,839,000","6,017,000","4,788,000","4,843,000","4,283,000","4,082,000","3,780,000","3,893,000","3,711,000","3,498,000","3,562,000","2,391,000","4,335,000","4,651,000","4,965,000","2,977,000","4,305,000","4,656,000","5,161,000","5,888,000","6,882,000","7,512,000","8,501,000","9,280,000","8,213,000","8,475,000","9,978,000","15,348,000","14,639,000","16,335,000","16,194,000","14,645,000","15,973,000","15,858,000","16,979,000","15,500,000","14,000,000","13,900,000","12,600,000","12,300,000","11,800,000","10,900,000","7,900,000","9,100,000","5,700,000","4,500,000","3,800,000","3,000,000","3,700,000","3,000,000","2,300,000","2,100,000","1,900,000","1,800,000","1,600,000","1,400,000","1,900,000","1,700,000",,,"1,300,000","1,500,000","1,500,000","1,600,000","1,600,000",,,"1,700,000","1,700,000",,,,,,,,,,,,,,,,,,,,,,,
