name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
			PurchaseOfPPE,,,,,,,,,,,"-836,707,000","-376,868,000","-30,633,000","-118,385,000",,"-3,900,000",,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"-151,000","-21,000",,,,,,,"-105,801,000",,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"-151,000","-21,000",,,,,,,"-105,801,000",,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,"0",,,,"-37,267,000","-336,000",,,"0","-22,007,000","-3,570,000","-3,239,000","-177,814,000","-75,639,000","-43,588,000","-88,856,000","0","-16,000,000","-254,734,000","508,000","0","0","-3,915,000","0"
			PurchaseOfInvestmentProperties,,,"0",,,,"-37,267,000","-336,000",,,"0","-22,007,000","-3,570,000","-3,239,000","-177,814,000","-75,639,000","-43,588,000","-88,856,000","0","-16,000,000","-254,734,000",,"0","0",,
			SaleOfInvestmentProperties,,,,,,,,,,,,,,,"0",,,,,"0","0","508,000",,"0","0","0"
		NetInvestmentPurchaseAndSale,"-350,719,000","-434,204,000","567,803,000","-356,639,000","-127,679,000","-85,568,000","-357,393,000","-34,816,000","-39,266,000","-42,608,000",,"-27,497,000","-4,500,000","1,300,000",,"-3,900,000",,,,,,,,,,
			PurchaseOfInvestment,"-448,783,000","-532,268,000","567,803,000","-356,639,000","-127,679,000","-85,568,000","-356,343,000","-34,316,000","-39,666,000","-43,758,000",,"-27,497,000",,,,"-3,900,000",,,,,,,,,,
			SaleOfInvestment,,"98,064,000",,,,,,"-500,000","400,000","1,150,000",,,,"1,300,000",,,,,,,,,,,,
		NetOtherInvestingChanges,"-47,000","-981,000","-365,000","275,000","1,024,000","593,000","48,756,000","-3,882,000","-24,805,000","-18,748,000","2,611,000","-4,150,000","393,000","-250,000","1,015,000","232,000","878,000","-733,000","-1,538,000",,,"-1,042,000","-2,395,000","-963,000",,
FinancingCashFlow,"1,704,849,000","528,339,000","657,538,000","354,495,000","164,477,000","26,613,000","324,716,000","681,000","-87,668,000","306,886,000","916,611,000","399,124,000","105,472,000","123,888,000","169,464,000","60,290,000","-3,119,000","-1,103,000","76,802,000","-566,000","360,723,000","-1,809,000","1,804,000","186,000","3,929,000","-3,449,000"
	CashFlowFromContinuingFinancingActivities,"1,704,849,000","528,339,000","657,538,000","354,495,000","164,477,000","26,613,000","324,716,000","681,000","-87,668,000","306,886,000","916,611,000","399,124,000","105,472,000","123,888,000","169,464,000","60,290,000","-3,119,000","-1,103,000","76,802,000","-566,000","360,723,000","-1,809,000","1,804,000","186,000","3,929,000","-3,449,000"
		NetIssuancePaymentsOfDebt,"1,198,439,000","220,000,000","671,931,000","130,000,000","176,508,000","40,000,000","215,000,000","9,370,000","-81,200,000","173,800,000","693,750,000","146,364,000","109,625,000","-117,500,000","173,853,000",,,,"81,000,000","0","0","227,000,000",,"0","0","0"
			NetLongTermDebtIssuance,"1,198,439,000","220,000,000","671,931,000","130,000,000","176,508,000","40,000,000","215,000,000","9,370,000","-81,200,000","173,800,000","693,750,000","146,364,000","109,625,000","-117,500,000","173,853,000",,,,"81,000,000","0","0","227,000,000",,"0","0","0"
				LongTermDebtIssuance,"2,748,439,000","940,000,000","951,931,000","360,000,000","496,508,000","40,000,000","275,000,000","9,370,000","105,800,000","303,800,000","747,750,000","217,364,000","166,625,000","52,000,000","248,353,000",,,,"176,000,000","0","0","227,000,000",,"0","0","0"
				LongTermDebtPayments,"-1,550,000,000","-720,000,000","-280,000,000","-230,000,000","-320,000,000","0","-60,000,000","0","-187,000,000","-130,000,000","-54,000,000","-71,000,000","-57,000,000","-169,500,000",,,,,,,,,,,,
		NetCommonStockIssuance,"551,440,000","309,160,000","0","242,280,000","0","1,065,000","121,120,000","0","0","150,086,000","247,300,000",,,,"0",,,,"0","0","363,000,000",,,"0",,
			CommonStockIssuance,"551,440,000","309,160,000","0","242,280,000","0","1,065,000","121,120,000","0","0","150,086,000","247,300,000",,,,"0",,,,"0","0","363,000,000",,,"0",,
		CashDividendsPaid,"-36,989,000","-9,672,000","-9,613,000","-9,064,000","-8,640,000","-8,630,000","-8,300,000","-8,290,000","-7,960,000","-7,452,000","-6,308,000","-4,825,000","-2,748,000","-2,741,000","-2,735,000","-2,735,000","-2,729,000","-2,728,000",,,,,,,,
			CommonStockDividendPaid,"-36,989,000","-9,672,000","-9,613,000","-9,064,000","-8,640,000","-8,630,000","-8,300,000","-8,290,000","-7,960,000","-7,452,000","-6,308,000","-4,825,000","-2,748,000","-2,741,000","-2,735,000","-2,735,000","-2,729,000","-2,728,000",,,,,,,,
		NetOtherFinancingCharges,"-8,041,000","8,851,000","-4,780,000","-8,721,000","-3,391,000","-5,822,000","-3,104,000","-399,000","1,492,000","-9,548,000","-18,131,000","-7,015,000","-1,405,000","244,129,000","-1,654,000","-975,000","-390,000","1,625,000","-1,349,000","-566,000","-2,277,000","-228,809,000","1,804,000","186,000","3,929,000","-3,449,000"
EndCashPosition,"156,269,000","156,269,000","38,516,000","47,701,000","37,733,000","33,249,000","96,467,000","107,720,000","139,073,000","299,748,000","46,782,000","36,788,000","93,479,000","24,475,000","24,425,000","20,005,000","36,762,000","84,134,000","168,214,000","91,327,000","107,579,000","266,000","0","0","0","0"
	ChangesInCash,"123,020,000","117,753,000","-9,185,000","9,968,000","4,484,000","-63,218,000","-11,253,000","-31,353,000","-160,675,000","252,966,000","9,994,000","-56,691,000","69,004,000","50,000","4,420,000","-16,757,000","-47,372,000","-85,736,000","76,887,000","-16,252,000","107,579,000","266,000","0","0","0","-22,000"
	BeginningCashPosition,"33,249,000","38,516,000","47,701,000","37,733,000","33,249,000","96,467,000","107,720,000","139,073,000","299,748,000","46,782,000","36,788,000","93,479,000","24,475,000","24,425,000","20,005,000","36,762,000","84,134,000","169,870,000","91,327,000","107,579,000","0","0","0","0","0","22,000"
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,"168,000",,,,
CapitalExpenditure,,,,,,,,,,,"-836,707,000","-376,868,000","-30,633,000","-118,385,000",,"-3,900,000",,,,,,,,,,
IssuanceOfCapitalStock,"551,440,000","309,160,000","0","242,280,000","0","1,065,000","121,120,000","0","0","150,086,000","247,300,000",,,,"0",,,,"0","0","363,000,000",,,"0",,
IssuanceOfDebt,"2,748,439,000","940,000,000","951,931,000","360,000,000","496,508,000","40,000,000","275,000,000","9,370,000","105,800,000","303,800,000","747,750,000","217,364,000","166,625,000","52,000,000","248,353,000",,,,"176,000,000","0","0","227,000,000",,"0","0","0"
RepaymentOfDebt,"-1,550,000,000","-720,000,000","-280,000,000","-230,000,000","-320,000,000","0","-60,000,000","0","-187,000,000","-130,000,000","-54,000,000","-71,000,000","-57,000,000","-169,500,000",,,,,,,,,,,,
FreeCashFlow,"-1,191,608,000","24,599,000","-1,234,010,000","11,858,000","5,945,000","-4,856,000","9,935,000","7,000,000","11,340,000","7,436,000","-834,124,000","-379,992,000","-28,791,000","-121,649,000","2,712,000","2,260,000","3,600,000","4,956,000","1,623,000","2,875,000","1,590,000","2,609,000","591,000","777,000","685,000","3,427,000"
