name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
TotalAssets,"12,078,245,000","12,066,364,000","12,364,381,000","12,703,685,000","13,018,628,000","6,434,296,000","6,619,391,000","6,467,521,000","6,347,825,000","6,354,460,000","6,425,335,000","6,498,362,000","6,475,301,000","6,320,578,000","6,294,193,000","6,253,175,000","6,325,917,000","6,403,460,000","6,444,429,000","6,258,184,000","6,095,370,000","6,005,430,000","5,821,786,000","5,556,197,000","5,517,359,000","5,032,872,000","4,832,492,000","4,644,535,000","4,583,349,000","4,497,107,000","4,384,405,000","4,301,694,000","4,280,369,000","4,028,190,000","4,015,325,000","3,951,243,000","3,982,325,000","3,905,399,000","3,954,358,000","3,879,916,000","4,018,858,000","4,021,180,000","4,039,865,000","4,092,782,000","4,142,710,000","4,040,295,000","3,996,768,000","4,148,295,000","4,113,940,000","3,952,274,000","3,907,743,000","3,974,399,000","4,040,758,000","4,055,598,000","3,828,636,000","3,742,004,000","3,640,301,000","3,501,175,000","3,301,472,000","3,250,372,000","3,299,544,000","3,173,377,000","3,137,600,000","3,123,921,000","3,139,595,000","3,126,226,000","3,230,577,000","3,273,458,000","3,370,392,000","3,377,266,000","3,415,177,000","3,469,498,000","3,372,951,000","2,971,661,000","3,085,131,000","3,165,622,000","3,094,524,000","2,920,064,000","2,810,132,000","2,800,202,000","2,779,882,000","2,750,588,000","2,721,744,000","2,666,527,000","2,586,684,000","2,542,600,000","2,502,139,000","2,458,425,000","2,406,400,000","2,336,700,000","2,247,600,000","2,244,700,000","1,829,700,000","1,743,700,000","1,623,900,000","1,577,100,000","1,488,100,000","1,385,400,000","1,315,000,000","1,237,300,000","1,232,000,000","1,225,600,000","1,371,800,000"
TotalLiabilitiesNetMinorityInterest,"10,922,958,000","10,873,744,000","11,163,264,000","11,499,409,000","11,845,804,000","5,916,465,000","5,925,233,000","5,785,978,000","5,702,177,000","5,757,702,000","5,816,431,000","5,889,661,000","5,869,027,000","5,718,497,000","5,690,616,000","5,637,643,000","5,717,960,000","5,804,893,000","5,858,392,000","5,677,736,000","5,522,145,000","5,439,562,000","5,266,495,000","5,006,586,000","4,977,452,000","4,538,925,000","4,348,613,000","4,166,588,000","4,117,293,000","4,037,382,000","3,928,202,000","3,853,170,000","3,838,734,000","3,592,684,000","3,592,580,000","3,542,338,000","3,581,825,000","3,513,825,000","3,566,820,000","3,503,617,000","3,650,489,000","3,660,146,000","3,685,073,000","3,745,508,000","3,805,688,000","3,711,561,000","3,674,306,000","3,833,568,000","3,805,400,000","3,657,501,000","3,618,100,000","3,690,904,000","3,761,036,000","3,778,634,000","3,552,534,000","3,467,752,000","3,370,290,000","3,232,323,000","3,031,424,000","2,975,175,000","3,014,366,000","2,882,746,000","2,841,853,000","2,830,832,000","2,846,914,000","2,834,512,000","2,941,104,000","2,985,931,000","3,087,622,000","3,095,545,000","3,134,649,000","3,200,026,000","3,097,103,000","2,687,742,000","2,802,441,000","2,891,443,000","2,824,340,000","2,659,119,000","2,560,391,000","2,552,999,000","2,535,965,000","2,515,604,000","2,494,628,000","2,444,265,000","2,370,452,000","2,331,021,000","2,294,970,000","2,248,842,000","2,195,100,000","2,122,200,000","2,035,900,000","2,029,000,000","1,652,300,000","1,563,600,000","1,437,600,000","1,387,800,000","1,301,900,000","1,198,400,000","1,124,100,000","1,046,500,000","1,010,400,000","1,010,500,000","1,158,700,000"
TotalEquityGrossMinorityInterest,"1,155,287,000","1,192,620,000","1,201,117,000","1,204,276,000","1,172,824,000","517,831,000","694,158,000","681,543,000","645,648,000","596,758,000","608,904,000","608,701,000","606,274,000","602,081,000","603,577,000","615,532,000","607,957,000","598,567,000","586,037,000","580,448,000","573,225,000","565,868,000","555,291,000","549,611,000","539,907,000","493,947,000","483,879,000","477,947,000","466,056,000","459,725,000","456,203,000","448,524,000","441,635,000","435,506,000","422,745,000","408,905,000","400,500,000","391,574,000","387,538,000","376,299,000","368,369,000","361,034,000","354,792,000","347,274,000","337,022,000","328,734,000","322,462,000","314,727,000","308,540,000","294,773,000","289,643,000","283,495,000","279,722,000","276,964,000","276,102,000","274,252,000","270,011,000","268,852,000","270,048,000","275,197,000","285,178,000","290,631,000","295,747,000","293,089,000","292,681,000","291,714,000","289,473,000","287,527,000","282,770,000","281,721,000","280,528,000","269,472,000","275,848,000","283,919,000","282,690,000","274,179,000","270,184,000","260,945,000","249,741,000","247,203,000","243,917,000","234,984,000","227,116,000","222,262,000","216,232,000","211,579,000","207,169,000","209,583,000","211,300,000","214,500,000","211,700,000","215,700,000","177,400,000","180,100,000","186,300,000","189,300,000","186,200,000","187,000,000","190,900,000","190,800,000","221,600,000","215,100,000","213,100,000"
	StockholdersEquity,"1,155,287,000","1,192,620,000","1,201,117,000","1,204,276,000","1,172,824,000","517,831,000","694,158,000","681,543,000","645,648,000","596,758,000","608,904,000","608,701,000","606,274,000","602,081,000","603,577,000","615,532,000","607,957,000","598,567,000","586,037,000","580,448,000","573,225,000","565,868,000","555,291,000","549,611,000","539,907,000","493,947,000","483,879,000","477,947,000","466,056,000","459,725,000","456,203,000","448,524,000","441,635,000","435,506,000","422,745,000","408,905,000","400,500,000","391,574,000","387,538,000","376,299,000","368,369,000","361,034,000","354,792,000","347,274,000","337,022,000","328,734,000","322,462,000","314,727,000","308,540,000","294,773,000","289,643,000","283,495,000","279,722,000","276,964,000","276,102,000","274,252,000","270,011,000","268,852,000","270,048,000","275,197,000","285,178,000","290,631,000","295,747,000","293,089,000","292,681,000","291,714,000","289,473,000","287,527,000","282,770,000","281,721,000","280,528,000","269,472,000","275,848,000","283,919,000","282,690,000","274,179,000","270,184,000","260,945,000","249,741,000","247,203,000","243,917,000","234,984,000","227,116,000","222,262,000","216,232,000","211,579,000","207,169,000","209,583,000","211,300,000","214,500,000","211,700,000","215,700,000","177,400,000","180,100,000","186,300,000","189,300,000","186,200,000","187,000,000","190,900,000","190,800,000","221,600,000","215,100,000","213,100,000"
		CapitalStock,"116,985,000","116,985,000","116,985,000","116,985,000","116,985,000","199,000","117,106,000","117,106,000","72,761,000","537,000","537,000","537,000","537,000","537,000","537,000","537,000","537,000","536,000","536,000","536,000","536,000","536,000","535,000","535,000","533,000","533,000","532,000","532,000","529,000","529,000","529,000","529,000","528,000","528,000","526,000","522,000","522,000","520,000","519,000","517,000","516,000","516,000","515,000","514,000","513,000","512,000","511,000","511,000","511,000","511,000","511,000","511,000","511,000","511,000","511,000","511,000","509,000","509,000","509,000","509,000","509,000","509,000","509,000","508,000","508,000","506,000","505,000","503,000","503,000","501,000","500,000","497,000","495,000","327,000","323,000","321,000","320,000","318,000","315,000","314,000","207,000","203,000","146,000","145,000","145,000","145,000","145,000","145,000","100,000","100,000",,,,,,,,,,,,,
			PreferredStock,"116,569,000","116,569,000","116,569,000","116,569,000","116,569,000","0","116,569,000","116,569,000","72,224,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"416,000","416,000","416,000","416,000","416,000","199,000","537,000","537,000","537,000","537,000","537,000","537,000","537,000","537,000","537,000","537,000","537,000","536,000","536,000","536,000","536,000","536,000","535,000","535,000","533,000","533,000","532,000","532,000","529,000","529,000","529,000","529,000","528,000","528,000","526,000","522,000","522,000","520,000","519,000","517,000","516,000","516,000","515,000","514,000","513,000","512,000","511,000","511,000","511,000","511,000","511,000","511,000","511,000","511,000","511,000","511,000","509,000","509,000","509,000","509,000","509,000","509,000","509,000","508,000","508,000","506,000","505,000","503,000","503,000","501,000","500,000","497,000","495,000","327,000","323,000","321,000","320,000","318,000","315,000","314,000","207,000","203,000","146,000","145,000","145,000","145,000","145,000","145,000","100,000","100,000",,,,,,,,,,,,,
		AdditionalPaidInCapital,"494,969,000","494,125,000","493,775,000","492,848,000","492,431,000","360,741,000","278,580,000","278,581,000","279,327,000","279,322,000","279,768,000","279,327,000","278,358,000","277,512,000","277,718,000","278,194,000","277,070,000","276,730,000","276,674,000","280,453,000","279,553,000","278,356,000","265,227,000","266,984,000","263,206,000","262,798,000","259,906,000","259,637,000","254,750,000","254,358,000","254,103,000","253,840,000","252,680,000","252,253,000","250,105,000","242,605,000","241,464,000","239,041,000","237,192,000","233,469,000","232,506,000","231,521,000","230,196,000","228,996,000","227,061,000","225,585,000","224,239,000","223,802,000","223,046,000","214,654,000","214,254,000","213,790,000","214,357,000","213,917,000","213,335,000","212,359,000","209,036,000","208,369,000","207,896,000","207,355,000","206,792,000","206,601,000","206,351,000","205,013,000","204,896,000","204,083,000","202,923,000","200,207,000","199,269,000","198,183,000","196,750,000","193,277,000","189,430,000","186,156,000","178,515,000","174,672,000","173,228,000","170,468,000","162,162,000","160,802,000","158,308,000","151,952,000","151,398,000","151,005,000","150,260,000","150,127,000","150,034,000","149,836,000","149,700,000","149,400,000",,,,,,,,,,,,,
		RetainedEarnings,"677,990,000","654,726,000","630,744,000","613,791,000","574,297,000","172,075,000","601,913,000","592,497,000","585,294,000","581,817,000","579,830,000","580,159,000","572,175,000","565,713,000","558,357,000","551,818,000","544,762,000","535,130,000","524,237,000","516,165,000","509,453,000","503,539,000","507,956,000","502,569,000","496,518,000","451,606,000","445,326,000","440,335,000","433,863,000","427,126,000","420,170,000","413,437,000","408,009,000","402,986,000","397,664,000","391,989,000","384,855,000","379,166,000","377,266,000","370,294,000","363,559,000","358,079,000","350,094,000","343,669,000","336,060,000","329,668,000","323,777,000","317,088,000","311,748,000","306,787,000","303,330,000","299,635,000","297,350,000","297,848,000","297,146,000","293,371,000","289,500,000","288,112,000","287,253,000","285,458,000","284,643,000","285,420,000","284,367,000","282,132,000","278,021,000","274,579,000","270,547,000","266,419,000","264,140,000","258,237,000","252,979,000","246,700,000","239,275,000","231,771,000","226,248,000","215,397,000","206,363,000","186,870,000","179,060,000","170,646,000","163,077,000","156,433,000","150,264,000","145,310,000","140,924,000","137,127,000","133,769,000","130,039,000","126,300,000","122,900,000","119,100,000","115,300,000","111,400,000","108,000,000","105,200,000","102,200,000","99,700,000","97,500,000","94,700,000","92,600,000","89,100,000","84,100,000","82,900,000"
		TreasuryStock,"74,715,000","59,193,000","29,928,000","15,395,000","1,313,000","5,056,000","283,711,000","283,193,000","271,539,000","250,751,000","234,535,000","235,360,000","231,987,000","230,049,000","221,093,000","203,470,000","204,324,000","204,558,000","204,427,000","199,597,000","200,932,000","201,833,000","199,015,000","197,146,000","197,913,000","198,251,000","198,278,000","198,260,000","199,266,000","198,966,000","198,922,000","198,922,000","200,535,000","200,520,000","200,550,000","200,550,000","202,574,000","202,584,000","202,584,000","202,584,000","204,442,000","204,442,000","204,442,000","204,441,000","206,546,000","206,546,000","206,259,000","206,259,000","208,036,000","207,884,000","207,884,000","207,884,000","210,471,000","210,471,000","210,471,000","211,626,000","211,775,000","211,121,000","207,005,000","195,392,000","184,576,000","179,011,000","176,034,000","173,509,000","170,611,000","168,579,000","166,018,000","162,348,000","159,839,000","157,263,000","151,901,000","147,463,000","141,610,000","120,086,000","108,457,000","103,577,000","99,222,000","88,105,000","81,489,000","75,913,000","71,755,000","68,979,000","66,799,000","65,564,000","63,166,000","59,718,000","57,503,000","48,956,000","44,700,000","39,300,000",,,,,,,,,,,,,
