name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
		GoodwillAndOtherIntangibleAssets,"1,660,000,000","1,665,000,000","1,857,000,000","1,892,000,000","1,907,000,000","1,950,000,000","1,972,000,000","2,004,000,000","2,049,000,000","2,118,000,000","2,760,000,000","2,831,000,000","3,798,000,000","4,200,000,000","4,128,000,000","4,195,000,000","4,288,000,000","4,257,000,000","4,858,000,000","4,944,000,000","4,982,000,000","5,323,000,000","6,075,000,000","6,145,000,000","6,226,000,000","6,693,000,000"
			Goodwill,"1,335,000,000","1,339,000,000","1,506,000,000","1,519,000,000","1,513,000,000","1,528,000,000","1,506,000,000","1,491,000,000","1,486,000,000","1,502,000,000","2,090,000,000","2,105,000,000","3,171,000,000","3,408,000,000","3,417,000,000","3,424,000,000","3,457,000,000","3,366,000,000","3,899,000,000","3,921,000,000","3,899,000,000","3,889,000,000","4,850,000,000","4,857,000,000","4,875,000,000","4,872,000,000"
			OtherIntangibleAssets,"325,000,000","326,000,000","351,000,000","373,000,000","394,000,000","422,000,000","466,000,000","513,000,000","563,000,000","616,000,000","670,000,000","726,000,000","627,000,000","792,000,000","711,000,000","771,000,000","831,000,000","891,000,000","959,000,000","1,023,000,000","1,083,000,000","1,434,000,000","1,225,000,000","1,288,000,000","1,351,000,000","1,821,000,000"
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,"11,000,000",,,,"31,000,000",,,,"53,000,000"
		DuefromRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,"11,000,000",,,,,,,,
		NonCurrentDeferredAssets,"85,000,000","73,000,000","73,000,000","73,000,000","74,000,000","76,000,000","75,000,000","73,000,000","76,000,000","84,000,000","83,000,000","81,000,000",,"100,000,000",,,,,,,,"123,000,000",,,,"126,000,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"123,000,000",,,,"126,000,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,"0",,,,"9,000,000"
		OtherNonCurrentAssets,"100,000,000","106,000,000","135,000,000","144,000,000","92,000,000","102,000,000","108,000,000","117,000,000","111,000,000","113,000,000","104,000,000","134,000,000","360,000,000","88,000,000","312,000,000","304,000,000","343,000,000","313,000,000","328,000,000","456,000,000","462,000,000","32,000,000","564,000,000","544,000,000","580,000,000","23,000,000"
TotalLiabilitiesNetMinorityInterest,"2,575,000,000","2,762,000,000","2,767,000,000","2,796,000,000","2,840,000,000","3,066,000,000","3,035,000,000","3,009,000,000","3,032,000,000","3,214,000,000","3,104,000,000","3,402,000,000","3,736,000,000","3,458,000,000","3,371,000,000","3,937,000,000","4,001,000,000","4,019,000,000","4,235,000,000","4,331,000,000","4,259,000,000","4,279,000,000","3,433,000,000","3,511,000,000","3,745,000,000","3,896,000,000"
	CurrentLiabilities,"926,000,000","1,025,000,000","987,000,000","1,054,000,000","1,045,000,000","1,092,000,000","1,041,000,000","1,022,000,000","1,023,000,000","1,177,000,000","1,123,000,000","1,217,000,000","1,434,000,000","1,197,000,000","1,251,000,000","1,313,000,000","1,374,000,000","1,368,000,000","1,214,000,000","1,212,000,000","1,248,000,000","1,402,000,000","2,306,000,000","2,396,000,000","2,595,000,000","2,741,000,000"
		PayablesAndAccruedExpenses,"526,000,000","542,000,000","497,000,000","498,000,000","506,000,000","516,000,000","525,000,000","537,000,000","561,000,000","712,000,000","708,000,000","583,000,000","621,000,000","578,000,000","216,000,000","158,000,000","152,000,000","138,000,000","147,000,000","106,000,000","130,000,000","385,000,000","1,222,000,000","1,210,000,000","1,261,000,000","1,472,000,000"
			Payables,"223,000,000","222,000,000","201,000,000","196,000,000","200,000,000","214,000,000","199,000,000","197,000,000","209,000,000","225,000,000","169,000,000","194,000,000","313,000,000","248,000,000","216,000,000","158,000,000","152,000,000","138,000,000","147,000,000","106,000,000","130,000,000","319,000,000","1,222,000,000","1,210,000,000","1,261,000,000","1,437,000,000"
				AccountsPayable,"189,000,000","198,000,000","169,000,000","161,000,000","167,000,000","182,000,000","173,000,000","170,000,000","168,000,000","198,000,000","145,000,000","161,000,000","313,000,000","230,000,000","216,000,000","158,000,000","152,000,000","138,000,000","147,000,000","106,000,000","130,000,000","164,000,000","116,000,000","105,000,000","121,000,000","264,000,000"
				TotalTaxPayable,"34,000,000","24,000,000","32,000,000","35,000,000","33,000,000","32,000,000","26,000,000","27,000,000","41,000,000","27,000,000","24,000,000","33,000,000",,"18,000,000",,,,,,,,"19,000,000",,,,"30,000,000"
					IncomeTaxPayable,"17,000,000","10,000,000","18,000,000","21,000,000","16,000,000","16,000,000","9,000,000","12,000,000","27,000,000","11,000,000","7,000,000","15,000,000",,"3,000,000",,,,,,,,"5,000,000",,,,"9,000,000"
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,"0","0","0","0","124,000,000",,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,"12,000,000","1,106,000,000","1,105,000,000","1,140,000,000","1,143,000,000"
			CurrentAccruedExpenses,"303,000,000","320,000,000","296,000,000","302,000,000","306,000,000","302,000,000","326,000,000","340,000,000","352,000,000","487,000,000","539,000,000","389,000,000","308,000,000","330,000,000",,,,,,,,"66,000,000",,,,"35,000,000"
				InterestPayable,"17,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,"3,000,000","1,000,000","5,000,000","11,000,000","7,000,000","15,000,000","13,000,000","16,000,000",,"36,000,000",,,,,,,,"20,000,000",,,,"13,000,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"206,000,000","243,000,000","252,000,000","234,000,000","205,000,000","237,000,000","200,000,000","182,000,000","151,000,000","174,000,000","140,000,000","165,000,000","148,000,000","193,000,000","233,000,000","297,000,000","289,000,000","335,000,000","221,000,000","247,000,000","257,000,000","269,000,000","245,000,000","267,000,000","326,000,000","249,000,000"
		CurrentDebtAndCapitalLeaseObligation,"97,000,000","101,000,000","92,000,000","161,000,000","167,000,000","171,000,000","159,000,000","150,000,000","147,000,000","141,000,000","147,000,000","158,000,000","165,000,000","55,000,000","49,000,000","43,000,000","81,000,000","82,000,000","71,000,000","59,000,000","46,000,000","28,000,000","22,000,000","22,000,000","23,000,000","24,000,000"
			CurrentDebt,"30,000,000","30,000,000","21,000,000","89,000,000","89,000,000","90,000,000","78,000,000","68,000,000","60,000,000","50,000,000","50,000,000","52,000,000","53,000,000","55,000,000","49,000,000","43,000,000","81,000,000","82,000,000","71,000,000","59,000,000","46,000,000","28,000,000","22,000,000","22,000,000","23,000,000","24,000,000"
				OtherCurrentBorrowings,"30,000,000","30,000,000","21,000,000","89,000,000","89,000,000","90,000,000","78,000,000","68,000,000","60,000,000","50,000,000","50,000,000","52,000,000","53,000,000",,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"67,000,000","71,000,000","71,000,000","72,000,000","78,000,000","81,000,000","81,000,000","82,000,000","87,000,000","91,000,000","97,000,000","106,000,000","112,000,000",,,,,,,,,,,,,
		CurrentDeferredLiabilities,"75,000,000","82,000,000","111,000,000","124,000,000","128,000,000","133,000,000","112,000,000","106,000,000","109,000,000","108,000,000","95,000,000","92,000,000","103,000,000","112,000,000","119,000,000","129,000,000","142,000,000","151,000,000","184,000,000","196,000,000","212,000,000","206,000,000","208,000,000","212,000,000","226,000,000","227,000,000"
			CurrentDeferredRevenue,"75,000,000","82,000,000","111,000,000","124,000,000","128,000,000","133,000,000","112,000,000","106,000,000","109,000,000","108,000,000","95,000,000","92,000,000","103,000,000","112,000,000","119,000,000","129,000,000","142,000,000","151,000,000","184,000,000","196,000,000","212,000,000","206,000,000","208,000,000","212,000,000","226,000,000","227,000,000"
		OtherCurrentLiabilities,"22,000,000","57,000,000","35,000,000","37,000,000","36,000,000","34,000,000","40,000,000","36,000,000","48,000,000","27,000,000","20,000,000","203,000,000","397,000,000","223,000,000","634,000,000","686,000,000","710,000,000","662,000,000","591,000,000","604,000,000","603,000,000","494,000,000","609,000,000","685,000,000","759,000,000","756,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,649,000,000","1,737,000,000","1,780,000,000","1,742,000,000","1,795,000,000","1,974,000,000","1,994,000,000","1,987,000,000","2,009,000,000","2,037,000,000","1,981,000,000","2,185,000,000","2,302,000,000","2,261,000,000","2,120,000,000","2,624,000,000","2,627,000,000","2,651,000,000","3,021,000,000","3,119,000,000","3,011,000,000","2,877,000,000","1,127,000,000","1,115,000,000","1,150,000,000","1,155,000,000"
		LongTermProvisions,,,,,,"5,000,000","5,000,000","5,000,000","5,000,000","6,000,000","7,000,000","12,000,000",,"13,000,000",,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,456,000,000","1,567,000,000","1,579,000,000","1,539,000,000","1,593,000,000","1,627,000,000","1,783,000,000","1,799,000,000","1,820,000,000","1,693,000,000","1,713,000,000","1,752,000,000","1,778,000,000","1,512,000,000","1,528,000,000","2,001,000,000","1,972,000,000","1,979,000,000","1,991,000,000","2,071,000,000","2,075,000,000","1,913,000,000","26,000,000","29,000,000","33,000,000","37,000,000"
			LongTermDebt,"1,277,000,000","1,383,000,000","1,384,000,000","1,340,000,000","1,388,000,000","1,420,000,000","1,574,000,000","1,581,000,000","1,596,000,000","1,464,000,000","1,468,000,000","1,488,000,000","1,496,000,000","1,512,000,000","1,528,000,000","2,001,000,000","1,972,000,000","1,979,000,000","1,991,000,000","2,071,000,000","2,075,000,000","1,913,000,000","26,000,000","29,000,000","33,000,000","37,000,000"
			LongTermCapitalLeaseObligation,"179,000,000","184,000,000","195,000,000","199,000,000","205,000,000","207,000,000","209,000,000","218,000,000","224,000,000","229,000,000","245,000,000","264,000,000","282,000,000",,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"149,000,000","123,000,000","150,000,000","154,000,000","153,000,000","150,000,000","158,000,000","115,000,000","127,000,000","132,000,000","204,000,000","212,000,000","283,000,000","359,000,000","320,000,000","346,000,000","382,000,000","384,000,000","605,000,000","592,000,000","616,000,000","693,000,000","781,000,000","787,000,000","766,000,000","864,000,000"
			NonCurrentDeferredTaxesLiabilities,"102,000,000","75,000,000","111,000,000","114,000,000","120,000,000","121,000,000","138,000,000","93,000,000","108,000,000","111,000,000","181,000,000","186,000,000","283,000,000","327,000,000","320,000,000","346,000,000","382,000,000","384,000,000","605,000,000","592,000,000","616,000,000","619,000,000","781,000,000","787,000,000","766,000,000","764,000,000"
			NonCurrentDeferredRevenue,"47,000,000","48,000,000","39,000,000","40,000,000","33,000,000","29,000,000","20,000,000","22,000,000","19,000,000","21,000,000","23,000,000","26,000,000",,"32,000,000",,,,,,,,"74,000,000",,,,"100,000,000"
		TradeandOtherPayablesNonCurrent,"12,000,000","15,000,000","16,000,000","15,000,000","15,000,000","15,000,000","13,000,000","16,000,000","20,000,000","20,000,000","14,000,000","19,000,000",,"29,000,000",,,,,,,,"17,000,000",,,,"24,000,000"
		NonCurrentAccruedExpenses,,,,,,,,,,"0","0",,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,,,,,,,,,,,,,,"4,000,000","151,000,000","171,000,000","172,000,000","172,000,000","151,000,000","151,000,000","151,000,000","153,000,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,"4,000,000","151,000,000","171,000,000","172,000,000","172,000,000","151,000,000","151,000,000","151,000,000","153,000,000"
		PreferredSecuritiesOutsideStockEquity,,"142,000,000",,,,"142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000",,,,
		OtherNonCurrentLiabilities,"32,000,000","32,000,000","35,000,000","34,000,000","34,000,000","35,000,000","35,000,000","52,000,000","37,000,000","44,000,000","43,000,000","48,000,000","99,000,000","206,000,000","130,000,000","135,000,000","131,000,000","142,000,000","132,000,000","143,000,000","148,000,000","82,000,000","169,000,000","148,000,000","200,000,000","77,000,000"
TotalEquityGrossMinorityInterest,"1,404,000,000","1,274,000,000","1,325,000,000","1,327,000,000","1,310,000,000","1,190,000,000","1,325,000,000","1,317,000,000","1,362,000,000","1,300,000,000","2,010,000,000","1,901,000,000","2,927,000,000","3,222,000,000","3,359,000,000","3,499,000,000","3,510,000,000","3,529,000,000","3,312,000,000","3,317,000,000","3,441,000,000","3,430,000,000","5,490,000,000","5,506,000,000","5,383,000,000","5,162,000,000"
	StockholdersEquity,"1,404,000,000","1,274,000,000","1,325,000,000","1,327,000,000","1,310,000,000","1,190,000,000","1,325,000,000","1,317,000,000","1,362,000,000","1,300,000,000","2,010,000,000","1,901,000,000","2,927,000,000","3,222,000,000","3,359,000,000","3,499,000,000","3,510,000,000","3,529,000,000","3,312,000,000","3,317,000,000","3,441,000,000","3,430,000,000","5,490,000,000","5,506,000,000","5,383,000,000","5,162,000,000"
		CapitalStock,"144,000,000","144,000,000","144,000,000","144,000,000","144,000,000","2,000,000","144,000,000","144,000,000","144,000,000","2,000,000","144,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","144,000,000","144,000,000","0","0","0","0"
			PreferredStock,"142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000",,,,
			CommonStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","0","0","0","0"
		AdditionalPaidInCapital,"3,912,000,000","3,910,000,000","3,912,000,000","3,907,000,000","3,902,000,000","3,899,000,000","3,901,000,000","3,896,000,000","3,891,000,000","3,890,000,000","3,886,000,000","3,886,000,000","3,879,000,000","3,878,000,000","3,871,000,000","3,865,000,000","3,853,000,000","3,850,000,000","3,834,000,000","3,828,000,000","3,816,000,000","3,812,000,000","5,693,000,000","5,700,000,000","5,555,000,000","5,343,000,000"
		RetainedEarnings,"-2,217,000,000","-2,351,000,000","-2,308,000,000","-2,317,000,000","-2,326,000,000","-2,313,000,000","-2,299,000,000","-2,290,000,000","-2,236,000,000","-2,185,000,000","-1,601,000,000","-1,583,000,000","-551,000,000","-233,000,000","-90,000,000","144,000,000","136,000,000","171,000,000","-34,000,000","-15,000,000","-8,000,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"-435,000,000","-429,000,000","-423,000,000","-407,000,000","-410,000,000","-398,000,000","-421,000,000","-433,000,000","-437,000,000","-407,000,000","-419,000,000","-404,000,000","-403,000,000","-425,000,000","-424,000,000","-512,000,000","-481,000,000","-494,000,000","-490,000,000","-498,000,000","-511,000,000","-526,000,000","-203,000,000","-194,000,000","-172,000,000","-181,000,000"
TotalCapitalization,"2,681,000,000","2,657,000,000","2,709,000,000","2,667,000,000","2,698,000,000","2,610,000,000","2,899,000,000","2,898,000,000","2,958,000,000","2,764,000,000","3,478,000,000","3,389,000,000","4,423,000,000","4,734,000,000","4,887,000,000","5,500,000,000","5,482,000,000","5,508,000,000","5,303,000,000","5,388,000,000","5,516,000,000","5,343,000,000","5,516,000,000","5,535,000,000","5,416,000,000","5,199,000,000"
PreferredStockEquity,"142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000","142,000,000",,,,
CommonStockEquity,"1,262,000,000","1,132,000,000","1,183,000,000","1,185,000,000","1,168,000,000","1,190,000,000","1,183,000,000","1,175,000,000","1,220,000,000","1,300,000,000","1,868,000,000","1,901,000,000","2,927,000,000","3,222,000,000","3,359,000,000","3,499,000,000","3,510,000,000","3,529,000,000","3,312,000,000","3,317,000,000","3,299,000,000","3,288,000,000","5,490,000,000","5,506,000,000","5,383,000,000","5,162,000,000"
CapitalLeaseObligations,"246,000,000","255,000,000","266,000,000","271,000,000","283,000,000","288,000,000","290,000,000","300,000,000","311,000,000","320,000,000","342,000,000","370,000,000","394,000,000",,,,,,,,,,,,,
NetTangibleAssets,"-256,000,000","-391,000,000","-532,000,000","-565,000,000","-597,000,000","-760,000,000","-647,000,000","-687,000,000","-687,000,000","-818,000,000","-750,000,000","-930,000,000","-871,000,000","-978,000,000","-769,000,000","-696,000,000","-778,000,000","-728,000,000","-1,546,000,000","-1,627,000,000","-1,541,000,000","-1,893,000,000","-585,000,000","-639,000,000","-843,000,000","-1,531,000,000"
WorkingCapital,"717,000,000","655,000,000","524,000,000","433,000,000","506,000,000","485,000,000","612,000,000","546,000,000","549,000,000","409,000,000","423,000,000","390,000,000","397,000,000","767,000,000","742,000,000","1,348,000,000","1,246,000,000","1,342,000,000","898,000,000","774,000,000","726,000,000","515,000,000","-286,000,000","-336,000,000","-554,000,000","-867,000,000"
InvestedCapital,"2,569,000,000","2,545,000,000","2,588,000,000","2,614,000,000","2,645,000,000","2,700,000,000","2,835,000,000","2,824,000,000","2,876,000,000","2,814,000,000","3,386,000,000","3,441,000,000","4,476,000,000","4,789,000,000","4,936,000,000","5,543,000,000","5,563,000,000","5,590,000,000","5,374,000,000","5,447,000,000","5,420,000,000","5,229,000,000","5,538,000,000","5,557,000,000","5,439,000,000","5,223,000,000"
TangibleBookValue,"-398,000,000","-533,000,000","-674,000,000","-707,000,000","-739,000,000","-760,000,000","-789,000,000","-829,000,000","-829,000,000","-818,000,000","-892,000,000","-930,000,000","-871,000,000","-978,000,000","-769,000,000","-696,000,000","-778,000,000","-728,000,000","-1,546,000,000","-1,627,000,000","-1,683,000,000","-2,035,000,000","-585,000,000","-639,000,000","-843,000,000","-1,531,000,000"
TotalDebt,"1,553,000,000","1,668,000,000","1,671,000,000","1,700,000,000","1,760,000,000","1,798,000,000","1,942,000,000","1,949,000,000","1,967,000,000","1,834,000,000","1,860,000,000","1,910,000,000","1,943,000,000","1,567,000,000","1,577,000,000","2,044,000,000","2,053,000,000","2,061,000,000","2,062,000,000","2,130,000,000","2,121,000,000","1,941,000,000","48,000,000","51,000,000","56,000,000","61,000,000"
NetDebt,"719,000,000","998,000,000","1,011,000,000","1,032,000,000","1,088,000,000","1,060,000,000","1,164,000,000","1,221,000,000","1,261,000,000","1,018,000,000","1,290,000,000","1,264,000,000","1,029,000,000","811,000,000","991,000,000","1,051,000,000","1,500,000,000","1,403,000,000","1,594,000,000","1,821,000,000","1,866,000,000","1,551,000,000",,,,
ShareIssued,"215,604,000","215,381,000","212,672,000","212,556,000","212,388,620","212,074,000","209,273,000","209,225,000","209,058,215","211,511,000","211,364,000","210,417,000","211,623,000","211,306,000","211,277,000","210,528,000","210,494,000","210,440,000","210,372,000","209,355,000","203,640,000","202,875,000","202,795,510","202,795,510","202,795,510","202,795,510"
OrdinarySharesNumber,"215,604,000","215,381,000","212,672,000","212,556,000","212,388,620","212,074,000","209,273,000","209,225,000","209,058,215","211,511,000","211,364,000","210,417,000","211,623,000","211,306,000","211,277,000","210,528,000","210,494,000","210,440,000","210,372,000","209,355,000","203,640,000","202,875,000","202,795,510","202,795,510","202,795,510","202,795,510"
