name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"18,872,000,000","19,769,179,000","19,317,368,000","18,088,582,000","15,104,493,000","10,988,474,000"
	CurrentAssets,"18,355,000,000","19,283,542,000","18,849,696,000","17,900,887,000","14,967,248,000","10,872,584,000"
		CashCashEquivalentsAndShortTermInvestments,"6,231,000,000","6,280,666,000","7,720,445,000","6,527,481,000","5,971,055,000","2,208,334,000"
			CashAndCashEquivalents,"6,191,000,000","6,253,477,000","6,166,705,000","5,077,752,000","4,794,546,000","1,402,629,000"
				CashFinancial,,"2,249,925,000",,,,
				CashEquivalents,,"4,003,552,000",,,,
			OtherShortTermInvestments,"40,000,000","27,189,000","1,553,740,000","1,449,729,000","1,176,509,000","805,705,000"
		Receivables,"5,339,000,000","6,727,226,000","6,224,459,000","5,633,435,000","5,542,535,000","3,478,643,000"
			AccountsReceivable,"5,339,000,000","6,727,226,000","6,224,459,000","5,633,435,000","5,542,535,000","3,478,643,000"
				GrossAccountsReceivable,"5,359,000,000","6,767,442,000",,,,
				AllowanceForDoubtfulAccountsReceivable,"-20,000,000","-40,216,000",,,,
		PrepaidAssets,"369,000,000","327,917,000","414,524,000","339,616,000","368,724,000","254,143,000"
		RestrictedCash,"4,458,000,000","3,992,419,000","4,469,988,000","5,374,594,000","3,049,583,000","4,914,660,000"
		OtherCurrentAssets,"1,958,000,000","1,955,314,000","20,280,000","25,761,000","35,351,000","16,804,000"
	TotalNonCurrentAssets,"517,000,000","485,637,000","467,672,000","187,695,000","137,245,000","115,890,000"
		NetPPE,"321,000,000","146,419,000","114,666,000","71,078,000","54,223,000","45,834,000"
			GrossPPE,"321,000,000","185,456,000","146,173,000","96,858,000","75,130,000","62,920,000"
				MachineryFurnitureEquipment,,"76,800,000","65,365,000","51,166,000","41,753,000","34,219,000"
				OtherProperties,"321,000,000","64,313,000","53,395,000","38,426,000","28,814,000","18,945,000"
				ConstructionInProgress,,"44,343,000","27,413,000","7,266,000","4,563,000","9,756,000"
			AccumulatedDepreciation,,"-39,037,000","-31,507,000","-25,780,000","-20,907,000","-17,086,000"
		GoodwillAndOtherIntangibleAssets,"132,000,000","134,628,000","130,791,000",,,
			Goodwill,"100,000,000","100,521,000","95,564,000",,,
			OtherIntangibleAssets,"32,000,000","34,107,000","35,227,000",,,
		NonCurrentPrepaidAssets,"35,000,000",,,,,
		OtherNonCurrentAssets,"29,000,000","204,590,000","222,215,000","116,617,000","83,022,000","70,056,000"
TotalLiabilitiesNetMinorityInterest,"11,741,000,000","12,476,087,000","11,932,786,000","20,073,346,000","16,589,679,000","11,043,796,000"
	CurrentLiabilities,"11,581,000,000","12,347,342,000","11,798,418,000","12,240,276,000","9,308,936,000","8,816,045,000"
		PayablesAndAccruedExpenses,"7,398,000,000","6,728,041,000","7,048,316,000","8,061,032,000","6,072,057,000","6,001,891,000"
			Payables,"7,398,000,000","6,728,041,000","7,048,316,000","8,061,032,000","6,072,057,000","6,001,891,000"
				AccountsPayable,"249,000,000","252,313,000","237,147,000","292,851,000","231,222,000","104,649,000"
				OtherPayable,"7,149,000,000","6,475,728,000","6,811,169,000","7,768,181,000","5,840,835,000","5,897,242,000"
		CurrentDebtAndCapitalLeaseObligation,"2,174,000,000","3,651,035,000","3,129,650,000","2,642,900,000","2,031,134,000","1,921,118,000"
			CurrentDebt,"2,151,000,000","3,651,035,000","3,129,650,000","2,642,900,000","2,031,134,000","1,921,118,000"
				LineOfCredit,,,,,"2,031,134,000",
				OtherCurrentBorrowings,"2,151,000,000","3,651,035,000","3,129,650,000","2,642,900,000","2,031,134,000","1,921,118,000"
			CurrentCapitalLeaseObligation,"23,000,000",,,,,
		OtherCurrentLiabilities,"2,009,000,000","1,968,266,000","1,620,452,000","1,536,344,000","1,205,745,000","893,036,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"160,000,000","128,745,000","134,368,000","7,833,070,000","7,280,743,000","2,227,751,000"
		LongTermDebtAndCapitalLeaseObligation,"160,000,000",,,"5,189,783,000","4,675,082,000",
			LongTermDebt,,,,"5,189,783,000","4,675,082,000",
			LongTermCapitalLeaseObligation,"160,000,000",,,,,
		PreferredSecuritiesOutsideStockEquity,,"0","0","2,179,739,000","2,179,739,000","2,179,739,000"
		OtherNonCurrentLiabilities,,"128,745,000","134,368,000","463,548,000","425,922,000","48,012,000"
TotalEquityGrossMinorityInterest,"7,131,000,000","7,293,092,000","7,384,582,000","-1,984,764,000","-1,485,186,000","-55,322,000"
	StockholdersEquity,"7,131,000,000","7,293,092,000","7,384,582,000","-1,984,764,000","-1,485,186,000","-55,322,000"
		CapitalStock,"0","86,000","86,000","1,000","1,000","1,000"
			PreferredStock,,"0","0",,,
			CommonStock,"0","86,000","86,000","1,000","1,000","1,000"
		AdditionalPaidInCapital,"11,400,000,000","11,169,136,000","10,837,381,000","151,281,000","149,217,000","134,307,000"
		RetainedEarnings,"-4,269,000,000","-3,876,535,000","-3,453,268,000","-2,136,571,000","-1,634,906,000","-190,103,000"
		GainsLossesNotAffectingRetainedEarnings,"0","405,000","383,000","525,000","502,000","473,000"
TotalCapitalization,"7,131,000,000","7,293,092,000","7,384,582,000","3,205,019,000","3,189,896,000","-55,322,000"
CommonStockEquity,"7,131,000,000","7,293,092,000","7,384,582,000","-1,984,764,000","-1,485,186,000","-55,322,000"
CapitalLeaseObligations,"183,000,000",,,,,
NetTangibleAssets,"6,999,000,000","7,158,464,000","7,253,791,000","-1,984,764,000","-1,485,186,000","-55,322,000"
WorkingCapital,"6,774,000,000","6,936,200,000","7,051,278,000","5,660,611,000","5,658,312,000","2,056,539,000"
InvestedCapital,"9,282,000,000","10,944,127,000","10,514,232,000","5,847,919,000","5,221,030,000","1,865,796,000"
TangibleBookValue,"6,999,000,000","7,158,464,000","7,253,791,000","-1,984,764,000","-1,485,186,000","-55,322,000"
TotalDebt,"2,334,000,000","3,651,035,000","3,129,650,000","7,832,683,000","6,706,216,000","1,921,118,000"
NetDebt,,,,"2,754,931,000","1,911,670,000","518,489,000"
ShareIssued,"869,808,009","863,912,613","855,385,082","835,675,280","835,675,280","835,675,280"
OrdinarySharesNumber,"869,808,009","863,912,613","855,385,082","835,675,280","835,675,280","835,675,280"
