name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
MarketCap,"4,082,467,995","5,009,200,880","5,888,623,491","5,400,548,160","4,916,304,480","3,287,954,850","3,470,270,194","2,280,053,557","1,823,223,419","1,216,390,231","3,060,396,935","2,905,026,081","2,650,953,902","2,652,558,000","2,987,602,994","4,032,971,251","4,738,751,967","5,438,218,500","5,366,419,300","4,969,656,500","3,704,469,000","4,794,158,434","5,130,400,388","4,901,221,061","3,767,386,492","3,654,457,361","3,239,951,787","2,648,909,423","3,068,795,261","3,008,317,877","2,980,671,073","2,921,355,108","2,781,160,453","2,446,908,746","3,159,697,770","3,293,067,892","2,882,279,309","2,845,499,365","2,443,680,364","2,256,188,747","2,711,217,552","2,888,138,112","2,958,664,415","2,499,383,369","3,024,030,257","2,791,809,503","3,042,951,948","2,485,622,139","2,700,641,356","3,173,683,631","3,228,728,551","3,271,121,258","2,421,360,708","1,404,084,637"
EnterpriseValue,"10,211,467,995","11,283,200,880","13,212,623,491","12,724,548,160","12,240,304,480","10,972,521,850","11,029,112,194","9,878,619,557","9,310,538,419","9,016,471,231","10,747,010,935","10,867,048,081","10,701,169,902","10,471,734,000","10,557,592,994","11,563,158,251","12,263,370,967","12,818,125,500","12,701,360,300","11,968,522,500","11,102,741,000","12,363,226,434","13,067,314,388","12,731,083,061","11,489,602,492","11,850,555,361","11,436,049,787","11,032,774,423","5,878,240,481","6,085,136,220","6,057,489,416","6,257,870,429","6,213,671,799","5,895,109,469","6,548,254,856","6,658,306,495","6,148,861,882","6,187,790,475","5,785,971,474","5,587,799,477","6,052,016,346","6,294,058,661","6,544,665,664","6,085,384,618","6,947,047,267","6,922,395,728","6,789,134,951","6,460,065,432","6,303,596,222","6,551,556,874","6,699,570,719","7,048,638,868","6,198,878,318","5,181,602,247"
PeRatio,"62.875","79.613",,,,,,,,,"65.087",,"21.262",,"18.519",,,,,,"14.758","22.571","88","69.657",,,,,,"13.256","13.134","12.119","11.084","10.081","9.674","9.691","8.814","9.242","7.937","8.099","10.059","12.826","28.662","24.213","146.57",,"4,545.221",,"70.127","73.928","29.113","24.887","18.422","10.682"
ForwardPeRatio,"12.61","15.314","17.986","18.939","41.841","20.704","22.573","14.045",,"4.916","11.71","10.811","10.941","8.432","8.41","11.249","13.967","15.898","20.202","17.731","12.225","9.542","16.42","15.723","13.605","12.346","10.152","7.806","9.39","10.331","11.325","11.299","11.947","12.69","13.793","11.862","11.001","12.69","11.628","10.526",,,,,,,,,,,,,,
PsRatio,"1.007","1.248","1.519","1.437","1.483","1.055","0.91","0.571","0.397","0.254","0.637","0.605","0.556","0.549","0.608","0.809","0.947","1.099","1.098","1.006","0.738","0.93","0.986","0.951","0.729","0.809","0.717","0.702","0.865","0.759","0.752","0.684","0.645","0.576","0.738","0.787","0.712","0.699","0.6","0.602","0.7","0.75","0.792","0.669","0.798","0.817","0.966","0.785","0.856","0.922","0.905","1.128","0.835","0.484"
PbRatio,"3.109","3.907","7.052","6.468","5.888","4.233","3.558","2.174","1.423","0.648","1.698","1.621","1.465","1.467","1.521","2.048","2.431","2.714","2.356","1.614","1.141","1.447","1.68","1.601","1.28","1.122","0.995","0.803","1.209","0.958","0.95","0.962","0.894","0.805","1.036","1.097","0.928","0.949","0.815","0.78","0.941","1.02","1.084","0.916","1.175","1.088","1.173","0.965","1.031","1.17","1.226","1.46","1.081","0.627"
EnterprisesValueRevenueRatio,"2.476","10.736","12.595","12.931","11.758","10.81","19.827","10.065","14.605","9.59","8.574","9.423","8.67","9.146","8.338","10.004","10.2","10.62","9.439","9.801","9.104","10.727","9.89","10.059","8.938","9.247","8.687","9.078","4.556","6.957","7.005","6.776","6.064","5.486","5.746","6.758","6.202","6.059","4.981","5.879","6.436","6.047","6.961","6.048","6.83","6.983","8.488","8.584","9.004","8.96","8.509","9.753","8.556","6.708"
EnterprisesValueEBITDARatio,"6.876","26.058","34.408","31.575","45.001","19.284","94.353","50.79","-46,552.692","102.069","59.992","21.365","28.021","25.378","40.988","30.058","23.31","46.994","38.217","-25.05","77.1","43.252","22.865","34.659","23.496","47.915","24.072","76.523","271.112","35.768","43.155","19.868","17.549","14.792","20.485","22.255","17.371","16.354","16.855","17.679","17.993","17.508","25.146","16.945","19.398","22.527","50.311","33.028","24.477","24.7","60.316","30.282","24.228","15.57"
