name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
		StockBasedCompensation,"4,973,000","1,268,000","1,219,000","1,112,000","1,374,000","896,000","1,028,000","801,000","686,000","722,000","715,000","634,000","634,000","626,000","660,414","4,452,989","484,597","228,000"
		OtherNonCashItems,"1,396,000","721,000","249,000","241,000","185,000","200,000","196,000","188,000","188,000","188,000","188,000","188,000","183,000","175,000","3,748,269","235,806","232,925","231,000"
		ChangeInWorkingCapital,"74,316,000","16,825,000","-358,000","-26,256,000","84,105,000","-44,897,000","-46,654,000","-4,240,000","-10,564,000","8,316,000","-15,889,000","16,434,000","-9,314,000","21,908,000","-19,557,268","19,824,251","-17,117,983","14,502,000"
			ChangeInReceivables,"-21,454,000","-19,546,000","29,556,000","-27,228,000","-4,236,000","-11,938,000","4,614,000","-209,000","-22,229,000","744,000","13,569,000","38,637,000","-6,638,000","-51,223,000","44,622,672","-25,464,739","-15,217,933","10,397,000"
				ChangesInAccountReceivables,"-21,454,000","-19,546,000","29,556,000","-27,228,000","-4,236,000","-11,938,000","4,614,000","-209,000","-22,229,000","744,000","13,569,000","38,637,000","-6,638,000","-51,223,000","44,622,672","-25,464,739","-15,217,933","10,397,000"
			ChangeInPrepaidAssets,"68,219,000","42,239,000","-42,593,000","-5,169,000","73,742,000","-36,222,000","-44,941,000","-4,437,000","2,132,000","10,511,000","-10,046,000","-488,000","-1,583,000","20,263,000","-22,436,862","8,037,676","-2,088,814","-4,592,000"
			ChangeInPayablesAndAccruedExpense,"28,131,000","-5,288,000","12,679,000","6,141,000","14,599,000","3,263,000","-6,327,000","406,000","9,533,000","-2,939,000","-19,412,000","-21,715,000","-1,093,000","52,868,000","-41,743,078","37,251,314","188,764","8,697,000"
				ChangeInPayable,"28,131,000","-5,288,000","12,679,000","6,141,000","14,599,000","3,263,000","-6,327,000","406,000","9,533,000","-2,939,000","-19,412,000","-21,715,000","-1,093,000","52,868,000","-41,743,078","37,251,314","188,764","8,697,000"
					ChangeInAccountPayable,"10,721,000","-8,520,000","16,089,000","1,233,000","1,919,000","2,715,000","1,046,000","-411,000","1,643,000","-3,697,000","-1,781,000","4,460,000","2,190,000","2,363,000","-204,269","9,398,781","3,378,488","3,720,000"
			ChangeInOtherCurrentLiabilities,,"-580,000",,,,,,,,,,,,,,,,
InvestingCashFlow,"-13,159,000","-4,316,000","-5,250,000","-2,342,000","-1,251,000","-1,930,000","-1,292,000","-1,179,000","-690,000","-901,000","-2,652,000","-1,404,000","-1,220,000","-1,443,000","-1,875,935","-1,336,922","-728,143","-1,510,000"
	CashFlowFromContinuingInvestingActivities,"-13,159,000","-4,316,000","-5,250,000","-2,342,000","-1,251,000","-1,930,000","-1,292,000","-1,179,000","-690,000","-901,000","-2,652,000","-1,404,000","-1,220,000","-1,443,000","-1,875,935","-1,336,922","-728,143","-1,510,000"
		NetPPEPurchaseAndSale,"-12,974,000","-4,316,000","-5,065,000","-2,342,000","-1,251,000","-1,930,000","-1,292,000","-1,179,000","-690,000","-901,000","-2,652,000","-1,404,000","-1,220,000","-1,193,000","-1,755,935","-1,336,922","-728,143","-1,510,000"
			PurchaseOfPPE,"-12,974,000","-4,316,000","-5,065,000","-2,342,000","-1,251,000","-1,930,000","-1,292,000","-1,179,000","-690,000","-901,000","-2,652,000","-1,404,000","-1,220,000","-1,193,000","-1,755,935","-1,336,922","-728,143","-1,510,000"
		NetBusinessPurchaseAndSale,,,,,,,,,"0","0","0","0","0","-250,000","-120,000","0","0","0"
			PurchaseOfBusiness,,,,,,,,,"0","0","0","0","0","-250,000","-120,000","0","0","0"
FinancingCashFlow,"-28,569,000","-4,434,000","-4,883,000","-2,385,000","-16,867,000","14,519,000","-434,000","-1,896,000","-1,915,000","-1,915,000","-994,000","-36,277,000","20,452,000","-16,125,000","2,519,874","-1,207,874","-1,212,000","-1,213,000"
	CashFlowFromContinuingFinancingActivities,"-28,569,000","-4,434,000","-4,883,000","-2,385,000","-16,867,000","14,519,000","-434,000","-1,896,000","-1,915,000","-1,915,000","-994,000","-36,277,000","20,452,000","-16,125,000","2,519,874","-1,207,874","-1,212,000","-1,213,000"
		NetIssuancePaymentsOfDebt,"-18,249,000","-1,094,000","-1,093,000","-1,094,000","-14,968,000","13,085,000","-1,915,000","-1,916,000","-1,915,000","-1,915,000","-1,277,000","-36,277,000","30,723,000","-16,125,000","7,849,500","-1,212,500","-1,212,000","-1,213,000"
			NetLongTermDebtIssuance,"-3,249,000","-1,094,000","-1,093,000","-1,094,000","32,000","-1,915,000","-1,915,000","-1,916,000","-1,915,000","-1,915,000","-1,277,000","-36,277,000","30,723,000","-16,125,000","7,849,500","-1,212,500","-1,212,000","-1,213,000"
				LongTermDebtIssuance,,,"0","0",,,,,,,"0","-5,000,000",,,"100,000,000","0",,
				LongTermDebtPayments,"-43,407,000","-1,094,000","-1,093,000","-1,094,000","-40,126,000","-1,915,000","-1,915,000","-1,916,000","-1,915,000","-1,915,000","-1,277,000","-31,277,000","13,723,000","-16,125,000","-92,150,500","-1,212,500","-1,212,000","-1,213,000"
			NetShortTermDebtIssuance,,"0",,,,"15,000,000",,,,,,,,,,,,
				ShortTermDebtIssuance,,"0",,,,"15,000,000",,,,,,,,,,,,
		NetCommonStockIssuance,"-9,194,000","-3,628,000","-4,361,000",,,,,,,,,,,,,,,
			CommonStockPayments,"-9,194,000","-3,628,000","-4,361,000",,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,"0",,,
			CommonStockDividendPaid,,,,,,,,,,,,,,,"0",,,
		ProceedsFromStockOptionExercised,"2,940,000","561,000","621,000","763,000","995,000","1,434,000","1,481,000",,,,,,,,,,,
		NetOtherFinancingCharges,,"-273,000","-50,000","-849,000",,,,,,,"0","0",,,"-5,329,626","-270,374",,
EndCashPosition,"157,147,000","157,237,000","132,474,000","125,132,000","139,716,000","55,087,000","74,907,000","109,067,000","101,985,000","101,838,000","86,117,000","94,189,000","106,884,000","84,739,000","73,029,000","83,130,060","61,975,630","75,424,000"
	ChangesInCash,"102,060,000","24,534,000","7,260,000","-14,312,000","84,578,000","-19,817,000","-34,203,000","7,049,000","88,000","15,964,000","-8,259,000","-12,620,000","22,103,000","11,647,000","-10,033,628","21,039,897","-13,054,269","15,322,000"
	EffectOfExchangeRateChanges,"90,000","229,000","82,000","-272,000","51,000","-3,000","43,000","33,000","59,000","-243,000","187,000","-75,000","42,000","63,000","-67,152","114,533","-394,381","307,000"
	BeginningCashPosition,"55,087,000","132,474,000","125,132,000","139,716,000","55,087,000","74,907,000","109,067,000","101,985,000","101,838,000","86,117,000","94,189,000","106,884,000","84,739,000","73,029,000","83,130,060","61,975,630","75,424,000","59,795,000"
IncomeTaxPaidSupplementalData,"16,185,000","2,804,000","889,000","3,742,000","8,750,000","75,000","3,817,000","4,920,000",,,,,,,"-100",,,
InterestPaidSupplementalData,"3,226,000","698,000","726,000","771,000","1,031,000","1,138,000","1,337,000","1,342,000",,,,,,"2,895,000","-1,293,484",,,"3,284,000"
CapitalExpenditure,"-12,974,000","-4,316,000","-5,065,000","-2,342,000","-1,251,000","-1,930,000","-1,292,000","-1,179,000","-690,000","-901,000","-2,652,000","-1,404,000","-1,220,000","-1,193,000","-1,755,935","-1,336,922","-728,143","-1,510,000"
IssuanceOfDebt,"25,158,000","0","0","0","25,158,000","15,000,000",,,,,"0","-5,000,000",,,"100,000,000","0",,
RepaymentOfDebt,"-43,407,000","-1,094,000","-1,093,000","-1,094,000","-40,126,000","-1,915,000","-1,915,000","-1,916,000","-1,915,000","-1,915,000","-1,277,000","-31,277,000","13,723,000","-16,125,000","-92,150,500","-1,212,500","-1,212,000","-1,213,000"
RepurchaseOfCapitalStock,"-9,194,000","-3,628,000","-4,361,000",,,,,,,,,,,,,,,
FreeCashFlow,"130,814,000","28,968,000","12,328,000","-11,927,000","101,445,000","-34,336,000","-33,769,000","8,945,000","2,003,000","17,879,000","-7,265,000","23,657,000","1,651,000","28,022,000","-12,433,502","22,247,771","-11,842,269","16,535,000"
